#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83902at50557_13686_0:0017a1|STRG.14905.1:0-851|+       -            284 83902at50557         -            211  3.2e-106  352.4  11.3   1   1  1.9e-107  1.4e-105  350.3  11.3     1   211    15   256    15   256 0.93 -
102553at50557_166361_0:001fd2|STRG.4344.1:135-557|+    -            141 83902at50557         -            211    0.0009   17.6   0.4   1   1   3.6e-05    0.0026   16.1   0.4    33    87    48   101    27   105 0.86 -
8280at50557_38123_0:003113|STRG.9823.1:212-1246|+      -            345 83902at50557         -            211    0.0013   17.1  14.5   1   3     0.036       2.6    6.3   0.1    30    70     1    41     1    47 0.94 -
8280at50557_38123_0:003113|STRG.9823.1:212-1246|+      -            345 83902at50557         -            211    0.0013   17.1  14.5   2   3   0.00023     0.017   13.5   7.0    34   171    51   198    45   209 0.74 -
8280at50557_38123_0:003113|STRG.9823.1:212-1246|+      -            345 83902at50557         -            211    0.0013   17.1  14.5   3   3         2   1.5e+02    0.6   0.3   126   182   205   261   195   278 0.68 -
8280at50557_38123_0:003113|STRG.9823.2:39-1073|+       -            345 83902at50557         -            211    0.0013   17.1  14.5   1   3     0.036       2.6    6.3   0.1    30    70     1    41     1    47 0.94 -
8280at50557_38123_0:003113|STRG.9823.2:39-1073|+       -            345 83902at50557         -            211    0.0013   17.1  14.5   2   3   0.00023     0.017   13.5   7.0    34   171    51   198    45   209 0.74 -
8280at50557_38123_0:003113|STRG.9823.2:39-1073|+       -            345 83902at50557         -            211    0.0013   17.1  14.5   3   3         2   1.5e+02    0.6   0.3   126   182   205   261   195   278 0.68 -
8280at50557_7395_0:001be3|STRG.8823.1:296-742|+        -            149 83902at50557         -            211    0.0013   17.1   1.8   1   2     0.037       2.7    6.3   0.0    38    71    48    82    43    88 0.78 -
8280at50557_7395_0:001be3|STRG.8823.1:296-742|+        -            149 83902at50557         -            211    0.0013   17.1   1.8   2   2    0.0029      0.21    9.9   0.7    93   145    89   145    84   149 0.74 -
7376at50557_38123_0:000ed3|STRG.19550.7:264-1088|+     -            275 83902at50557         -            211    0.0014   17.0   3.5   1   3   0.00044     0.032   12.6   0.2    31    84    22    76     2    88 0.67 -
7376at50557_38123_0:000ed3|STRG.19550.7:264-1088|+     -            275 83902at50557         -            211    0.0014   17.0   3.5   2   3       2.4   1.7e+02    0.4   0.0    37    71   163   195   131   202 0.61 -
7376at50557_38123_0:000ed3|STRG.19550.7:264-1088|+     -            275 83902at50557         -            211    0.0014   17.0   3.5   3   3      0.22        16    3.8   0.3   117   160   203   251   181   268 0.61 -
58640at50557_121845_0:0034c8|STRG.9907.1:1500-3068|+   -            523 83902at50557         -            211    0.0036   15.7   0.0   1   1   9.5e-05    0.0069   14.8   0.0    93   176   420   509   412   516 0.86 -
54603at50557_1155016_0:00503d|STRG.872.1:228-569|+     -            114 83902at50557         -            211     0.011   14.0   0.1   1   1   0.00027     0.019   13.3   0.1    91   164    28   106     8   114 0.54 -
8280at50557_28612_0:005400|STRG.2434.1:156-548|+       -            131 83902at50557         -            211     0.037   12.4   2.0   1   1    0.0011     0.082   11.2   2.0    75   138    48   116    28   131 0.78 -
41050at50557_28612_0:003878|STRG.5715.1:559-1698|+     -            380 83902at50557         -            211      0.51    8.6   8.0   1   3       3.8   2.8e+02   -0.3   0.1    27    57    97   127    89   130 0.85 -
41050at50557_28612_0:003878|STRG.5715.1:559-1698|+     -            380 83902at50557         -            211      0.51    8.6   8.0   2   3     0.037       2.7    6.3   1.3   125   184   135   200   132   210 0.68 -
41050at50557_28612_0:003878|STRG.5715.1:559-1698|+     -            380 83902at50557         -            211      0.51    8.6   8.0   3   3       0.3        22    3.3   0.1   129   168   214   253   208   261 0.76 -
41050at50557_28612_0:003878|STRG.5715.2:387-1526|+     -            380 83902at50557         -            211      0.51    8.6   8.0   1   3       3.8   2.8e+02   -0.3   0.1    27    57    97   127    89   130 0.85 -
41050at50557_28612_0:003878|STRG.5715.2:387-1526|+     -            380 83902at50557         -            211      0.51    8.6   8.0   2   3     0.037       2.7    6.3   1.3   125   184   135   200   132   210 0.68 -
41050at50557_28612_0:003878|STRG.5715.2:387-1526|+     -            380 83902at50557         -            211      0.51    8.6   8.0   3   3       0.3        22    3.3   0.1   129   168   214   253   208   261 0.76 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/83902at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/83902at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/83902at50557.hmm annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 13:56:57 2024
# [ok]
