#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.16235.1:278-2271|+   -            461 96662at50557         -            445  1.2e-179  596.8   0.2   1   1  2.9e-181  1.3e-179  596.7   0.2     1   411    22   460    22   461 0.97 -
117213at50557_123851_0:000030|STRG.6026.1:383-736|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2   4.5e-06   0.00021   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.6026.1:383-736|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00047     0.021   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_123851_0:000030|STRG.6026.2:368-721|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2   4.5e-06   0.00021   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.6026.2:368-721|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00047     0.021   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_123851_0:000030|STRG.6026.3:358-711|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2   4.5e-06   0.00021   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.6026.3:358-711|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00047     0.021   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_123851_0:000030|STRG.6026.4:536-889|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2   4.5e-06   0.00021   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.6026.4:536-889|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00047     0.021   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_123851_0:000030|STRG.6026.5:530-883|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   1   2   4.5e-06   0.00021   19.3   0.1   378   444     3    70     1    71 0.90 -
117213at50557_123851_0:000030|STRG.6026.5:530-883|+    -            118 96662at50557         -            445   1.4e-07   29.7   0.3   2   2   0.00047     0.021   12.6   0.1   369   426    60   117    56   118 0.93 -
117213at50557_13249_0:00079a|STRG.1432.1:514-954|+     -            147 96662at50557         -            445   3.4e-07   28.4   0.1   1   2   3.7e-05    0.0017   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1432.1:514-954|+     -            147 96662at50557         -            445   3.4e-07   28.4   0.1   2   2     3e-05    0.0014   16.6   0.0   364   426    53   115    26   139 0.61 -
117213at50557_13249_0:00079a|STRG.1432.2:569-1009|+    -            147 96662at50557         -            445   3.4e-07   28.4   0.1   1   2   3.7e-05    0.0017   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1432.2:569-1009|+    -            147 96662at50557         -            445   3.4e-07   28.4   0.1   2   2     3e-05    0.0014   16.6   0.0   364   426    53   115    26   139 0.61 -
117213at50557_13249_0:00079a|STRG.1432.3:225-665|+     -            147 96662at50557         -            445   3.4e-07   28.4   0.1   1   2   3.7e-05    0.0017   16.3   0.0   371   444    27   101     1   102 0.78 -
117213at50557_13249_0:00079a|STRG.1432.3:225-665|+     -            147 96662at50557         -            445   3.4e-07   28.4   0.1   2   2     3e-05    0.0014   16.6   0.0   364   426    53   115    26   139 0.61 -
63888at50557_38123_0:0035d7|STRG.14047.2:324-773|+     -            150 96662at50557         -            445   3.6e-07   28.4   0.1   1   2   3.6e-05    0.0017   16.3   0.0   379   435    15    71     9    81 0.89 -
63888at50557_38123_0:0035d7|STRG.14047.2:324-773|+     -            150 96662at50557         -            445   3.6e-07   28.4   0.1   2   2    0.0017     0.081   10.7   0.0   362   412   100   150    72   150 0.76 -
117213at50557_7244_0:0017ed|STRG.8440.1:769-1209|+     -            147 96662at50557         -            445   4.7e-07   28.0   0.0   1   2    0.0049      0.23    9.2   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7244_0:0017ed|STRG.8440.1:769-1209|+     -            147 96662at50557         -            445   4.7e-07   28.0   0.0   2   2   1.5e-05   0.00071   17.5   0.1   361   444    50   135    38   136 0.80 -
117213at50557_7244_0:0017ed|STRG.8440.5:787-1227|+     -            147 96662at50557         -            445   4.7e-07   28.0   0.0   1   2    0.0049      0.23    9.2   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7244_0:0017ed|STRG.8440.5:787-1227|+     -            147 96662at50557         -            445   4.7e-07   28.0   0.0   2   2   1.5e-05   0.00071   17.5   0.1   361   444    50   135    38   136 0.80 -
117213at50557_7224_0:002040|STRG.8440.2:787-1266|+     -            160 96662at50557         -            445   5.7e-07   27.7   0.0   1   2    0.0058      0.27    9.0   0.0   379   416     1    38     1    54 0.88 -
117213at50557_7224_0:002040|STRG.8440.2:787-1266|+     -            160 96662at50557         -            445   5.7e-07   27.7   0.0   2   2   2.3e-05     0.001   16.9   0.1   363   444    52   135    42   136 0.80 -
12555at50557_7536_0:00436b|STRG.15352.1:159-557|+      -            133 96662at50557         -            445   9.8e-07   26.9   0.0   1   2     0.054       2.5    5.8   0.0   395   440     1    48     1    48 0.81 -
12555at50557_7536_0:00436b|STRG.15352.1:159-557|+      -            133 96662at50557         -            445   9.8e-07   26.9   0.0   2   2   6.7e-07   3.1e-05   22.0   0.0   368   434    41   110    28   115 0.87 -
12555at50557_121845_0:00419d|STRG.2395.1:2770-3123|+   -            118 96662at50557         -            445   1.4e-06   26.4   0.5   1   2   8.9e-06   0.00041   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.2395.1:2770-3123|+   -            118 96662at50557         -            445   1.4e-06   26.4   0.5   2   2    0.0005     0.023   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_121845_0:00419d|STRG.2395.2:2691-3044|+   -            118 96662at50557         -            445   1.4e-06   26.4   0.5   1   2   8.9e-06   0.00041   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.2395.2:2691-3044|+   -            118 96662at50557         -            445   1.4e-06   26.4   0.5   2   2    0.0005     0.023   12.5   0.1   366   423    37    95    35   103 0.88 -
12555at50557_121845_0:00419d|STRG.2395.3:3382-3735|+   -            118 96662at50557         -            445   1.4e-06   26.4   0.5   1   2   8.9e-06   0.00041   18.3   0.0   403   440     8    46     1    47 0.86 -
12555at50557_121845_0:00419d|STRG.2395.3:3382-3735|+   -            118 96662at50557         -            445   1.4e-06   26.4   0.5   2   2    0.0005     0.023   12.5   0.1   366   423    37    95    35   103 0.88 -
78446at50557_103372_0:00039c|STRG.18025.2:0-1469|+     -            490 96662at50557         -            445   1.7e-06   26.1   3.5   1   1   3.7e-08   1.7e-06   26.1   3.5   247   369    73   200    30   211 0.86 -
117213at50557_13249_0:00079a|STRG.2306.1:1537-1914|+   -            126 96662at50557         -            445     2e-06   25.9   0.1   1   1   4.6e-08   2.1e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2306.2:480-857|+     -            126 96662at50557         -            445     2e-06   25.9   0.1   1   1   4.6e-08   2.1e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2306.3:1065-1442|+   -            126 96662at50557         -            445     2e-06   25.9   0.1   1   1   4.6e-08   2.1e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2306.4:596-973|+     -            126 96662at50557         -            445     2e-06   25.9   0.1   1   1   4.6e-08   2.1e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2306.5:908-1285|+    -            126 96662at50557         -            445     2e-06   25.9   0.1   1   1   4.6e-08   2.1e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
117213at50557_13249_0:00079a|STRG.2306.6:825-1202|+    -            126 96662at50557         -            445     2e-06   25.9   0.1   1   1   4.6e-08   2.1e-06   25.8   0.1   364   432    54   122    16   126 0.81 -
78446at50557_103372_0:00039c|STRG.18025.1:382-1972|+   -            494 96662at50557         -            445   2.1e-06   25.8   3.8   1   1   4.6e-08   2.1e-06   25.8   3.8   247   369    77   204    33   215 0.86 -
12555at50557_37001_0:000625|STRG.5026.1:588-1073|+     -            162 96662at50557         -            445   3.3e-06   25.2   0.0   1   2   9.9e-05    0.0046   14.8   0.0   366   444     4    86     1    87 0.88 -
12555at50557_37001_0:000625|STRG.5026.1:588-1073|+     -            162 96662at50557         -            445   3.3e-06   25.2   0.0   2   2    0.0068      0.31    8.8   0.0   397   432   122   157    96   162 0.83 -
28428at50557_7237_0:000277|STRG.3899.1:677-1636|+      -            320 96662at50557         -            445   3.8e-06   25.0   0.0   1   1   1.1e-07   5.2e-06   24.5   0.0    58   117    33    90    31   135 0.83 -
28428at50557_7237_0:000277|STRG.3899.2:168-1127|+      -            320 96662at50557         -            445   3.8e-06   25.0   0.0   1   1   1.1e-07   5.2e-06   24.5   0.0    58   117    33    90    31   135 0.83 -
117213at50557_7004_0:002edd|STRG.7549.1:7081-7392|+    -            104 96662at50557         -            445   3.9e-06   25.0   0.0   1   1   8.9e-08   4.1e-06   24.9   0.0   345   443     4   103     1   104 0.91 -
117213at50557_7004_0:002edd|STRG.7549.2:7216-7527|+    -            104 96662at50557         -            445   3.9e-06   25.0   0.0   1   1   8.9e-08   4.1e-06   24.9   0.0   345   443     4   103     1   104 0.91 -
117213at50557_7004_0:002edd|STRG.7549.3:7132-7443|+    -            104 96662at50557         -            445   3.9e-06   25.0   0.0   1   1   8.9e-08   4.1e-06   24.9   0.0   345   443     4   103     1   104 0.91 -
132051at50557_34720_0:0009db|STRG.4645.3:0-785|+       -            262 96662at50557         -            445   3.9e-06   25.0   1.3   1   2       1.6        75    0.9   0.3    28    57    28    56     3    77 0.62 -
132051at50557_34720_0:0009db|STRG.4645.3:0-785|+       -            262 96662at50557         -            445   3.9e-06   25.0   1.3   2   2   2.7e-07   1.3e-05   23.3   0.0    30   156    77   206    57   212 0.86 -
132051at50557_34720_0:0009db|STRG.4645.2:183-1034|+    -            284 96662at50557         -            445   4.5e-06   24.7   1.2   1   2       2.3   1.1e+02    0.4   0.3    28    57    29    57    13    79 0.64 -
132051at50557_34720_0:0009db|STRG.4645.2:183-1034|+    -            284 96662at50557         -            445   4.5e-06   24.7   1.2   2   2   3.5e-07   1.6e-05   22.9   0.0    31   156    79   207    60   213 0.86 -
18575at50557_7004_0:00194b|STRG.18068.1:966-3233|+     -            756 96662at50557         -            445   6.3e-06   24.3   0.5   1   1   2.2e-07     1e-05   23.6   0.5   274   424   217   366   199   380 0.74 -
18575at50557_7004_0:00194b|STRG.18068.2:459-2726|+     -            756 96662at50557         -            445   6.3e-06   24.3   0.5   1   1   2.2e-07     1e-05   23.6   0.5   274   424   217   366   199   380 0.74 -
117213at50557_79782_0:002375|STRG.10763.1:506-928|+    -            141 96662at50557         -            445   1.7e-05   22.9   0.1   1   2   0.00096     0.044   11.6   0.0   379   441     7    69     2    74 0.92 -
117213at50557_79782_0:002375|STRG.10763.1:506-928|+    -            141 96662at50557         -            445   1.7e-05   22.9   0.1   2   2    0.0033      0.15    9.8   0.2   381   431    80   130    71   141 0.83 -
117213at50557_79782_0:002375|STRG.10763.2:291-713|+    -            141 96662at50557         -            445   1.7e-05   22.9   0.1   1   2   0.00096     0.044   11.6   0.0   379   441     7    69     2    74 0.92 -
117213at50557_79782_0:002375|STRG.10763.2:291-713|+    -            141 96662at50557         -            445   1.7e-05   22.9   0.1   2   2    0.0033      0.15    9.8   0.2   381   431    80   130    71   141 0.83 -
117213at50557_79782_0:002375|STRG.10763.3:189-611|+    -            141 96662at50557         -            445   1.7e-05   22.9   0.1   1   2   0.00096     0.044   11.6   0.0   379   441     7    69     2    74 0.92 -
117213at50557_79782_0:002375|STRG.10763.3:189-611|+    -            141 96662at50557         -            445   1.7e-05   22.9   0.1   2   2    0.0033      0.15    9.8   0.2   381   431    80   130    71   141 0.83 -
117213at50557_79782_0:002375|STRG.10722.1:89-424|+     -            112 96662at50557         -            445   2.2e-05   22.5   0.0   1   1   5.3e-07   2.4e-05   22.3   0.0   344   423    32   111    21   112 0.92 -
132051at50557_34720_0:0009db|STRG.4645.1:225-803|+     -            193 96662at50557         -            445   2.5e-05   22.3   0.0   1   1   6.7e-07   3.1e-05   22.0   0.0    47   156     6   116     3   122 0.93 -
117213at50557_1155016_0:0015d7|STRG.12729.1:496-786|+  -             97 96662at50557         -            445   3.2e-05   21.9   0.0   1   2   3.7e-05    0.0017   16.2   0.0   372   429     4    61     1    66 0.93 -
117213at50557_1155016_0:0015d7|STRG.12729.1:496-786|+  -             97 96662at50557         -            445   3.2e-05   21.9   0.0   2   2      0.19       8.5    4.0   0.0   405   429    70    94    63    96 0.87 -
117213at50557_1155016_0:0015d7|STRG.12729.2:378-668|+  -             97 96662at50557         -            445   3.2e-05   21.9   0.0   1   2   3.7e-05    0.0017   16.2   0.0   372   429     4    61     1    66 0.93 -
117213at50557_1155016_0:0015d7|STRG.12729.2:378-668|+  -             97 96662at50557         -            445   3.2e-05   21.9   0.0   2   2      0.19       8.5    4.0   0.0   405   429    70    94    63    96 0.87 -
117213at50557_7224_0:002040|STRG.5031.3:166-567|+      -            134 96662at50557         -            445    0.0001   20.3   0.0   1   2      0.66        31    2.2   0.0   388   426    10    48     3    60 0.84 -
117213at50557_7224_0:002040|STRG.5031.3:166-567|+      -            134 96662at50557         -            445    0.0001   20.3   0.0   2   2   3.1e-05    0.0014   16.5   0.0   362   425    68   132    54   134 0.85 -
12555at50557_121845_0:00419d|STRG.674.1:1568-1834|+    -             89 96662at50557         -            445   0.00062   17.7   0.0   1   1   1.3e-05   0.00062   17.7   0.0   379   429     4    54     1    83 0.80 -
12555at50557_121845_0:00419d|STRG.674.2:2197-2463|+    -             89 96662at50557         -            445   0.00062   17.7   0.0   1   1   1.3e-05   0.00062   17.7   0.0   379   429     4    54     1    83 0.80 -
12555at50557_121845_0:00419d|STRG.674.3:1530-1796|+    -             89 96662at50557         -            445   0.00062   17.7   0.0   1   1   1.3e-05   0.00062   17.7   0.0   379   429     4    54     1    83 0.80 -
30407at50557_34720_0:002996|STRG.19768.2:41-2113|+     -            643 96662at50557         -            445   0.00073   17.5   0.1   1   1   4.9e-05    0.0022   15.8   0.0    67    93    21    47    11    73 0.81 -
30407at50557_286306_0:003a7a|STRG.19768.1:37-2635|+    -            834 96662at50557         -            445     0.001   17.0   0.1   1   1   6.5e-05     0.003   15.4   0.1    67    93   231   257   218   283 0.82 -
33399at50557_34720_0:002432|STRG.17269.1:0-2024|+      -            675 96662at50557         -            445    0.0018   16.1   0.6   1   1   7.6e-05    0.0035   15.2   0.0   338   427   133   222   103   229 0.85 -
33399at50557_34720_0:002432|STRG.17269.2:227-2512|+    -            685 96662at50557         -            445    0.0021   16.0   0.7   1   1   7.8e-05    0.0036   15.2   0.0   338   427   143   232   113   239 0.85 -
28428at50557_104452_0:0023d5|STRG.19057.1:824-1753|+   -            310 96662at50557         -            445    0.0024   15.8   0.1   1   1   7.5e-05    0.0035   15.2   0.1    60   165    30   127    27   133 0.82 -
28428at50557_104452_0:0023d5|STRG.19057.2:781-1710|+   -            310 96662at50557         -            445    0.0024   15.8   0.1   1   1   7.5e-05    0.0035   15.2   0.1    60   165    30   127    27   133 0.82 -
28428at50557_104452_0:0023d5|STRG.19057.3:742-1671|+   -            310 96662at50557         -            445    0.0024   15.8   0.1   1   1   7.5e-05    0.0035   15.2   0.1    60   165    30   127    27   133 0.82 -
28428at50557_104452_0:0023d5|STRG.19057.4:805-1734|+   -            310 96662at50557         -            445    0.0024   15.8   0.1   1   1   7.5e-05    0.0035   15.2   0.1    60   165    30   127    27   133 0.82 -
28428at50557_104452_0:0023d5|STRG.19057.5:606-1535|+   -            310 96662at50557         -            445    0.0024   15.8   0.1   1   1   7.5e-05    0.0035   15.2   0.1    60   165    30   127    27   133 0.82 -
19423at50557_144034_0:001c3e|STRG.18685.1:915-3827|+   -            971 96662at50557         -            445    0.0031   15.4   0.0   1   1   0.00018    0.0083   14.0   0.0   369   444   580   661   539   662 0.77 -
19423at50557_144034_0:001c3e|STRG.18685.2:0-3008|+     -           1003 96662at50557         -            445    0.0033   15.3   0.0   1   1   0.00015    0.0067   14.3   0.0   369   444   580   661   509   676 0.77 -
28428at50557_7536_0:00380f|STRG.11733.1:1449-2369|+    -            307 96662at50557         -            445    0.0035   15.2   0.0   1   1   0.00011     0.005   14.7   0.0    60   107    30    78    20    93 0.80 -
28428at50557_7536_0:00380f|STRG.11733.3:747-1667|+     -            307 96662at50557         -            445    0.0035   15.2   0.0   1   1   0.00011     0.005   14.7   0.0    60   107    30    78    20    93 0.80 -
28428at50557_7536_0:00380f|STRG.11733.4:726-1646|+     -            307 96662at50557         -            445    0.0035   15.2   0.0   1   1   0.00011     0.005   14.7   0.0    60   107    30    78    20    93 0.80 -
28428at50557_7536_0:00380f|STRG.11733.5:9-929|+        -            307 96662at50557         -            445    0.0035   15.2   0.0   1   1   0.00011     0.005   14.7   0.0    60   107    30    78    20    93 0.80 -
2648at50557_38123_0:000f4e|STRG.19361.1:2124-2894|+    -            257 96662at50557         -            445    0.0043   14.9   0.1   1   1   0.00013    0.0059   14.5   0.1   354   441   158   257   128   257 0.77 -
60092at50557_7070_0:001992|STRG.5338.1:27-1277|+       -            417 96662at50557         -            445    0.0044   14.9   0.1   1   1   0.00017    0.0077   14.1   0.1   376   439     4    69     2    75 0.82 -
60092at50557_103372_0:00284b|STRG.9443.1:956-2266|+    -            437 96662at50557         -            445     0.018   12.9   0.0   1   1   0.00062     0.029   12.2   0.0   377   441    15    79     5    83 0.82 -
60092at50557_103372_0:00284b|STRG.9443.2:956-2326|+    -            457 96662at50557         -            445     0.019   12.8   0.0   1   1   0.00067     0.031   12.1   0.0   377   441    15    79     5    83 0.82 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/96662at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/96662at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/96662at50557.hmm annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 13:57:24 2024
# [ok]
