#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
42371at50557_144034_0:001692|STRG.1519.1:0-863|+       -            288 42371at50557         -            451  7.8e-133  442.5   2.4   1   1  3.2e-134  9.1e-133  442.2   2.4   213   451     4   259     2   259 0.95 -
13553at50557_64793_0:0003df|STRG.15687.3:95-2661|+     -            854 42371at50557         -            451   3.7e-07   28.2   8.8   5   5      0.19       5.3    4.6   0.0   191   239   571   621   558   630 0.76 -
40115at50557_103372_0:0021d6|STRG.3637.1:4073-5059|+   -            329 42371at50557         -            451   5.5e-07   27.6   1.4   1   3   0.00017    0.0048   14.7   0.2   390   449    33    91     8    93 0.82 -
40115at50557_103372_0:0021d6|STRG.3637.1:4073-5059|+   -            329 42371at50557         -            451   5.5e-07   27.6   1.4   2   3      0.73        21    2.7   0.0   381   428   130   178   120   199 0.68 -
40115at50557_103372_0:0021d6|STRG.3637.1:4073-5059|+   -            329 42371at50557         -            451   5.5e-07   27.6   1.4   3   3     0.028      0.79    7.4   0.1   391   450   265   327   231   328 0.63 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 42371at50557         -            451   5.9e-07   27.5   9.1   1   4      0.14       3.9    5.1   0.1   351   431   112   194    37   202 0.86 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 42371at50557         -            451   5.9e-07   27.5   9.1   2   4   0.00061     0.017   12.8   0.0   188   255   229   301   209   307 0.84 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 42371at50557         -            451   5.9e-07   27.5   9.1   3   4      0.17       4.7    4.8   0.1   199   232   492   525   477   552 0.72 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 42371at50557         -            451   5.9e-07   27.5   9.1   4   4      0.32         9    3.9   0.0   192   239   569   618   561   622 0.79 -
78072at50557_38123_0:00214a|STRG.17674.1:105-854|+     -            250 42371at50557         -            451   1.3e-06   26.4   0.7   1   3   0.00023    0.0065   14.2   0.0   200   247    24    74    15   124 0.64 -
78072at50557_38123_0:00214a|STRG.17674.1:105-854|+     -            250 42371at50557         -            451   1.3e-06   26.4   0.7   2   3   0.00026    0.0073   14.1   0.1   181   295    47   174    47   190 0.76 -
78072at50557_38123_0:00214a|STRG.17674.1:105-854|+     -            250 42371at50557         -            451   1.3e-06   26.4   0.7   3   3    0.0058      0.17    9.6   0.2   219   319   138   241   130   250 0.67 -
40115at50557_38123_0:0006c3|STRG.9048.1:17-220|+       -             68 42371at50557         -            451   1.5e-06   26.2   0.1   1   1   5.5e-08   1.6e-06   26.2   0.1   176   220    17    61     1    67 0.80 -
56099at50557_74869_0:00213d|STRG.11459.10:1083-1898|+  -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.10:1083-1898|+  -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.10:1083-1898|+  -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.12:1005-1820|+  -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.12:1005-1820|+  -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.12:1005-1820|+  -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.14:778-1593|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.14:778-1593|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.14:778-1593|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.1:1110-1925|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.1:1110-1925|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.1:1110-1925|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.2:1086-1901|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.2:1086-1901|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.2:1086-1901|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.3:1047-1862|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.3:1047-1862|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.3:1047-1862|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.4:1131-1946|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.4:1131-1946|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.4:1131-1946|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.5:1107-1922|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.5:1107-1922|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.5:1107-1922|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.6:1026-1841|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.6:1026-1841|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.6:1026-1841|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.8:1107-1922|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.8:1107-1922|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.8:1107-1922|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56099at50557_74869_0:00213d|STRG.11459.9:1155-1970|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   1   3       1.8        51    1.4   0.0   260   290    93   125     4   143 0.61 -
56099at50557_74869_0:00213d|STRG.11459.9:1155-1970|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   2   3   1.2e-05   0.00033   18.5   0.0   382   449   149   218   133   220 0.87 -
56099at50557_74869_0:00213d|STRG.11459.9:1155-1970|+   -            272 42371at50557         -            451   2.9e-06   25.3   1.0   3   3      0.85        24    2.5   0.0   228   260   240   270   224   272 0.71 -
56752at50557_144034_0:000a3e|STRG.15795.2:809-2656|+   -            616 42371at50557         -            451   3.1e-06   25.2   0.0   1   1   4.9e-07   1.4e-05   23.0   0.0   192   256   209   276   201   303 0.83 -
56752at50557_144034_0:000a3e|STRG.15795.1:809-2740|+   -            644 42371at50557         -            451   3.5e-06   25.0   0.0   1   1   5.2e-07   1.5e-05   22.9   0.0   192   256   239   306   231   333 0.83 -
56752at50557_144034_0:000a3e|STRG.15795.3:0-2027|+     -            676 42371at50557         -            451   3.9e-06   24.9   0.0   1   1   5.6e-07   1.6e-05   22.8   0.0   192   256   239   306   231   332 0.83 -
80377at50557_166361_0:002fc1|STRG.12943.1:357-1118|+   -            254 42371at50557         -            451   4.9e-06   24.5   0.2   1   3     0.052       1.5    6.5   0.0   408   446    10    47     1    52 0.79 -
80377at50557_166361_0:002fc1|STRG.12943.1:357-1118|+   -            254 42371at50557         -            451   4.9e-06   24.5   0.2   2   3     0.014      0.41    8.3   0.0   369   449   104   190    77   192 0.71 -
80377at50557_166361_0:002fc1|STRG.12943.1:357-1118|+   -            254 42371at50557         -            451   4.9e-06   24.5   0.2   3   3     0.058       1.7    6.3   0.0   220   254   220   252   199   254 0.84 -
80377at50557_166361_0:002fc1|STRG.12943.2:357-1118|+   -            254 42371at50557         -            451   4.9e-06   24.5   0.2   1   3     0.052       1.5    6.5   0.0   408   446    10    47     1    52 0.79 -
80377at50557_166361_0:002fc1|STRG.12943.2:357-1118|+   -            254 42371at50557         -            451   4.9e-06   24.5   0.2   2   3     0.014      0.41    8.3   0.0   369   449   104   190    77   192 0.71 -
80377at50557_166361_0:002fc1|STRG.12943.2:357-1118|+   -            254 42371at50557         -            451   4.9e-06   24.5   0.2   3   3     0.058       1.7    6.3   0.0   220   254   220   252   199   254 0.84 -
76755at50557_133901_0:000c8c|STRG.19934.1:1479-2108|+  -            210 42371at50557         -            451   4.9e-06   24.5   0.1   1   1   2.2e-07   6.4e-06   24.1   0.1   150   261     8   123     2   169 0.77 -
76755at50557_133901_0:000c8c|STRG.19934.3:176-805|+    -            210 42371at50557         -            451   4.9e-06   24.5   0.1   1   1   2.2e-07   6.4e-06   24.1   0.1   150   261     8   123     2   169 0.77 -
42371at50557_69820_0:000b2f|STRG.9265.1:375-1319|+     -            315 42371at50557         -            451   6.2e-06   24.2   0.0   1   2   0.00023    0.0064   14.2   0.0   182   257     3    84     1   142 0.56 -
42371at50557_69820_0:000b2f|STRG.9265.1:375-1319|+     -            315 42371at50557         -            451   6.2e-06   24.2   0.0   2   2     0.017      0.48    8.1   0.0   376   449   238   315   202   315 0.75 -
74508at50557_7394_0:0023c7|STRG.14314.2:0-980|+        -            327 42371at50557         -            451   7.3e-06   24.0   2.0   1   2   1.4e-06   4.1e-05   21.5   1.8   172   276    16   130     3   152 0.82 -
74508at50557_7394_0:0023c7|STRG.14314.2:0-980|+        -            327 42371at50557         -            451   7.3e-06   24.0   2.0   2   2       5.1   1.4e+02   -0.1   0.0   225   278   261   317   252   321 0.71 -
22030at50557_77166_0:00007a|STRG.17287.1:348-833|+     -            162 42371at50557         -            451   7.4e-06   23.9   0.2   1   2      0.56        16    3.1   0.0   223   294     5    78     2    82 0.86 -
22030at50557_77166_0:00007a|STRG.17287.1:348-833|+     -            162 42371at50557         -            451   7.4e-06   23.9   0.2   2   2   3.8e-06   0.00011   20.1   0.0   174   246    80   156    72   162 0.85 -
80377at50557_7167_0:000855|STRG.3236.2:668-1284|+      -            191 42371at50557         -            451   8.4e-06   23.7   5.7   1   3     1e-05   0.00028   18.7   0.5   191   262     5    83     1    89 0.57 -
80377at50557_7167_0:000855|STRG.3236.2:668-1284|+      -            191 42371at50557         -            451   8.4e-06   23.7   5.7   2   3      0.39        11    3.6   0.1   205   258    91   143    85   165 0.77 -
80377at50557_7167_0:000855|STRG.3236.2:668-1284|+      -            191 42371at50557         -            451   8.4e-06   23.7   5.7   3   3       0.5        14    3.2   0.0   192   214   169   191   164   191 0.83 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 42371at50557         -            451   1.3e-05   23.2   8.0   1   6      0.18       5.2    4.7   0.1   416   451     6    39     3    39 0.88 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 42371at50557         -            451   1.3e-05   23.2   8.0   2   6      0.58        17    3.0   0.1   412   448    47    87    42    90 0.70 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 42371at50557         -            451   1.3e-05   23.2   8.0   3   6      0.17       4.8    4.8   0.0   393   449    74   130    67   132 0.68 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 42371at50557         -            451   1.3e-05   23.2   8.0   4   6     0.047       1.3    6.6   0.1   390   450   114   173    98   174 0.77 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 42371at50557         -            451   1.3e-05   23.2   8.0   5   6    0.0006     0.017   12.8   0.4   361   450   129   213   126   214 0.82 -
78072at50557_110193_0:0018f8|STRG.6816.1:15-788|+      -            258 42371at50557         -            451   1.3e-05   23.2   8.0   6   6       0.1         3    5.5   0.0   391   449   197   254   188   256 0.87 -
40115at50557_103372_0:0021d6|STRG.3637.2:3810-4820|+   -            337 42371at50557         -            451   1.8e-05   22.7   1.3   1   3   0.00017     0.005   14.6   0.2   390   449    33    91     8    93 0.82 -
40115at50557_103372_0:0021d6|STRG.3637.2:3810-4820|+   -            337 42371at50557         -            451   1.8e-05   22.7   1.3   2   3      0.76        22    2.6   0.0   381   428   130   178   120   199 0.68 -
40115at50557_103372_0:0021d6|STRG.3637.2:3810-4820|+   -            337 42371at50557         -            451   1.8e-05   22.7   1.3   3   3       1.1        30    2.1   0.1   391   449   265   326   230   328 0.59 -
40115at50557_103372_0:0021d6|STRG.3637.4:3357-4367|+   -            337 42371at50557         -            451   1.8e-05   22.7   1.3   1   3   0.00017     0.005   14.6   0.2   390   449    33    91     8    93 0.82 -
40115at50557_103372_0:0021d6|STRG.3637.4:3357-4367|+   -            337 42371at50557         -            451   1.8e-05   22.7   1.3   2   3      0.76        22    2.6   0.0   381   428   130   178   120   199 0.68 -
40115at50557_103372_0:0021d6|STRG.3637.4:3357-4367|+   -            337 42371at50557         -            451   1.8e-05   22.7   1.3   3   3       1.1        30    2.1   0.1   391   449   265   326   230   328 0.59 -
37700at50557_34720_0:0020a5|STRG.15644.1:48-2267|+     -            740 42371at50557         -            451   1.8e-05   22.6   0.6   1   3      0.45        13    3.4   0.0   416   450   428   461   410   473 0.70 -
37700at50557_34720_0:0020a5|STRG.15644.1:48-2267|+     -            740 42371at50557         -            451   1.8e-05   22.6   0.6   2   3     0.076       2.2    5.9   0.0   416   451   534   566   526   566 0.87 -
37700at50557_34720_0:0020a5|STRG.15644.1:48-2267|+     -            740 42371at50557         -            451   1.8e-05   22.6   0.6   3   3    0.0042      0.12   10.1   0.0   179   222   660   703   610   740 0.72 -
37700at50557_34720_0:0020a5|STRG.15644.2:48-2270|+     -            741 42371at50557         -            451   1.8e-05   22.6   0.6   1   3      0.45        13    3.4   0.0   416   450   429   462   411   474 0.70 -
37700at50557_34720_0:0020a5|STRG.15644.2:48-2270|+     -            741 42371at50557         -            451   1.8e-05   22.6   0.6   2   3     0.076       2.2    5.9   0.0   416   451   535   567   527   567 0.87 -
37700at50557_34720_0:0020a5|STRG.15644.2:48-2270|+     -            741 42371at50557         -            451   1.8e-05   22.6   0.6   3   3    0.0042      0.12   10.1   0.0   179   222   661   704   611   741 0.72 -
119132at50557_103372_0:001108|STRG.4266.1:0-986|+      -            329 42371at50557         -            451   1.9e-05   22.5   0.1   1   3       4.7   1.3e+02    0.0   0.0   191   215    17    41    11    81 0.73 -
119132at50557_103372_0:001108|STRG.4266.1:0-986|+      -            329 42371at50557         -            451   1.9e-05   22.5   0.1   2   3   4.3e-05    0.0012   16.6   0.0   396   449   136   185   121   187 0.84 -
119132at50557_103372_0:001108|STRG.4266.1:0-986|+      -            329 42371at50557         -            451   1.9e-05   22.5   0.1   3   3       1.4        40    1.7   0.1   357   440   250   307   228   327 0.50 -
69548at50557_103372_0:0010c7|STRG.4281.1:0-1325|+      -            442 42371at50557         -            451     2e-05   22.5  13.1   1   4    0.0029     0.081   10.6   2.9   189   256   131   203   126   224 0.68 -
69548at50557_103372_0:0010c7|STRG.4281.1:0-1325|+      -            442 42371at50557         -            451     2e-05   22.5  13.1   2   4     0.052       1.5    6.5   1.0   391   450   183   245   180   246 0.73 -
69548at50557_103372_0:0010c7|STRG.4281.1:0-1325|+      -            442 42371at50557         -            451     2e-05   22.5  13.1   3   4       1.8        50    1.4   0.4   406   449   266   307   228   309 0.70 -
69548at50557_103372_0:0010c7|STRG.4281.1:0-1325|+      -            442 42371at50557         -            451     2e-05   22.5  13.1   4   4    0.0006     0.017   12.8   1.0   343   449   329   436   283   438 0.59 -
69548at50557_104452_0:000ad1|STRG.7330.2:42-449|+      -            136 42371at50557         -            451   2.8e-05   22.0   0.6   1   3       2.3        67    1.0   0.0   204   237    11    47     4    50 0.62 -
69548at50557_104452_0:000ad1|STRG.7330.2:42-449|+      -            136 42371at50557         -            451   2.8e-05   22.0   0.6   2   3       2.1        60    1.2   0.0   193   213    53    73    31    87 0.54 -
69548at50557_104452_0:000ad1|STRG.7330.2:42-449|+      -            136 42371at50557         -            451   2.8e-05   22.0   0.6   3   3   1.6e-05   0.00044   18.1   0.1   395   444    82   132    74   136 0.83 -
11478at50557_34720_0:00246d|STRG.17483.1:121-3669|+    -           1183 42371at50557         -            451     3e-05   21.9   0.7   1   3       9.9   2.8e+02   -1.1   0.0   265   302    16    53     5    67 0.77 -
11478at50557_34720_0:00246d|STRG.17483.1:121-3669|+    -           1183 42371at50557         -            451     3e-05   21.9   0.7   2   3      0.76        22    2.6   0.1   417   448    71   101    61   103 0.74 -
11478at50557_34720_0:00246d|STRG.17483.1:121-3669|+    -           1183 42371at50557         -            451     3e-05   21.9   0.7   3   3   7.1e-05     0.002   15.9   0.0   191   254   125   188   112   198 0.81 -
101659at50557_34720_0:0004dc|STRG.2360.1:929-2479|+    -            517 42371at50557         -            451   3.5e-05   21.7   0.0   1   2       1.7        48    1.5   0.0   247   304   208   266   199   302 0.79 -
101659at50557_34720_0:0004dc|STRG.2360.1:929-2479|+    -            517 42371at50557         -            451   3.5e-05   21.7   0.0   2   2   1.8e-05   0.00051   17.9   0.0   193   298   321   432   310   440 0.71 -
101659at50557_34720_0:0004dc|STRG.2360.2:1209-2759|+   -            517 42371at50557         -            451   3.5e-05   21.7   0.0   1   2       1.7        48    1.5   0.0   247   304   208   266   199   302 0.79 -
101659at50557_34720_0:0004dc|STRG.2360.2:1209-2759|+   -            517 42371at50557         -            451   3.5e-05   21.7   0.0   2   2   1.8e-05   0.00051   17.9   0.0   193   298   321   432   310   440 0.71 -
22706at50557_39758_0:0039b4|STRG.9814.1:170-2926|+     -            919 42371at50557         -            451   3.7e-05   21.6   0.3   1   2     0.034      0.97    7.1   0.0   387   450   102   164    11   191 0.69 -
22706at50557_39758_0:0039b4|STRG.9814.1:170-2926|+     -            919 42371at50557         -            451   3.7e-05   21.6   0.3   2   2   0.00086     0.024   12.3   0.0   187   240   233   290   229   305 0.80 -
22706at50557_39758_0:0039b4|STRG.9814.2:261-3017|+     -            919 42371at50557         -            451   3.7e-05   21.6   0.3   1   2     0.034      0.97    7.1   0.0   387   450   102   164    11   191 0.69 -
22706at50557_39758_0:0039b4|STRG.9814.2:261-3017|+     -            919 42371at50557         -            451   3.7e-05   21.6   0.3   2   2   0.00086     0.024   12.3   0.0   187   240   233   290   229   305 0.80 -
101659at50557_34720_0:0004dc|STRG.2360.3:0-1571|+      -            524 42371at50557         -            451   3.7e-05   21.6   0.0   1   2       1.7        49    1.4   0.0   247   304   205   263   196   298 0.79 -
101659at50557_34720_0:0004dc|STRG.2360.3:0-1571|+      -            524 42371at50557         -            451   3.7e-05   21.6   0.0   2   2   1.8e-05   0.00052   17.8   0.0   193   298   318   429   307   437 0.71 -
63645at50557_34720_0:0006b0|STRG.3326.1:397-1443|+     -            349 42371at50557         -            451     4e-05   21.5   0.3   1   2       1.2        33    2.0   0.0   426   450   128   152    90   153 0.88 -
63645at50557_34720_0:0006b0|STRG.3326.1:397-1443|+     -            349 42371at50557         -            451     4e-05   21.5   0.3   2   2     4e-05    0.0011   16.7   0.1   196   265   239   312   227   333 0.72 -
90358at50557_34720_0:001602|STRG.10598.1:210-1466|+    -            419 42371at50557         -            451   4.4e-05   21.4   4.5   1   3      0.12       3.4    5.3   0.0   370   412    66   108    56   114 0.73 -
90358at50557_34720_0:001602|STRG.10598.1:210-1466|+    -            419 42371at50557         -            451   4.4e-05   21.4   4.5   2   3   0.00031    0.0087   13.8   1.3   182   299   115   237   108   337 0.73 -
90358at50557_34720_0:001602|STRG.10598.1:210-1466|+    -            419 42371at50557         -            451   4.4e-05   21.4   4.5   3   3      0.62        18    2.9   0.1   154   238   263   359   243   415 0.57 -
37700at50557_1629725_0:002171|STRG.7329.1:476-1132|+   -            219 42371at50557         -            451   4.8e-05   21.3   0.0   1   2   1.3e-05   0.00037   18.3   0.0   395   450     2    58     1    59 0.82 -
37700at50557_1629725_0:002171|STRG.7329.1:476-1132|+   -            219 42371at50557         -            451   4.8e-05   21.3   0.0   2   2       2.5        70    0.9   0.0   315   365    87   144    75   216 0.47 -
57752at50557_45779_0:003ace|STRG.6722.2:1174-1965|+    -            264 42371at50557         -            451     5e-05   21.2   1.2   1   3    0.0001    0.0029   15.4   0.1   190   250     7    71     1   119 0.80 -
57752at50557_45779_0:003ace|STRG.6722.2:1174-1965|+    -            264 42371at50557         -            451     5e-05   21.2   1.2   2   3      0.15       4.2    5.0   0.0   182   261    42   122    38   164 0.75 -
57752at50557_45779_0:003ace|STRG.6722.2:1174-1965|+    -            264 42371at50557         -            451     5e-05   21.2   1.2   3   3      0.37        10    3.7   0.1   369   407   222   261   176   264 0.58 -
74508at50557_139723_0:002423|STRG.11487.10:776-1405|+  -            210 42371at50557         -            451   5.5e-05   21.0   0.3   1   2      0.98        28    2.3   0.0   239   298    52   116    43   127 0.68 -
74508at50557_139723_0:002423|STRG.11487.10:776-1405|+  -            210 42371at50557         -            451   5.5e-05   21.0   0.3   2   2   3.4e-05   0.00096   17.0   0.2   209   287   119   200   114   206 0.77 -
74508at50557_139723_0:002423|STRG.11487.1:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   1   2      0.98        28    2.3   0.0   239   298    52   116    43   127 0.68 -
74508at50557_139723_0:002423|STRG.11487.1:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   2   2   3.4e-05   0.00096   17.0   0.2   209   287   119   200   114   206 0.77 -
74508at50557_139723_0:002423|STRG.11487.3:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   1   2      0.98        28    2.3   0.0   239   298    52   116    43   127 0.68 -
74508at50557_139723_0:002423|STRG.11487.3:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   2   2   3.4e-05   0.00096   17.0   0.2   209   287   119   200   114   206 0.77 -
74508at50557_139723_0:002423|STRG.11487.4:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   1   2      0.98        28    2.3   0.0   239   298    52   116    43   127 0.68 -
74508at50557_139723_0:002423|STRG.11487.4:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   2   2   3.4e-05   0.00096   17.0   0.2   209   287   119   200   114   206 0.77 -
74508at50557_139723_0:002423|STRG.11487.7:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   1   2      0.98        28    2.3   0.0   239   298    52   116    43   127 0.68 -
74508at50557_139723_0:002423|STRG.11487.7:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   2   2   3.4e-05   0.00096   17.0   0.2   209   287   119   200   114   206 0.77 -
74508at50557_139723_0:002423|STRG.11487.9:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   1   2      0.98        28    2.3   0.0   239   298    52   116    43   127 0.68 -
74508at50557_139723_0:002423|STRG.11487.9:776-1405|+   -            210 42371at50557         -            451   5.5e-05   21.0   0.3   2   2   3.4e-05   0.00096   17.0   0.2   209   287   119   200   114   206 0.77 -
767at50557_520822_0:000947|STRG.11343.1:511-10506|+    -           3332 42371at50557         -            451   6.9e-05   20.7   0.0   1   3       4.2   1.2e+02    0.2   0.0   260   291   107   138    94   146 0.85 -
767at50557_520822_0:000947|STRG.11343.1:511-10506|+    -           3332 42371at50557         -            451   6.9e-05   20.7   0.0   2   3         2        58    1.2   0.0   188   222   188   227   182   246 0.71 -
767at50557_520822_0:000947|STRG.11343.1:511-10506|+    -           3332 42371at50557         -            451   6.9e-05   20.7   0.0   3   3    0.0002    0.0056   14.4   0.0   358   450  3177  3269  3171  3270 0.92 -
58729at50557_37001_0:002164|STRG.7329.2:24-845|+       -            274 42371at50557         -            451   7.2e-05   20.7   0.0   1   1   9.9e-06   0.00028   18.7   0.0   394   450    85   142    77   143 0.85 -
767at50557_520822_0:000947|STRG.11343.2:511-10772|+    -           3397 42371at50557         -            451   7.4e-05   20.6   0.0   1   3       4.4   1.2e+02    0.1   0.0   260   291   107   138    94   145 0.85 -
767at50557_520822_0:000947|STRG.11343.2:511-10772|+    -           3397 42371at50557         -            451   7.4e-05   20.6   0.0   2   3       2.1        59    1.2   0.0   188   222   224   263   218   282 0.71 -
767at50557_520822_0:000947|STRG.11343.2:511-10772|+    -           3397 42371at50557         -            451   7.4e-05   20.6   0.0   3   3    0.0002    0.0057   14.4   0.0   358   450  3242  3334  3236  3335 0.92 -
767at50557_520822_0:000947|STRG.11343.4:511-10701|+    -           3397 42371at50557         -            451   7.4e-05   20.6   0.0   1   3       4.4   1.2e+02    0.1   0.0   260   291   107   138    94   145 0.85 -
767at50557_520822_0:000947|STRG.11343.4:511-10701|+    -           3397 42371at50557         -            451   7.4e-05   20.6   0.0   2   3       2.1        59    1.2   0.0   188   222   224   263   218   282 0.71 -
767at50557_520822_0:000947|STRG.11343.4:511-10701|+    -           3397 42371at50557         -            451   7.4e-05   20.6   0.0   3   3    0.0002    0.0057   14.4   0.0   358   450  3242  3334  3236  3335 0.92 -
