#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.18036.1:527-1954|+    -            476 106896at50557        -             70   1.9e-34  116.3   4.0   1   1   6.3e-36   1.9e-34  116.3   4.0    12    70   376   435   369   435 0.93 -
39871at50557_1155016_0:0008ce|STRG.20060.1:1038-1277|+  -             80 106896at50557        -             70   0.00055   18.7   5.0   2   2   1.8e-05   0.00055   18.7   5.0    20    67    28    75    19    77 0.87 -
45419at50557_168631_0:000720|STRG.15536.1:1800-2570|+   -            257 106896at50557        -             70   0.00056   18.7   3.3   1   5       7.9   2.4e+02    0.7   0.2    42    67     6    32     2    34 0.69 -
45419at50557_168631_0:000720|STRG.15536.1:1800-2570|+   -            257 106896at50557        -             70   0.00056   18.7   3.3   2   5      0.15       4.6    6.2   2.5    16    60    37    83    24    93 0.76 -
45419at50557_168631_0:000720|STRG.15536.1:1800-2570|+   -            257 106896at50557        -             70   0.00056   18.7   3.3   3   5      0.69        21    4.1   1.9    19    68    98   147    94   149 0.82 -
45419at50557_168631_0:000720|STRG.15536.1:1800-2570|+   -            257 106896at50557        -             70   0.00056   18.7   3.3   4   5   1.9e-05   0.00056   18.7   3.3    10    68   144   203   141   205 0.86 -
45419at50557_168631_0:000720|STRG.15536.1:1800-2570|+   -            257 106896at50557        -             70   0.00056   18.7   3.3   5   5     0.021      0.64    8.9   3.1    19    69   182   232   182   233 0.89 -
150919at50557_108931_0:000eeb|STRG.20060.1:846-1067|+   -             74 106896at50557        -             70   0.00059   18.7   3.3   1   1   1.9e-05   0.00059   18.7   3.3    18    67     6    55     2    60 0.93 -
66842at50557_307658_0:001af4|STRG.7401.3:882-2444|+     -            521 106896at50557        -             70   0.00078   18.3   4.0   1   2       1.8        56    2.7   0.2    50    68   144   162   128   164 0.69 -
66842at50557_307658_0:001af4|STRG.7401.3:882-2444|+     -            521 106896at50557        -             70   0.00078   18.3   4.0   2   2   2.6e-05   0.00078   18.3   4.0    19    69   169   219   165   220 0.95 -
66842at50557_83485_0:002722|STRG.7401.5:574-2136|+      -            521 106896at50557        -             70   0.00078   18.3   4.0   1   2       1.8        56    2.7   0.2    50    68   144   162   128   164 0.69 -
66842at50557_83485_0:002722|STRG.7401.5:574-2136|+      -            521 106896at50557        -             70   0.00078   18.3   4.0   2   2   2.6e-05   0.00078   18.3   4.0    19    69   169   219   165   220 0.95 -
66842at50557_2015173_0:002ab7|STRG.7401.2:825-3049|+    -            540 106896at50557        -             70   0.00081   18.2   3.9   1   2       1.9        58    2.7   0.2    50    68   163   181   147   183 0.69 -
66842at50557_2015173_0:002ab7|STRG.7401.2:825-3049|+    -            540 106896at50557        -             70   0.00081   18.2   3.9   2   2   2.7e-05   0.00081   18.2   3.9    19    69   188   238   184   239 0.95 -
66842at50557_2015173_0:002ab7|STRG.7401.4:825-2965|+    -            540 106896at50557        -             70   0.00081   18.2   3.9   1   2       1.9        58    2.7   0.2    50    68   163   181   147   183 0.69 -
66842at50557_2015173_0:002ab7|STRG.7401.4:825-2965|+    -            540 106896at50557        -             70   0.00081   18.2   3.9   2   2   2.7e-05   0.00081   18.2   3.9    19    69   188   238   184   239 0.95 -
66842at50557_307658_0:001af4|STRG.7401.6:824-2440|+     -            539 106896at50557        -             70   0.00081   18.2   3.9   1   2       1.9        58    2.7   0.2    50    68   162   180   146   182 0.69 -
66842at50557_307658_0:001af4|STRG.7401.6:824-2440|+     -            539 106896at50557        -             70   0.00081   18.2   3.9   2   2   2.7e-05   0.00081   18.2   3.9    19    69   187   237   183   238 0.95 -
35806at50557_197043_0:005d80|STRG.8512.1:2532-3056|+    -            175 106896at50557        -             70   0.00082   18.2   1.7   1   1   0.00036     0.011   14.6   0.8    20    69   125   173   115   174 0.92 -
66842at50557_64793_0:0006b1|STRG.7401.8:275-1798|+      -            508 106896at50557        -             70   0.00083   18.2   4.2   1   2       1.8        54    2.8   0.2    50    68   131   149   115   151 0.69 -
66842at50557_64793_0:0006b1|STRG.7401.8:275-1798|+      -            508 106896at50557        -             70   0.00083   18.2   4.2   2   2   2.7e-05   0.00083   18.2   4.2    19    69   156   206   150   207 0.95 -
66842at50557_64793_0:0006b1|STRG.7401.1:17-1549|+       -            511 106896at50557        -             70   0.00084   18.2   4.2   1   2       1.8        54    2.8   0.2    50    68   134   152   118   154 0.69 -
66842at50557_64793_0:0006b1|STRG.7401.1:17-1549|+       -            511 106896at50557        -             70   0.00084   18.2   4.2   2   2   2.8e-05   0.00084   18.2   4.2    19    69   159   209   153   210 0.95 -
66842at50557_64793_0:0006b1|STRG.7401.7:344-1873|+      -            510 106896at50557        -             70   0.00084   18.2   4.2   1   2       1.8        54    2.8   0.2    50    68   133   151   117   153 0.69 -
66842at50557_64793_0:0006b1|STRG.7401.7:344-1873|+      -            510 106896at50557        -             70   0.00084   18.2   4.2   2   2   2.8e-05   0.00084   18.2   4.2    19    69   158   208   152   209 0.95 -
150919at50557_108931_0:000eeb|STRG.20057.1:481-693|+    -             71 106896at50557        -             70   0.00087   18.1   3.8   1   2   2.9e-05   0.00087   18.1   3.8    18    67     3    52     1    57 0.94 -
150919at50557_108931_0:000eeb|STRG.20057.1:481-693|+    -             71 106896at50557        -             70   0.00087   18.1   3.8   2   2       5.2   1.6e+02    1.3   0.2    17    28    58    69    54    71 0.82 -
45419at50557_51655_0:002e4f|STRG.6688.1:828-1103|+      -             92 106896at50557        -             70   0.00091   18.1   7.0   1   2     0.016      0.49    9.3   2.1    19    68    13    62     2    63 0.80 -
45419at50557_51655_0:002e4f|STRG.6688.1:828-1103|+      -             92 106896at50557        -             70   0.00091   18.1   7.0   2   2     4e-05    0.0012   17.7   3.1     9    70    31    92    27    92 0.90 -
57812at50557_139723_0:0023b3|STRG.12844.3:57-428|+      -            124 106896at50557        -             70   0.00092   18.0  13.1   1   2   0.00065      0.02   13.8   2.5    14    66    15    67     4    71 0.84 -
57812at50557_139723_0:0023b3|STRG.12844.3:57-428|+      -            124 106896at50557        -             70   0.00092   18.0  13.1   2   2     0.028      0.87    8.5   3.6    16    58    73   115    66   124 0.80 -
39871at50557_7536_0:000d98|STRG.19038.1:80-298|+        -             73 106896at50557        -             70     0.001   17.9   1.7   1   1   6.5e-05     0.002   17.0   1.7    13    68    14    69     3    71 0.82 -
150919at50557_108931_0:000eeb|STRG.20066.1:674-922|+    -             83 106896at50557        -             70    0.0011   17.8   3.8   1   1   3.6e-05    0.0011   17.8   3.8    18    67    15    64    10    68 0.93 -
150919at50557_108931_0:000eeb|STRG.20066.2:1109-1357|+  -             83 106896at50557        -             70    0.0011   17.8   3.8   1   1   3.6e-05    0.0011   17.8   3.8    18    67    15    64    10    68 0.93 -
39871at50557_74873_0:00210c|STRG.16152.6:1591-1995|+    -            135 106896at50557        -             70    0.0013   17.5   3.1   1   1   4.3e-05    0.0013   17.5   3.1    14    67    39    92    37    95 0.92 -
45419at50557_1218281_0:0017b5|STRG.8304.3:456-1526|+    -            357 106896at50557        -             70    0.0013   17.5  21.8   1   4       8.5   2.6e+02    0.6   0.0    19    41    20    42     7    47 0.77 -
45419at50557_1218281_0:0017b5|STRG.8304.3:456-1526|+    -            357 106896at50557        -             70    0.0013   17.5  21.8   2   4      0.46        14    4.6   0.2    12    49    67   104    59   114 0.85 -
45419at50557_1218281_0:0017b5|STRG.8304.3:456-1526|+    -            357 106896at50557        -             70    0.0013   17.5  21.8   3   4     0.016      0.47    9.4   0.2    10    67   188   245   183   247 0.87 -
45419at50557_1218281_0:0017b5|STRG.8304.3:456-1526|+    -            357 106896at50557        -             70    0.0013   17.5  21.8   4   4   0.00059     0.018   13.9   1.9    18    67   252   301   246   306 0.86 -
39871at50557_74873_0:00210c|STRG.16152.1:3505-3915|+    -            137 106896at50557        -             70    0.0014   17.5   3.1   1   1   4.5e-05    0.0014   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.16152.2:3505-3915|+    -            137 106896at50557        -             70    0.0014   17.5   3.1   1   1   4.5e-05    0.0014   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.16152.3:3517-3927|+    -            137 106896at50557        -             70    0.0014   17.5   3.1   1   1   4.5e-05    0.0014   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.16152.4:3394-3804|+    -            137 106896at50557        -             70    0.0014   17.5   3.1   1   1   4.5e-05    0.0014   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.16152.5:1092-1502|+    -            137 106896at50557        -             70    0.0014   17.5   3.1   1   1   4.5e-05    0.0014   17.5   3.1    14    67    41    94    39    97 0.92 -
45419at50557_51655_0:002e4f|STRG.1067.1:4150-4410|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   1   2    0.0015     0.044   12.7   1.8    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.1067.1:4150-4410|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   2   2     0.055       1.7    7.6   0.1    17    43    51    77    42    86 0.82 -
45419at50557_51655_0:002e4f|STRG.1067.2:4199-4459|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   1   2    0.0015     0.044   12.7   1.8    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.1067.2:4199-4459|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   2   2     0.055       1.7    7.6   0.1    17    43    51    77    42    86 0.82 -
45419at50557_51655_0:002e4f|STRG.1067.3:4138-4398|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   1   2    0.0015     0.044   12.7   1.8    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.1067.3:4138-4398|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   2   2     0.055       1.7    7.6   0.1    17    43    51    77    42    86 0.82 -
45419at50557_51655_0:002e4f|STRG.1067.4:4603-4863|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   1   2    0.0015     0.044   12.7   1.8    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.1067.4:4603-4863|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   2   2     0.055       1.7    7.6   0.1    17    43    51    77    42    86 0.82 -
45419at50557_51655_0:002e4f|STRG.1067.5:3018-3278|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   1   2    0.0015     0.044   12.7   1.8    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.1067.5:3018-3278|+     -             87 106896at50557        -             70    0.0015   17.4   5.9   2   2     0.055       1.7    7.6   0.1    17    43    51    77    42    86 0.82 -
39871at50557_197043_0:000e06|STRG.1665.1:611-928|+      -            106 106896at50557        -             70    0.0018   17.1   3.8   1   2    0.0047      0.14   11.0   1.9    22    68     2    48     1    50 0.91 -
39871at50557_197043_0:000e06|STRG.1665.1:611-928|+      -            106 106896at50557        -             70    0.0018   17.1   3.8   2   2      0.21       6.3    5.7   0.0    50    67    77    94    70    97 0.77 -
150919at50557_7038_0:001eca|STRG.9419.1:1255-1434|+     -             60 106896at50557        -             70     0.002   17.0   1.9   1   1   9.2e-05    0.0028   16.5   1.9    17    68     6    57     2    60 0.92 -
68599at50557_286306_0:00112a|STRG.6382.2:2-1012|+       -            337 106896at50557        -             70    0.0021   16.9   9.0   1   2   0.00044     0.013   14.3   0.8    23    68    33    80    26    82 0.87 -
68599at50557_286306_0:00112a|STRG.6382.2:2-1012|+       -            337 106896at50557        -             70    0.0021   16.9   9.0   2   2   0.00041     0.012   14.4   2.0    21    69    59   109    56   110 0.89 -
45419at50557_51655_0:002e4f|STRG.15169.1:1873-2109|+    -             79 106896at50557        -             70    0.0025   16.7   6.2   1   2     0.023       0.7    8.8   0.5    20    67     2    49     1    51 0.88 -
45419at50557_51655_0:002e4f|STRG.15169.1:1873-2109|+    -             79 106896at50557        -             70    0.0025   16.7   6.2   2   2    0.0026     0.079   11.8   4.1    18    67    28    77    23    79 0.78 -
14133at50557_286706_0:001942|STRG.12542.1:1134-2378|+   -            415 106896at50557        -             70    0.0025   16.6   0.3   1   3     0.065         2    7.4   0.0    16    41   129   154   113   161 0.81 -
14133at50557_286706_0:001942|STRG.12542.1:1134-2378|+   -            415 106896at50557        -             70    0.0025   16.6   0.3   2   3       6.9   2.1e+02    0.9   4.6    26    67   258   302   238   304 0.78 -
14133at50557_286706_0:001942|STRG.12542.1:1134-2378|+   -            415 106896at50557        -             70    0.0025   16.6   0.3   3   3   8.4e-05    0.0025   16.6   0.3    17    62   364   408   351   413 0.86 -
106896at50557_1049336_0:0046e2|STRG.13344.1:1013-1585|+ -            191 106896at50557        -             70    0.0032   16.3   5.2   1   3       1.1        35    3.4   1.4    22    45     5    28     1    41 0.84 -
106896at50557_1049336_0:0046e2|STRG.13344.1:1013-1585|+ -            191 106896at50557        -             70    0.0032   16.3   5.2   2   3     0.049       1.5    7.8   3.9    17    67    57   107    43   109 0.86 -
106896at50557_1049336_0:0046e2|STRG.13344.1:1013-1585|+ -            191 106896at50557        -             70    0.0032   16.3   5.2   3   3   0.00011    0.0032   16.3   5.2    17    68   114   164   106   166 0.89 -
57812at50557_139723_0:0023b3|STRG.17719.1:21-239|+      -             73 106896at50557        -             70    0.0034   16.2   1.4   1   1   0.00017     0.005   15.7   1.4    19    69    21    72    16    73 0.90 -
35806at50557_156304_0:00289f|STRG.11763.1:573-1400|+    -            276 106896at50557        -             70    0.0036   16.2  23.4   1   5      0.11       3.5    6.6   0.0    50    68    22    40    20    42 0.93 -
35806at50557_156304_0:00289f|STRG.11763.1:573-1400|+    -            276 106896at50557        -             70    0.0036   16.2  23.4   2   5       9.7     3e+02    0.4   0.7    44    67    73    93    48    95 0.64 -
35806at50557_156304_0:00289f|STRG.11763.1:573-1400|+    -            276 106896at50557        -             70    0.0036   16.2  23.4   3   5       1.6        48    2.9   2.7    18    68   140   162   107   163 0.64 -
35806at50557_156304_0:00289f|STRG.11763.1:573-1400|+    -            276 106896at50557        -             70    0.0036   16.2  23.4   4   5      0.09       2.7    6.9   1.0    21    69   164   210   163   211 0.82 -
35806at50557_156304_0:00289f|STRG.11763.1:573-1400|+    -            276 106896at50557        -             70    0.0036   16.2  23.4   5   5    0.0058      0.18   10.7   0.1    15    44   228   257   212   262 0.86 -
70122at50557_34740_0:00443e|STRG.12378.4:36-1181|+      -            382 106896at50557        -             70    0.0039   16.0   1.6   1   1   0.00032    0.0099   14.7   1.1    16    45   310   339   305   366 0.87 -
57812at50557_139723_0:0023b3|STRG.5417.1:1532-1954|+    -            141 106896at50557        -             70     0.004   16.0  14.9   1   3     0.019      0.59    9.0   3.5    11    68    26    80    16    82 0.77 -
57812at50557_139723_0:0023b3|STRG.5417.1:1532-1954|+    -            141 106896at50557        -             70     0.004   16.0  14.9   2   3   0.00088     0.027   13.3   2.5    15    67    55   108    44   111 0.82 -
57812at50557_139723_0:0023b3|STRG.5417.1:1532-1954|+    -            141 106896at50557        -             70     0.004   16.0  14.9   3   3      0.05       1.5    7.7   0.4    17    41   116   140   107   141 0.86 -
57812at50557_139723_0:0023b3|STRG.5417.2:2484-2906|+    -            141 106896at50557        -             70     0.004   16.0  14.9   1   3     0.019      0.59    9.0   3.5    11    68    26    80    16    82 0.77 -
57812at50557_139723_0:0023b3|STRG.5417.2:2484-2906|+    -            141 106896at50557        -             70     0.004   16.0  14.9   2   3   0.00088     0.027   13.3   2.5    15    67    55   108    44   111 0.82 -
57812at50557_139723_0:0023b3|STRG.5417.2:2484-2906|+    -            141 106896at50557        -             70     0.004   16.0  14.9   3   3      0.05       1.5    7.7   0.4    17    41   116   140   107   141 0.86 -
57812at50557_139723_0:0023b3|STRG.5417.4:2163-2585|+    -            141 106896at50557        -             70     0.004   16.0  14.9   1   3     0.019      0.59    9.0   3.5    11    68    26    80    16    82 0.77 -
57812at50557_139723_0:0023b3|STRG.5417.4:2163-2585|+    -            141 106896at50557        -             70     0.004   16.0  14.9   2   3   0.00088     0.027   13.3   2.5    15    67    55   108    44   111 0.82 -
57812at50557_139723_0:0023b3|STRG.5417.4:2163-2585|+    -            141 106896at50557        -             70     0.004   16.0  14.9   3   3      0.05       1.5    7.7   0.4    17    41   116   140   107   141 0.86 -
57812at50557_139723_0:0023b3|STRG.5417.5:1714-2136|+    -            141 106896at50557        -             70     0.004   16.0  14.9   1   3     0.019      0.59    9.0   3.5    11    68    26    80    16    82 0.77 -
57812at50557_139723_0:0023b3|STRG.5417.5:1714-2136|+    -            141 106896at50557        -             70     0.004   16.0  14.9   2   3   0.00088     0.027   13.3   2.5    15    67    55   108    44   111 0.82 -
57812at50557_139723_0:0023b3|STRG.5417.5:1714-2136|+    -            141 106896at50557        -             70     0.004   16.0  14.9   3   3      0.05       1.5    7.7   0.4    17    41   116   140   107   141 0.86 -
57812at50557_139723_0:0023b3|STRG.13445.1:204-587|+     -            128 106896at50557        -             70     0.004   16.0  12.0   1   2   0.00018    0.0054   15.6   3.1     9    69    11    71     4    72 0.88 -
57812at50557_139723_0:0023b3|STRG.13445.1:204-587|+     -            128 106896at50557        -             70     0.004   16.0  12.0   2   2      0.39        12    4.9   3.0    18    68    76   128    65   128 0.63 -
150919at50557_7091_0:002a5a|STRG.3834.1:718-921|+       -             68 106896at50557        -             70    0.0043   15.9   9.3   1   1   0.00052     0.016   14.1   9.1    16    67    13    64     5    66 0.89 -
106896at50557_1049336_0:0046e2|STRG.8214.1:713-1429|+   -            239 106896at50557        -             70     0.005   15.7  28.2   1   4       8.8   2.7e+02    0.5   0.4    50    68     4    22     2    32 0.79 -
106896at50557_1049336_0:0046e2|STRG.8214.1:713-1429|+   -            239 106896at50557        -             70     0.005   15.7  28.2   2   4   0.00071     0.022   13.6   0.9     9    49    46    86    41    90 0.92 -
106896at50557_1049336_0:0046e2|STRG.8214.1:713-1429|+   -            239 106896at50557        -             70     0.005   15.7  28.2   3   4      0.27       8.2    5.4   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.8214.1:713-1429|+   -            239 106896at50557        -             70     0.005   15.7  28.2   4   4     0.002      0.06   12.2   1.9    19    66   192   238   180   239 0.80 -
106896at50557_1049336_0:0046e2|STRG.8214.2:845-1561|+   -            239 106896at50557        -             70     0.005   15.7  28.2   1   4       8.8   2.7e+02    0.5   0.4    50    68     4    22     2    32 0.79 -
106896at50557_1049336_0:0046e2|STRG.8214.2:845-1561|+   -            239 106896at50557        -             70     0.005   15.7  28.2   2   4   0.00071     0.022   13.6   0.9     9    49    46    86    41    90 0.92 -
106896at50557_1049336_0:0046e2|STRG.8214.2:845-1561|+   -            239 106896at50557        -             70     0.005   15.7  28.2   3   4      0.27       8.2    5.4   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.8214.2:845-1561|+   -            239 106896at50557        -             70     0.005   15.7  28.2   4   4     0.002      0.06   12.2   1.9    19    66   192   238   180   239 0.80 -
106896at50557_1049336_0:0046e2|STRG.8214.3:959-1675|+   -            239 106896at50557        -             70     0.005   15.7  28.2   1   4       8.8   2.7e+02    0.5   0.4    50    68     4    22     2    32 0.79 -
106896at50557_1049336_0:0046e2|STRG.8214.3:959-1675|+   -            239 106896at50557        -             70     0.005   15.7  28.2   2   4   0.00071     0.022   13.6   0.9     9    49    46    86    41    90 0.92 -
106896at50557_1049336_0:0046e2|STRG.8214.3:959-1675|+   -            239 106896at50557        -             70     0.005   15.7  28.2   3   4      0.27       8.2    5.4   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.8214.3:959-1675|+   -            239 106896at50557        -             70     0.005   15.7  28.2   4   4     0.002      0.06   12.2   1.9    19    66   192   238   180   239 0.80 -
106896at50557_1049336_0:0046e2|STRG.8214.4:715-1431|+   -            239 106896at50557        -             70     0.005   15.7  28.2   1   4       8.8   2.7e+02    0.5   0.4    50    68     4    22     2    32 0.79 -
106896at50557_1049336_0:0046e2|STRG.8214.4:715-1431|+   -            239 106896at50557        -             70     0.005   15.7  28.2   2   4   0.00071     0.022   13.6   0.9     9    49    46    86    41    90 0.92 -
106896at50557_1049336_0:0046e2|STRG.8214.4:715-1431|+   -            239 106896at50557        -             70     0.005   15.7  28.2   3   4      0.27       8.2    5.4   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.8214.4:715-1431|+   -            239 106896at50557        -             70     0.005   15.7  28.2   4   4     0.002      0.06   12.2   1.9    19    66   192   238   180   239 0.80 -
45419at50557_51655_0:002e4f|STRG.3187.2:2254-2511|+     -             86 106896at50557        -             70    0.0051   15.7   4.7   1   2      0.94        29    3.6   0.0    19    41     8    30     3    34 0.85 -
45419at50557_51655_0:002e4f|STRG.3187.2:2254-2511|+     -             86 106896at50557        -             70    0.0051   15.7   4.7   2   2    0.0013     0.038   12.9   2.1    19    68    36    85    32    86 0.92 -
57812at50557_139723_0:0023b3|STRG.11739.1:1470-1907|+   -            146 106896at50557        -             70    0.0056   15.5  11.5   1   4       8.2   2.5e+02    0.6   0.0    51    67     2    18     1    20 0.91 -
57812at50557_139723_0:0023b3|STRG.11739.1:1470-1907|+   -            146 106896at50557        -             70    0.0056   15.5  11.5   2   4      0.39        12    4.9   0.9    18    59    26    68    18    78 0.80 -
57812at50557_139723_0:0023b3|STRG.11739.1:1470-1907|+   -            146 106896at50557        -             70    0.0056   15.5  11.5   3   4      0.11       3.3    6.7   2.6    20    67    57   104    46   106 0.89 -
57812at50557_139723_0:0023b3|STRG.11739.1:1470-1907|+   -            146 106896at50557        -             70    0.0056   15.5  11.5   4   4   0.00087     0.027   13.4   3.2    19    68    84   133    75   135 0.83 -
45419at50557_51655_0:002e4f|STRG.17884.1:1750-2001|+    -             84 106896at50557        -             70    0.0056   15.5   2.4   1   1   0.00018    0.0056   15.5   2.4    18    68    25    75    18    77 0.89 -
57812at50557_139723_0:0023b3|STRG.6743.3:69-302|+       -             78 106896at50557        -             70    0.0077   15.1  10.0   1   2      0.34        10    5.1   0.9    50    67     2    19     1    22 0.87 -
57812at50557_139723_0:0023b3|STRG.6743.3:69-302|+       -             78 106896at50557        -             70    0.0077   15.1  10.0   2   2    0.0009     0.027   13.3   4.4    17    68    26    77    17    78 0.84 -
57812at50557_139723_0:0023b3|STRG.3187.10:1728-2117|+   -            130 106896at50557        -             70    0.0083   15.0  10.8   1   2      0.12       3.7    6.5   1.5    19    67    26    74    10    77 0.76 -
57812at50557_139723_0:0023b3|STRG.3187.10:1728-2117|+   -            130 106896at50557        -             70    0.0083   15.0  10.8   2   2    0.0011     0.033   13.0   3.0    15    59    79   122    71   130 0.84 -
35806at50557_7536_0:001314|STRG.18466.1:9679-10239|+    -            187 106896at50557        -             70    0.0083   15.0   0.3   1   1   0.00027    0.0083   15.0   0.3     9    55   125   172   118   186 0.84 -
35806at50557_7536_0:001314|STRG.18466.2:9540-10100|+    -            187 106896at50557        -             70    0.0083   15.0   0.3   1   1   0.00027    0.0083   15.0   0.3     9    55   125   172   118   186 0.84 -
57812at50557_139723_0:0023b3|STRG.1665.1:1193-1516|+    -            108 106896at50557        -             70     0.009   14.9  10.8   1   3    0.0046      0.14   11.0   0.9    23    66     2    45     1    51 0.91 -
57812at50557_139723_0:0023b3|STRG.1665.1:1193-1516|+    -            108 106896at50557        -             70     0.009   14.9  10.8   2   3    0.0027     0.082   11.8   1.8    20    68    27    75    25    77 0.93 -
57812at50557_139723_0:0023b3|STRG.1665.1:1193-1516|+    -            108 106896at50557        -             70     0.009   14.9  10.8   3   3         9   2.7e+02    0.5   0.2    54    67    94   107    82   108 0.47 -
57812at50557_139723_0:0023b3|STRG.1665.2:1187-1510|+    -            108 106896at50557        -             70     0.009   14.9  10.8   1   3    0.0046      0.14   11.0   0.9    23    66     2    45     1    51 0.91 -
57812at50557_139723_0:0023b3|STRG.1665.2:1187-1510|+    -            108 106896at50557        -             70     0.009   14.9  10.8   2   3    0.0027     0.082   11.8   1.8    20    68    27    75    25    77 0.93 -
57812at50557_139723_0:0023b3|STRG.1665.2:1187-1510|+    -            108 106896at50557        -             70     0.009   14.9  10.8   3   3         9   2.7e+02    0.5   0.2    54    67    94   107    82   108 0.47 -
57812at50557_139723_0:0023b3|STRG.1665.3:1071-1394|+    -            108 106896at50557        -             70     0.009   14.9  10.8   1   3    0.0046      0.14   11.0   0.9    23    66     2    45     1    51 0.91 -
57812at50557_139723_0:0023b3|STRG.1665.3:1071-1394|+    -            108 106896at50557        -             70     0.009   14.9  10.8   2   3    0.0027     0.082   11.8   1.8    20    68    27    75    25    77 0.93 -
57812at50557_139723_0:0023b3|STRG.1665.3:1071-1394|+    -            108 106896at50557        -             70     0.009   14.9  10.8   3   3         9   2.7e+02    0.5   0.2    54    67    94   107    82   108 0.47 -
57812at50557_139723_0:0023b3|STRG.5754.1:1381-1737|+    -            119 106896at50557        -             70    0.0096   14.8   8.9   1   2    0.0028     0.085   11.7   4.1    19    67    43    91    34    94 0.88 -
57812at50557_139723_0:0023b3|STRG.5754.1:1381-1737|+    -            119 106896at50557        -             70    0.0096   14.8   8.9   2   2     0.056       1.7    7.6   0.3     9    39    89   119    87   119 0.85 -
57812at50557_139723_0:0023b3|STRG.5754.2:1338-1694|+    -            119 106896at50557        -             70    0.0096   14.8   8.9   1   2    0.0028     0.085   11.7   4.1    19    67    43    91    34    94 0.88 -
57812at50557_139723_0:0023b3|STRG.5754.2:1338-1694|+    -            119 106896at50557        -             70    0.0096   14.8   8.9   2   2     0.056       1.7    7.6   0.3     9    39    89   119    87   119 0.85 -
39871at50557_1155016_0:0008ce|STRG.2577.1:2271-2534|+   -             88 106896at50557        -             70      0.01   14.7   9.7   1   2      0.07       2.1    7.3   0.1    51    68    11    28     7    30 0.89 -
39871at50557_1155016_0:0008ce|STRG.2577.1:2271-2534|+   -             88 106896at50557        -             70      0.01   14.7   9.7   2   2     0.014      0.44    9.5   5.8    19    69    35    85    31    86 0.93 -
39871at50557_1155016_0:0008ce|STRG.2577.2:1379-1642|+   -             88 106896at50557        -             70      0.01   14.7   9.7   1   2      0.07       2.1    7.3   0.1    51    68    11    28     7    30 0.89 -
39871at50557_1155016_0:0008ce|STRG.2577.2:1379-1642|+   -             88 106896at50557        -             70      0.01   14.7   9.7   2   2     0.014      0.44    9.5   5.8    19    69    35    85    31    86 0.93 -
39871at50557_1155016_0:0008ce|STRG.2577.3:1523-1786|+   -             88 106896at50557        -             70      0.01   14.7   9.7   1   2      0.07       2.1    7.3   0.1    51    68    11    28     7    30 0.89 -
39871at50557_1155016_0:0008ce|STRG.2577.3:1523-1786|+   -             88 106896at50557        -             70      0.01   14.7   9.7   2   2     0.014      0.44    9.5   5.8    19    69    35    85    31    86 0.93 -
92708at50557_103372_0:0024fa|STRG.1654.2:233-1483|+     -            390 106896at50557        -             70      0.01   14.7   8.2   1   2     0.011      0.35    9.8   1.8    24    67   262   307   252   310 0.87 -
92708at50557_103372_0:0024fa|STRG.1654.2:233-1483|+     -            390 106896at50557        -             70      0.01   14.7   8.2   2   2   0.00076     0.023   13.6   6.4    13    70   278   338   272   338 0.88 -
92708at50557_103372_0:0024fa|STRG.1654.1:207-1376|+     -            390 106896at50557        -             70      0.01   14.7   8.2   1   2     0.011      0.35    9.8   1.8    24    67   262   307   252   310 0.87 -
