#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
10915at50557_286306_0:002151|STRG.8366.1:1-3787|+      -           1042 10915at50557         -            974  1.9e-233  776.4   2.9   1   1  2.4e-234  1.1e-232  773.9   2.9   309   913     1   721     1   738 0.87 -
80377at50557_7004_0:003abf|STRG.10707.3:1237-1977|+    -            247 10915at50557         -            974   0.00069   16.6   0.0   1   3     0.022         1    6.1   0.0    59   117     5    65     1   123 0.76 -
80377at50557_7004_0:003abf|STRG.10707.3:1237-1977|+    -            247 10915at50557         -            974   0.00069   16.6   0.0   2   3       2.3     1e+02   -0.6   0.0    46    82   123   159    86   178 0.61 -
80377at50557_7004_0:003abf|STRG.10707.3:1237-1977|+    -            247 10915at50557         -            974   0.00069   16.6   0.0   3   3    0.0076      0.34    7.6   0.0     8    56   178   229   171   237 0.78 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+     -            255 10915at50557         -            974   0.00085   16.2   0.5   1   3   0.00077     0.035   10.9   0.2    51   124     3    81     1    85 0.77 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+     -            255 10915at50557         -            974   0.00085   16.2   0.5   2   3      0.22       9.9    2.8   0.0    41    85    83   126    74   137 0.85 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+     -            255 10915at50557         -            974   0.00085   16.2   0.5   3   3       2.2        98   -0.5   0.0    17    61   197   247   144   255 0.59 -
69548at50557_7375_0:00230f|STRG.9531.1:425-1069|+      -            215 10915at50557         -            974   0.00088   16.2   0.0   1   2      0.92        41    0.7   0.0    51    89     1    40     1    52 0.79 -
69548at50557_7375_0:00230f|STRG.9531.1:425-1069|+      -            215 10915at50557         -            974   0.00088   16.2   0.0   2   2   0.00016    0.0071   13.2   0.0    15    88    56   131    48   138 0.81 -
56752at50557_144034_0:000a3e|STRG.14749.2:579-2510|+   -            644 10915at50557         -            974   0.00094   16.1   0.0   1   1   3.2e-05    0.0014   15.5   0.0    13   106   232   329   221   333 0.85 -
56752at50557_144034_0:000a3e|STRG.14749.1:579-2606|+   -            676 10915at50557         -            974     0.001   16.0   0.0   1   1   3.4e-05    0.0015   15.4   0.0    13   106   232   329   221   333 0.85 -
78072at50557_110193_0:0018f8|STRG.14525.1:144-914|+    -            257 10915at50557         -            974    0.0011   15.9   0.6   1   2     0.026       1.1    5.9   0.1    22    83    71   132    54   152 0.82 -
78072at50557_110193_0:0018f8|STRG.14525.1:144-914|+    -            257 10915at50557         -            974    0.0011   15.9   0.6   2   2    0.0059      0.26    8.0   0.1    49    83   141   174   128   213 0.75 -
23620at50557_34720_0:0012cc|STRG.5639.1:52-2658|+      -            869 10915at50557         -            974    0.0028   14.5   0.0   1   3      0.66        29    1.2   0.0    47    84   526   563   519   589 0.86 -
23620at50557_34720_0:0012cc|STRG.5639.1:52-2658|+      -            869 10915at50557         -            974    0.0028   14.5   0.0   2   3      0.15       6.6    3.4   0.0    48   120   652   729   624   744 0.77 -
23620at50557_34720_0:0012cc|STRG.5639.1:52-2658|+      -            869 10915at50557         -            974    0.0028   14.5   0.0   3   3     0.023         1    6.1   0.0    15    81   746   814   732   823 0.81 -
37700at50557_1629725_0:002171|STRG.7515.1:415-1071|+   -            219 10915at50557         -            974    0.0037   14.1   0.0   1   1   0.00012    0.0055   13.6   0.0    30    84     5    61     2    72 0.85 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 10915at50557         -            974    0.0037   14.1   0.0   1   3      0.23        10    2.7   0.0    46    91   478   523   424   535 0.83 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 10915at50557         -            974    0.0037   14.1   0.0   2   3     0.011      0.49    7.1   0.1    23   125   592   698   584   702 0.65 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 10915at50557         -            974    0.0037   14.1   0.0   3   3     0.016      0.72    6.6   0.0    27   110   637   728   626   735 0.76 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 10915at50557         -            974    0.0038   14.1   0.0   1   3      0.23        10    2.7   0.0    46    91   480   525   426   537 0.83 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 10915at50557         -            974    0.0038   14.1   0.0   2   3     0.011      0.49    7.1   0.1    23   125   594   700   586   704 0.65 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 10915at50557         -            974    0.0038   14.1   0.0   3   3     0.016      0.72    6.6   0.0    27   110   639   730   628   737 0.76 -
78072at50557_156304_0:001dd8|STRG.4182.1:1645-2361|+   -            239 10915at50557         -            974    0.0051   13.7   0.3   1   2   0.00052     0.023   11.5   0.1    48    84     1    37     1    94 0.77 -
78072at50557_156304_0:001dd8|STRG.4182.1:1645-2361|+   -            239 10915at50557         -            974    0.0051   13.7   0.3   2   2      0.66        30    1.2   0.1    18    90    58   141    45   199 0.69 -
78072at50557_156304_0:001dd8|STRG.4182.3:1821-2537|+   -            239 10915at50557         -            974    0.0051   13.7   0.3   1   2   0.00052     0.023   11.5   0.1    48    84     1    37     1    94 0.77 -
78072at50557_156304_0:001dd8|STRG.4182.3:1821-2537|+   -            239 10915at50557         -            974    0.0051   13.7   0.3   2   2      0.66        30    1.2   0.1    18    90    58   141    45   199 0.69 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+   -            218 10915at50557         -            974     0.012   12.4   0.0   1   1   0.00032     0.014   12.2   0.0    14    83    56   128    41   174 0.84 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+    -            218 10915at50557         -            974     0.012   12.4   0.0   1   1   0.00032     0.014   12.2   0.0    14    83    56   128    41   174 0.84 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+    -            218 10915at50557         -            974     0.012   12.4   0.0   1   1   0.00032     0.014   12.2   0.0    14    83    56   128    41   174 0.84 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+    -            218 10915at50557         -            974     0.012   12.4   0.0   1   1   0.00032     0.014   12.2   0.0    14    83    56   128    41   174 0.84 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+   -            218 10915at50557         -            974     0.012   12.4   0.0   1   1   0.00032     0.014   12.2   0.0    14    83    56   128    41   174 0.84 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+   -            218 10915at50557         -            974     0.012   12.4   0.0   1   1   0.00032     0.014   12.2   0.0    14    83    56   128    41   174 0.84 -
78072at50557_79782_0:000650|STRG.16090.7:728-1375|+    -            216 10915at50557         -            974     0.013   12.3   0.0   1   1   0.00031     0.014   12.2   0.0    14    83    47   119    32   165 0.84 -
74508at50557_7394_0:0023c7|STRG.4734.1:0-980|+         -            327 10915at50557         -            974     0.016   12.0   0.1   1   2     0.071       3.2    4.4   0.0     2    83    66   106    28   150 0.58 -
74508at50557_7394_0:0023c7|STRG.4734.1:0-980|+         -            327 10915at50557         -            974     0.016   12.0   0.1   2   2     0.025       1.1    6.0   0.0    89   151   256   321   164   324 0.81 -
74508at50557_7394_0:0023c7|STRG.4734.2:276-1256|+      -            327 10915at50557         -            974     0.016   12.0   0.1   1   2     0.071       3.2    4.4   0.0     2    83    66   106    28   150 0.58 -
74508at50557_7394_0:0023c7|STRG.4734.2:276-1256|+      -            327 10915at50557         -            974     0.016   12.0   0.1   2   2     0.025       1.1    6.0   0.0    89   151   256   321   164   324 0.81 -
76755at50557_1218281_0:0009b7|STRG.11925.1:697-855|+   -             53 10915at50557         -            974     0.022   11.6   0.0   1   1   0.00049     0.022   11.6   0.0    61   103     4    49     1    53 0.83 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+   -            235 10915at50557         -            974     0.023   11.5   0.0   1   2    0.0041      0.18    8.5   0.0    34    83    16    69     3    81 0.80 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+   -            235 10915at50557         -            974     0.023   11.5   0.0   2   2      0.85        38    0.9   0.0    50   155   171   197   137   220 0.55 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+   -            235 10915at50557         -            974     0.023   11.5   0.0   1   2    0.0041      0.18    8.5   0.0    34    83    16    69     3    81 0.80 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+   -            235 10915at50557         -            974     0.023   11.5   0.0   2   2      0.85        38    0.9   0.0    50   155   171   197   137   220 0.55 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+   -            235 10915at50557         -            974     0.023   11.5   0.0   1   2    0.0041      0.18    8.5   0.0    34    83    16    69     3    81 0.80 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+   -            235 10915at50557         -            974     0.023   11.5   0.0   2   2      0.85        38    0.9   0.0    50   155   171   197   137   220 0.55 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+   -            235 10915at50557         -            974     0.023   11.5   0.0   1   2    0.0041      0.18    8.5   0.0    34    83    16    69     3    81 0.80 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+   -            235 10915at50557         -            974     0.023   11.5   0.0   2   2      0.85        38    0.9   0.0    50   155   171   197   137   220 0.55 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+   -            235 10915at50557         -            974     0.023   11.5   0.0   1   2    0.0041      0.18    8.5   0.0    34    83    16    69     3    81 0.80 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+   -            235 10915at50557         -            974     0.023   11.5   0.0   2   2      0.85        38    0.9   0.0    50   155   171   197   137   220 0.55 -
25500at50557_7237_0:0037c1|STRG.7760.1:462-1817|+      -            452 10915at50557         -            974     0.025   11.4   0.3   1   3      0.93        41    0.7   0.1   130   220    22   125    19   134 0.61 -
25500at50557_7237_0:0037c1|STRG.7760.1:462-1817|+      -            452 10915at50557         -            974     0.025   11.4   0.3   2   3       2.6   1.2e+02   -0.7   0.0   239   270   261   292   250   300 0.90 -
25500at50557_7237_0:0037c1|STRG.7760.1:462-1817|+      -            452 10915at50557         -            974     0.025   11.4   0.3   3   3     0.013      0.59    6.8   0.0    13    52   356   396   348   424 0.89 -
80377at50557_378494_0:00121e|STRG.871.1:1846-2397|+    -            184 10915at50557         -            974     0.029   11.2   0.1   1   1   0.00081     0.036   10.9   0.1    38   150    59   173    47   181 0.77 -
80377at50557_108931_0:002353|STRG.9836.1:2268-2888|+   -            207 10915at50557         -            974      0.04   10.7   0.0   1   1    0.0011     0.048   10.5   0.0    50   149    34   146    28   176 0.66 -
80377at50557_108931_0:002353|STRG.9836.2:1851-2471|+   -            207 10915at50557         -            974      0.04   10.7   0.0   1   1    0.0011     0.048   10.5   0.0    50   149    34   146    28   176 0.66 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+   -            207 10915at50557         -            974      0.04   10.7   0.0   1   1    0.0011     0.048   10.5   0.0    50   149    34   146    28   176 0.66 -
69548at50557_74873_0:002645|STRG.7680.1:895-1584|+     -            230 10915at50557         -            974     0.041   10.7   0.0   1   2    0.0067       0.3    7.8   0.0    45    95    77   130    69   135 0.81 -
69548at50557_74873_0:002645|STRG.7680.1:895-1584|+     -            230 10915at50557         -            974     0.041   10.7   0.0   2   2       1.1        50    0.5   0.0    42    82   146   192   133   200 0.69 -
78072at50557_37001_0:000457|STRG.6861.1:703-1293|+     -            197 10915at50557         -            974     0.045   10.6   0.0   1   2    0.0036      0.16    8.7   0.0    52   128     1    80     1   111 0.75 -
78072at50557_37001_0:000457|STRG.6861.1:703-1293|+     -            197 10915at50557         -            974     0.045   10.6   0.0   2   2     0.052       2.3    4.9   0.0    12    87    44   129    37   164 0.66 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+    -            303 10915at50557         -            974     0.049   10.4   0.6   1   2      0.22       9.7    2.8   0.0    52    82     1    31     1    67 0.89 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+    -            303 10915at50557         -            974     0.049   10.4   0.6   2   2     0.027       1.2    5.8   0.2    12   110   185   293   176   303 0.70 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+    -            303 10915at50557         -            974     0.049   10.4   0.6   1   2      0.22       9.7    2.8   0.0    52    82     1    31     1    67 0.89 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+    -            303 10915at50557         -            974     0.049   10.4   0.6   2   2     0.027       1.2    5.8   0.2    12   110   185   293   176   303 0.70 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+    -            303 10915at50557         -            974     0.049   10.4   0.6   1   2      0.22       9.7    2.8   0.0    52    82     1    31     1    67 0.89 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+    -            303 10915at50557         -            974     0.049   10.4   0.6   2   2     0.027       1.2    5.8   0.2    12   110   185   293   176   303 0.70 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/10915at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/10915at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/10915at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:21:27 2024
# [ok]
