#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.7093.1:92-2047|+      -            652 31374at50557         -            569  2.2e-291  966.2  18.7   1   1  6.7e-291    2e-289  959.7  18.7     1   569     4   646     4   646 0.94 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+     -            299 31374at50557         -            569   2.1e-10   38.5   0.4   2   3   5.2e-05    0.0015   15.9   0.0   346   463    48   166    39   194 0.86 -
40115at50557_116153_0:000cbb|STRG.7509.1:174-1070|+     -            299 31374at50557         -            569   2.1e-10   38.5   0.4   3   3     0.008      0.24    8.6   0.2   351   416   227   299   217   299 0.82 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+   -            326 31374at50557         -            569   2.1e-10   38.5   3.8   1   3   3.6e-05    0.0011   16.4   0.3   429   497    23    97    10   142 0.60 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+   -            326 31374at50557         -            569   2.1e-10   38.5   3.8   2   3   4.2e-06   0.00012   19.4   0.1   406   538   146   288   143   293 0.82 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+   -            326 31374at50557         -            569   2.1e-10   38.5   3.8   3   3       1.2        36    1.4   0.0   435   458   305   326   289   326 0.59 -
90358at50557_224129_0:001fd0|STRG.12155.4:1029-2024|+   -            332 31374at50557         -            569   2.4e-10   38.3   0.8   1   2     0.001      0.03   11.6   0.0   420   475   171   232   167   238 0.78 -
90358at50557_224129_0:001fd0|STRG.12155.4:1029-2024|+   -            332 31374at50557         -            569   2.4e-10   38.3   0.8   2   2   2.2e-08   6.4e-07   27.0   0.4   342   433   225   322   223   327 0.87 -
78072at50557_139723_0:002bcb|STRG.10627.2:459-1019|+    -            187 31374at50557         -            569   3.7e-10   37.7   1.0   1   2      0.12       3.7    4.7   0.0   414   463     5    54     1    70 0.80 -
78072at50557_139723_0:002bcb|STRG.10627.2:459-1019|+    -            187 31374at50557         -            569   3.7e-10   37.7   1.0   2   2     7e-10   2.1e-08   31.9   0.6   346   459    72   186    60   187 0.83 -
43719at50557_456900_0:000a8d|STRG.10013.1:494-2578|+    -            695 31374at50557         -            569   4.9e-10   37.3   1.7   1   2   3.5e-11     1e-09   36.2   0.3   347   461    57   172    50   213 0.91 -
43719at50557_456900_0:000a8d|STRG.10013.1:494-2578|+    -            695 31374at50557         -            569   4.9e-10   37.3   1.7   2   2       4.7   1.4e+02   -0.5   0.1   343   365   660   682   653   688 0.81 -
40115at50557_103372_0:0021d6|STRG.13166.3:3978-4988|+   -            337 31374at50557         -            569   5.5e-10   37.1   2.2   1   2   4.2e-05    0.0012   16.1   0.3   437   497    29    97    12   136 0.58 -
40115at50557_103372_0:0021d6|STRG.13166.3:3978-4988|+   -            337 31374at50557         -            569   5.5e-10   37.1   2.2   2   2   3.6e-06   0.00011   19.7   0.1   406   538   146   288   132   293 0.81 -
78072at50557_56086_0:002946|STRG.16090.1:1177-1830|+    -            218 31374at50557         -            569   8.1e-10   36.6   0.3   1   1   1.1e-10   3.2e-09   34.6   0.2   344   490     2   157     1   159 0.84 -
78072at50557_56086_0:002946|STRG.16090.2:657-1310|+     -            218 31374at50557         -            569   8.1e-10   36.6   0.3   1   1   1.1e-10   3.2e-09   34.6   0.2   344   490     2   157     1   159 0.84 -
78072at50557_56086_0:002946|STRG.16090.3:378-1031|+     -            218 31374at50557         -            569   8.1e-10   36.6   0.3   1   1   1.1e-10   3.2e-09   34.6   0.2   344   490     2   157     1   159 0.84 -
78072at50557_56086_0:002946|STRG.16090.4:834-1487|+     -            218 31374at50557         -            569   8.1e-10   36.6   0.3   1   1   1.1e-10   3.2e-09   34.6   0.2   344   490     2   157     1   159 0.84 -
78072at50557_56086_0:002946|STRG.16090.5:2035-2688|+    -            218 31374at50557         -            569   8.1e-10   36.6   0.3   1   1   1.1e-10   3.2e-09   34.6   0.2   344   490     2   157     1   159 0.84 -
78072at50557_56086_0:002946|STRG.16090.6:1959-2612|+    -            218 31374at50557         -            569   8.1e-10   36.6   0.3   1   1   1.1e-10   3.2e-09   34.6   0.2   344   490     2   157     1   159 0.84 -
78072at50557_156304_0:001dd8|STRG.4182.1:1645-2361|+    -            239 31374at50557         -            569   8.2e-10   36.6   1.8   1   2   5.9e-08   1.8e-06   25.6   0.4   385   533     2   174     1   184 0.73 -
78072at50557_156304_0:001dd8|STRG.4182.1:1645-2361|+    -            239 31374at50557         -            569   8.2e-10   36.6   1.8   2   2     0.012      0.36    8.0   0.0   339   374   187   222   181   226 0.86 -
78072at50557_156304_0:001dd8|STRG.4182.3:1821-2537|+    -            239 31374at50557         -            569   8.2e-10   36.6   1.8   1   2   5.9e-08   1.8e-06   25.6   0.4   385   533     2   174     1   184 0.73 -
78072at50557_156304_0:001dd8|STRG.4182.3:1821-2537|+    -            239 31374at50557         -            569   8.2e-10   36.6   1.8   2   2     0.012      0.36    8.0   0.0   339   374   187   222   181   226 0.86 -
78072at50557_7038_0:0021a3|STRG.15086.1:417-1265|+      -            283 31374at50557         -            569   8.5e-10   36.5   2.3   1   2   4.5e-10   1.4e-08   32.5   1.5   339   464    39   167    36   177 0.87 -
78072at50557_7038_0:0021a3|STRG.15086.1:417-1265|+      -            283 31374at50557         -            569   8.5e-10   36.5   2.3   2   2      0.44        13    2.9   0.0   390   460   177   259   171   262 0.77 -
78072at50557_7038_0:0021a3|STRG.15086.2:325-1173|+      -            283 31374at50557         -            569   8.5e-10   36.5   2.3   1   2   4.5e-10   1.4e-08   32.5   1.5   339   464    39   167    36   177 0.87 -
78072at50557_7038_0:0021a3|STRG.15086.2:325-1173|+      -            283 31374at50557         -            569   8.5e-10   36.5   2.3   2   2      0.44        13    2.9   0.0   390   460   177   259   171   262 0.77 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+      -            431 31374at50557         -            569   1.5e-09   35.7   0.0   1   2   5.7e-06   0.00017   19.0   0.0   346   454   150   260   125   269 0.87 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+      -            431 31374at50557         -            569   1.5e-09   35.7   0.0   2   2   0.00015    0.0046   14.3   0.0   502   535   361   394   326   418 0.69 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+      -            431 31374at50557         -            569   1.5e-09   35.7   0.0   1   2   5.7e-06   0.00017   19.0   0.0   346   454   150   260   125   269 0.87 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+      -            431 31374at50557         -            569   1.5e-09   35.7   0.0   2   2   0.00015    0.0046   14.3   0.0   502   535   361   394   326   418 0.69 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+      -            416 31374at50557         -            569   1.5e-09   35.7   0.0   1   2   5.3e-06   0.00016   19.1   0.0   346   454   150   260   125   269 0.87 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+      -            416 31374at50557         -            569   1.5e-09   35.7   0.0   2   2   0.00018    0.0052   14.1   0.0   502   535   361   394   326   410 0.66 -
71739at50557_568069_0:0043fc|STRG.5635.1:7959-8870|+    -            304 31374at50557         -            569   1.6e-09   35.6   0.0   1   2   1.1e-06   3.4e-05   21.3   0.0   348   491     3   154     1   179 0.72 -
71739at50557_568069_0:0043fc|STRG.5635.1:7959-8870|+    -            304 31374at50557         -            569   1.6e-09   35.6   0.0   2   2   0.00054     0.016   12.5   0.0   334   369   267   302   248   304 0.81 -
71739at50557_568069_0:0043fc|STRG.5635.2:567-1478|+     -            304 31374at50557         -            569   1.6e-09   35.6   0.0   1   2   1.1e-06   3.4e-05   21.3   0.0   348   491     3   154     1   179 0.72 -
71739at50557_568069_0:0043fc|STRG.5635.2:567-1478|+     -            304 31374at50557         -            569   1.6e-09   35.6   0.0   2   2   0.00054     0.016   12.5   0.0   334   369   267   302   248   304 0.81 -
80377at50557_7237_0:001b62|STRG.10707.2:809-1666|+      -            286 31374at50557         -            569   1.6e-09   35.6   0.3   1   3   9.7e-08   2.9e-06   24.9   0.1   353   441     2    89     1   106 0.89 -
80377at50557_7237_0:001b62|STRG.10707.2:809-1666|+      -            286 31374at50557         -            569   1.6e-09   35.6   0.3   2   3       2.1        63    0.6   0.0   504   533   169   198   141   203 0.64 -
80377at50557_7237_0:001b62|STRG.10707.2:809-1666|+      -            286 31374at50557         -            569   1.6e-09   35.6   0.3   3   3     0.016      0.47    7.6   0.0   392   477   172   269   166   275 0.65 -
80377at50557_108931_0:002353|STRG.9836.1:2268-2888|+    -            207 31374at50557         -            569   1.8e-09   35.5   0.3   1   2   9.3e-05    0.0028   15.0   0.0   406   460     5    67     3    78 0.76 -
80377at50557_108931_0:002353|STRG.9836.1:2268-2888|+    -            207 31374at50557         -            569   1.8e-09   35.5   0.3   2   2   6.3e-08   1.9e-06   25.5   0.1   344   417    34   113    21   122 0.82 -
80377at50557_108931_0:002353|STRG.9836.2:1851-2471|+    -            207 31374at50557         -            569   1.8e-09   35.5   0.3   1   2   9.3e-05    0.0028   15.0   0.0   406   460     5    67     3    78 0.76 -
80377at50557_108931_0:002353|STRG.9836.2:1851-2471|+    -            207 31374at50557         -            569   1.8e-09   35.5   0.3   2   2   6.3e-08   1.9e-06   25.5   0.1   344   417    34   113    21   122 0.82 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+    -            207 31374at50557         -            569   1.8e-09   35.5   0.3   1   2   9.3e-05    0.0028   15.0   0.0   406   460     5    67     3    78 0.76 -
80377at50557_108931_0:002353|STRG.9836.3:2372-2992|+    -            207 31374at50557         -            569   1.8e-09   35.5   0.3   2   2   6.3e-08   1.9e-06   25.5   0.1   344   417    34   113    21   122 0.82 -
71739at50557_66420_0:0008cd|STRG.15094.1:772-1353|+     -            194 31374at50557         -            569   1.9e-09   35.3   0.1   1   1   5.2e-10   1.6e-08   32.3   0.1   387   533     1   161     1   164 0.77 -
80377at50557_7091_0:0009ff|STRG.15860.1:411-995|+       -            195 31374at50557         -            569   3.1e-09   34.7   0.1   1   2   0.00064     0.019   12.2   0.0   503   534    17    49    10    58 0.67 -
80377at50557_7091_0:0009ff|STRG.15860.1:411-995|+       -            195 31374at50557         -            569   3.1e-09   34.7   0.1   2   2     2e-06     6e-05   20.5   0.0   344   460    58   189    49   193 0.83 -
80377at50557_7091_0:0009ff|STRG.15860.2:396-980|+       -            195 31374at50557         -            569   3.1e-09   34.7   0.1   1   2   0.00064     0.019   12.2   0.0   503   534    17    49    10    58 0.67 -
80377at50557_7091_0:0009ff|STRG.15860.2:396-980|+       -            195 31374at50557         -            569   3.1e-09   34.7   0.1   2   2     2e-06     6e-05   20.5   0.0   344   460    58   189    49   193 0.83 -
80377at50557_7091_0:0009ff|STRG.15860.3:342-926|+       -            195 31374at50557         -            569   3.1e-09   34.7   0.1   1   2   0.00064     0.019   12.2   0.0   503   534    17    49    10    58 0.67 -
80377at50557_7091_0:0009ff|STRG.15860.3:342-926|+       -            195 31374at50557         -            569   3.1e-09   34.7   0.1   2   2     2e-06     6e-05   20.5   0.0   344   460    58   189    49   193 0.83 -
80377at50557_7091_0:0009ff|STRG.15860.4:295-879|+       -            195 31374at50557         -            569   3.1e-09   34.7   0.1   1   2   0.00064     0.019   12.2   0.0   503   534    17    49    10    58 0.67 -
80377at50557_7091_0:0009ff|STRG.15860.4:295-879|+       -            195 31374at50557         -            569   3.1e-09   34.7   0.1   2   2     2e-06     6e-05   20.5   0.0   344   460    58   189    49   193 0.83 -
31374at50557_197043_0:003de5|STRG.13893.1:1399-2151|+   -            251 31374at50557         -            569   3.4e-09   34.5   0.0   1   1   2.1e-10   6.3e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
31374at50557_197043_0:003de5|STRG.13893.2:1983-2735|+   -            251 31374at50557         -            569   3.4e-09   34.5   0.0   1   1   2.1e-10   6.3e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
31374at50557_197043_0:003de5|STRG.13893.3:1294-2046|+   -            251 31374at50557         -            569   3.4e-09   34.5   0.0   1   1   2.1e-10   6.3e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
31374at50557_197043_0:003de5|STRG.13893.4:1395-2147|+   -            251 31374at50557         -            569   3.4e-09   34.5   0.0   1   1   2.1e-10   6.3e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
80377at50557_166361_0:002fc1|STRG.9790.1:511-1272|+     -            254 31374at50557         -            569   3.5e-09   34.5   0.2   1   3   9.4e-06   0.00028   18.3   0.0   336   410    12    89     5    95 0.87 -
80377at50557_166361_0:002fc1|STRG.9790.1:511-1272|+     -            254 31374at50557         -            569   3.5e-09   34.5   0.2   2   3   0.00055     0.016   12.5   0.0   330   377    95   143    92   149 0.85 -
80377at50557_166361_0:002fc1|STRG.9790.1:511-1272|+     -            254 31374at50557         -            569   3.5e-09   34.5   0.2   3   3       5.2   1.6e+02   -0.7   0.0   445   460   177   192   170   197 0.84 -
80377at50557_166361_0:002fc1|STRG.9790.2:511-1272|+     -            254 31374at50557         -            569   3.5e-09   34.5   0.2   1   3   9.4e-06   0.00028   18.3   0.0   336   410    12    89     5    95 0.87 -
80377at50557_166361_0:002fc1|STRG.9790.2:511-1272|+     -            254 31374at50557         -            569   3.5e-09   34.5   0.2   2   3   0.00055     0.016   12.5   0.0   330   377    95   143    92   149 0.85 -
80377at50557_166361_0:002fc1|STRG.9790.2:511-1272|+     -            254 31374at50557         -            569   3.5e-09   34.5   0.2   3   3       5.2   1.6e+02   -0.7   0.0   445   460   177   192   170   197 0.84 -
40115at50557_108931_0:001d6b|STRG.7514.1:1182-2330|+    -            383 31374at50557         -            569   3.9e-09   34.3   2.2   1   2      0.57        17    2.5   0.0   410   532    83   223    76   241 0.60 -
40115at50557_108931_0:001d6b|STRG.7514.1:1182-2330|+    -            383 31374at50557         -            569   3.9e-09   34.3   2.2   2   2   2.5e-09   7.5e-08   30.1   0.2   382   458   305   383   299   383 0.90 -
34006at50557_520822_0:000571|STRG.11457.1:155-2122|+    -            656 31374at50557         -            569   4.4e-09   34.1   1.2   1   4     0.059       1.7    5.8   0.0   500   540   182   223   173   230 0.81 -
34006at50557_520822_0:000571|STRG.11457.1:155-2122|+    -            656 31374at50557         -            569   4.4e-09   34.1   1.2   2   4       2.6        77    0.3   0.0   504   556   234   287   227   293 0.80 -
34006at50557_520822_0:000571|STRG.11457.1:155-2122|+    -            656 31374at50557         -            569   4.4e-09   34.1   1.2   3   4   3.2e-06   9.5e-05   19.8   0.6   338   459   279   412   274   413 0.78 -
34006at50557_520822_0:000571|STRG.11457.1:155-2122|+    -            656 31374at50557         -            569   4.4e-09   34.1   1.2   4   4     0.012      0.35    8.1   0.0   503   537   383   417   375   437 0.82 -
14512at50557_56086_0:000590|STRG.12155.10:1674-2027|+   -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.10:1674-2027|+   -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.1:1340-1693|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.1:1340-1693|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.2:1047-1400|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.2:1047-1400|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.3:1268-1621|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.3:1268-1621|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.4:1626-1979|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.4:1626-1979|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.5:1653-2006|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.5:1653-2006|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.6:1668-2021|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.6:1668-2021|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.7:1674-2027|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.7:1674-2027|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.8:1647-2000|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.8:1647-2000|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.12155.9:1674-2027|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   1   2      0.01      0.31    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.12155.9:1674-2027|+    -            118 31374at50557         -            569   6.2e-09   33.7   1.6   2   2   1.7e-08   5.1e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
33043at50557_6973_0:0036f9|STRG.7514.1:1695-2330|+      -            212 31374at50557         -            569   6.3e-09   33.6   0.5   1   2       2.9        85    0.2   0.0   441   461    87   107    28   121 0.76 -
33043at50557_6973_0:0036f9|STRG.7514.1:1695-2330|+      -            212 31374at50557         -            569   6.3e-09   33.6   0.5   2   2   8.3e-10   2.5e-08   31.7   0.2   382   458   134   212   128   212 0.90 -
40115at50557_29031_0:00277e|STRG.15892.3:1407-2192|+    -            262 31374at50557         -            569   6.5e-09   33.6   2.4   1   2      0.03      0.89    6.7   0.0   394   476     3    93     1   113 0.67 -
40115at50557_29031_0:00277e|STRG.15892.3:1407-2192|+    -            262 31374at50557         -            569   6.5e-09   33.6   2.4   2   2   3.7e-07   1.1e-05   22.9   1.1   405   486   159   248   152   257 0.68 -
40115at50557_29031_0:00277e|STRG.15892.4:1407-2192|+    -            262 31374at50557         -            569   6.5e-09   33.6   2.4   1   2      0.03      0.89    6.7   0.0   394   476     3    93     1   113 0.67 -
40115at50557_29031_0:00277e|STRG.15892.4:1407-2192|+    -            262 31374at50557         -            569   6.5e-09   33.6   2.4   2   2   3.7e-07   1.1e-05   22.9   1.1   405   486   159   248   152   257 0.68 -
40115at50557_29031_0:00277e|STRG.15892.5:1577-2362|+    -            262 31374at50557         -            569   6.5e-09   33.6   2.4   1   2      0.03      0.89    6.7   0.0   394   476     3    93     1   113 0.67 -
40115at50557_29031_0:00277e|STRG.15892.5:1577-2362|+    -            262 31374at50557         -            569   6.5e-09   33.6   2.4   2   2   3.7e-07   1.1e-05   22.9   1.1   405   486   159   248   152   257 0.68 -
40115at50557_29031_0:00277e|STRG.15892.7:1407-2192|+    -            262 31374at50557         -            569   6.5e-09   33.6   2.4   1   2      0.03      0.89    6.7   0.0   394   476     3    93     1   113 0.67 -
40115at50557_29031_0:00277e|STRG.15892.7:1407-2192|+    -            262 31374at50557         -            569   6.5e-09   33.6   2.4   2   2   3.7e-07   1.1e-05   22.9   1.1   405   486   159   248   152   257 0.68 -
55830at50557_168631_0:000573|STRG.15021.1:119-976|+     -            286 31374at50557         -            569   7.6e-09   33.4   2.2   1   2   1.9e-06   5.6e-05   20.6   0.2   403   532     3   149     1   165 0.72 -
55830at50557_168631_0:000573|STRG.15021.1:119-976|+     -            286 31374at50557         -            569   7.6e-09   33.4   2.2   2   2    0.0016     0.049   10.9   0.2   425   532   165   285   157   286 0.67 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+     -            357 31374at50557         -            569   8.7e-09   33.2   1.3   1   3    0.0013     0.039   11.2   0.0   488   534    71   120    53   136 0.82 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+     -            357 31374at50557         -            569   8.7e-09   33.2   1.3   2   3   6.9e-06   0.00021   18.7   0.2   428   545   171   298   168   309 0.78 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+     -            357 31374at50557         -            569   8.7e-09   33.2   1.3   3   3    0.0011     0.034   11.4   0.1   390   459   258   331   249   338 0.81 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   1   3    0.0013     0.039   11.2   0.0   488   534    71   120    53   136 0.82 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   2   3   6.9e-06   0.00021   18.7   0.2   428   545   171   298   168   309 0.78 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   3   3    0.0011     0.034   11.4   0.1   390   459   258   331   249   338 0.81 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   1   3    0.0013     0.039   11.2   0.0   488   534    71   120    53   136 0.82 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   2   3   6.9e-06   0.00021   18.7   0.2   428   545   171   298   168   309 0.78 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   3   3    0.0011     0.034   11.4   0.1   390   459   258   331   249   338 0.81 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   1   3    0.0013     0.039   11.2   0.0   488   534    71   120    53   136 0.82 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   2   3   6.9e-06   0.00021   18.7   0.2   428   545   171   298   168   309 0.78 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   3   3    0.0011     0.034   11.4   0.1   390   459   258   331   249   338 0.81 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   1   3    0.0013     0.039   11.2   0.0   488   534    71   120    53   136 0.82 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   2   3   6.9e-06   0.00021   18.7   0.2   428   545   171   298   168   309 0.78 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   3   3    0.0011     0.034   11.4   0.1   390   459   258   331   249   338 0.81 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   1   3    0.0013     0.039   11.2   0.0   488   534    71   120    53   136 0.82 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   2   3   6.9e-06   0.00021   18.7   0.2   428   545   171   298   168   309 0.78 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   3   3    0.0011     0.034   11.4   0.1   390   459   258   331   249   338 0.81 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   1   3    0.0013     0.039   11.2   0.0   488   534    71   120    53   136 0.82 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   2   3   6.9e-06   0.00021   18.7   0.2   428   545   171   298   168   309 0.78 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+    -            357 31374at50557         -            569   8.7e-09   33.2   1.3   3   3    0.0011     0.034   11.4   0.1   390   459   258   331   249   338 0.81 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   1   3   1.5e-06   4.5e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   2   3       4.7   1.4e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   3   3     0.012      0.35    8.1   0.0   492   532   162   202   148   207 0.86 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   1   3   1.5e-06   4.5e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   2   3       4.7   1.4e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   3   3     0.012      0.35    8.1   0.0   492   532   162   202   148   207 0.86 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   1   3   1.5e-06   4.5e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   2   3       4.7   1.4e+02   -0.5   0.0   341   367    86   112    78   117 0.85 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   3   3     0.012      0.35    8.1   0.0   492   532   162   202   148   207 0.86 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+    -            235 31374at50557         -            569   2.2e-08   31.8   1.3   1   3   1.5e-06   4.5e-05   20.9   0.5   407   461    11    69     4    80 0.80 -
