#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
37475at50557_103372_0:00039a|STRG.12616.1:2-1201|+     -            400 37475at50557         -            589   2.1e-94  315.9   8.0   1   1   1.5e-94   6.6e-93  311.0   8.0   257   566     7   400     4   400 0.86 -
77772at50557_121845_0:003bba|STRG.11925.1:3-909|+      -            300 37475at50557         -            589   6.7e-05   20.4   0.1   1   3     0.013      0.55    7.5   0.0    78   183    17   137     5   204 0.62 -
77772at50557_121845_0:003bba|STRG.11925.1:3-909|+      -            300 37475at50557         -            589   6.7e-05   20.4   0.1   2   3       2.9   1.3e+02   -0.4   0.0    58    83   188   213   182   220 0.88 -
77772at50557_121845_0:003bba|STRG.11925.1:3-909|+      -            300 37475at50557         -            589   6.7e-05   20.4   0.1   3   3    0.0077      0.34    8.2   0.0   153   189   226   262   220   269 0.88 -
48053at50557_104421_0:0017a2|STRG.3533.1:31-1551|+     -            507 37475at50557         -            589     7e-05   20.3   0.1   1   3     0.025       1.1    6.5   0.0   147   203   260   326   230   331 0.75 -
48053at50557_104421_0:0017a2|STRG.3533.1:31-1551|+     -            507 37475at50557         -            589     7e-05   20.3   0.1   2   3     0.057       2.5    5.3   0.0     7   108   268   379   265   390 0.64 -
48053at50557_104421_0:0017a2|STRG.3533.1:31-1551|+     -            507 37475at50557         -            589     7e-05   20.3   0.1   3   3    0.0053      0.23    8.7   0.0    79   109   392   422   388   433 0.92 -
76755at50557_64793_0:0021c2|STRG.1211.2:14-848|+       -            273 37475at50557         -            589   7.9e-05   20.1   4.7   1   3     0.001     0.044   11.1   1.2   144   245    26   145    10   152 0.60 -
76755at50557_64793_0:0021c2|STRG.1211.2:14-848|+       -            273 37475at50557         -            589   7.9e-05   20.1   4.7   2   3     0.025       1.1    6.5   0.0    78   109   169   200   162   204 0.84 -
76755at50557_64793_0:0021c2|STRG.1211.2:14-848|+       -            273 37475at50557         -            589   7.9e-05   20.1   4.7   3   3       1.6        72    0.5   0.1    86   111   220   245   205   249 0.75 -
78072at50557_39758_0:003b38|STRG.7795.1:738-1277|+     -            180 37475at50557         -            589     8e-05   20.1   1.9   1   2     0.096       4.2    4.5   0.1   158   182    66    91    51   102 0.75 -
78072at50557_39758_0:003b38|STRG.7795.1:738-1277|+     -            180 37475at50557         -            589     8e-05   20.1   1.9   2   2   8.4e-05    0.0037   14.6   0.1   150   182   105   138   101   175 0.81 -
55830at50557_7493_0:002fbf|STRG.11447.2:478-1245|+     -            256 37475at50557         -            589   0.00011   19.7   0.3   1   1   4.1e-06   0.00018   19.0   0.2   150   194   104   148   100   183 0.87 -
69548at50557_116153_0:002191|STRG.4014.1:466-1164|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   1   4       1.1        46    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4014.1:466-1164|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   2   4      0.27        12    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4014.1:466-1164|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   3   4      0.26        11    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4014.1:466-1164|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   4   4    0.0014      0.06   10.6   0.2   139   179   192   233   188   233 0.86 -
69548at50557_116153_0:002191|STRG.4014.2:493-1191|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   1   4       1.1        46    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4014.2:493-1191|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   2   4      0.27        12    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4014.2:493-1191|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   3   4      0.26        11    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4014.2:493-1191|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   4   4    0.0014      0.06   10.6   0.2   139   179   192   233   188   233 0.86 -
69548at50557_116153_0:002191|STRG.4014.3:640-1338|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   1   4       1.1        46    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4014.3:640-1338|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   2   4      0.27        12    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4014.3:640-1338|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   3   4      0.26        11    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4014.3:640-1338|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   4   4    0.0014      0.06   10.6   0.2   139   179   192   233   188   233 0.86 -
69548at50557_116153_0:002191|STRG.4014.4:703-1401|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   1   4       1.1        46    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4014.4:703-1401|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   2   4      0.27        12    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4014.4:703-1401|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   3   4      0.26        11    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4014.4:703-1401|+    -            233 37475at50557         -            589   0.00024   18.5   4.1   4   4    0.0014      0.06   10.6   0.2   139   179   192   233   188   233 0.86 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   1   3     0.054       2.4    5.4   0.1   151   181     1    31     1    42 0.93 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   2   3     0.011      0.47    7.7   0.0    41   105    48   113    35   117 0.83 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   3   3      0.28        12    3.0   0.1   161   192   242   273   186   301 0.73 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   1   3     0.054       2.4    5.4   0.1   151   181     1    31     1    42 0.93 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   2   3     0.011      0.47    7.7   0.0    41   105    48   113    35   117 0.83 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   3   3      0.28        12    3.0   0.1   161   192   242   273   186   301 0.73 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   1   3     0.054       2.4    5.4   0.1   151   181     1    31     1    42 0.93 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   2   3     0.011      0.47    7.7   0.0    41   105    48   113    35   117 0.83 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+    -            303 37475at50557         -            589   0.00025   18.5   1.2   3   3      0.28        12    3.0   0.1   161   192   242   273   186   301 0.73 -
11478at50557_34720_0:00246d|STRG.14173.1:2-3289|+      -           1096 37475at50557         -            589   0.00027   18.4   2.9   1   4      0.15       6.6    3.9   0.2   223   251    33    61    20    67 0.81 -
11478at50557_34720_0:00246d|STRG.14173.1:2-3289|+      -           1096 37475at50557         -            589   0.00027   18.4   2.9   2   4       2.4     1e+02   -0.1   0.0    84   125    76   117    70   129 0.76 -
11478at50557_34720_0:00246d|STRG.14173.1:2-3289|+      -           1096 37475at50557         -            589   0.00027   18.4   2.9   3   4    0.0035      0.15    9.3   0.0   492   560   608   685   594   699 0.81 -
11478at50557_34720_0:00246d|STRG.14173.1:2-3289|+      -           1096 37475at50557         -            589   0.00027   18.4   2.9   4   4       1.3        58    0.8   0.0   531   576   773   820   768   834 0.78 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 37475at50557         -            589    0.0004   17.8   6.8   1   4     0.018       0.8    6.9   0.0   149   181    22    52    12    58 0.84 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 37475at50557         -            589    0.0004   17.8   6.8   2   4      0.23        10    3.3   0.0   147   188    60   101    54   110 0.77 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 37475at50557         -            589    0.0004   17.8   6.8   3   4     0.082       3.6    4.8   0.2   149   185   251   287   223   293 0.82 -
40115at50557_103372_0:0021d6|STRG.13166.2:3978-4955|+  -            326 37475at50557         -            589    0.0004   17.8   6.8   4   4       0.2       8.9    3.5   0.1    77   108   297   326   295   326 0.84 -
767at50557_520822_0:000947|STRG.1729.3:0-9995|+        -           3332 37475at50557         -            589   0.00051   17.5   0.1   1   3       2.8   1.2e+02   -0.3   0.0    82   101   111   130   102   150 0.81 -
767at50557_520822_0:000947|STRG.1729.3:0-9995|+        -           3332 37475at50557         -            589   0.00051   17.5   0.1   2   3       5.7   2.5e+02   -1.3   0.0    86   108   189   212   176   227 0.61 -
767at50557_520822_0:000947|STRG.1729.3:0-9995|+        -           3332 37475at50557         -            589   0.00051   17.5   0.1   3   3    0.0002    0.0088   13.4   0.0   144   181  3233  3270  3219  3283 0.90 -
767at50557_520822_0:000947|STRG.1729.4:287-10369|+     -           3361 37475at50557         -            589   0.00052   17.4   0.1   1   3       2.8   1.2e+02   -0.3   0.0    82   101   111   130   102   150 0.81 -
767at50557_520822_0:000947|STRG.1729.4:287-10369|+     -           3361 37475at50557         -            589   0.00052   17.4   0.1   2   3       5.8   2.5e+02   -1.3   0.0    86   108   189   212   176   226 0.60 -
767at50557_520822_0:000947|STRG.1729.4:287-10369|+     -           3361 37475at50557         -            589   0.00052   17.4   0.1   3   3    0.0002    0.0088   13.4   0.0   144   181  3262  3299  3248  3312 0.90 -
767at50557_520822_0:000947|STRG.1729.6:303-10298|+     -           3332 37475at50557         -            589   0.00062   17.2   0.2   1   3       3.5   1.5e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1729.6:303-10298|+     -           3332 37475at50557         -            589   0.00062   17.2   0.2   2   3       5.7   2.5e+02   -1.3   0.0    86   108   190   213   177   228 0.61 -
767at50557_520822_0:000947|STRG.1729.6:303-10298|+     -           3332 37475at50557         -            589   0.00062   17.2   0.2   3   3    0.0002    0.0088   13.4   0.0   144   181  3233  3270  3219  3283 0.90 -
767at50557_520822_0:000947|STRG.1729.1:303-10301|+     -           3333 37475at50557         -            589   0.00062   17.2   0.2   1   3       3.5   1.5e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1729.1:303-10301|+     -           3333 37475at50557         -            589   0.00062   17.2   0.2   2   3       5.7   2.5e+02   -1.3   0.0    86   108   190   213   177   228 0.61 -
767at50557_520822_0:000947|STRG.1729.1:303-10301|+     -           3333 37475at50557         -            589   0.00062   17.2   0.2   3   3    0.0002    0.0088   13.4   0.0   144   181  3234  3271  3220  3284 0.90 -
767at50557_520822_0:000947|STRG.1729.5:287-10384|+     -           3366 37475at50557         -            589   0.00062   17.2   0.2   1   3       3.5   1.5e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1729.5:287-10384|+     -           3366 37475at50557         -            589   0.00062   17.2   0.2   2   3       5.8   2.5e+02   -1.3   0.0    86   108   223   246   210   260 0.60 -
767at50557_520822_0:000947|STRG.1729.5:287-10384|+     -           3366 37475at50557         -            589   0.00062   17.2   0.2   3   3    0.0002    0.0089   13.4   0.0   144   181  3267  3304  3253  3317 0.90 -
43553at50557_103372_0:0013d1|STRG.6288.1:355-1868|+    -            494 37475at50557         -            589   0.00062   17.2   4.4   1   3     0.047         2    5.6   0.2   148   184   200   236   182   248 0.90 -
43553at50557_103372_0:0013d1|STRG.6288.1:355-1868|+    -            494 37475at50557         -            589   0.00062   17.2   4.4   2   3     0.023         1    6.6   0.1   144   212   278   345   274   353 0.88 -
43553at50557_103372_0:0013d1|STRG.6288.1:355-1868|+    -            494 37475at50557         -            589   0.00062   17.2   4.4   3   3      0.14       6.3    4.0   0.0   151   183   370   401   359   431 0.67 -
43553at50557_103372_0:0013d1|STRG.6288.2:735-2248|+    -            494 37475at50557         -            589   0.00062   17.2   4.4   1   3     0.047         2    5.6   0.2   148   184   200   236   182   248 0.90 -
43553at50557_103372_0:0013d1|STRG.6288.2:735-2248|+    -            494 37475at50557         -            589   0.00062   17.2   4.4   2   3     0.023         1    6.6   0.1   144   212   278   345   274   353 0.88 -
43553at50557_103372_0:0013d1|STRG.6288.2:735-2248|+    -            494 37475at50557         -            589   0.00062   17.2   4.4   3   3      0.14       6.3    4.0   0.0   151   183   370   401   359   431 0.67 -
767at50557_520822_0:000947|STRG.1729.2:287-10372|+     -           3362 37475at50557         -            589   0.00063   17.2   0.2   1   3       3.5   1.5e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1729.2:287-10372|+     -           3362 37475at50557         -            589   0.00063   17.2   0.2   2   3       5.8   2.5e+02   -1.3   0.0    86   108   190   213   177   227 0.60 -
767at50557_520822_0:000947|STRG.1729.2:287-10372|+     -           3362 37475at50557         -            589   0.00063   17.2   0.2   3   3    0.0002    0.0089   13.4   0.0   144   181  3263  3300  3249  3313 0.90 -
767at50557_520822_0:000947|STRG.1729.7:287-10471|+     -           3395 37475at50557         -            589   0.00063   17.2   0.2   1   3       3.6   1.6e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1729.7:287-10471|+     -           3395 37475at50557         -            589   0.00063   17.2   0.2   2   3       5.8   2.5e+02   -1.3   0.0    86   108   223   246   210   260 0.60 -
767at50557_520822_0:000947|STRG.1729.7:287-10471|+     -           3395 37475at50557         -            589   0.00063   17.2   0.2   3   3    0.0002    0.0089   13.4   0.0   144   181  3296  3333  3282  3346 0.90 -
78072at50557_139723_0:002bcb|STRG.10627.2:459-1019|+   -            187 37475at50557         -            589    0.0007   17.0   0.0   1   2     0.046         2    5.6   0.1   149   205    80   138    75   150 0.82 -
78072at50557_139723_0:002bcb|STRG.10627.2:459-1019|+   -            187 37475at50557         -            589    0.0007   17.0   0.0   2   2     0.003      0.13    9.5   0.0   146   181   154   187   147   187 0.89 -
42371at50557_520822_0:00190c|STRG.10436.1:510-2333|+   -            608 37475at50557         -            589   0.00088   16.7   8.3   1   4       2.2        95    0.1   0.0    79   108   286   315   282   319 0.86 -
42371at50557_520822_0:00190c|STRG.10436.1:510-2333|+   -            608 37475at50557         -            589   0.00088   16.7   8.3   2   4      0.22       9.8    3.3   2.4   144   231   326   428   296   450 0.62 -
42371at50557_520822_0:00190c|STRG.10436.1:510-2333|+   -            608 37475at50557         -            589   0.00088   16.7   8.3   3   4     0.021      0.91    6.7   0.0   163   188   517   542   509   545 0.91 -
42371at50557_520822_0:00190c|STRG.10436.1:510-2333|+   -            608 37475at50557         -            589   0.00088   16.7   8.3   4   4     0.033       1.4    6.1   0.1   150   180   546   577   543   582 0.87 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 37475at50557         -            589   0.00097   16.5   0.0   1   4         3   1.3e+02   -0.4   0.0   148   186   428   466   417   479 0.75 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 37475at50557         -            589   0.00097   16.5   0.0   2   4      0.27        12    3.1   0.0   148   180   481   513   469   519 0.92 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 37475at50557         -            589   0.00097   16.5   0.0   3   4     0.039       1.7    5.8   0.0   148   188   661   701   653   708 0.86 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 37475at50557         -            589   0.00097   16.5   0.0   4   4     0.028       1.2    6.3   0.0   122   178   684   737   679   738 0.87 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 37475at50557         -            589   0.00098   16.5   0.0   1   4       3.4   1.5e+02   -0.6   0.0   149   186   431   468   422   481 0.74 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 37475at50557         -            589   0.00098   16.5   0.0   2   4      0.27        12    3.1   0.0   148   180   483   515   471   521 0.92 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 37475at50557         -            589   0.00098   16.5   0.0   3   4     0.039       1.7    5.8   0.0   148   188   663   703   655   710 0.86 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 37475at50557         -            589   0.00098   16.5   0.0   4   4     0.028       1.2    6.3   0.0   122   178   686   739   681   740 0.87 -
40115at50557_77166_0:00051d|STRG.8742.2:0-308|+        -            103 37475at50557         -            589   0.00099   16.5   0.0   1   1    0.0035      0.15    9.3   0.0   138   191    17    72     1    77 0.82 -
42371at50557_520822_0:00190c|STRG.10436.2:510-2330|+   -            607 37475at50557         -            589     0.001   16.4   8.6   1   4       2.1        91    0.1   0.0    79   108   285   314   280   318 0.86 -
42371at50557_520822_0:00190c|STRG.10436.2:510-2330|+   -            607 37475at50557         -            589     0.001   16.4   8.6   2   4      0.27        12    3.1   2.7   144   231   325   427   295   450 0.62 -
42371at50557_520822_0:00190c|STRG.10436.2:510-2330|+   -            607 37475at50557         -            589     0.001   16.4   8.6   3   4     0.021      0.91    6.7   0.0   163   188   516   541   508   544 0.91 -
42371at50557_520822_0:00190c|STRG.10436.2:510-2330|+   -            607 37475at50557         -            589     0.001   16.4   8.6   4   4     0.033       1.4    6.1   0.1   150   180   545   576   542   581 0.87 -
42371at50557_520822_0:00190c|STRG.10436.3:496-2337|+   -            607 37475at50557         -            589     0.001   16.4   8.6   1   4       2.1        91    0.1   0.0    79   108   285   314   280   318 0.86 -
42371at50557_520822_0:00190c|STRG.10436.3:496-2337|+   -            607 37475at50557         -            589     0.001   16.4   8.6   2   4      0.27        12    3.1   2.7   144   231   325   427   295   450 0.62 -
42371at50557_520822_0:00190c|STRG.10436.3:496-2337|+   -            607 37475at50557         -            589     0.001   16.4   8.6   3   4     0.021      0.91    6.7   0.0   163   188   516   541   508   544 0.91 -
42371at50557_520822_0:00190c|STRG.10436.3:496-2337|+   -            607 37475at50557         -            589     0.001   16.4   8.6   4   4     0.033       1.4    6.1   0.1   150   180   545   576   542   581 0.87 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+    -            357 37475at50557         -            589    0.0012   16.2   1.5   1   4       1.7        74    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+    -            357 37475at50557         -            589    0.0012   16.2   1.5   2   4      0.52        23    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+    -            357 37475at50557         -            589    0.0012   16.2   1.5   3   4    0.0059      0.26    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2084.1:749-1819|+    -            357 37475at50557         -            589    0.0012   16.2   1.5   4   4     0.018      0.76    7.0   0.0   180   247   253   328   237   339 0.69 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   1   4       1.7        74    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   2   4      0.52        23    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   3   4    0.0059      0.26    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2084.2:1730-2800|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   4   4     0.018      0.76    7.0   0.0   180   247   253   328   237   339 0.69 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   1   4       1.7        74    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   2   4      0.52        23    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   3   4    0.0059      0.26    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2084.3:1865-2935|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   4   4     0.018      0.76    7.0   0.0   180   247   253   328   237   339 0.69 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   1   4       1.7        74    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   2   4      0.52        23    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   3   4    0.0059      0.26    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2084.4:1798-2868|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   4   4     0.018      0.76    7.0   0.0   180   247   253   328   237   339 0.69 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   1   4       1.7        74    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   2   4      0.52        23    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   3   4    0.0059      0.26    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2084.5:1864-2934|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   4   4     0.018      0.76    7.0   0.0   180   247   253   328   237   339 0.69 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   1   4       1.7        74    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   2   4      0.52        23    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   3   4    0.0059      0.26    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2084.7:1676-2746|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   4   4     0.018      0.76    7.0   0.0   180   247   253   328   237   339 0.69 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   1   4       1.7        74    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   2   4      0.52        23    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   3   4    0.0059      0.26    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2084.9:1508-2578|+   -            357 37475at50557         -            589    0.0012   16.2   1.5   4   4     0.018      0.76    7.0   0.0   180   247   253   328   237   339 0.69 -
77772at50557_1041015_0:0039a4|STRG.12727.2:353-829|+   -            159 37475at50557         -            589    0.0012   16.2   0.0   1   2      0.76        33    1.6   0.0   120   184    14    80     8    86 0.72 -
77772at50557_1041015_0:0039a4|STRG.12727.2:353-829|+   -            159 37475at50557         -            589    0.0012   16.2   0.0   2   2   8.3e-05    0.0036   14.7   0.0   133   202    69   146    61   153 0.78 -
80377at50557_104688_0:000c4b|STRG.16082.2:190-741|+    -            184 37475at50557         -            589    0.0015   15.9   1.6   1   2      0.72        31    1.7   0.0     5    33    36    65    32    69 0.74 -
80377at50557_104688_0:000c4b|STRG.16082.2:190-741|+    -            184 37475at50557         -            589    0.0015   15.9   1.6   2   2   0.00049     0.021   12.1   0.4   145   184    86   125    80   136 0.87 -
80377at50557_104688_0:000c4b|STRG.16082.3:190-741|+    -            184 37475at50557         -            589    0.0015   15.9   1.6   1   2      0.72        31    1.7   0.0     5    33    36    65    32    69 0.74 -
80377at50557_104688_0:000c4b|STRG.16082.3:190-741|+    -            184 37475at50557         -            589    0.0015   15.9   1.6   2   2   0.00049     0.021   12.1   0.4   145   184    86   125    80   136 0.87 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   1   2     0.097       4.2    4.5   0.0   152   204    60   112    35   123 0.90 -
55830at50557_166361_0:002df3|STRG.1098.1:8915-9619|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   2   2    0.0029      0.13    9.6   0.0    54   109   148   202   136   214 0.82 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   1   2     0.097       4.2    4.5   0.0   152   204    60   112    35   123 0.90 -
55830at50557_166361_0:002df3|STRG.1098.2:3325-4029|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   2   2    0.0029      0.13    9.6   0.0    54   109   148   202   136   214 0.82 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   1   2     0.097       4.2    4.5   0.0   152   204    60   112    35   123 0.90 -
55830at50557_166361_0:002df3|STRG.1098.3:9137-9841|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   2   2    0.0029      0.13    9.6   0.0    54   109   148   202   136   214 0.82 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   1   2     0.097       4.2    4.5   0.0   152   204    60   112    35   123 0.90 -
55830at50557_166361_0:002df3|STRG.1098.4:6957-7661|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   2   2    0.0029      0.13    9.6   0.0    54   109   148   202   136   214 0.82 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   1   2     0.097       4.2    4.5   0.0   152   204    60   112    35   123 0.90 -
55830at50557_166361_0:002df3|STRG.1098.5:1205-1909|+   -            235 37475at50557         -            589    0.0015   15.9   0.0   2   2    0.0029      0.13    9.6   0.0    54   109   148   202   136   214 0.82 -
40115at50557_103372_0:0021d6|STRG.13166.3:3978-4988|+  -            337 37475at50557         -            589    0.0015   15.9   4.3   1   3     0.016      0.69    7.1   0.0   149   181    22    52     9    62 0.84 -
40115at50557_103372_0:0021d6|STRG.13166.3:3978-4988|+  -            337 37475at50557         -            589    0.0015   15.9   4.3   2   3      0.24        10    3.2   0.0   147   188    60   101    54   110 0.77 -
