#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
34006at50557_520822_0:000571|STRG.11457.1:155-2122|+   -            656 34006at50557         -            414  1.3e-228  757.7   5.0   1   1  1.1e-229  4.9e-228  755.8   5.0     1   414   175   640   175   640 0.93 -
14512at50557_56086_0:000590|STRG.12155.9:1674-2027|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   1   2    0.0078      0.34    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.12155.9:1674-2027|+   -            118 34006at50557         -            414    0.0036   15.1   0.1   2   2       0.1       4.5    4.9   0.0   246   291    64   106    42   114 0.66 -
55830at50557_7493_0:002fbf|STRG.11447.2:478-1245|+     -            256 34006at50557         -            414    0.0053   14.6   0.3   1   2     0.094       4.1    5.0   0.1   194   222   112   141    42   181 0.59 -
55830at50557_7493_0:002fbf|STRG.11447.2:478-1245|+     -            256 34006at50557         -            414    0.0053   14.6   0.3   2   2   0.00091      0.04   11.7   0.2    48   187    81   228    73   237 0.71 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 34006at50557         -            414    0.0059   14.4   0.1   1   1    0.0003     0.013   13.3   0.1   155   221    87   167    50   209 0.70 -
37475at50557_29031_0:002211|STRG.9531.3:673-1098|+     -            142 34006at50557         -            414    0.0061   14.4   0.3   1   2       2.2        98    0.5   0.0   164   181    14    31     5    46 0.64 -
37475at50557_29031_0:002211|STRG.9531.3:673-1098|+     -            142 34006at50557         -            414    0.0061   14.4   0.3   2   2   0.00068      0.03   12.1   0.1   115   184    56   126    42   136 0.83 -
57752at50557_680683_0:00261f|STRG.1347.1:4991-5866|+   -            292 34006at50557         -            414    0.0065   14.3   0.9   1   2    0.0071      0.31    8.7   0.1   141   201    46   105    27   135 0.69 -
57752at50557_680683_0:00261f|STRG.1347.1:4991-5866|+   -            292 34006at50557         -            414    0.0065   14.3   0.9   2   2      0.52        23    2.6   0.0   107   159   230   282   227   292 0.76 -
57752at50557_680683_0:00261f|STRG.1347.2:3870-4745|+   -            292 34006at50557         -            414    0.0065   14.3   0.9   1   2    0.0071      0.31    8.7   0.1   141   201    46   105    27   135 0.69 -
57752at50557_680683_0:00261f|STRG.1347.2:3870-4745|+   -            292 34006at50557         -            414    0.0065   14.3   0.9   2   2      0.52        23    2.6   0.0   107   159   230   282   227   292 0.76 -
80377at50557_7091_0:0009ff|STRG.15860.1:411-995|+      -            195 34006at50557         -            414    0.0099   13.7   0.0   1   1    0.0058      0.25    9.0   0.0    16   184    21   191    11   195 0.50 -
80377at50557_7091_0:0009ff|STRG.15860.2:396-980|+      -            195 34006at50557         -            414    0.0099   13.7   0.0   1   1    0.0058      0.25    9.0   0.0    16   184    21   191    11   195 0.50 -
80377at50557_7091_0:0009ff|STRG.15860.3:342-926|+      -            195 34006at50557         -            414    0.0099   13.7   0.0   1   1    0.0058      0.25    9.0   0.0    16   184    21   191    11   195 0.50 -
80377at50557_7091_0:0009ff|STRG.15860.4:295-879|+      -            195 34006at50557         -            414    0.0099   13.7   0.0   1   1    0.0058      0.25    9.0   0.0    16   184    21   191    11   195 0.50 -
80377at50557_121845_0:0030d4|STRG.6377.1:283-858|+     -            192 34006at50557         -            414     0.012   13.4   0.2   1   2       1.6        72    0.9   0.0   161   182     1    22     1    35 0.84 -
80377at50557_121845_0:0030d4|STRG.6377.1:283-858|+     -            192 34006at50557         -            414     0.012   13.4   0.2   2   2     0.003      0.13   10.0   0.1   165   218    77   138    63   170 0.81 -
40115at50557_535359_0:001fba|STRG.4733.1:176-1141|+    -            322 34006at50557         -            414     0.014   13.1   0.6   1   3      0.26        11    3.6   0.1   118   182     9    73     4    78 0.79 -
40115at50557_535359_0:001fba|STRG.4733.1:176-1141|+    -            322 34006at50557         -            414     0.014   13.1   0.6   2   3    0.0041      0.18    9.5   0.1   130   208    62   147    56   162 0.75 -
40115at50557_535359_0:001fba|STRG.4733.1:176-1141|+    -            322 34006at50557         -            414     0.014   13.1   0.6   3   3       7.8   3.4e+02   -1.3   0.0   180   211   158   190   131   199 0.71 -
57752at50557_319348_0:00350b|STRG.9531.2:405-1064|+    -            220 34006at50557         -            414     0.019   12.8   0.2   1   2       3.9   1.7e+02   -0.3   0.0   164   181    20    37    11    58 0.67 -
57752at50557_319348_0:00350b|STRG.9531.2:405-1064|+    -            220 34006at50557         -            414     0.019   12.8   0.2   2   2    0.0019     0.083   10.6   0.1   115   184    62   132    48   143 0.83 -
69548at50557_7375_0:00230f|STRG.9531.1:425-1069|+      -            215 34006at50557         -            414     0.019   12.7   0.2   1   2       4.4   1.9e+02   -0.5   0.0   164   181    15    32     8    48 0.65 -
69548at50557_7375_0:00230f|STRG.9531.1:425-1069|+      -            215 34006at50557         -            414     0.019   12.7   0.2   2   2    0.0018     0.081   10.7   0.1   115   184    57   127    43   137 0.83 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+    -            367 34006at50557         -            414     0.019   12.7   0.2   1   3       3.4   1.5e+02   -0.1   0.1   112   140    53    81    11    86 0.62 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+    -            367 34006at50557         -            414     0.019   12.7   0.2   2   3       1.6        69    1.0   0.0    15    40   146   171   133   182 0.68 -
66691at50557_456900_0:002b0f|STRG.1398.1:336-1436|+    -            367 34006at50557         -            414     0.019   12.7   0.2   3   3     0.022      0.95    7.1   0.0   105   146   319   360   312   367 0.83 -
90358at50557_224129_0:001fd0|STRG.12155.4:1029-2024|+  -            332 34006at50557         -            414     0.024   12.4   0.1   1   2     0.022      0.95    7.1   0.0    26    42   201   217   183   227 0.87 -
90358at50557_224129_0:001fd0|STRG.12155.4:1029-2024|+  -            332 34006at50557         -            414     0.024   12.4   0.1   2   2      0.62        27    2.3   0.0   267   292   281   306   244   320 0.68 -
76755at50557_7224_0:001e1c|STRG.15892.3:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   1   3      0.92        40    1.8   0.0     9    50    13    56     7    86 0.65 -
76755at50557_7224_0:001e1c|STRG.15892.3:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   2   3     0.023      0.99    7.1   0.3   211   294    43   136    32   147 0.62 -
76755at50557_7224_0:001e1c|STRG.15892.3:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   3   3      0.38        17    3.0   0.0   278   291   216   229   202   233 0.90 -
76755at50557_7224_0:001e1c|STRG.15892.4:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   1   3      0.92        40    1.8   0.0     9    50    13    56     7    86 0.65 -
76755at50557_7224_0:001e1c|STRG.15892.4:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   2   3     0.023      0.99    7.1   0.3   211   294    43   136    32   147 0.62 -
76755at50557_7224_0:001e1c|STRG.15892.4:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   3   3      0.38        17    3.0   0.0   278   291   216   229   202   233 0.90 -
76755at50557_7224_0:001e1c|STRG.15892.5:356-1054|+     -            233 34006at50557         -            414     0.027   12.2   1.1   1   3      0.92        40    1.8   0.0     9    50    13    56     7    86 0.65 -
76755at50557_7224_0:001e1c|STRG.15892.5:356-1054|+     -            233 34006at50557         -            414     0.027   12.2   1.1   2   3     0.023      0.99    7.1   0.3   211   294    43   136    32   147 0.62 -
76755at50557_7224_0:001e1c|STRG.15892.5:356-1054|+     -            233 34006at50557         -            414     0.027   12.2   1.1   3   3      0.38        17    3.0   0.0   278   291   216   229   202   233 0.90 -
76755at50557_7224_0:001e1c|STRG.15892.7:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   1   3      0.92        40    1.8   0.0     9    50    13    56     7    86 0.65 -
76755at50557_7224_0:001e1c|STRG.15892.7:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   2   3     0.023      0.99    7.1   0.3   211   294    43   136    32   147 0.62 -
76755at50557_7224_0:001e1c|STRG.15892.7:186-884|+      -            233 34006at50557         -            414     0.027   12.2   1.1   3   3      0.38        17    3.0   0.0   278   291   216   229   202   233 0.90 -
90358at50557_108931_0:000131|STRG.628.1:641-1267|+     -            209 34006at50557         -            414     0.035   11.9   0.2   1   2       0.4        17    3.0   0.0   158   205    32    79     9   104 0.76 -
90358at50557_108931_0:000131|STRG.628.1:641-1267|+     -            209 34006at50557         -            414     0.035   11.9   0.2   2   2     0.028       1.2    6.8   0.1    13    43   173   203   157   208 0.61 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+     -            255 34006at50557         -            414     0.037   11.8   0.6   1   3    0.0072      0.31    8.7   0.2   111   184     3    80     2    92 0.66 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+     -            255 34006at50557         -            414     0.037   11.8   0.6   2   3       1.4        61    1.2   0.1   131   184    68   125    64   188 0.67 -
43121at50557_7159_0:0008d1|STRG.3170.1:1074-1838|+     -            255 34006at50557         -            414     0.037   11.8   0.6   3   3       3.5   1.5e+02   -0.1   0.0   156   181   196   220   140   248 0.60 -
767at50557_520822_0:000947|STRG.1729.3:0-9995|+        -           3332 34006at50557         -            414     0.041   11.6   0.1   1   2       2.4     1e+02    0.4   0.0   111   146  1120  1156  1111  1162 0.68 -
767at50557_520822_0:000947|STRG.1729.3:0-9995|+        -           3332 34006at50557         -            414     0.041   11.6   0.1   2   2     0.063       2.7    5.6   0.0   127   182  3076  3134  3070  3268 0.86 -
767at50557_520822_0:000947|STRG.1729.1:303-10301|+     -           3333 34006at50557         -            414     0.041   11.6   0.1   1   2       2.4     1e+02    0.4   0.0   111   146  1121  1157  1112  1163 0.68 -
767at50557_520822_0:000947|STRG.1729.1:303-10301|+     -           3333 34006at50557         -            414     0.041   11.6   0.1   2   2     0.063       2.7    5.6   0.0   127   182  3077  3135  3071  3269 0.86 -
767at50557_520822_0:000947|STRG.1729.4:287-10369|+     -           3361 34006at50557         -            414     0.042   11.6   0.1   1   2       2.4     1e+02    0.4   0.0   111   146  1120  1156  1111  1162 0.68 -
767at50557_520822_0:000947|STRG.1729.4:287-10369|+     -           3361 34006at50557         -            414     0.042   11.6   0.1   2   2     0.063       2.8    5.6   0.0   127   182  3105  3163  3099  3297 0.86 -
767at50557_520822_0:000947|STRG.1729.2:287-10372|+     -           3362 34006at50557         -            414     0.042   11.6   0.1   1   2       2.4     1e+02    0.4   0.0   111   146  1121  1157  1112  1163 0.68 -
767at50557_520822_0:000947|STRG.1729.2:287-10372|+     -           3362 34006at50557         -            414     0.042   11.6   0.1   2   2     0.063       2.8    5.6   0.0   127   182  3106  3164  3100  3298 0.86 -
767at50557_520822_0:000947|STRG.1729.5:287-10384|+     -           3366 34006at50557         -            414     0.043   11.6   0.1   1   2       2.4     1e+02    0.4   0.0   111   146  1154  1190  1145  1196 0.68 -
767at50557_520822_0:000947|STRG.1729.5:287-10384|+     -           3366 34006at50557         -            414     0.043   11.6   0.1   2   2     0.063       2.8    5.6   0.0   127   182  3110  3168  3104  3302 0.86 -
767at50557_520822_0:000947|STRG.1729.6:303-10298|+     -           3332 34006at50557         -            414     0.043   11.6   0.1   1   2       2.4     1e+02    0.4   0.0   111   146  1121  1157  1112  1163 0.68 -
767at50557_520822_0:000947|STRG.1729.6:303-10298|+     -           3332 34006at50557         -            414     0.043   11.6   0.1   2   2     0.063       2.7    5.6   0.0   127   182  3076  3134  3070  3268 0.86 -
767at50557_520822_0:000947|STRG.1729.7:287-10471|+     -           3395 34006at50557         -            414     0.044   11.5   0.1   1   2       2.4   1.1e+02    0.4   0.0   111   146  1154  1190  1145  1196 0.68 -
767at50557_520822_0:000947|STRG.1729.7:287-10471|+     -           3395 34006at50557         -            414     0.044   11.5   0.1   2   2     0.064       2.8    5.6   0.0   127   182  3139  3197  3133  3331 0.86 -
37700at50557_1629725_0:002171|STRG.7515.1:415-1071|+   -            219 34006at50557         -            414     0.046   11.5   0.0   1   1    0.0014      0.06   11.1   0.0   124   187    41   107     3   146 0.77 -
14512at50557_1629725_0:001392|STRG.871.1:1544-1981|+   -            146 34006at50557         -            414     0.058   11.1   0.0   1   1    0.0027      0.12   10.1   0.0   132   185    75   131    67   138 0.81 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+    -            303 34006at50557         -            414     0.075   10.8   0.2   1   3      0.15       6.4    4.4   0.0   157   182     6    31     2    99 0.66 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+    -            303 34006at50557         -            414     0.075   10.8   0.2   2   3       3.7   1.6e+02   -0.2   0.0   111   141    43    76    37   172 0.70 -
57752at50557_45779_0:003ace|STRG.1582.1:1342-2250|+    -            303 34006at50557         -            414     0.075   10.8   0.2   3   3      0.59        26    2.4   0.0   150   182   181   214   136   223 0.69 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+    -            303 34006at50557         -            414     0.075   10.8   0.2   1   3      0.15       6.4    4.4   0.0   157   182     6    31     2    99 0.66 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+    -            303 34006at50557         -            414     0.075   10.8   0.2   2   3       3.7   1.6e+02   -0.2   0.0   111   141    43    76    37   172 0.70 -
57752at50557_45779_0:003ace|STRG.1582.2:1342-2250|+    -            303 34006at50557         -            414     0.075   10.8   0.2   3   3      0.59        26    2.4   0.0   150   182   181   214   136   223 0.69 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+    -            303 34006at50557         -            414     0.075   10.8   0.2   1   3      0.15       6.4    4.4   0.0   157   182     6    31     2    99 0.66 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+    -            303 34006at50557         -            414     0.075   10.8   0.2   2   3       3.7   1.6e+02   -0.2   0.0   111   141    43    76    37   172 0.70 -
57752at50557_45779_0:003ace|STRG.1582.3:1046-1954|+    -            303 34006at50557         -            414     0.075   10.8   0.2   3   3      0.59        26    2.4   0.0   150   182   181   214   136   223 0.69 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/34006at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/34006at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/34006at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:25:55 2024
# [ok]
