#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83902at50557_13686_0:0017a1|STRG.12660.1:0-851|+       -            284 83902at50557         -            211  3.7e-106  352.4  11.3   1   1  2.1e-107  1.6e-105  350.3  11.3     1   211    15   256    15   256 0.93 -
8280at50557_113334_0:00096f|STRG.1672.3:898-2211|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   1   3    0.0044      0.34    9.4   2.6    38   176    41   194    14   198 0.67 -
8280at50557_113334_0:00096f|STRG.1672.3:898-2211|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   2   3   4.2e-06   0.00032   19.3   3.8    34   152   137   265   130   277 0.83 -
8280at50557_113334_0:00096f|STRG.1672.3:898-2211|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   3   3   1.6e-05    0.0013   17.4   2.7    31   129   303   411   293   425 0.74 -
8280at50557_113334_0:00096f|STRG.1672.4:774-2087|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   1   3    0.0044      0.34    9.4   2.6    38   176    41   194    14   198 0.67 -
8280at50557_113334_0:00096f|STRG.1672.4:774-2087|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   2   3   4.2e-06   0.00032   19.3   3.8    34   152   137   265   130   277 0.83 -
8280at50557_113334_0:00096f|STRG.1672.4:774-2087|+     -            438 83902at50557         -            211   7.8e-08   31.1  20.5   3   3   1.6e-05    0.0013   17.4   2.7    31   129   303   411   293   425 0.74 -
7376at50557_45779_0:000f73|STRG.11755.1:598-1605|+     -            336 83902at50557         -            211   8.9e-08   30.9   9.0   1   3   2.8e-05    0.0021   16.6   0.9   120   180    48   112    17   119 0.66 -
7376at50557_45779_0:000f73|STRG.11755.1:598-1605|+     -            336 83902at50557         -            211   8.9e-08   30.9   9.0   2   3   8.5e-07   6.5e-05   21.6   2.0    17   113    51   158    41   179 0.70 -
7376at50557_45779_0:000f73|STRG.11755.1:598-1605|+     -            336 83902at50557         -            211   8.9e-08   30.9   9.0   3   3   0.00022     0.016   13.7   1.7    37   180   122   260   117   270 0.74 -
54603at50557_1155016_0:00503d|STRG.14419.1:568-993|+   -            142 83902at50557         -            211   1.1e-07   30.7   5.2   1   1   5.5e-09   4.2e-07   28.7   5.2    18   129    17   142     3   142 0.78 -
8280at50557_7160_0:00112a|STRG.12302.1:412-1311|+      -            300 83902at50557         -            211     4e-07   28.8  17.0   1   3     0.013         1    7.9   0.1   128   175    47    95    25   101 0.78 -
8280at50557_7160_0:00112a|STRG.12302.1:412-1311|+      -            300 83902at50557         -            211     4e-07   28.8  17.0   2   3   1.2e-05   0.00092   17.8   6.7    91   178   102   194    99   212 0.85 -
8280at50557_7160_0:00112a|STRG.12302.1:412-1311|+      -            300 83902at50557         -            211     4e-07   28.8  17.0   3   3    0.0041      0.32    9.5   0.4    31    73   200   243   194   267 0.51 -
8280at50557_7160_0:00112a|STRG.12302.2:380-1279|+      -            300 83902at50557         -            211     4e-07   28.8  17.0   1   3     0.013         1    7.9   0.1   128   175    47    95    25   101 0.78 -
8280at50557_7160_0:00112a|STRG.12302.2:380-1279|+      -            300 83902at50557         -            211     4e-07   28.8  17.0   2   3   1.2e-05   0.00092   17.8   6.7    91   178   102   194    99   212 0.85 -
8280at50557_7160_0:00112a|STRG.12302.2:380-1279|+      -            300 83902at50557         -            211     4e-07   28.8  17.0   3   3    0.0041      0.32    9.5   0.4    31    73   200   243   194   267 0.51 -
102553at50557_74869_0:000218|STRG.15692.1:1136-1618|+  -            161 83902at50557         -            211   7.5e-07   27.9   3.3   1   2   2.3e-05    0.0018   16.9   1.1    38    91     1    53     1    57 0.82 -
102553at50557_74869_0:000218|STRG.15692.1:1136-1618|+  -            161 83902at50557         -            211   7.5e-07   27.9   3.3   2   2    0.0087      0.67    8.5   0.0    33    84    65   117    61   129 0.81 -
109776at50557_1629725_0:001588|STRG.12300.3:420-746|+  -            109 83902at50557         -            211   3.9e-06   25.6   3.3   1   1   1.3e-07   9.8e-06   24.3   3.3    38   136     2   107     1   109 0.83 -
109776at50557_42026_0:0011aa|STRG.4626.1:285-680|+     -            132 83902at50557         -            211   6.5e-06   24.9   4.8   1   1   7.8e-07     6e-05   21.7   4.8    57   172    11   132     2   132 0.69 -
109776at50557_42026_0:0011aa|STRG.4626.2:914-1309|+    -            132 83902at50557         -            211   6.5e-06   24.9   4.8   1   1   7.8e-07     6e-05   21.7   4.8    57   172    11   132     2   132 0.69 -
109776at50557_13164_0:002971|STRG.502.2:555-1013|+     -            153 83902at50557         -            211   1.1e-05   24.2   7.5   1   3    0.0056      0.43    9.1   0.4    36    71    19    55    10    64 0.85 -
109776at50557_13164_0:002971|STRG.502.2:555-1013|+     -            153 83902at50557         -            211   1.1e-05   24.2   7.5   2   3   0.00023     0.017   13.6   0.8    34    82    63   112    56   113 0.81 -
109776at50557_13164_0:002971|STRG.502.2:555-1013|+     -            153 83902at50557         -            211   1.1e-05   24.2   7.5   3   3   0.00036     0.027   13.0   1.2    34    82    85   136    81   149 0.73 -
7376at50557_45779_0:000f73|STRG.7913.2:691-1446|+      -            252 83902at50557         -            211   1.5e-05   23.7   0.6   1   1   8.6e-06   0.00066   18.3   0.2    27    85    57   117    29   193 0.65 -
46658at50557_88501_0:0030f3|STRG.15307.1:251-1921|+    -            557 83902at50557         -            211   3.1e-05   22.6   0.3   1   1   6.8e-07   5.2e-05   21.9   0.3    37   136     1   110     1   146 0.79 -
109776at50557_7159_0:00072f|STRG.10962.1:1325-1801|+   -            159 83902at50557         -            211   0.00046   18.8   5.0   1   2   4.6e-05    0.0035   15.9   1.9    82   174     6   101     3   104 0.88 -
109776at50557_7159_0:00072f|STRG.10962.1:1325-1801|+   -            159 83902at50557         -            211   0.00046   18.8   5.0   2   2     0.013         1    7.9   0.9    32    73    88   130    74   150 0.59 -
102553at50557_43151_0:000946|STRG.502.1:643-1044|+     -            134 83902at50557         -            211   0.00077   18.1   2.8   1   2   3.8e-05    0.0029   16.2   2.1    40   108     3    77     1    82 0.84 -
102553at50557_43151_0:000946|STRG.502.1:643-1044|+     -            134 83902at50557         -            211   0.00077   18.1   2.8   2   2     0.038       2.9    6.4   0.3    97   143    44    91    35   105 0.58 -
102553at50557_7029_0:000362|STRG.9022.1:671-1123|+     -            151 83902at50557         -            211   0.00096   17.8   2.5   1   2   1.8e-05    0.0014   17.3   1.4   120   186    20    87     2    96 0.87 -
102553at50557_7029_0:000362|STRG.9022.1:671-1123|+     -            151 83902at50557         -            211   0.00096   17.8   2.5   2   2       5.2     4e+02   -0.6   0.0   140   153    90   103    84   132 0.53 -
102553at50557_7029_0:000362|STRG.9022.2:676-1128|+     -            151 83902at50557         -            211   0.00096   17.8   2.5   1   2   1.8e-05    0.0014   17.3   1.4   120   186    20    87     2    96 0.87 -
102553at50557_7029_0:000362|STRG.9022.2:676-1128|+     -            151 83902at50557         -            211   0.00096   17.8   2.5   2   2       5.2     4e+02   -0.6   0.0   140   153    90   103    84   132 0.53 -
102553at50557_7029_0:000362|STRG.9022.3:632-1084|+     -            151 83902at50557         -            211   0.00096   17.8   2.5   1   2   1.8e-05    0.0014   17.3   1.4   120   186    20    87     2    96 0.87 -
102553at50557_7029_0:000362|STRG.9022.3:632-1084|+     -            151 83902at50557         -            211   0.00096   17.8   2.5   2   2       5.2     4e+02   -0.6   0.0   140   153    90   103    84   132 0.53 -
102553at50557_166361_0:001fd2|STRG.3752.1:258-680|+    -            141 83902at50557         -            211     0.001   17.6   0.4   1   1     4e-05    0.0031   16.1   0.4    33    87    48   101    27   105 0.86 -
8280at50557_38123_0:003113|STRG.8383.1:313-1347|+      -            345 83902at50557         -            211    0.0016   17.1  14.5   1   3     0.039         3    6.3   0.1    30    70     1    41     1    47 0.94 -
8280at50557_38123_0:003113|STRG.8383.1:313-1347|+      -            345 83902at50557         -            211    0.0016   17.1  14.5   2   3   0.00026      0.02   13.5   7.0    34   171    51   198    45   209 0.74 -
8280at50557_38123_0:003113|STRG.8383.1:313-1347|+      -            345 83902at50557         -            211    0.0016   17.1  14.5   3   3       2.2   1.7e+02    0.6   0.3   126   182   205   261   195   278 0.68 -
8280at50557_7395_0:001be3|STRG.7522.2:320-766|+        -            149 83902at50557         -            211    0.0016   17.1   1.8   1   2     0.041       3.1    6.3   0.0    38    71    48    82    43    88 0.78 -
8280at50557_7395_0:001be3|STRG.7522.2:320-766|+        -            149 83902at50557         -            211    0.0016   17.1   1.8   2   2    0.0032      0.24    9.9   0.7    93   145    89   145    84   149 0.74 -
8280at50557_7395_0:001be3|STRG.7522.3:320-766|+        -            149 83902at50557         -            211    0.0016   17.1   1.8   1   2     0.041       3.1    6.3   0.0    38    71    48    82    43    88 0.78 -
8280at50557_7395_0:001be3|STRG.7522.3:320-766|+        -            149 83902at50557         -            211    0.0016   17.1   1.8   2   2    0.0032      0.24    9.9   0.7    93   145    89   145    84   149 0.74 -
7376at50557_38123_0:000ed3|STRG.16574.2:459-1283|+     -            275 83902at50557         -            211    0.0017   17.0   3.5   1   3   0.00049     0.037   12.6   0.2    31    84    22    76     2    88 0.67 -
7376at50557_38123_0:000ed3|STRG.16574.2:459-1283|+     -            275 83902at50557         -            211    0.0017   17.0   3.5   2   3       2.6     2e+02    0.4   0.0    37    71   163   195   131   202 0.61 -
7376at50557_38123_0:000ed3|STRG.16574.2:459-1283|+     -            275 83902at50557         -            211    0.0017   17.0   3.5   3   3      0.24        19    3.8   0.3   117   160   203   251   181   268 0.61 -
7376at50557_38123_0:000ed3|STRG.16574.4:459-1283|+     -            275 83902at50557         -            211    0.0017   17.0   3.5   1   3   0.00049     0.037   12.6   0.2    31    84    22    76     2    88 0.67 -
7376at50557_38123_0:000ed3|STRG.16574.4:459-1283|+     -            275 83902at50557         -            211    0.0017   17.0   3.5   2   3       2.6     2e+02    0.4   0.0    37    71   163   195   131   202 0.61 -
7376at50557_38123_0:000ed3|STRG.16574.4:459-1283|+     -            275 83902at50557         -            211    0.0017   17.0   3.5   3   3      0.24        19    3.8   0.3   117   160   203   251   181   268 0.61 -
58640at50557_121845_0:0034c8|STRG.8449.1:2490-4058|+   -            523 83902at50557         -            211    0.0042   15.7   0.0   1   1    0.0001     0.008   14.8   0.0    93   176   420   509   412   516 0.86 -
54603at50557_1155016_0:00503d|STRG.770.1:303-644|+     -            114 83902at50557         -            211     0.013   14.0   0.1   1   1   0.00029     0.023   13.3   0.1    91   164    28   106     8   114 0.54 -
8280at50557_28612_0:005400|STRG.2112.1:209-601|+       -            131 83902at50557         -            211     0.043   12.4   2.0   1   1    0.0012     0.096   11.2   2.0    75   138    48   116    28   131 0.78 -
8280at50557_28612_0:005400|STRG.2112.2:209-601|+       -            131 83902at50557         -            211     0.043   12.4   2.0   1   1    0.0012     0.096   11.2   2.0    75   138    48   116    28   131 0.78 -
41050at50557_28612_0:003878|STRG.4926.1:519-1658|+     -            380 83902at50557         -            211      0.59    8.6   8.0   1   3       4.2   3.2e+02   -0.3   0.1    27    57    97   127    89   130 0.85 -
41050at50557_28612_0:003878|STRG.4926.1:519-1658|+     -            380 83902at50557         -            211      0.59    8.6   8.0   2   3     0.041       3.2    6.3   1.3   125   184   135   200   132   210 0.68 -
41050at50557_28612_0:003878|STRG.4926.1:519-1658|+     -            380 83902at50557         -            211      0.59    8.6   8.0   3   3      0.34        26    3.3   0.1   129   168   214   253   208   261 0.76 -
41050at50557_28612_0:003878|STRG.4926.2:448-1587|+     -            380 83902at50557         -            211      0.59    8.6   8.0   1   3       4.2   3.2e+02   -0.3   0.1    27    57    97   127    89   130 0.85 -
41050at50557_28612_0:003878|STRG.4926.2:448-1587|+     -            380 83902at50557         -            211      0.59    8.6   8.0   2   3     0.041       3.2    6.3   1.3   125   184   135   200   132   210 0.68 -
41050at50557_28612_0:003878|STRG.4926.2:448-1587|+     -            380 83902at50557         -            211      0.59    8.6   8.0   3   3      0.34        26    3.3   0.1   129   168   214   253   208   261 0.76 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/83902at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/83902at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/83902at50557.hmm annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 10:12:50 2024
# [ok]
