#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.13757.1:278-2271|+   -            461 96662at50557         -            445  1.4e-179  596.8   0.2   1   1  4.2e-181  1.6e-179  596.7   0.2     1   411    22   460    22   461 0.97 -
117213at50557_217634_0:002f13|STRG.6774.6:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   1   3   0.00014    0.0052   14.9   0.0   374   431     1    58     1    65 0.94 -
117213at50557_217634_0:002f13|STRG.6774.6:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   2   3   8.8e-06   0.00033   18.8   0.0   370   433    66   129    59   139 0.90 -
117213at50557_217634_0:002f13|STRG.6774.6:250-912|+    -            221 96662at50557         -            445   5.2e-17   61.0   0.5   3   3   1.4e-07   5.1e-06   24.8   0.0   375   443   144   212   137   214 0.92 -
2648at50557_38123_0:000f4f|STRG.874.1:968-1789|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   1   4   1.4e-09   5.2e-08   31.3   0.0   372   433     2    63     1    77 0.90 -
2648at50557_38123_0:000f4f|STRG.874.1:968-1789|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   2   4       4.4   1.6e+02    0.0   0.0   408   430    80   102    72   106 0.87 -
2648at50557_38123_0:000f4f|STRG.874.1:968-1789|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   3   4     1e-05   0.00038   18.6   0.0   356   444   125   219   117   220 0.80 -
2648at50557_38123_0:000f4f|STRG.874.1:968-1789|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   4   4       0.6        22    2.9   0.0   374   417   214   257   207   273 0.76 -
2648at50557_38123_0:000f4f|STRG.874.2:254-1075|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   1   4   1.4e-09   5.2e-08   31.3   0.0   372   433     2    63     1    77 0.90 -
2648at50557_38123_0:000f4f|STRG.874.2:254-1075|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   2   4       4.4   1.6e+02    0.0   0.0   408   430    80   102    72   106 0.87 -
2648at50557_38123_0:000f4f|STRG.874.2:254-1075|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   3   4     1e-05   0.00038   18.6   0.0   356   444   125   219   117   220 0.80 -
2648at50557_38123_0:000f4f|STRG.874.2:254-1075|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   4   4       0.6        22    2.9   0.0   374   417   214   257   207   273 0.76 -
2648at50557_38123_0:000f4f|STRG.874.3:196-1017|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   1   4   1.4e-09   5.2e-08   31.3   0.0   372   433     2    63     1    77 0.90 -
2648at50557_38123_0:000f4f|STRG.874.3:196-1017|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   2   4       4.4   1.6e+02    0.0   0.0   408   430    80   102    72   106 0.87 -
2648at50557_38123_0:000f4f|STRG.874.3:196-1017|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   3   4     1e-05   0.00038   18.6   0.0   356   444   125   219   117   220 0.80 -
2648at50557_38123_0:000f4f|STRG.874.3:196-1017|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   4   4       0.6        22    2.9   0.0   374   417   214   257   207   273 0.76 -
2648at50557_38123_0:000f4f|STRG.874.4:620-1441|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   1   4   1.4e-09   5.2e-08   31.3   0.0   372   433     2    63     1    77 0.90 -
2648at50557_38123_0:000f4f|STRG.874.4:620-1441|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   2   4       4.4   1.6e+02    0.0   0.0   408   430    80   102    72   106 0.87 -
2648at50557_38123_0:000f4f|STRG.874.4:620-1441|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   3   4     1e-05   0.00038   18.6   0.0   356   444   125   219   117   220 0.80 -
2648at50557_38123_0:000f4f|STRG.874.4:620-1441|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   4   4       0.6        22    2.9   0.0   374   417   214   257   207   273 0.76 -
2648at50557_38123_0:000f4f|STRG.874.5:629-1450|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   1   4   1.4e-09   5.2e-08   31.3   0.0   372   433     2    63     1    77 0.90 -
2648at50557_38123_0:000f4f|STRG.874.5:629-1450|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   2   4       4.4   1.6e+02    0.0   0.0   408   430    80   102    72   106 0.87 -
2648at50557_38123_0:000f4f|STRG.874.5:629-1450|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   3   4     1e-05   0.00038   18.6   0.0   356   444   125   219   117   220 0.80 -
2648at50557_38123_0:000f4f|STRG.874.5:629-1450|+       -            274 96662at50557         -            445   9.4e-16   56.9   0.0   4   4       0.6        22    2.9   0.0   374   417   214   257   207   273 0.76 -
2648at50557_38123_0:000f4f|STRG.5520.2:3229-4182|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   1   2    0.0092      0.34    8.9   0.1   337   426    48   138    22   154 0.69 -
2648at50557_38123_0:000f4f|STRG.5520.2:3229-4182|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   2   2   5.5e-14     2e-12   45.9   0.0   341   443   166   268   141   270 0.84 -
2648at50557_38123_0:000f4f|STRG.5520.3:3698-4651|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   1   2    0.0092      0.34    8.9   0.1   337   426    48   138    22   154 0.69 -
2648at50557_38123_0:000f4f|STRG.5520.3:3698-4651|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   2   2   5.5e-14     2e-12   45.9   0.0   341   443   166   268   141   270 0.84 -
2648at50557_38123_0:000f4f|STRG.5520.4:3786-4739|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   1   2    0.0092      0.34    8.9   0.1   337   426    48   138    22   154 0.69 -
2648at50557_38123_0:000f4f|STRG.5520.4:3786-4739|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   2   2   5.5e-14     2e-12   45.9   0.0   341   443   166   268   141   270 0.84 -
2648at50557_38123_0:000f4f|STRG.5520.5:2915-3868|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   1   2    0.0092      0.34    8.9   0.1   337   426    48   138    22   154 0.69 -
2648at50557_38123_0:000f4f|STRG.5520.5:2915-3868|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   2   2   5.5e-14     2e-12   45.9   0.0   341   443   166   268   141   270 0.84 -
2648at50557_38123_0:000f4f|STRG.5520.6:2987-3940|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   1   2    0.0092      0.34    8.9   0.1   337   426    48   138    22   154 0.69 -
2648at50557_38123_0:000f4f|STRG.5520.6:2987-3940|+     -            318 96662at50557         -            445   9.7e-16   56.8   0.1   2   2   5.5e-14     2e-12   45.9   0.0   341   443   166   268   141   270 0.84 -
2648at50557_74873_0:0002fa|STRG.7560.1:207-902|+       -            232 96662at50557         -            445   1.4e-15   56.3   0.1   1   3   3.1e-07   1.2e-05   23.6   0.1   374   429     1    56     1    62 0.94 -
2648at50557_74873_0:0002fa|STRG.7560.1:207-902|+       -            232 96662at50557         -            445   1.4e-15   56.3   0.1   2   3   0.00024     0.009   14.1   0.0   405   444    93   133    79   134 0.92 -
2648at50557_74873_0:0002fa|STRG.7560.1:207-902|+       -            232 96662at50557         -            445   1.4e-15   56.3   0.1   3   3   0.00018    0.0068   14.5   0.0   385   443   149   210   138   212 0.81 -
117213at50557_103372_0:0001d1|STRG.2457.2:159-791|+    -            211 96662at50557         -            445   1.4e-14   53.0   0.8   1   1   4.6e-16   1.7e-14   52.7   0.8   328   443    39   155     6   158 0.87 -
117213at50557_103372_0:0001d1|STRG.2457.4:159-791|+    -            211 96662at50557         -            445   1.4e-14   53.0   0.8   1   1   4.6e-16   1.7e-14   52.7   0.8   328   443    39   155     6   158 0.87 -
117213at50557_103372_0:0001d1|STRG.2457.1:349-993|+    -            215 96662at50557         -            445   1.5e-14   52.9   1.3   1   1   4.9e-16   1.8e-14   52.6   1.3   318   443    32   159     2   162 0.84 -
117213at50557_103372_0:0001d1|STRG.2457.3:173-817|+    -            215 96662at50557         -            445   1.5e-14   52.9   1.3   1   1   4.9e-16   1.8e-14   52.6   1.3   318   443    32   159     2   162 0.84 -
117213at50557_103372_0:0001d1|STRG.2457.5:127-771|+    -            215 96662at50557         -            445   1.5e-14   52.9   1.3   1   1   4.9e-16   1.8e-14   52.6   1.3   318   443    32   159     2   162 0.84 -
117213at50557_103372_0:0001d1|STRG.2457.6:127-771|+    -            215 96662at50557         -            445   1.5e-14   52.9   1.3   1   1   4.9e-16   1.8e-14   52.6   1.3   318   443    32   159     2   162 0.84 -
117213at50557_7539_0:002eaf|STRG.668.1:358-846|+       -            163 96662at50557         -            445     4e-14   51.5   0.4   1   2   6.3e-09   2.4e-07   29.2   0.0   365   436    19    90     7    98 0.89 -
117213at50557_7539_0:002eaf|STRG.668.1:358-846|+       -            163 96662at50557         -            445     4e-14   51.5   0.4   2   2     2e-06   7.6e-05   20.9   0.1   383   430   101   148    95   161 0.89 -
117213at50557_7539_0:002eaf|STRG.668.2:345-833|+       -            163 96662at50557         -            445     4e-14   51.5   0.4   1   2   6.3e-09   2.4e-07   29.2   0.0   365   436    19    90     7    98 0.89 -
117213at50557_7539_0:002eaf|STRG.668.2:345-833|+       -            163 96662at50557         -            445     4e-14   51.5   0.4   2   2     2e-06   7.6e-05   20.9   0.1   383   430   101   148    95   161 0.89 -
117213at50557_93721_0:003ec4|STRG.14756.1:533-892|+    -            120 96662at50557         -            445   1.2e-13   49.9   0.1   1   2   1.7e-09   6.4e-08   31.1   0.0   361   430     6    75     2    76 0.93 -
117213at50557_93721_0:003ec4|STRG.14756.1:533-892|+    -            120 96662at50557         -            445   1.2e-13   49.9   0.1   2   2   4.7e-07   1.8e-05   23.0   0.0   387   441    65   120    63   120 0.93 -
117213at50557_93721_0:003ec4|STRG.14756.2:399-758|+    -            120 96662at50557         -            445   1.2e-13   49.9   0.1   1   2   1.7e-09   6.4e-08   31.1   0.0   361   430     6    75     2    76 0.93 -
117213at50557_93721_0:003ec4|STRG.14756.2:399-758|+    -            120 96662at50557         -            445   1.2e-13   49.9   0.1   2   2   4.7e-07   1.8e-05   23.0   0.0   387   441    65   120    63   120 0.93 -
117213at50557_286306_0:002ceb|STRG.3463.1:501-848|+    -            116 96662at50557         -            445   2.1e-13   49.2   0.2   1   2   6.5e-09   2.4e-07   29.1   0.1   370   436     5    71     1    73 0.93 -
117213at50557_286306_0:002ceb|STRG.3463.1:501-848|+    -            116 96662at50557         -            445   2.1e-13   49.2   0.2   2   2   1.3e-06     5e-05   21.5   0.0   396   444    66   115    64   116 0.94 -
117213at50557_77166_0:002bfc|STRG.7599.1:3344-3655|+   -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.7599.2:2842-3153|+   -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.7599.3:3927-4238|+   -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.7599.4:872-1183|+    -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.7599.5:3924-4235|+   -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.7599.6:3166-3477|+   -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.7599.7:3635-3946|+   -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.7599.8:3148-3459|+   -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_77166_0:002bfc|STRG.7599.9:3154-3465|+   -            104 96662at50557         -            445   5.5e-13   47.7   0.0   1   1   1.6e-14     6e-13   47.6   0.0   342   429    18   104     4   104 0.90 -
117213at50557_441921_0:0000b7|STRG.9800.1:1891-2340|+  -            150 96662at50557         -            445   6.6e-13   47.5   0.0   1   2     3e-06   0.00011   20.3   0.0   364   425     3    65     1    78 0.81 -
117213at50557_441921_0:0000b7|STRG.9800.1:1891-2340|+  -            150 96662at50557         -            445   6.6e-13   47.5   0.0   2   2   2.4e-08   8.9e-07   27.3   0.1   354   428    61   136    55   149 0.87 -
117213at50557_224129_0:001d71|STRG.11748.2:155-532|+   -            126 96662at50557         -            445   1.9e-12   45.9   0.0   1   1   5.9e-14   2.2e-12   45.7   0.0   345   442    13   112     6   115 0.88 -
117213at50557_108931_0:000ba4|STRG.9221.2:1586-1939|+  -            118 96662at50557         -            445   2.5e-12   45.6   0.5   1   2   8.1e-09     3e-07   28.8   0.0   367   431     6    70     1    79 0.93 -
117213at50557_108931_0:000ba4|STRG.9221.2:1586-1939|+  -            118 96662at50557         -            445   2.5e-12   45.6   0.5   2   2     7e-05    0.0026   15.8   0.1   405   442    80   118    74   118 0.91 -
117213at50557_108931_0:000ba4|STRG.9221.3:1625-1978|+  -            118 96662at50557         -            445   2.5e-12   45.6   0.5   1   2   8.1e-09     3e-07   28.8   0.0   367   431     6    70     1    79 0.93 -
117213at50557_108931_0:000ba4|STRG.9221.3:1625-1978|+  -            118 96662at50557         -            445   2.5e-12   45.6   0.5   2   2     7e-05    0.0026   15.8   0.1   405   442    80   118    74   118 0.91 -
117213at50557_108931_0:000ba4|STRG.9221.4:1503-1856|+  -            118 96662at50557         -            445   2.5e-12   45.6   0.5   1   2   8.1e-09     3e-07   28.8   0.0   367   431     6    70     1    79 0.93 -
117213at50557_108931_0:000ba4|STRG.9221.4:1503-1856|+  -            118 96662at50557         -            445   2.5e-12   45.6   0.5   2   2     7e-05    0.0026   15.8   0.1   405   442    80   118    74   118 0.91 -
117213at50557_224129_0:001d71|STRG.11748.5:71-484|+    -            138 96662at50557         -            445     3e-12   45.3   0.2   1   1   8.8e-14   3.3e-12   45.2   0.2   346   442    24   124     4   127 0.85 -
117213at50557_224129_0:001d71|STRG.11748.1:1917-2264|+ -            116 96662at50557         -            445   6.8e-12   44.1   0.1   1   1   2.1e-13   7.7e-12   44.0   0.1   356   442    12   102     2   105 0.88 -
12555at50557_93721_0:0043db|STRG.7245.1:1229-2035|+    -            269 96662at50557         -            445   1.4e-11   43.1   0.2   1   2   1.5e-06   5.8e-05   21.3   0.1   349   444    57   160    12   161 0.73 -
12555at50557_93721_0:0043db|STRG.7245.1:1229-2035|+    -            269 96662at50557         -            445   1.4e-11   43.1   0.2   2   2     2e-06   7.3e-05   21.0   0.0   345   429   160   244   157   256 0.60 -
117213at50557_224129_0:001d71|STRG.11748.3:82-381|+    -            100 96662at50557         -            445   1.7e-11   42.9   0.1   1   1     5e-13   1.9e-11   42.7   0.1   364   442     6    86     2    89 0.93 -
117213at50557_7539_0:002eaf|STRG.3695.1:583-978|+      -            132 96662at50557         -            445   1.9e-11   42.7   0.1   1   2   8.5e-07   3.2e-05   22.2   0.0   379   431     4    56     1    68 0.84 -
117213at50557_7539_0:002eaf|STRG.3695.1:583-978|+      -            132 96662at50557         -            445   1.9e-11   42.7   0.1   2   2   8.3e-06   0.00031   18.9   0.0   374   430    66   122    60   132 0.91 -
117213at50557_7539_0:002eaf|STRG.3695.2:354-749|+      -            132 96662at50557         -            445   1.9e-11   42.7   0.1   1   2   8.5e-07   3.2e-05   22.2   0.0   379   431     4    56     1    68 0.84 -
117213at50557_7539_0:002eaf|STRG.3695.2:354-749|+      -            132 96662at50557         -            445   1.9e-11   42.7   0.1   2   2   8.3e-06   0.00031   18.9   0.0   374   430    66   122    60   132 0.91 -
117213at50557_7539_0:002eaf|STRG.3695.3:354-749|+      -            132 96662at50557         -            445   1.9e-11   42.7   0.1   1   2   8.5e-07   3.2e-05   22.2   0.0   379   431     4    56     1    68 0.84 -
117213at50557_7539_0:002eaf|STRG.3695.3:354-749|+      -            132 96662at50557         -            445   1.9e-11   42.7   0.1   2   2   8.3e-06   0.00031   18.9   0.0   374   430    66   122    60   132 0.91 -
117213at50557_7539_0:002eaf|STRG.3695.4:467-880|+      -            138 96662at50557         -            445     2e-11   42.6   0.1   1   2   7.7e-07   2.9e-05   22.3   0.0   378   431     9    62     6    73 0.90 -
117213at50557_7539_0:002eaf|STRG.3695.4:467-880|+      -            138 96662at50557         -            445     2e-11   42.6   0.1   2   2   9.7e-06   0.00036   18.7   0.0   374   430    72   128    67   138 0.91 -
125117at50557_166423_0:00396e|STRG.12435.2:852-1466|+  -            205 96662at50557         -            445   2.1e-11   42.5   0.0   1   1   6.8e-13   2.5e-11   42.3   0.0   362   441   115   195    90   199 0.91 -
125117at50557_166423_0:00396e|STRG.12435.4:1307-1921|+ -            205 96662at50557         -            445   2.1e-11   42.5   0.0   1   1   6.8e-13   2.5e-11   42.3   0.0   362   441   115   195    90   199 0.91 -
125117at50557_166423_0:00396e|STRG.12435.5:823-1437|+  -            205 96662at50557         -            445   2.1e-11   42.5   0.0   1   1   6.8e-13   2.5e-11   42.3   0.0   362   441   115   195    90   199 0.91 -
125117at50557_166423_0:00396e|STRG.12435.6:428-1042|+  -            205 96662at50557         -            445   2.1e-11   42.5   0.0   1   1   6.8e-13   2.5e-11   42.3   0.0   362   441   115   195    90   199 0.91 -
12555at50557_7536_0:00436b|STRG.13044.1:1484-1930|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   1   2     1e-07   3.8e-06   25.2   0.0   340   434    12   113     5   123 0.84 -
12555at50557_7536_0:00436b|STRG.13044.1:1484-1930|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   2   2   2.4e-06   9.1e-05   20.7   0.0   368   430    80   144    65   149 0.88 -
12555at50557_7536_0:00436b|STRG.13044.2:1282-1728|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   1   2     1e-07   3.8e-06   25.2   0.0   340   434    12   113     5   123 0.84 -
12555at50557_7536_0:00436b|STRG.13044.2:1282-1728|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   2   2   2.4e-06   9.1e-05   20.7   0.0   368   430    80   144    65   149 0.88 -
12555at50557_7536_0:00436b|STRG.13044.3:1187-1633|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   1   2     1e-07   3.8e-06   25.2   0.0   340   434    12   113     5   123 0.84 -
12555at50557_7536_0:00436b|STRG.13044.3:1187-1633|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   2   2   2.4e-06   9.1e-05   20.7   0.0   368   430    80   144    65   149 0.88 -
12555at50557_7536_0:00436b|STRG.13044.4:1037-1483|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   1   2     1e-07   3.8e-06   25.2   0.0   340   434    12   113     5   123 0.84 -
12555at50557_7536_0:00436b|STRG.13044.4:1037-1483|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   2   2   2.4e-06   9.1e-05   20.7   0.0   368   430    80   144    65   149 0.88 -
12555at50557_7536_0:00436b|STRG.13044.5:1246-1692|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   1   2     1e-07   3.8e-06   25.2   0.0   340   434    12   113     5   123 0.84 -
12555at50557_7536_0:00436b|STRG.13044.5:1246-1692|+    -            149 96662at50557         -            445   4.4e-11   41.5   0.0   2   2   2.4e-06   9.1e-05   20.7   0.0   368   430    80   144    65   149 0.88 -
117213at50557_246812_0:000bbf|STRG.4091.1:1468-1770|+  -            101 96662at50557         -            445   5.9e-11   41.0   0.1   1   1   1.6e-12   6.2e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_246812_0:000bbf|STRG.4091.2:1459-1761|+  -            101 96662at50557         -            445   5.9e-11   41.0   0.1   1   1   1.6e-12   6.2e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_246812_0:000bbf|STRG.4091.3:1459-1761|+  -            101 96662at50557         -            445   5.9e-11   41.0   0.1   1   1   1.6e-12   6.2e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_246812_0:000bbf|STRG.4091.4:1459-1761|+  -            101 96662at50557         -            445   5.9e-11   41.0   0.1   1   1   1.6e-12   6.2e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_246812_0:000bbf|STRG.4091.5:1459-1761|+  -            101 96662at50557         -            445   5.9e-11   41.0   0.1   1   1   1.6e-12   6.2e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_246812_0:000bbf|STRG.4091.6:1459-1761|+  -            101 96662at50557         -            445   5.9e-11   41.0   0.1   1   1   1.6e-12   6.2e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_246812_0:000bbf|STRG.4091.7:1459-1761|+  -            101 96662at50557         -            445   5.9e-11   41.0   0.1   1   1   1.6e-12   6.2e-11   41.0   0.1   365   444    19    99     2   100 0.91 -
117213at50557_35570_0:00266c|STRG.12435.1:1401-1775|+  -            125 96662at50557         -            445   8.4e-11   40.5   0.1   1   2   5.5e-09   2.1e-07   29.4   0.0   376   441     1    67     1    67 0.96 -
117213at50557_35570_0:00266c|STRG.12435.1:1401-1775|+  -            125 96662at50557         -            445   8.4e-11   40.5   0.1   2   2   9.7e-05    0.0036   15.4   0.0   388   437    46    96    45   104 0.84 -
117213at50557_35570_0:00266c|STRG.12435.3:300-674|+    -            125 96662at50557         -            445   8.4e-11   40.5   0.1   1   2   5.5e-09   2.1e-07   29.4   0.0   376   441     1    67     1    67 0.96 -
117213at50557_35570_0:00266c|STRG.12435.3:300-674|+    -            125 96662at50557         -            445   8.4e-11   40.5   0.1   2   2   9.7e-05    0.0036   15.4   0.0   388   437    46    96    45   104 0.84 -
63888at50557_64793_0:0029eb|STRG.2799.1:21-1253|+      -            411 96662at50557         -            445   1.2e-10   40.0   0.4   1   1   4.9e-12   1.8e-10   39.4   0.4   327   441     4   120     1   124 0.88 -
125585at50557_1218281_0:002cc3|STRG.15660.1:874-1197|+ -            108 96662at50557         -            445   1.2e-10   40.0   1.3   1   2   4.7e-08   1.7e-06   26.3   0.6   371   439     1    70     1    71 0.95 -
125585at50557_1218281_0:002cc3|STRG.15660.1:874-1197|+ -            108 96662at50557         -            445   1.2e-10   40.0   1.3   2   2   6.8e-05    0.0025   15.9   0.0   368   412    64   108    61   108 0.88 -
96805at50557_103372_0:000294|STRG.6310.4:821-1760|+    -            287 96662at50557         -            445   1.4e-10   39.8   0.0   1   1     5e-12   1.9e-10   39.4   0.0    46   171    84   211    42   223 0.83 -
96805at50557_520822_0:00258e|STRG.6310.5:821-1681|+    -            287 96662at50557         -            445   1.4e-10   39.8   0.0   1   1     5e-12   1.9e-10   39.4   0.0    46   171    84   211    42   223 0.83 -
96805at50557_520822_0:00258e|STRG.6310.3:603-1469|+    -            289 96662at50557         -            445   1.4e-10   39.8   0.0   1   1   5.1e-12   1.9e-10   39.4   0.0    46   171    86   213    44   225 0.83 -
96805at50557_103372_0:000294|STRG.6310.2:500-1426|+    -            309 96662at50557         -            445   1.6e-10   39.6   0.0   1   1     6e-12   2.3e-10   39.1   0.0    46   171   106   233    64   245 0.83 -
966at50557_456900_0:00249f|STRG.13364.1:492-7946|+     -           2485 96662at50557         -            445   1.7e-10   39.6   0.9   1   4     3e-07   1.1e-05   23.6   0.0   344   444    18   123    12   124 0.87 -
966at50557_456900_0:00249f|STRG.13364.1:492-7946|+     -           2485 96662at50557         -            445   1.7e-10   39.6   0.9   2   4      0.26       9.6    4.1   0.1   380   431   164   213   127   228 0.71 -
966at50557_456900_0:00249f|STRG.13364.1:492-7946|+     -           2485 96662at50557         -            445   1.7e-10   39.6   0.9   3   4      0.44        16    3.3   0.0   395   438   298   343   292   349 0.81 -
966at50557_456900_0:00249f|STRG.13364.1:492-7946|+     -           2485 96662at50557         -            445   1.7e-10   39.6   0.9   4   4      0.56        21    3.0   0.0   403   431   394   422   380   433 0.86 -
96805at50557_520822_0:00258e|STRG.6310.6:821-1838|+    -            313 96662at50557         -            445   1.7e-10   39.5   0.0   1   1   6.2e-12   2.3e-10   39.1   0.0    46   171   110   237    68   249 0.83 -
12555at50557_7536_0:00436b|STRG.11031.1:736-1134|+     -            133 96662at50557         -            445   3.5e-10   38.5   0.0   1   2       3.2   1.2e+02    0.5   0.0   392   429     1    38     1    45 0.87 -
12555at50557_7536_0:00436b|STRG.11031.1:736-1134|+     -            133 96662at50557         -            445   3.5e-10   38.5   0.0   2   2   3.6e-11   1.4e-09   36.6   0.0   366   444    41   121    33   122 0.90 -
12555at50557_28612_0:005596|STRG.11916.1:31-570|+      -            180 96662at50557         -            445   4.2e-10   38.3   0.8   1   2   0.00022    0.0084   14.2   0.0   358   436    38   116     7   117 0.81 -
12555at50557_28612_0:005596|STRG.11916.1:31-570|+      -            180 96662at50557         -            445   4.2e-10   38.3   0.8   2   2   1.9e-08     7e-07   27.6   0.3   357   426   104   173   101   178 0.93 -
117213at50557_286306_0:002ceb|STRG.11031.4:304-723|+   -            140 96662at50557         -            445   8.6e-10   37.2   0.0   1   1   2.7e-11   9.9e-10   37.0   0.0   340   443     3   110     1   134 0.89 -
117213at50557_13249_0:00079a|STRG.8013.1:879-1334|+    -            152 96662at50557         -            445   1.5e-09   36.5   0.0   1   2   0.00049     0.018   13.1   0.0   375   443     3    76     1    78 0.80 -
117213at50557_13249_0:00079a|STRG.8013.1:879-1334|+    -            152 96662at50557         -            445   1.5e-09   36.5   0.0   2   2     6e-08   2.3e-06   25.9   0.0   369   444    67   143    62   144 0.92 -
117213at50557_13249_0:00079a|STRG.8013.2:791-1246|+    -            152 96662at50557         -            445   1.5e-09   36.5   0.0   1   2   0.00049     0.018   13.1   0.0   375   443     3    76     1    78 0.80 -
117213at50557_13249_0:00079a|STRG.8013.2:791-1246|+    -            152 96662at50557         -            445   1.5e-09   36.5   0.0   2   2     6e-08   2.3e-06   25.9   0.0   369   444    67   143    62   144 0.92 -
117213at50557_13249_0:00079a|STRG.8013.3:769-1224|+    -            152 96662at50557         -            445   1.5e-09   36.5   0.0   1   2   0.00049     0.018   13.1   0.0   375   443     3    76     1    78 0.80 -
117213at50557_13249_0:00079a|STRG.8013.3:769-1224|+    -            152 96662at50557         -            445   1.5e-09   36.5   0.0   2   2     6e-08   2.3e-06   25.9   0.0   369   444    67   143    62   144 0.92 -
117213at50557_307491_0:00388d|STRG.11748.4:210-623|+   -            138 96662at50557         -            445   1.6e-09   36.4   0.4   1   2   1.6e-10   6.1e-09   34.4   0.2   371   442     1    74     1    77 0.94 -
117213at50557_307491_0:00388d|STRG.11748.4:210-623|+   -            138 96662at50557         -            445   1.6e-09   36.4   0.4   2   2       4.2   1.6e+02    0.1   0.0   423   443   117   138    83   138 0.77 -
