#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.15267.1:527-1954|+    -            476 106896at50557        -             70   2.2e-34  116.3   4.0   1   1   7.7e-36   2.2e-34  116.3   4.0    12    70   376   435   369   435 0.93 -
106896at50557_1049336_0:0046e6|STRG.10970.2:2656-3126|+ -            157 106896at50557        -             70     0.016   14.2   2.5   1   2   0.00057     0.016   14.2   2.5    16    67    22    71    18    74 0.87 -
106896at50557_1049336_0:0046e6|STRG.10970.2:2656-3126|+ -            157 106896at50557        -             70     0.016   14.2   2.5   2   2         2        57    2.9   0.5    18    37   134   153   118   157 0.73 -
106896at50557_1049336_0:0046e6|STRG.10970.3:3110-3580|+ -            157 106896at50557        -             70     0.016   14.2   2.5   1   2   0.00057     0.016   14.2   2.5    16    67    22    71    18    74 0.87 -
106896at50557_1049336_0:0046e6|STRG.10970.3:3110-3580|+ -            157 106896at50557        -             70     0.016   14.2   2.5   2   2         2        57    2.9   0.5    18    37   134   153   118   157 0.73 -
115559at50557_315563_0:000576|STRG.16100.1:656-1720|+   -            355 106896at50557        -             70     0.017   14.2   1.4   1   4     0.044       1.3    8.2   1.3    22    67   181   227   172   230 0.78 -
115559at50557_315563_0:000576|STRG.16100.1:656-1720|+   -            355 106896at50557        -             70     0.017   14.2   1.4   2   4     0.068         2    7.6   1.9    23    68   248   294   244   296 0.87 -
115559at50557_315563_0:000576|STRG.16100.1:656-1720|+   -            355 106896at50557        -             70     0.017   14.2   1.4   3   4   0.00058     0.017   14.2   1.4    20    69   274   323   267   324 0.94 -
115559at50557_315563_0:000576|STRG.16100.1:656-1720|+   -            355 106896at50557        -             70     0.017   14.2   1.4   4   4    0.0014     0.041   13.0   2.4    17    68   299   350   293   352 0.85 -
150919at50557_7536_0:001014|STRG.3300.1:682-825|+       -             48 106896at50557        -             70     0.017   14.2   8.2   1   1   0.00066     0.019   14.0   8.2    21    67     2    48     1    48 0.95 -
39871at50557_74873_0:00210c|STRG.13522.1:879-1148|+     -             90 106896at50557        -             70     0.018   14.1   9.3   1   2    0.0017      0.05   12.7   3.0    15    67     4    56     2    60 0.87 -
39871at50557_74873_0:00210c|STRG.13522.1:879-1148|+     -             90 106896at50557        -             70     0.018   14.1   9.3   2   2      0.31       8.9    5.5   0.4    50    67    67    84    59    87 0.79 -
57812at50557_520822_0:00002d|STRG.13317.1:34-2217|+     -            728 106896at50557        -             70     0.019   14.0  23.0   1   4      0.37        11    5.2   0.1    48    68   116   136   107   138 0.89 -
57812at50557_520822_0:00002d|STRG.13317.1:34-2217|+     -            728 106896at50557        -             70     0.019   14.0  23.0   2   4    0.0012     0.036   13.2   1.2    19    67   146   194   140   197 0.87 -
57812at50557_520822_0:00002d|STRG.13317.1:34-2217|+     -            728 106896at50557        -             70     0.019   14.0  23.0   3   4      0.78        23    4.2   0.5    50    67   642   659   634   662 0.88 -
57812at50557_520822_0:00002d|STRG.13317.1:34-2217|+     -            728 106896at50557        -             70     0.019   14.0  23.0   4   4       2.3        67    2.7   3.9    19    68   667   716   660   718 0.82 -
150919at50557_67767_0:00328a|STRG.9833.1:1520-1717|+    -             66 106896at50557        -             70     0.021   13.9   4.4   1   2       2.5        72    2.6   0.1    51    63     1    13     1    20 0.71 -
150919at50557_67767_0:00328a|STRG.9833.1:1520-1717|+    -             66 106896at50557        -             70     0.021   13.9   4.4   2   2    0.0011     0.032   13.3   0.9    12    42    18    48    11    65 0.78 -
150919at50557_67767_0:00328a|STRG.9833.2:1520-1717|+    -             66 106896at50557        -             70     0.021   13.9   4.4   1   2       2.5        72    2.6   0.1    51    63     1    13     1    20 0.71 -
150919at50557_67767_0:00328a|STRG.9833.2:1520-1717|+    -             66 106896at50557        -             70     0.021   13.9   4.4   2   2    0.0011     0.032   13.3   0.9    12    42    18    48    11    65 0.78 -
35806at50557_121225_0:000aa0|STRG.15559.1:2764-4029|+   -            422 106896at50557        -             70     0.023   13.8  19.0   1   3       5.4   1.6e+02    1.5   0.1    17    41    30    54    18    58 0.62 -
35806at50557_121225_0:000aa0|STRG.15559.1:2764-4029|+   -            422 106896at50557        -             70     0.023   13.8  19.0   2   3     0.014      0.39    9.8   0.9    20    68   127   176   114   178 0.83 -
35806at50557_121225_0:000aa0|STRG.15559.1:2764-4029|+   -            422 106896at50557        -             70     0.023   13.8  19.0   3   3     0.012      0.34   10.0   0.1    16    46   254   284   249   287 0.94 -
35806at50557_121225_0:000aa0|STRG.15559.2:2139-3404|+   -            422 106896at50557        -             70     0.023   13.8  19.0   1   3       5.4   1.6e+02    1.5   0.1    17    41    30    54    18    58 0.62 -
35806at50557_121225_0:000aa0|STRG.15559.2:2139-3404|+   -            422 106896at50557        -             70     0.023   13.8  19.0   2   3     0.014      0.39    9.8   0.9    20    68   127   176   114   178 0.83 -
35806at50557_121225_0:000aa0|STRG.15559.2:2139-3404|+   -            422 106896at50557        -             70     0.023   13.8  19.0   3   3     0.012      0.34   10.0   0.1    16    46   254   284   249   287 0.94 -
92708at50557_67767_0:000e08|STRG.11110.1:2153-2485|+    -            111 106896at50557        -             70     0.026   13.6   9.9   1   2     0.082       2.4    7.3   3.9    20    68    29    79     8    81 0.81 -
92708at50557_67767_0:000e08|STRG.11110.1:2153-2485|+    -            111 106896at50557        -             70     0.026   13.6   9.9   2   2     0.015      0.44    9.7   0.4    18    41    85   108    81   110 0.83 -
92708at50557_67767_0:000e08|STRG.11110.2:1008-1340|+    -            111 106896at50557        -             70     0.026   13.6   9.9   1   2     0.082       2.4    7.3   3.9    20    68    29    79     8    81 0.81 -
92708at50557_67767_0:000e08|STRG.11110.2:1008-1340|+    -            111 106896at50557        -             70     0.026   13.6   9.9   2   2     0.015      0.44    9.7   0.4    18    41    85   108    81   110 0.83 -
92708at50557_67767_0:000e08|STRG.11110.3:1197-1529|+    -            111 106896at50557        -             70     0.026   13.6   9.9   1   2     0.082       2.4    7.3   3.9    20    68    29    79     8    81 0.81 -
92708at50557_67767_0:000e08|STRG.11110.3:1197-1529|+    -            111 106896at50557        -             70     0.026   13.6   9.9   2   2     0.015      0.44    9.7   0.4    18    41    85   108    81   110 0.83 -
92708at50557_67767_0:000e08|STRG.11110.4:867-1199|+     -            111 106896at50557        -             70     0.026   13.6   9.9   1   2     0.082       2.4    7.3   3.9    20    68    29    79     8    81 0.81 -
92708at50557_67767_0:000e08|STRG.11110.4:867-1199|+     -            111 106896at50557        -             70     0.026   13.6   9.9   2   2     0.015      0.44    9.7   0.4    18    41    85   108    81   110 0.83 -
39871at50557_74873_0:00210c|STRG.15155.1:1372-1653|+    -             94 106896at50557        -             70     0.028   13.5   2.9   1   2    0.0085      0.25   10.5   0.3    23    65     3    45     1    50 0.88 -
39871at50557_74873_0:00210c|STRG.15155.1:1372-1653|+    -             94 106896at50557        -             70     0.028   13.5   2.9   2   2       1.3        37    3.5   0.2     8    39    49    80    46    86 0.70 -
68599at50557_610380_0:002445|STRG.15921.2:1010-1591|+   -            194 106896at50557        -             70     0.029   13.5   5.3   1   2    0.0071       0.2   10.7   2.3    18    67     5    58     2    62 0.86 -
68599at50557_610380_0:002445|STRG.15921.2:1010-1591|+   -            194 106896at50557        -             70     0.029   13.5   5.3   2   2      0.96        28    3.9   0.2    19    40    66    89    55    97 0.58 -
39871at50557_103372_0:000e6e|STRG.1646.1:3474-4931|+    -            486 106896at50557        -             70     0.029   13.5   4.0   1   2     0.093       2.7    7.1   0.1    19    41   381   403   375   408 0.88 -
39871at50557_103372_0:000e6e|STRG.1646.1:3474-4931|+    -            486 106896at50557        -             70     0.029   13.5   4.0   2   2      0.12       3.4    6.8   1.2    18    55   408   451   403   466 0.75 -
39871at50557_103372_0:000e6e|STRG.1646.2:3480-4937|+    -            486 106896at50557        -             70     0.029   13.5   4.0   1   2     0.093       2.7    7.1   0.1    19    41   381   403   375   408 0.88 -
39871at50557_103372_0:000e6e|STRG.1646.2:3480-4937|+    -            486 106896at50557        -             70     0.029   13.5   4.0   2   2      0.12       3.4    6.8   1.2    18    55   408   451   403   466 0.75 -
39871at50557_103372_0:000e6e|STRG.1646.3:426-1883|+     -            486 106896at50557        -             70     0.029   13.5   4.0   1   2     0.093       2.7    7.1   0.1    19    41   381   403   375   408 0.88 -
39871at50557_103372_0:000e6e|STRG.1646.3:426-1883|+     -            486 106896at50557        -             70     0.029   13.5   4.0   2   2      0.12       3.4    6.8   1.2    18    55   408   451   403   466 0.75 -
39871at50557_103372_0:000e6e|STRG.1646.4:58-1515|+      -            486 106896at50557        -             70     0.029   13.5   4.0   1   2     0.093       2.7    7.1   0.1    19    41   381   403   375   408 0.88 -
39871at50557_103372_0:000e6e|STRG.1646.4:58-1515|+      -            486 106896at50557        -             70     0.029   13.5   4.0   2   2      0.12       3.4    6.8   1.2    18    55   408   451   403   466 0.75 -
150919at50557_7536_0:001014|STRG.476.1:4000-4140|+      -             47 106896at50557        -             70     0.029   13.4   2.7   1   1     0.002     0.057   12.5   2.7    21    67     1    47     1    47 0.88 -
150919at50557_7536_0:001014|STRG.476.2:1509-1649|+      -             47 106896at50557        -             70     0.029   13.4   2.7   1   1     0.002     0.057   12.5   2.7    21    67     1    47     1    47 0.88 -
150919at50557_7536_0:001014|STRG.476.3:2850-2990|+      -             47 106896at50557        -             70     0.029   13.4   2.7   1   1     0.002     0.057   12.5   2.7    21    67     1    47     1    47 0.88 -
150919at50557_7536_0:001014|STRG.476.4:2556-2696|+      -             47 106896at50557        -             70     0.029   13.4   2.7   1   1     0.002     0.057   12.5   2.7    21    67     1    47     1    47 0.88 -
57812at50557_139723_0:0023b3|STRG.470.1:770-1108|+      -            113 106896at50557        -             70      0.03   13.4  12.7   1   3       2.6        75    2.5   0.0    51    68     1    18     1    20 0.92 -
57812at50557_139723_0:0023b3|STRG.470.1:770-1108|+      -            113 106896at50557        -             70      0.03   13.4  12.7   2   3     0.012      0.34   10.0   4.6    22    68    27    73    20    75 0.91 -
57812at50557_139723_0:0023b3|STRG.470.1:770-1108|+      -            113 106896at50557        -             70      0.03   13.4  12.7   3   3    0.0036      0.11   11.7   7.0    17    68    50   101    43   103 0.93 -
57812at50557_139723_0:0023b3|STRG.470.2:722-1060|+      -            113 106896at50557        -             70      0.03   13.4  12.7   1   3       2.6        75    2.5   0.0    51    68     1    18     1    20 0.92 -
57812at50557_139723_0:0023b3|STRG.470.2:722-1060|+      -            113 106896at50557        -             70      0.03   13.4  12.7   2   3     0.012      0.34   10.0   4.6    22    68    27    73    20    75 0.91 -
57812at50557_139723_0:0023b3|STRG.470.2:722-1060|+      -            113 106896at50557        -             70      0.03   13.4  12.7   3   3    0.0036      0.11   11.7   7.0    17    68    50   101    43   103 0.93 -
57812at50557_139723_0:0023b3|STRG.470.3:871-1209|+      -            113 106896at50557        -             70      0.03   13.4  12.7   1   3       2.6        75    2.5   0.0    51    68     1    18     1    20 0.92 -
57812at50557_139723_0:0023b3|STRG.470.3:871-1209|+      -            113 106896at50557        -             70      0.03   13.4  12.7   2   3     0.012      0.34   10.0   4.6    22    68    27    73    20    75 0.91 -
57812at50557_139723_0:0023b3|STRG.470.3:871-1209|+      -            113 106896at50557        -             70      0.03   13.4  12.7   3   3    0.0036      0.11   11.7   7.0    17    68    50   101    43   103 0.93 -
57812at50557_139723_0:0023b3|STRG.470.4:1219-1557|+     -            113 106896at50557        -             70      0.03   13.4  12.7   1   3       2.6        75    2.5   0.0    51    68     1    18     1    20 0.92 -
57812at50557_139723_0:0023b3|STRG.470.4:1219-1557|+     -            113 106896at50557        -             70      0.03   13.4  12.7   2   3     0.012      0.34   10.0   4.6    22    68    27    73    20    75 0.91 -
57812at50557_139723_0:0023b3|STRG.470.4:1219-1557|+     -            113 106896at50557        -             70      0.03   13.4  12.7   3   3    0.0036      0.11   11.7   7.0    17    68    50   101    43   103 0.93 -
68878at50557_307491_0:0030a6|STRG.14767.10:65-1099|+    -            345 106896at50557        -             70      0.03   13.4   1.1   1   1    0.0024      0.07   12.2   1.1    20    69   321   342   303   345 0.54 -
68878at50557_307491_0:0030a6|STRG.14767.1:261-1295|+    -            345 106896at50557        -             70      0.03   13.4   1.1   1   1    0.0024      0.07   12.2   1.1    20    69   321   342   303   345 0.54 -
68878at50557_307491_0:0030a6|STRG.14767.2:557-1591|+    -            345 106896at50557        -             70      0.03   13.4   1.1   1   1    0.0024      0.07   12.2   1.1    20    69   321   342   303   345 0.54 -
68878at50557_307491_0:0030a6|STRG.14767.5:255-1289|+    -            345 106896at50557        -             70      0.03   13.4   1.1   1   1    0.0024      0.07   12.2   1.1    20    69   321   342   303   345 0.54 -
68878at50557_307491_0:0030a6|STRG.14767.7:348-1382|+    -            345 106896at50557        -             70      0.03   13.4   1.1   1   1    0.0024      0.07   12.2   1.1    20    69   321   342   303   345 0.54 -
45419at50557_51655_0:002e4f|STRG.16869.1:19-324|+       -            102 106896at50557        -             70     0.033   13.3   6.1   1   2    0.0055      0.16   11.1   0.8    19    62     8    51     5    59 0.81 -
45419at50557_51655_0:002e4f|STRG.16869.1:19-324|+       -            102 106896at50557        -             70     0.033   13.3   6.1   2   2       0.4        12    5.1   0.7    16    56    61   101    55   102 0.85 -
45419at50557_51655_0:002e4f|STRG.15133.1:1684-1908|+    -             75 106896at50557        -             70     0.034   13.2   3.1   1   1   0.00075     0.022   13.8   1.6    18    67    25    74    15    75 0.88 -
39871at50557_1155016_0:0008ce|STRG.5598.1:1799-2098|+   -            100 106896at50557        -             70     0.037   13.1  13.1   1   2    0.0083      0.24   10.5   1.3    22    67     4    49     2    51 0.90 -
39871at50557_1155016_0:0008ce|STRG.5598.1:1799-2098|+   -            100 106896at50557        -             70     0.037   13.1  13.1   2   2    0.0022     0.062   12.4   3.9    18    68    28    78    25    80 0.91 -
39871at50557_1155016_0:0008ce|STRG.5598.2:2076-2375|+   -            100 106896at50557        -             70     0.037   13.1  13.1   1   2    0.0083      0.24   10.5   1.3    22    67     4    49     2    51 0.90 -
39871at50557_1155016_0:0008ce|STRG.5598.2:2076-2375|+   -            100 106896at50557        -             70     0.037   13.1  13.1   2   2    0.0022     0.062   12.4   3.9    18    68    28    78    25    80 0.91 -
45419at50557_51655_0:002e4f|STRG.2757.4:1607-1861|+     -             85 106896at50557        -             70     0.044   12.9   5.7   1   2     0.085       2.5    7.3   0.2    49    68    11    30     3    32 0.90 -
45419at50557_51655_0:002e4f|STRG.2757.4:1607-1861|+     -             85 106896at50557        -             70     0.044   12.9   5.7   2   2      0.12       3.5    6.8   1.4    18    60    36    78    31    85 0.63 -
14133at50557_286706_0:001942|STRG.16355.5:1264-2415|+   -            384 106896at50557        -             70     0.048   12.7   6.4   1   2    0.0025     0.073   12.2   0.3    20    57    54    91    36   103 0.84 -
14133at50557_286706_0:001942|STRG.16355.5:1264-2415|+   -            384 106896at50557        -             70     0.048   12.7   6.4   2   2       3.3        94    2.2   0.0    16    40   357   381   343   383 0.85 -
45419at50557_51655_0:002e4f|STRG.8475.1:1664-1888|+     -             75 106896at50557        -             70     0.055   12.6   8.3   1   2     0.017      0.48    9.5   5.9    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.8475.1:1664-1888|+     -             75 106896at50557        -             70     0.055   12.6   8.3   2   2      0.02      0.57    9.3   3.5    18    68    24    74    22    75 0.85 -
57812at50557_139723_0:0023b3|STRG.5770.1:570-848|+      -             93 106896at50557        -             70     0.089   11.9  10.5   1   2      0.17       4.8    6.3   0.2    51    67     3    19     1    22 0.59 -
57812at50557_139723_0:0023b3|STRG.5770.1:570-848|+      -             93 106896at50557        -             70     0.089   11.9  10.5   2   2      0.04       1.2    8.3   6.2    15    68    23    75    17    77 0.88 -
57812at50557_139723_0:0023b3|STRG.5770.3:535-813|+      -             93 106896at50557        -             70     0.089   11.9  10.5   1   2      0.17       4.8    6.3   0.2    51    67     3    19     1    22 0.59 -
57812at50557_139723_0:0023b3|STRG.5770.3:535-813|+      -             93 106896at50557        -             70     0.089   11.9  10.5   2   2      0.04       1.2    8.3   6.2    15    68    23    75    17    77 0.88 -
57812at50557_139723_0:0023b3|STRG.614.1:2074-2397|+     -            108 106896at50557        -             70     0.098   11.8   5.3   1   2    0.0042      0.12   11.5   3.0    10    67    21    77    10    80 0.77 -
57812at50557_139723_0:0023b3|STRG.614.1:2074-2397|+     -            108 106896at50557        -             70     0.098   11.8   5.3   2   2       6.7   1.9e+02    1.2   0.2    52    67    92   107    61   108 0.58 -
57812at50557_139723_0:0023b3|STRG.614.2:2053-2376|+     -            108 106896at50557        -             70     0.098   11.8   5.3   1   2    0.0042      0.12   11.5   3.0    10    67    21    77    10    80 0.77 -
57812at50557_139723_0:0023b3|STRG.614.2:2053-2376|+     -            108 106896at50557        -             70     0.098   11.8   5.3   2   2       6.7   1.9e+02    1.2   0.2    52    67    92   107    61   108 0.58 -
92708at50557_378494_0:006da2|STRG.2615.1:858-1136|+     -             93 106896at50557        -             70       0.1   11.7   5.5   1   2     0.013      0.37    9.9   2.5    19    68     8    61     3    63 0.84 -
92708at50557_378494_0:006da2|STRG.2615.1:858-1136|+     -             93 106896at50557        -             70       0.1   11.7   5.5   2   2         2        57    2.9   0.1    52    69    76    93    71    93 0.86 -
57812at50557_139723_0:0023b3|STRG.10715.1:32-304|+      -             91 106896at50557        -             70      0.15   11.2   7.3   1   2     0.014      0.42    9.7   3.3    23    67     1    48     1    51 0.82 -
57812at50557_139723_0:0023b3|STRG.10715.1:32-304|+      -             91 106896at50557        -             70      0.15   11.2   7.3   2   2     0.042       1.2    8.3   2.4    19    67    28    79    26    82 0.78 -
45419at50557_51655_0:002e4f|STRG.15750.1:2916-3158|+    -             81 106896at50557        -             70      0.15   11.1   8.6   1   1    0.0024      0.07   12.2   5.6    16    67    27    78    16    81 0.84 -
45419at50557_51655_0:002e4f|STRG.15750.2:2581-2823|+    -             81 106896at50557        -             70      0.15   11.1   8.6   1   1    0.0024      0.07   12.2   5.6    16    67    27    78    16    81 0.84 -
45419at50557_51655_0:002e4f|STRG.15750.3:2581-2823|+    -             81 106896at50557        -             70      0.15   11.1   8.6   1   1    0.0024      0.07   12.2   5.6    16    67    27    78    16    81 0.84 -
45419at50557_51655_0:002e4f|STRG.15750.4:2720-2962|+    -             81 106896at50557        -             70      0.15   11.1   8.6   1   1    0.0024      0.07   12.2   5.6    16    67    27    78    16    81 0.84 -
45419at50557_51655_0:002e4f|STRG.15750.5:2717-2959|+    -             81 106896at50557        -             70      0.15   11.1   8.6   1   1    0.0024      0.07   12.2   5.6    16    67    27    78    16    81 0.84 -
45419at50557_51655_0:002e4f|STRG.15750.6:2856-3098|+    -             81 106896at50557        -             70      0.15   11.1   8.6   1   1    0.0024      0.07   12.2   5.6    16    67    27    78    16    81 0.84 -
57812at50557_139723_0:0023b3|STRG.476.1:3838-4113|+     -             92 106896at50557        -             70      0.23   10.6   5.1   1   3      0.64        18    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.476.1:3838-4113|+     -             92 106896at50557        -             70      0.23   10.6   5.1   2   3      0.14         4    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.476.1:3838-4113|+     -             92 106896at50557        -             70      0.23   10.6   5.1   3   3      0.12       3.5    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.476.2:1347-1622|+     -             92 106896at50557        -             70      0.23   10.6   5.1   1   3      0.64        18    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.476.2:1347-1622|+     -             92 106896at50557        -             70      0.23   10.6   5.1   2   3      0.14         4    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.476.2:1347-1622|+     -             92 106896at50557        -             70      0.23   10.6   5.1   3   3      0.12       3.5    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.476.3:2688-2963|+     -             92 106896at50557        -             70      0.23   10.6   5.1   1   3      0.64        18    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.476.3:2688-2963|+     -             92 106896at50557        -             70      0.23   10.6   5.1   2   3      0.14         4    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.476.3:2688-2963|+     -             92 106896at50557        -             70      0.23   10.6   5.1   3   3      0.12       3.5    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.476.4:2394-2669|+     -             92 106896at50557        -             70      0.23   10.6   5.1   1   3      0.64        18    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.476.4:2394-2669|+     -             92 106896at50557        -             70      0.23   10.6   5.1   2   3      0.14         4    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.476.4:2394-2669|+     -             92 106896at50557        -             70      0.23   10.6   5.1   3   3      0.12       3.5    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.3392.1:1178-1501|+    -            108 106896at50557        -             70      0.25   10.5  16.1   1   3     0.056       1.6    7.9   1.3    28    67     8    47     1    50 0.75 -
57812at50557_139723_0:0023b3|STRG.3392.1:1178-1501|+    -            108 106896at50557        -             70      0.25   10.5  16.1   2   3      0.23       6.8    5.9   8.6    19    68    27    76    21    78 0.90 -
57812at50557_139723_0:0023b3|STRG.3392.1:1178-1501|+    -            108 106896at50557        -             70      0.25   10.5  16.1   3   3      0.12       3.4    6.8   7.6    18    69    54   105    50   106 0.91 -
35806at50557_103372_0:000541|STRG.9109.1:50-1705|+      -            552 106896at50557        -             70      0.29   10.3  12.7   1   3       0.3       8.8    5.5   2.0    26    70   224   268   213   268 0.86 -
35806at50557_103372_0:000541|STRG.9109.1:50-1705|+      -            552 106896at50557        -             70      0.29   10.3  12.7   2   3         1        30    3.8   0.1    19    42   275   298   271   300 0.89 -
35806at50557_103372_0:000541|STRG.9109.1:50-1705|+      -            552 106896at50557        -             70      0.29   10.3  12.7   3   3      0.23       6.6    5.9   0.8    21    67   303   350   298   353 0.84 -
35806at50557_103372_0:000541|STRG.9109.2:86-1741|+      -            552 106896at50557        -             70      0.29   10.3  12.7   1   3       0.3       8.8    5.5   2.0    26    70   224   268   213   268 0.86 -
35806at50557_103372_0:000541|STRG.9109.2:86-1741|+      -            552 106896at50557        -             70      0.29   10.3  12.7   2   3         1        30    3.8   0.1    19    42   275   298   271   300 0.89 -
35806at50557_103372_0:000541|STRG.9109.2:86-1741|+      -            552 106896at50557        -             70      0.29   10.3  12.7   3   3      0.23       6.6    5.9   0.8    21    67   303   350   298   353 0.84 -
115559at50557_315563_0:000576|STRG.4095.1:844-1950|+    -            369 106896at50557        -             70      0.31   10.2  57.1   1   6    0.0059      0.17   11.0   3.2    15    69    11    62     3    63 0.84 -
115559at50557_315563_0:000576|STRG.4095.1:844-1950|+    -            369 106896at50557        -             70      0.31   10.2  57.1   2   6    0.0026     0.076   12.1   7.1    17    69   126   175   117   176 0.89 -
115559at50557_315563_0:000576|STRG.4095.1:844-1950|+    -            369 106896at50557        -             70      0.31   10.2  57.1   3   6      0.72        21    4.3   3.0    21    56   230   266   218   282 0.78 -
115559at50557_315563_0:000576|STRG.4095.1:844-1950|+    -            369 106896at50557        -             70      0.31   10.2  57.1   4   6       2.8        82    2.4   3.3    26    67   266   307   256   310 0.68 -
115559at50557_315563_0:000576|STRG.4095.1:844-1950|+    -            369 106896at50557        -             70      0.31   10.2  57.1   5   6      0.42        12    5.1   2.5    19    67   287   336   284   339 0.76 -
115559at50557_315563_0:000576|STRG.4095.1:844-1950|+    -            369 106896at50557        -             70      0.31   10.2  57.1   6   6      0.51        15    4.8   5.6    18    68   315   365   313   367 0.91 -
68878at50557_286306_0:000f1f|STRG.5042.1:815-2605|+     -            597 106896at50557        -             70      0.34   10.0   8.4   1   1     0.088       2.5    7.2   8.2    20    69   519   570   511   571 0.84 -
19336at50557_520822_0:001f20|STRG.12906.1:709-3657|+    -            983 106896at50557        -             70      0.39    9.8  15.6   1   3    0.0042      0.12   11.5   3.9    20    67   764   811   755   814 0.87 -
19336at50557_520822_0:001f20|STRG.12906.1:709-3657|+    -            983 106896at50557        -             70      0.39    9.8  15.6   2   3      0.55        16    4.7   2.1    16    60   816   860   806   867 0.82 -
19336at50557_520822_0:001f20|STRG.12906.1:709-3657|+    -            983 106896at50557        -             70      0.39    9.8  15.6   3   3       9.5   2.7e+02    0.7   0.4    19    67   847   895   843   897 0.82 -
19336at50557_520822_0:001f20|STRG.12906.2:171-3119|+    -            983 106896at50557        -             70      0.39    9.8  15.6   1   3    0.0042      0.12   11.5   3.9    20    67   764   811   755   814 0.87 -
19336at50557_520822_0:001f20|STRG.12906.2:171-3119|+    -            983 106896at50557        -             70      0.39    9.8  15.6   2   3      0.55        16    4.7   2.1    16    60   816   860   806   867 0.82 -
19336at50557_520822_0:001f20|STRG.12906.2:171-3119|+    -            983 106896at50557        -             70      0.39    9.8  15.6   3   3       9.5   2.7e+02    0.7   0.4    19    67   847   895   843   897 0.82 -
70122at50557_411798_0:0024d5|STRG.6618.1:1398-2633|+    -            412 106896at50557        -             70      0.41    9.8   5.3   1   1     0.026      0.76    8.9   4.6    14    69   350   408   346   409 0.84 -
39871at50557_1155016_0:0008ce|STRG.9841.1:1228-1581|+   -            118 106896at50557        -             70      0.99    8.5  10.1   1   2       9.8   2.8e+02    0.7   2.5    23    54     7    38     2    47 0.83 -
39871at50557_1155016_0:0008ce|STRG.9841.1:1228-1581|+   -            118 106896at50557        -             70      0.99    8.5  10.1   2   2     0.032      0.92    8.6   5.2    20    70    32    81    14    81 0.73 -
14133at50557_286706_0:001942|STRG.7934.1:1256-2260|+    -            335 106896at50557        -             70       1.1    8.4  34.2   1   5       4.3   1.2e+02    1.8   1.9    16    69    73   127    59   128 0.81 -
14133at50557_286706_0:001942|STRG.7934.1:1256-2260|+    -            335 106896at50557        -             70       1.1    8.4  34.2   2   5      0.48        14    4.9   2.1    22    68   108   156    88   158 0.81 -
14133at50557_286706_0:001942|STRG.7934.1:1256-2260|+    -            335 106896at50557        -             70       1.1    8.4  34.2   3   5      0.14       4.1    6.6   3.5    18    59   162   202   153   215 0.82 -
14133at50557_286706_0:001942|STRG.7934.1:1256-2260|+    -            335 106896at50557        -             70       1.1    8.4  34.2   4   5      0.15       4.3    6.5   1.0    19    67   221   269   214   272 0.84 -
14133at50557_286706_0:001942|STRG.7934.1:1256-2260|+    -            335 106896at50557        -             70       1.1    8.4  34.2   5   5     0.018      0.53    9.4   0.9    14    54   272   312   266   335 0.86 -
14133at50557_286706_0:001942|STRG.7934.2:1853-2857|+    -            335 106896at50557        -             70       1.1    8.4  34.2   1   5       4.3   1.2e+02    1.8   1.9    16    69    73   127    59   128 0.81 -
14133at50557_286706_0:001942|STRG.7934.2:1853-2857|+    -            335 106896at50557        -             70       1.1    8.4  34.2   2   5      0.48        14    4.9   2.1    22    68   108   156    88   158 0.81 -
14133at50557_286706_0:001942|STRG.7934.2:1853-2857|+    -            335 106896at50557        -             70       1.1    8.4  34.2   3   5      0.14       4.1    6.6   3.5    18    59   162   202   153   215 0.82 -
14133at50557_286706_0:001942|STRG.7934.2:1853-2857|+    -            335 106896at50557        -             70       1.1    8.4  34.2   4   5      0.15       4.3    6.5   1.0    19    67   221   269   214   272 0.84 -
