#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
25500at50557_13686_0:0020f5|STRG.10457.1:163-1968|+    -            602 25500at50557         -            513  1.9e-291  966.3   7.4   1   1  2.2e-290  9.9e-289  957.4   7.4     1   513     6   599     6   599 0.91 -
10915at50557_456900_0:000188|STRG.14760.1:28-3531|+    -           1168 25500at50557         -            513   1.8e-05   22.8   0.4   1   3     0.009      0.41    8.4   0.0   408   469    19    85    10    90 0.75 -
10915at50557_456900_0:000188|STRG.14760.1:28-3531|+    -           1168 25500at50557         -            513   1.8e-05   22.8   0.4   2   3   4.5e-05     0.002   16.0   0.3   186   313    63   187    53   215 0.75 -
10915at50557_456900_0:000188|STRG.14760.1:28-3531|+    -           1168 25500at50557         -            513   1.8e-05   22.8   0.4   3   3       5.5   2.5e+02   -0.8   0.0   412   470   230   294   225   318 0.69 -
78072at50557_110193_0:0018f8|STRG.5835.1:146-919|+     -            258 25500at50557         -            513   3.3e-05   21.9   2.5   1   4       8.3   3.7e+02   -1.3   0.0   489   512    15    38     8    39 0.59 -
78072at50557_110193_0:0018f8|STRG.5835.1:146-919|+     -            258 25500at50557         -            513   3.3e-05   21.9   2.5   2   4    0.0012     0.053   11.3   0.0   135   209    51   132    24   147 0.76 -
78072at50557_110193_0:0018f8|STRG.5835.1:146-919|+     -            258 25500at50557         -            513   3.3e-05   21.9   2.5   3   4     0.011      0.49    8.2   0.1   441   512   145   213   137   214 0.82 -
78072at50557_110193_0:0018f8|STRG.5835.1:146-919|+     -            258 25500at50557         -            513   3.3e-05   21.9   2.5   4   4       4.1   1.9e+02   -0.3   0.1    60    79   234   254   216   257 0.57 -
33043at50557_1507135_0:0016cf|STRG.2371.1:1758-2336|+  -            193 25500at50557         -            513     4e-05   21.7   0.1   1   2    0.0035      0.16    9.8   0.0   400   471    32   107    15   116 0.54 -
33043at50557_1507135_0:0016cf|STRG.2371.1:1758-2336|+  -            193 25500at50557         -            513     4e-05   21.7   0.1   2   2    0.0039      0.18    9.6   0.1   298   350   113   166   107   188 0.83 -
25500at50557_217634_0:00029d|STRG.16073.1:461-1825|+   -            455 25500at50557         -            513   4.1e-05   21.6   0.8   1   2    0.0033      0.15    9.8   0.0   221   331    21   139     1   233 0.65 -
25500at50557_217634_0:00029d|STRG.16073.1:461-1825|+   -            455 25500at50557         -            513   4.1e-05   21.6   0.8   2   2    0.0031      0.14   10.0   0.1   396   433   349   386   240   440 0.74 -
40115at50557_116153_0:000cbb|STRG.6265.1:341-1240|+    -            300 25500at50557         -            513   7.1e-05   20.8   0.0   1   3      0.17       7.8    4.2   0.0   404   437     1    34     1    80 0.66 -
40115at50557_116153_0:000cbb|STRG.6265.1:341-1240|+    -            300 25500at50557         -            513   7.1e-05   20.8   0.0   2   3    0.0072      0.33    8.8   0.0   193   269   104   180    99   188 0.81 -
40115at50557_116153_0:000cbb|STRG.6265.1:341-1240|+    -            300 25500at50557         -            513   7.1e-05   20.8   0.0   3   3      0.23        11    3.8   0.0   447   497   230   285   201   300 0.62 -
40115at50557_29031_0:00277e|STRG.15753.1:1966-2751|+   -            262 25500at50557         -            513   9.3e-05   20.5   0.1   1   1   0.00025     0.011   13.6   0.1    60   260     5   225     1   227 0.67 -
40115at50557_29031_0:00277e|STRG.15753.2:1654-2439|+   -            262 25500at50557         -            513   9.3e-05   20.5   0.1   1   1   0.00025     0.011   13.6   0.1    60   260     5   225     1   227 0.67 -
40115at50557_29031_0:00277e|STRG.15753.3:1654-2439|+   -            262 25500at50557         -            513   9.3e-05   20.5   0.1   1   1   0.00025     0.011   13.6   0.1    60   260     5   225     1   227 0.67 -
40115at50557_29031_0:00277e|STRG.15753.4:1654-2439|+   -            262 25500at50557         -            513   9.3e-05   20.5   0.1   1   1   0.00025     0.011   13.6   0.1    60   260     5   225     1   227 0.67 -
40115at50557_29031_0:00277e|STRG.15753.5:1424-2209|+   -            262 25500at50557         -            513   9.3e-05   20.5   0.1   1   1   0.00025     0.011   13.6   0.1    60   260     5   225     1   227 0.67 -
40115at50557_29031_0:00277e|STRG.15753.6:1392-2177|+   -            262 25500at50557         -            513   9.3e-05   20.5   0.1   1   1   0.00025     0.011   13.6   0.1    60   260     5   225     1   227 0.67 -
42371at50557_69820_0:000b2f|STRG.7906.1:563-1507|+     -            315 25500at50557         -            513   0.00012   20.1   0.0   1   2   0.00073     0.033   12.0   0.0   193   355    20   193     1   199 0.70 -
42371at50557_69820_0:000b2f|STRG.7906.1:563-1507|+     -            315 25500at50557         -            513   0.00012   20.1   0.0   2   2     0.056       2.5    5.8   0.0   277   331   259   315   247   315 0.83 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 25500at50557         -            513   0.00021   19.3   0.4   1   4     0.005      0.23    9.3   0.0   282   334    19    71     1    76 0.70 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 25500at50557         -            513   0.00021   19.3   0.4   2   4      0.35        16    3.2   0.0   450   511   139   209   106   211 0.53 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 25500at50557         -            513   0.00021   19.3   0.4   3   4     0.099       4.5    5.0   0.0   294   336   172   214   164   234 0.84 -
57752at50557_1049336_0:0011ef|STRG.14563.1:1171-2088|+ -            306 25500at50557         -            513   0.00021   19.3   0.4   4   4      0.57        26    2.5   0.1   248   334   207   296   192   302 0.42 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 25500at50557         -            513   0.00021   19.3   0.4   1   4     0.005      0.23    9.3   0.0   282   334    19    71     1    76 0.70 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 25500at50557         -            513   0.00021   19.3   0.4   2   4      0.35        16    3.2   0.0   450   511   139   209   106   211 0.53 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 25500at50557         -            513   0.00021   19.3   0.4   3   4     0.099       4.5    5.0   0.0   294   336   172   214   164   234 0.84 -
57752at50557_1049336_0:0011ef|STRG.14563.2:1323-2240|+ -            306 25500at50557         -            513   0.00021   19.3   0.4   4   4      0.57        26    2.5   0.1   248   334   207   296   192   302 0.42 -
76755at50557_315563_0:0012ae|STRG.15668.3:448-3182|+   -            236 25500at50557         -            513   0.00022   19.2   0.4   1   3    0.0063      0.28    9.0   0.1   224   274    39    92     3   110 0.69 -
76755at50557_315563_0:0012ae|STRG.15668.3:448-3182|+   -            236 25500at50557         -            513   0.00022   19.2   0.4   2   3    0.0072      0.33    8.8   0.1   223   355    80   203    73   207 0.65 -
76755at50557_315563_0:0012ae|STRG.15668.3:448-3182|+   -            236 25500at50557         -            513   0.00022   19.2   0.4   3   3       1.1        51    1.5   0.0    59    80   200   222   192   232 0.74 -
80377at50557_39758_0:001a6c|STRG.5163.1:2236-2997|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   1   2   0.00024     0.011   13.6   0.0   272   352    71   149     7   166 0.71 -
80377at50557_39758_0:001a6c|STRG.5163.1:2236-2997|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   2   2      0.46        21    2.8   0.0   406   432   226   252   197   254 0.69 -
80377at50557_39758_0:001a6c|STRG.5163.2:1992-2753|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   1   2   0.00024     0.011   13.6   0.0   272   352    71   149     7   166 0.71 -
80377at50557_39758_0:001a6c|STRG.5163.2:1992-2753|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   2   2      0.46        21    2.8   0.0   406   432   226   252   197   254 0.69 -
80377at50557_39758_0:001a6c|STRG.5163.3:1270-2031|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   1   2   0.00024     0.011   13.6   0.0   272   352    71   149     7   166 0.71 -
80377at50557_39758_0:001a6c|STRG.5163.3:1270-2031|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   2   2      0.46        21    2.8   0.0   406   432   226   252   197   254 0.69 -
80377at50557_39758_0:001a6c|STRG.5163.4:1938-2699|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   1   2   0.00024     0.011   13.6   0.0   272   352    71   149     7   166 0.71 -
80377at50557_39758_0:001a6c|STRG.5163.4:1938-2699|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   2   2      0.46        21    2.8   0.0   406   432   226   252   197   254 0.69 -
80377at50557_39758_0:001a6c|STRG.5163.6:758-1519|+     -            254 25500at50557         -            513   0.00023   19.2   0.1   1   2   0.00024     0.011   13.6   0.0   272   352    71   149     7   166 0.71 -
80377at50557_39758_0:001a6c|STRG.5163.6:758-1519|+     -            254 25500at50557         -            513   0.00023   19.2   0.1   2   2      0.46        21    2.8   0.0   406   432   226   252   197   254 0.69 -
80377at50557_39758_0:001a6c|STRG.5163.7:750-1511|+     -            254 25500at50557         -            513   0.00023   19.2   0.1   1   2   0.00024     0.011   13.6   0.0   272   352    71   149     7   166 0.71 -
80377at50557_39758_0:001a6c|STRG.5163.7:750-1511|+     -            254 25500at50557         -            513   0.00023   19.2   0.1   2   2      0.46        21    2.8   0.0   406   432   226   252   197   254 0.69 -
80377at50557_39758_0:001a6c|STRG.5163.8:1931-2692|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   1   2   0.00024     0.011   13.6   0.0   272   352    71   149     7   166 0.71 -
80377at50557_39758_0:001a6c|STRG.5163.8:1931-2692|+    -            254 25500at50557         -            513   0.00023   19.2   0.1   2   2      0.46        21    2.8   0.0   406   432   226   252   197   254 0.69 -
57752at50557_219809_0:0011a2|STRG.3129.3:4027-4770|+   -            248 25500at50557         -            513   0.00023   19.1   0.1   1   2      0.16       7.4    4.3   0.0   322   356     2    36     1    45 0.92 -
57752at50557_219809_0:0011a2|STRG.3129.3:4027-4770|+   -            248 25500at50557         -            513   0.00023   19.1   0.1   2   2   0.00071     0.032   12.1   0.0   221   335    87   203    76   226 0.82 -
80377at50557_121845_0:0030d4|STRG.15190.1:159-734|+    -            192 25500at50557         -            513   0.00029   18.8   0.2   1   2     0.066         3    5.6   0.0    64   104     4    46     1    54 0.69 -
80377at50557_121845_0:0030d4|STRG.15190.1:159-734|+    -            192 25500at50557         -            513   0.00029   18.8   0.2   2   2   0.00083     0.038   11.8   0.0   188   253    73   137    59   188 0.69 -
80377at50557_39758_0:001a6c|STRG.5194.1:3617-4387|+    -            257 25500at50557         -            513   0.00029   18.8   0.2   1   1   0.00012    0.0052   14.7   0.2   272   354    74   154     5   257 0.68 -
80377at50557_39758_0:001a6c|STRG.5194.2:995-1765|+     -            257 25500at50557         -            513   0.00029   18.8   0.2   1   1   0.00012    0.0052   14.7   0.2   272   354    74   154     5   257 0.68 -
80377at50557_39758_0:001a6c|STRG.5194.3:3681-4451|+    -            257 25500at50557         -            513   0.00029   18.8   0.2   1   1   0.00012    0.0052   14.7   0.2   272   354    74   154     5   257 0.68 -
80377at50557_39758_0:001a6c|STRG.5194.4:2814-3584|+    -            257 25500at50557         -            513   0.00029   18.8   0.2   1   1   0.00012    0.0052   14.7   0.2   272   354    74   154     5   257 0.68 -
80377at50557_39758_0:001a6c|STRG.5194.5:2814-3584|+    -            257 25500at50557         -            513   0.00029   18.8   0.2   1   1   0.00012    0.0052   14.7   0.2   272   354    74   154     5   257 0.68 -
80377at50557_7237_0:001b62|STRG.4909.1:227-1084|+      -            286 25500at50557         -            513   0.00037   18.5   0.0   1   1   2.7e-05    0.0012   16.8   0.0   193   339     9   157     3   178 0.69 -
80377at50557_319348_0:0016a3|STRG.5197.1:1725-2483|+   -            253 25500at50557         -            513   0.00049   18.1   0.2   1   1   0.00027     0.012   13.4   0.2   273   349    71   145    14   253 0.76 -
80377at50557_319348_0:0016a3|STRG.5197.2:2148-2906|+   -            253 25500at50557         -            513   0.00049   18.1   0.2   1   1   0.00027     0.012   13.4   0.2   273   349    71   145    14   253 0.76 -
78072at50557_7038_0:0021a3|STRG.9020.1:609-1457|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   1   3   0.00064     0.029   12.2   0.2   446   512    52   118    35   119 0.80 -
78072at50557_7038_0:0021a3|STRG.9020.1:609-1457|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   2   3    0.0099      0.45    8.3   0.1   446   513    95   163    91   163 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.1:609-1457|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   3   3       6.6     3e+02   -1.0   0.0   153   176   242   265   239   271 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.2:625-1473|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   1   3   0.00064     0.029   12.2   0.2   446   512    52   118    35   119 0.80 -
78072at50557_7038_0:0021a3|STRG.9020.2:625-1473|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   2   3    0.0099      0.45    8.3   0.1   446   513    95   163    91   163 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.2:625-1473|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   3   3       6.6     3e+02   -1.0   0.0   153   176   242   265   239   271 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.3:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   1   3   0.00064     0.029   12.2   0.2   446   512    52   118    35   119 0.80 -
78072at50557_7038_0:0021a3|STRG.9020.3:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   2   3    0.0099      0.45    8.3   0.1   446   513    95   163    91   163 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.3:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   3   3       6.6     3e+02   -1.0   0.0   153   176   242   265   239   271 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.4:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   1   3   0.00064     0.029   12.2   0.2   446   512    52   118    35   119 0.80 -
78072at50557_7038_0:0021a3|STRG.9020.4:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   2   3    0.0099      0.45    8.3   0.1   446   513    95   163    91   163 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.4:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   3   3       6.6     3e+02   -1.0   0.0   153   176   242   265   239   271 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.5:494-1342|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   1   3   0.00064     0.029   12.2   0.2   446   512    52   118    35   119 0.80 -
78072at50557_7038_0:0021a3|STRG.9020.5:494-1342|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   2   3    0.0099      0.45    8.3   0.1   446   513    95   163    91   163 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.5:494-1342|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   3   3       6.6     3e+02   -1.0   0.0   153   176   242   265   239   271 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.6:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   1   3   0.00064     0.029   12.2   0.2   446   512    52   118    35   119 0.80 -
78072at50557_7038_0:0021a3|STRG.9020.6:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   2   3    0.0099      0.45    8.3   0.1   446   513    95   163    91   163 0.86 -
78072at50557_7038_0:0021a3|STRG.9020.6:510-1358|+      -            283 25500at50557         -            513   0.00052   18.0   0.9   3   3       6.6     3e+02   -1.0   0.0   153   176   242   265   239   271 0.86 -
49370at50557_1155016_0:000d9f|STRG.1065.3:85-363|+     -             93 25500at50557         -            513   0.00094   17.1   0.1   1   2       2.2     1e+02    0.5   0.0   235   257    11    34     2    39 0.68 -
49370at50557_1155016_0:000d9f|STRG.1065.3:85-363|+     -             93 25500at50557         -            513   0.00094   17.1   0.1   2   2   0.00011    0.0048   14.8   0.0   222   256    40    75    35    91 0.88 -
55830at50557_411798_0:002c7e|STRG.5742.1:3663-4403|+   -            247 25500at50557         -            513     0.001   17.0   1.0   1   2     0.038       1.7    6.4   0.2   189   265    51   128    37   149 0.71 -
55830at50557_411798_0:002c7e|STRG.5742.1:3663-4403|+   -            247 25500at50557         -            513     0.001   17.0   1.0   2   2     0.012      0.56    8.0   0.0    65    95   184   214   168   230 0.86 -
55830at50557_411798_0:002c7e|STRG.5742.2:3574-4314|+   -            247 25500at50557         -            513     0.001   17.0   1.0   1   2     0.038       1.7    6.4   0.2   189   265    51   128    37   149 0.71 -
55830at50557_411798_0:002c7e|STRG.5742.2:3574-4314|+   -            247 25500at50557         -            513     0.001   17.0   1.0   2   2     0.012      0.56    8.0   0.0    65    95   184   214   168   230 0.86 -
78072at50557_79782_0:000650|STRG.16807.1:707-1525|+    -            273 25500at50557         -            513    0.0011   16.9   0.0   1   1   6.1e-05    0.0028   15.6   0.0   428   468   233   273   201   273 0.88 -
80377at50557_7370_0:002b5e|STRG.6304.1:136-549|+       -            138 25500at50557         -            513    0.0012   16.8   0.1   1   1   0.00016    0.0074   14.2   0.1   222   257    17    53     2   135 0.81 -
90358at50557_34720_0:001602|STRG.9029.1:180-1436|+     -            419 25500at50557         -            513    0.0012   16.8   4.9   1   4      0.23        10    3.8   0.0   289   342    58   113    53   124 0.78 -
90358at50557_34720_0:001602|STRG.9029.1:180-1436|+     -            419 25500at50557         -            513    0.0012   16.8   4.9   2   4       1.7        78    0.9   0.1   404   446   117   160   109   229 0.59 -
90358at50557_34720_0:001602|STRG.9029.1:180-1436|+     -            419 25500at50557         -            513    0.0012   16.8   4.9   3   4       1.4        64    1.2   0.1    68   105   320   354   314   357 0.72 -
90358at50557_34720_0:001602|STRG.9029.1:180-1436|+     -            419 25500at50557         -            513    0.0012   16.8   4.9   4   4    0.0024      0.11   10.3   0.1   191   253   355   416   348   419 0.86 -
56752at50557_1629725_0:001824|STRG.12363.1:388-1062|+  -            225 25500at50557         -            513    0.0012   16.8   0.1   1   1    0.0057      0.26    9.1   0.1   187   331    59   225    46   225 0.59 -
56752at50557_1629725_0:001824|STRG.12363.2:397-1071|+  -            225 25500at50557         -            513    0.0012   16.8   0.1   1   1    0.0057      0.26    9.1   0.1   187   331    59   225    46   225 0.59 -
37700at50557_1629725_0:002171|STRG.6259.1:525-1181|+   -            219 25500at50557         -            513    0.0012   16.8   0.0   1   2   7.9e-05    0.0036   15.2   0.0   195   296     1   108     1   145 0.78 -
37700at50557_1629725_0:002171|STRG.6259.1:525-1181|+   -            219 25500at50557         -            513    0.0012   16.8   0.0   2   2       4.6   2.1e+02   -0.5   0.0   449   500   123   174   119   187 0.63 -
14512at50557_29053_0:0002b6|STRG.2091.1:214-924|+      -            237 25500at50557         -            513    0.0012   16.7   0.1   1   2    0.0011     0.052   11.4   0.0   223   335     7   123     4   137 0.74 -
14512at50557_29053_0:0002b6|STRG.2091.1:214-924|+      -            237 25500at50557         -            513    0.0012   16.7   0.1   2   2      0.29        13    3.5   0.0   450   512   173   236   150   237 0.58 -
57752at50557_38123_0:002253|STRG.8750.1:560-1105|+     -            182 25500at50557         -            513    0.0013   16.7   0.0   1   1   3.8e-05    0.0017   16.3   0.0   157   257     3   107     1   182 0.56 -
57752at50557_38123_0:002253|STRG.8750.2:560-1105|+     -            182 25500at50557         -            513    0.0013   16.7   0.0   1   1   3.8e-05    0.0017   16.3   0.0   157   257     3   107     1   182 0.56 -
57752at50557_38123_0:002253|STRG.8750.3:823-1368|+     -            182 25500at50557         -            513    0.0013   16.7   0.0   1   1   3.8e-05    0.0017   16.3   0.0   157   257     3   107     1   182 0.56 -
57752at50557_38123_0:002253|STRG.8750.4:664-1209|+     -            182 25500at50557         -            513    0.0013   16.7   0.0   1   1   3.8e-05    0.0017   16.3   0.0   157   257     3   107     1   182 0.56 -
80377at50557_7091_0:0009ff|STRG.14602.1:338-922|+      -            195 25500at50557         -            513    0.0014   16.5   0.0   1   2   0.00072     0.033   12.1   0.0   435   511    11    90     4    92 0.82 -
80377at50557_7091_0:0009ff|STRG.14602.1:338-922|+      -            195 25500at50557         -            513    0.0014   16.5   0.0   2   2    0.0066       0.3    8.9   0.0   137   214    58   140    58   170 0.82 -
76755at50557_7222_0:0005dd|STRG.12844.1:104-667|+      -            188 25500at50557         -            513    0.0029   15.5   0.3   1   2      0.01      0.47    8.2   0.0   192   253    40   100    30   115 0.77 -
76755at50557_7222_0:0005dd|STRG.12844.1:104-667|+      -            188 25500at50557         -            513    0.0029   15.5   0.3   2   2      0.21       9.3    3.9   0.1   410   429   165   184   130   188 0.70 -
80377at50557_108931_0:002353|STRG.15668.1:2785-3402|+  -            206 25500at50557         -            513    0.0032   15.4   0.0   1   2      0.16       7.1    4.3   0.0   294   352    27    90    20    92 0.73 -
80377at50557_108931_0:002353|STRG.15668.1:2785-3402|+  -            206 25500at50557         -            513    0.0032   15.4   0.0   2   2    0.0043      0.19    9.5   0.0    61   126    92   160    86   172 0.86 -
80377at50557_108931_0:002353|STRG.15668.2:2367-2984|+  -            206 25500at50557         -            513    0.0032   15.4   0.0   1   2      0.16       7.1    4.3   0.0   294   352    27    90    20    92 0.73 -
80377at50557_108931_0:002353|STRG.15668.2:2367-2984|+  -            206 25500at50557         -            513    0.0032   15.4   0.0   2   2    0.0043      0.19    9.5   0.0    61   126    92   160    86   172 0.86 -
80377at50557_108931_0:002353|STRG.15668.3:2805-3422|+  -            206 25500at50557         -            513    0.0032   15.4   0.0   1   2      0.16       7.1    4.3   0.0   294   352    27    90    20    92 0.73 -
80377at50557_108931_0:002353|STRG.15668.3:2805-3422|+  -            206 25500at50557         -            513    0.0032   15.4   0.0   2   2    0.0043      0.19    9.5   0.0    61   126    92   160    86   172 0.86 -
80377at50557_88501_0:0004ba|STRG.15668.1:481-1302|+    -            274 25500at50557         -            513    0.0036   15.2   0.1   1   2    0.0023       0.1   10.4   0.3   223   280    55   116     3   162 0.60 -
80377at50557_88501_0:0004ba|STRG.15668.1:481-1302|+    -            274 25500at50557         -            513    0.0036   15.2   0.1   2   2       4.7   2.1e+02   -0.5   0.0   451   498   199   247   193   259 0.71 -
80377at50557_88501_0:0004ba|STRG.15668.2:480-1301|+    -            274 25500at50557         -            513    0.0036   15.2   0.1   1   2    0.0023       0.1   10.4   0.3   223   280    55   116     3   162 0.60 -
80377at50557_88501_0:0004ba|STRG.15668.2:480-1301|+    -            274 25500at50557         -            513    0.0036   15.2   0.1   2   2       4.7   2.1e+02   -0.5   0.0   451   498   199   247   193   259 0.71 -
66691at50557_13686_0:00342e|STRG.9422.1:206-559|+      -            118 25500at50557         -            513    0.0043   14.9   0.0   1   1   0.00026     0.012   13.5   0.0   409   500     2   109     1   118 0.68 -
80377at50557_77166_0:002f29|STRG.7816.1:552-1430|+     -            293 25500at50557         -            513    0.0046   14.9   0.2   1   2     0.024       1.1    7.1   0.0   289   337   119   166    43   180 0.69 -
80377at50557_77166_0:002f29|STRG.7816.1:552-1430|+     -            293 25500at50557         -            513    0.0046   14.9   0.2   2   2      0.21       9.6    3.9   0.0    67   242   233   279   206   290 0.54 -
74508at50557_7394_0:0023c7|STRG.12171.1:277-1257|+     -            327 25500at50557         -            513    0.0053   14.7   0.5   1   1   0.00055     0.025   12.4   0.2    66   166    46   144    36   163 0.56 -
118166at50557_34720_0:002900|STRG.16619.1:223-1368|+   -            382 25500at50557         -            513    0.0068   14.3   0.1   1   3    0.0026      0.12   10.2   0.0   398   448    44    94    26   131 0.73 -
118166at50557_34720_0:002900|STRG.16619.1:223-1368|+   -            382 25500at50557         -            513    0.0068   14.3   0.1   2   3       3.8   1.7e+02   -0.2   0.0   400   429   129   158   120   167 0.89 -
118166at50557_34720_0:002900|STRG.16619.1:223-1368|+   -            382 25500at50557         -            513    0.0068   14.3   0.1   3   3       5.8   2.6e+02   -0.8   0.0   297   338   170   212   142   218 0.68 -
55830at50557_166361_0:002df3|STRG.4381.1:8316-9020|+   -            235 25500at50557         -            513     0.015   13.2   0.0   1   3      0.08       3.6    5.3   0.0   293   345    24    80    19    83 0.79 -
55830at50557_166361_0:002df3|STRG.4381.1:8316-9020|+   -            235 25500at50557         -            513     0.015   13.2   0.0   2   3       1.2        55    1.4   0.0   296   329    84   117    80   124 0.86 -
55830at50557_166361_0:002df3|STRG.4381.1:8316-9020|+   -            235 25500at50557         -            513     0.015   13.2   0.0   3   3      0.45        21    2.8   0.0   301   333   171   203   142   227 0.84 -
55830at50557_166361_0:002df3|STRG.4381.2:8690-9394|+   -            235 25500at50557         -            513     0.015   13.2   0.0   1   3      0.08       3.6    5.3   0.0   293   345    24    80    19    83 0.79 -
55830at50557_166361_0:002df3|STRG.4381.2:8690-9394|+   -            235 25500at50557         -            513     0.015   13.2   0.0   2   3       1.2        55    1.4   0.0   296   329    84   117    80   124 0.86 -
55830at50557_166361_0:002df3|STRG.4381.2:8690-9394|+   -            235 25500at50557         -            513     0.015   13.2   0.0   3   3      0.45        21    2.8   0.0   301   333   171   203   142   227 0.84 -
40115at50557_108931_0:001d6b|STRG.6260.1:424-1572|+    -            383 25500at50557         -            513     0.023   12.5   2.0   1   2      0.12       5.4    4.7   0.2    91   122   104   135    77   147 0.85 -
40115at50557_108931_0:001d6b|STRG.6260.1:424-1572|+    -            383 25500at50557         -            513     0.023   12.5   2.0   2   2     0.047       2.1    6.1   0.0   223   272   311   364   295   383 0.55 -
90358at50557_680683_0:0009ec|STRG.7094.1:1191-1964|+   -            258 25500at50557         -            513     0.029   12.2   1.0   1   2     0.034       1.5    6.5   0.3    50    82     1    34     1    72 0.75 -
90358at50557_680683_0:0009ec|STRG.7094.1:1191-1964|+   -            258 25500at50557         -            513     0.029   12.2   1.0   2   2      0.15       6.9    4.4   0.0   232   331   115   209    60   218 0.68 -
90358at50557_680683_0:0009ec|STRG.7094.2:6163-6936|+   -            258 25500at50557         -            513     0.029   12.2   1.0   1   2     0.034       1.5    6.5   0.3    50    82     1    34     1    72 0.75 -
90358at50557_680683_0:0009ec|STRG.7094.2:6163-6936|+   -            258 25500at50557         -            513     0.029   12.2   1.0   2   2      0.15       6.9    4.4   0.0   232   331   115   209    60   218 0.68 -
69548at50557_7375_0:00230f|STRG.9776.1:427-1071|+      -            215 25500at50557         -            513     0.058   11.2   0.2   1   2     0.024       1.1    7.0   0.1   445   473     7    36     1    83 0.60 -
69548at50557_7375_0:00230f|STRG.9776.1:427-1071|+      -            215 25500at50557         -            513     0.058   11.2   0.2   2   2      0.36        16    3.2   0.0   197   245    71   117    49   138 0.46 -
69548at50557_7375_0:00230f|STRG.9776.2:423-1067|+      -            215 25500at50557         -            513     0.058   11.2   0.2   1   2     0.024       1.1    7.0   0.1   445   473     7    36     1    83 0.60 -
69548at50557_7375_0:00230f|STRG.9776.2:423-1067|+      -            215 25500at50557         -            513     0.058   11.2   0.2   2   2      0.36        16    3.2   0.0   197   245    71   117    49   138 0.46 -
69548at50557_7375_0:00230f|STRG.9776.3:362-1006|+      -            215 25500at50557         -            513     0.058   11.2   0.2   1   2     0.024       1.1    7.0   0.1   445   473     7    36     1    83 0.60 -
69548at50557_7375_0:00230f|STRG.9776.3:362-1006|+      -            215 25500at50557         -            513     0.058   11.2   0.2   2   2      0.36        16    3.2   0.0   197   245    71   117    49   138 0.46 -
69548at50557_7375_0:00230f|STRG.9776.4:352-996|+       -            215 25500at50557         -            513     0.058   11.2   0.2   1   2     0.024       1.1    7.0   0.1   445   473     7    36     1    83 0.60 -
69548at50557_7375_0:00230f|STRG.9776.4:352-996|+       -            215 25500at50557         -            513     0.058   11.2   0.2   2   2      0.36        16    3.2   0.0   197   245    71   117    49   138 0.46 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
