#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.16521.1:92-2047|+    -            652 31374at50557         -            569  4.5e-290  962.0  17.0   1   1  3.9e-290  1.1e-288  957.5  17.0     1   569     4   647     4   647 0.94 -
80377at50557_28588_0:000d09|STRG.16844.1:126-650|+     -            175 31374at50557         -            569   3.7e-08   31.2   0.3   2   2     0.054       1.5    6.2   0.0   488   535   115   161    76   168 0.81 -
80377at50557_28588_0:000d09|STRG.16844.2:126-650|+     -            175 31374at50557         -            569   3.7e-08   31.2   0.3   1   2     3e-07   8.2e-06   23.5   0.1   338   376    27    65     8    68 0.84 -
80377at50557_28588_0:000d09|STRG.16844.2:126-650|+     -            175 31374at50557         -            569   3.7e-08   31.2   0.3   2   2     0.054       1.5    6.2   0.0   488   535   115   161    76   168 0.81 -
80377at50557_108931_0:002353|STRG.15668.1:2785-3402|+  -            206 31374at50557         -            569   5.6e-08   30.7   0.1   1   1     4e-09   1.1e-07   29.7   0.1   343   417    33   112    22   124 0.84 -
80377at50557_108931_0:002353|STRG.15668.2:2367-2984|+  -            206 31374at50557         -            569   5.6e-08   30.7   0.1   1   1     4e-09   1.1e-07   29.7   0.1   343   417    33   112    22   124 0.84 -
80377at50557_108931_0:002353|STRG.15668.3:2805-3422|+  -            206 31374at50557         -            569   5.6e-08   30.7   0.1   1   1     4e-09   1.1e-07   29.7   0.1   343   417    33   112    22   124 0.84 -
78072at50557_224129_0:002676|STRG.5375.1:294-1088|+    -            265 31374at50557         -            569   1.3e-07   29.5   4.1   1   3    0.0078      0.21    8.9   0.1   388   417     1    32     1    37 0.85 -
78072at50557_224129_0:002676|STRG.5375.1:294-1088|+    -            265 31374at50557         -            569   1.3e-07   29.5   4.1   2   3      0.48        13    3.0   0.0   391   417    61    89    52   109 0.79 -
78072at50557_224129_0:002676|STRG.5375.1:294-1088|+    -            265 31374at50557         -            569   1.3e-07   29.5   4.1   3   3   2.9e-05   0.00078   17.0   0.9   342   387   217   265   207   265 0.68 -
14512at50557_1218281_0:002752|STRG.2785.1:1106-1486|+  -            127 31374at50557         -            569   1.4e-07   29.4   0.0   1   1     5e-09   1.4e-07   29.4   0.0   414   462    12    60     4   121 0.83 -
14512at50557_1218281_0:002752|STRG.2785.2:1195-1575|+  -            127 31374at50557         -            569   1.4e-07   29.4   0.0   1   1     5e-09   1.4e-07   29.4   0.0   414   462    12    60     4   121 0.83 -
66691at50557_456900_0:002b0f|STRG.6704.1:456-1556|+    -            367 31374at50557         -            569   1.4e-07   29.3   8.5   1   3   3.9e-06   0.00011   19.8   0.3   378   466    42   133    11   144 0.82 -
66691at50557_456900_0:002b0f|STRG.6704.1:456-1556|+    -            367 31374at50557         -            569   1.4e-07   29.3   8.5   2   3     0.011       0.3    8.4   0.1   432   460   145   173   136   178 0.88 -
66691at50557_456900_0:002b0f|STRG.6704.1:456-1556|+    -            367 31374at50557         -            569   1.4e-07   29.3   8.5   3   3      0.11         3    5.2   0.5   393   534   211   356   208   363 0.72 -
76755at50557_7222_0:0005dd|STRG.12844.1:104-667|+      -            188 31374at50557         -            569   1.7e-07   29.1   1.8   1   1   1.4e-07   3.8e-06   24.6   0.3   354   473    32   158    27   178 0.83 -
57752at50557_680683_0:00261f|STRG.13560.1:4992-5867|+  -            292 31374at50557         -            569     2e-07   28.8   1.5   1   1   4.4e-08   1.2e-06   26.3   1.4   338   532    49   263    40   277 0.77 -
57752at50557_680683_0:00261f|STRG.13560.2:4908-5783|+  -            292 31374at50557         -            569     2e-07   28.8   1.5   1   1   4.4e-08   1.2e-06   26.3   1.4   338   532    49   263    40   277 0.77 -
57752at50557_680683_0:00261f|STRG.13560.3:5067-5942|+  -            292 31374at50557         -            569     2e-07   28.8   1.5   1   1   4.4e-08   1.2e-06   26.3   1.4   338   532    49   263    40   277 0.77 -
10915at50557_456900_0:000188|STRG.14760.1:28-3531|+    -           1168 31374at50557         -            569   2.2e-07   28.7   0.8   1   3   6.6e-06   0.00018   19.1   0.1   350   450    19   116    16   134 0.78 -
10915at50557_456900_0:000188|STRG.14760.1:28-3531|+    -           1168 31374at50557         -            569   2.2e-07   28.7   0.8   2   3      0.66        18    2.6   0.1   344   377    94   126    90   157 0.80 -
10915at50557_456900_0:000188|STRG.14760.1:28-3531|+    -           1168 31374at50557         -            569   2.2e-07   28.7   0.8   3   3     0.053       1.5    6.2   0.0   394   457   228   291   219   303 0.87 -
10915at50557_456900_0:000188|STRG.14760.2:12-3500|+    -           1163 31374at50557         -            569   2.3e-07   28.7   0.9   1   3   6.6e-06   0.00018   19.1   0.1   350   450    19   116    16   134 0.78 -
10915at50557_456900_0:000188|STRG.14760.2:12-3500|+    -           1163 31374at50557         -            569   2.3e-07   28.7   0.9   2   3      0.66        18    2.6   0.1   344   377    94   126    90   157 0.80 -
10915at50557_456900_0:000188|STRG.14760.2:12-3500|+    -           1163 31374at50557         -            569   2.3e-07   28.7   0.9   3   3     0.053       1.5    6.2   0.0   394   457   228   291   219   303 0.87 -
22030at50557_77166_0:00007a|STRG.14632.1:433-918|+     -            162 31374at50557         -            569   3.4e-07   28.1   1.1   1   2   2.9e-05   0.00078   17.0   0.5   478   533    63   120     2   126 0.69 -
22030at50557_77166_0:00007a|STRG.14632.1:433-918|+     -            162 31374at50557         -            569   3.4e-07   28.1   1.1   2   2    0.0028     0.076   10.4   0.0   336   374   123   161   120   162 0.92 -
71739at50557_29053_0:001a5c|STRG.8467.1:906-1475|+     -            190 31374at50557         -            569   3.5e-07   28.0   1.3   1   2   0.00024    0.0065   13.9   0.1   346   407     1    62     1    69 0.89 -
71739at50557_29053_0:001a5c|STRG.8467.1:906-1475|+     -            190 31374at50557         -            569   3.5e-07   28.0   1.3   2   2   0.00032    0.0088   13.5   0.1   392   465    88   160    66   184 0.87 -
14512at50557_56086_0:000590|STRG.8878.1:4725-5111|+    -            129 31374at50557         -            569   3.7e-07   28.0   0.2   1   1   1.6e-08   4.4e-07   27.7   0.2   406   509     3   111     1   128 0.79 -
14512at50557_56086_0:000590|STRG.8878.2:4288-4674|+    -            129 31374at50557         -            569   3.7e-07   28.0   0.2   1   1   1.6e-08   4.4e-07   27.7   0.2   406   509     3   111     1   128 0.79 -
14512at50557_56086_0:000590|STRG.8878.3:4214-4600|+    -            129 31374at50557         -            569   3.7e-07   28.0   0.2   1   1   1.6e-08   4.4e-07   27.7   0.2   406   509     3   111     1   128 0.79 -
78072at50557_39758_0:003b38|STRG.16035.1:802-1341|+    -            180 31374at50557         -            569   3.9e-07   27.9   0.4   1   2   7.5e-07   2.1e-05   22.2   0.1   385   460    55   137    53   143 0.77 -
78072at50557_39758_0:003b38|STRG.16035.1:802-1341|+    -            180 31374at50557         -            569   3.9e-07   27.9   0.4   2   2      0.26       7.1    3.9   0.0   382   410   148   177   143   180 0.67 -
56099at50557_74869_0:00213d|STRG.9742.10:1260-2075|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.10:1260-2075|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.11:1299-2114|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.11:1299-2114|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.12:1296-2111|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.12:1296-2111|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.13:1275-2090|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.13:1275-2090|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.14:1191-2006|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.14:1191-2006|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.15:1215-2030|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.15:1215-2030|+   -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.16:778-1593|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.16:778-1593|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.1:1303-2118|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.1:1303-2118|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.2:1354-2169|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.2:1354-2169|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.3:1383-2198|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.3:1383-2198|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.4:1251-2066|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.4:1251-2066|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.5:1272-2087|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.5:1272-2087|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.6:1212-2027|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.6:1212-2027|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.7:1296-2111|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.7:1296-2111|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.8:1320-2135|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.8:1320-2135|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.9742.9:1236-2051|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   1   2       3.6     1e+02    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.9742.9:1236-2051|+    -            272 31374at50557         -            569   4.4e-07   27.7   1.4   2   2     5e-08   1.4e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
31374at50557_116153_0:0023e9|STRG.3682.1:1752-2237|+   -            162 31374at50557         -            569   4.4e-07   27.7   0.9   1   1   2.1e-08   5.7e-07   27.4   0.9   343   455    54   125    42   143 0.62 -
31374at50557_116153_0:0023e9|STRG.3682.2:1642-2127|+   -            162 31374at50557         -            569   4.4e-07   27.7   0.9   1   1   2.1e-08   5.7e-07   27.4   0.9   343   455    54   125    42   143 0.62 -
31374at50557_116153_0:0023e9|STRG.3682.3:1707-2192|+   -            162 31374at50557         -            569   4.4e-07   27.7   0.9   1   1   2.1e-08   5.7e-07   27.4   0.9   343   455    54   125    42   143 0.62 -
31374at50557_116153_0:0023e9|STRG.3682.4:1707-2192|+   -            162 31374at50557         -            569   4.4e-07   27.7   0.9   1   1   2.1e-08   5.7e-07   27.4   0.9   343   455    54   125    42   143 0.62 -
80377at50557_1629725_0:001dca|STRG.15496.2:399-941|+   -            181 31374at50557         -            569   7.2e-07   27.0   0.1   1   2    0.0053      0.15    9.5   0.0   505   550    45    92    12   104 0.58 -
80377at50557_1629725_0:001dca|STRG.15496.2:399-941|+   -            181 31374at50557         -            569   7.2e-07   27.0   0.1   2   2   3.8e-06   0.00011   19.9   0.1   401   500    56   179    55   181 0.68 -
56752at50557_1629725_0:001824|STRG.12363.1:388-1062|+  -            225 31374at50557         -            569   9.9e-07   26.5   1.5   1   2   3.1e-05   0.00085   16.9   0.1   480   534    23    82     4   110 0.79 -
56752at50557_1629725_0:001824|STRG.12363.1:388-1062|+  -            225 31374at50557         -            569   9.9e-07   26.5   1.5   2   2    0.0084      0.23    8.8   0.2   495   531   189   225   179   225 0.77 -
56752at50557_1629725_0:001824|STRG.12363.2:397-1071|+  -            225 31374at50557         -            569   9.9e-07   26.5   1.5   1   2   3.1e-05   0.00085   16.9   0.1   480   534    23    82     4   110 0.79 -
56752at50557_1629725_0:001824|STRG.12363.2:397-1071|+  -            225 31374at50557         -            569   9.9e-07   26.5   1.5   2   2    0.0084      0.23    8.8   0.2   495   531   189   225   179   225 0.77 -
22706at50557_39758_0:0039b4|STRG.8375.1:261-3076|+     -            919 31374at50557         -            569     1e-06   26.5   0.1   1   2      0.38        10    3.4   0.1   490   533    82   124     6   130 0.70 -
22706at50557_39758_0:0039b4|STRG.8375.1:261-3076|+     -            919 31374at50557         -            569     1e-06   26.5   0.1   2   2   2.1e-06   5.8e-05   20.7   0.0   326   385   115   174   112   190 0.82 -
22706at50557_39758_0:0039b4|STRG.8375.2:155-2911|+     -            919 31374at50557         -            569     1e-06   26.5   0.1   1   2      0.38        10    3.4   0.1   490   533    82   124     6   130 0.70 -
22706at50557_39758_0:0039b4|STRG.8375.2:155-2911|+     -            919 31374at50557         -            569     1e-06   26.5   0.1   2   2   2.1e-06   5.8e-05   20.7   0.0   326   385   115   174   112   190 0.82 -
23620at50557_34720_0:0012cc|STRG.7902.2:62-2602|+      -            847 31374at50557         -            569   2.1e-06   25.5  12.1   1   3     0.001     0.029   11.8   0.0   383   426   504   547   499   595 0.62 -
23620at50557_34720_0:0012cc|STRG.7902.2:62-2602|+      -            847 31374at50557         -            569   2.1e-06   25.5  12.1   2   3     5e-05    0.0014   16.2   0.1   386   470   632   718   622   792 0.75 -
23620at50557_34720_0:0012cc|STRG.7902.2:62-2602|+      -            847 31374at50557         -            569   2.1e-06   25.5  12.1   3   3       5.8   1.6e+02   -0.6   0.0   437   458   825   846   806   847 0.78 -
23620at50557_34720_0:0012cc|STRG.7902.1:66-2689|+      -            847 31374at50557         -            569   2.1e-06   25.5  12.1   1   3     0.001     0.029   11.8   0.0   383   426   504   547   499   595 0.62 -
23620at50557_34720_0:0012cc|STRG.7902.1:66-2689|+      -            847 31374at50557         -            569   2.1e-06   25.5  12.1   2   3   5.2e-05    0.0014   16.1   0.1   386   470   632   718   622   790 0.76 -
23620at50557_34720_0:0012cc|STRG.7902.1:66-2689|+      -            847 31374at50557         -            569   2.1e-06   25.5  12.1   3   3       4.2   1.1e+02   -0.1   0.0   437   458   825   846   763   847 0.77 -
78072at50557_38123_0:00214a|STRG.14962.1:171-920|+     -            250 31374at50557         -            569   2.1e-06   25.5   4.5   1   5     0.078       2.1    5.6   0.1   432   460     9    38     3    43 0.68 -
78072at50557_38123_0:00214a|STRG.14962.1:171-920|+     -            250 31374at50557         -            569   2.1e-06   25.5   4.5   2   5    0.0035     0.095   10.1   0.0   338   372    42    76    39    90 0.87 -
78072at50557_38123_0:00214a|STRG.14962.1:171-920|+     -            250 31374at50557         -            569   2.1e-06   25.5   4.5   3   5     0.025      0.68    7.3   0.0   345   401    92   155    84   166 0.71 -
78072at50557_38123_0:00214a|STRG.14962.1:171-920|+     -            250 31374at50557         -            569   2.1e-06   25.5   4.5   4   5       5.9   1.6e+02   -0.6   0.1   280   312   188   218   180   238 0.76 -
78072at50557_38123_0:00214a|STRG.14962.1:171-920|+     -            250 31374at50557         -            569   2.1e-06   25.5   4.5   5   5       1.9        53    1.0   0.1   500   531   220   249   201   250 0.62 -
80377at50557_88501_0:0004ba|STRG.15668.1:481-1302|+    -            274 31374at50557         -            569   2.3e-06   25.3   0.5   1   2   3.7e-05     0.001   16.6   0.1   387   464     4    89     1    94 0.81 -
80377at50557_88501_0:0004ba|STRG.15668.1:481-1302|+    -            274 31374at50557         -            569   2.3e-06   25.3   0.5   2   2     0.026       0.7    7.2   0.0   501   538    95   132    86   144 0.80 -
80377at50557_88501_0:0004ba|STRG.15668.2:480-1301|+    -            274 31374at50557         -            569   2.3e-06   25.3   0.5   1   2   3.7e-05     0.001   16.6   0.1   387   464     4    89     1    94 0.81 -
80377at50557_88501_0:0004ba|STRG.15668.2:480-1301|+    -            274 31374at50557         -            569   2.3e-06   25.3   0.5   2   2     0.026       0.7    7.2   0.0   501   538    95   132    86   144 0.80 -
56752at50557_144034_0:000a3e|STRG.13403.6:250-2091|+   -            614 31374at50557         -            569     6e-06   24.0   1.7   1   1   2.2e-07     6e-06   24.0   1.7   344   443   198   298   188   354 0.89 -
69548at50557_7375_0:00230f|STRG.9776.1:427-1071|+      -            215 31374at50557         -            569   6.4e-06   23.9   0.1   1   1   1.1e-06   3.1e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.9776.2:423-1067|+      -            215 31374at50557         -            569   6.4e-06   23.9   0.1   1   1   1.1e-06   3.1e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.9776.3:362-1006|+      -            215 31374at50557         -            569   6.4e-06   23.9   0.1   1   1   1.1e-06   3.1e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
69548at50557_7375_0:00230f|STRG.9776.4:352-996|+       -            215 31374at50557         -            569   6.4e-06   23.9   0.1   1   1   1.1e-06   3.1e-05   21.6   0.1   387   472     1    95     1   112 0.76 -
55830at50557_411798_0:002c7e|STRG.5742.1:3663-4403|+   -            247 31374at50557         -            569   6.4e-06   23.9   0.7   1   1   2.8e-07   7.8e-06   23.6   0.7   404   566    57   235    46   238 0.70 -
55830at50557_411798_0:002c7e|STRG.5742.2:3574-4314|+   -            247 31374at50557         -            569   6.4e-06   23.9   0.7   1   1   2.8e-07   7.8e-06   23.6   0.7   404   566    57   235    46   238 0.70 -
56752at50557_144034_0:000a3e|STRG.13403.3:300-2231|+   -            644 31374at50557         -            569   6.4e-06   23.9   1.7   1   1   2.4e-07   6.4e-06   23.9   1.7   344   443   228   328   218   384 0.89 -
56752at50557_144034_0:000a3e|STRG.13403.4:300-2231|+   -            644 31374at50557         -            569   6.4e-06   23.9   1.7   1   1   2.4e-07   6.4e-06   23.9   1.7   344   443   228   328   218   384 0.89 -
56752at50557_144034_0:000a3e|STRG.13403.5:300-2231|+   -            644 31374at50557         -            569   6.4e-06   23.9   1.7   1   1   2.4e-07   6.4e-06   23.9   1.7   344   443   228   328   218   384 0.89 -
56752at50557_144034_0:000a3e|STRG.13403.2:300-2237|+   -            646 31374at50557         -            569   6.5e-06   23.9   1.7   1   1   2.4e-07   6.5e-06   23.9   1.7   344   443   228   328   218   384 0.89 -
76755at50557_30019_0:002e99|STRG.15753.1:745-1443|+    -            233 31374at50557         -            569   6.9e-06   23.8   1.0   1   2   6.2e-06   0.00017   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.15753.1:745-1443|+    -            233 31374at50557         -            569   6.9e-06   23.8   1.0   2   2      0.66        18    2.6   0.1   392   423   110   140   105   144 0.77 -
76755at50557_30019_0:002e99|STRG.15753.2:433-1131|+    -            233 31374at50557         -            569   6.9e-06   23.8   1.0   1   2   6.2e-06   0.00017   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.15753.2:433-1131|+    -            233 31374at50557         -            569   6.9e-06   23.8   1.0   2   2      0.66        18    2.6   0.1   392   423   110   140   105   144 0.77 -
76755at50557_30019_0:002e99|STRG.15753.3:433-1131|+    -            233 31374at50557         -            569   6.9e-06   23.8   1.0   1   2   6.2e-06   0.00017   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.15753.3:433-1131|+    -            233 31374at50557         -            569   6.9e-06   23.8   1.0   2   2      0.66        18    2.6   0.1   392   423   110   140   105   144 0.77 -
76755at50557_30019_0:002e99|STRG.15753.4:433-1131|+    -            233 31374at50557         -            569   6.9e-06   23.8   1.0   1   2   6.2e-06   0.00017   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.15753.4:433-1131|+    -            233 31374at50557         -            569   6.9e-06   23.8   1.0   2   2      0.66        18    2.6   0.1   392   423   110   140   105   144 0.77 -
76755at50557_30019_0:002e99|STRG.15753.5:203-901|+     -            233 31374at50557         -            569   6.9e-06   23.8   1.0   1   2   6.2e-06   0.00017   19.2   0.1   397   462    25    97     9   105 0.77 -
76755at50557_30019_0:002e99|STRG.15753.5:203-901|+     -            233 31374at50557         -            569   6.9e-06   23.8   1.0   2   2      0.66        18    2.6   0.1   392   423   110   140   105   144 0.77 -
56752at50557_144034_0:000a3e|STRG.13403.1:300-2327|+   -            676 31374at50557         -            569   7.2e-06   23.7   1.7   1   1   2.6e-07   7.2e-06   23.7   1.7   344   443   228   328   218   383 0.90 -
76755at50557_30019_0:002e99|STRG.15753.6:153-869|+     -            239 31374at50557         -            569   7.5e-06   23.6   1.1   1   1   1.9e-06   5.3e-05   20.8   1.0   353   448    29   130    16   144 0.48 -
78072at50557_110193_0:0018f8|STRG.10984.1:1345-1935|+  -            197 31374at50557         -            569   7.9e-06   23.6   0.3   1   2   1.4e-06     4e-05   21.3   0.0   343   460     4   118     1   123 0.92 -
78072at50557_110193_0:0018f8|STRG.10984.1:1345-1935|+  -            197 31374at50557         -            569   7.9e-06   23.6   0.3   2   2       3.2        89    0.3   0.0   505   534   135   164   126   179 0.81 -
78072at50557_110193_0:0018f8|STRG.10984.2:1342-1932|+  -            197 31374at50557         -            569   7.9e-06   23.6   0.3   1   2   1.4e-06     4e-05   21.3   0.0   343   460     4   118     1   123 0.92 -
78072at50557_110193_0:0018f8|STRG.10984.2:1342-1932|+  -            197 31374at50557         -            569   7.9e-06   23.6   0.3   2   2       3.2        89    0.3   0.0   505   534   135   164   126   179 0.81 -
43553at50557_7070_0:0013d7|STRG.14602.1:1352-2146|+    -            265 31374at50557         -            569   9.7e-06   23.3   0.0   1   1   5.1e-07   1.4e-05   22.7   0.0   386   459   148   225   136   230 0.90 -
78072at50557_40932_0:0000db|STRG.656.1:1489-2199|+     -            237 31374at50557         -            569   2.9e-05   21.7   0.6   1   1   1.5e-06     4e-05   21.3   0.2   354   462    85   197    73   212 0.73 -
78072at50557_40932_0:0000db|STRG.656.2:1546-2256|+     -            237 31374at50557         -            569   2.9e-05   21.7   0.6   1   1   1.5e-06     4e-05   21.3   0.2   354   462    85   197    73   212 0.73 -
78072at50557_40932_0:0000db|STRG.656.3:1543-2253|+     -            237 31374at50557         -            569   2.9e-05   21.7   0.6   1   1   1.5e-06     4e-05   21.3   0.2   354   462    85   197    73   212 0.73 -
78072at50557_40932_0:0000db|STRG.656.4:1471-2181|+     -            237 31374at50557         -            569   2.9e-05   21.7   0.6   1   1   1.5e-06     4e-05   21.3   0.2   354   462    85   197    73   212 0.73 -
78072at50557_40932_0:0000db|STRG.656.5:1435-2145|+     -            237 31374at50557         -            569   2.9e-05   21.7   0.6   1   1   1.5e-06     4e-05   21.3   0.2   354   462    85   197    73   212 0.73 -
80377at50557_132113_0:002e63|STRG.3046.1:3895-4482|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   1   3     0.038       1.1    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3046.1:3895-4482|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   2   3     0.076       2.1    5.7   0.0   262   315   105   158    95   163 0.86 -
80377at50557_132113_0:002e63|STRG.3046.1:3895-4482|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   3   3      0.13       3.5    4.9   0.0   429   459   164   194   159   196 0.89 -
80377at50557_132113_0:002e63|STRG.3046.2:3832-4419|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   1   3     0.038       1.1    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3046.2:3832-4419|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   2   3     0.076       2.1    5.7   0.0   262   315   105   158    95   163 0.86 -
80377at50557_132113_0:002e63|STRG.3046.2:3832-4419|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   3   3      0.13       3.5    4.9   0.0   429   459   164   194   159   196 0.89 -
80377at50557_132113_0:002e63|STRG.3046.4:3592-4179|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   1   3     0.038       1.1    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3046.4:3592-4179|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   2   3     0.076       2.1    5.7   0.0   262   315   105   158    95   163 0.86 -
