#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43121at50557_103372_0:001d6c|STRG.9312.1:248-1243|+    -            332 43121at50557         -            432  2.5e-162  539.6   2.0   1   1  3.3e-163  1.4e-161  537.1   2.0     1   290     1   332     1   332 0.92 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 43121at50557         -            432   0.00019   19.4   0.1   2   3   0.00021    0.0091   13.8   0.1   249   333    56   146    46   156 0.81 -
78072at50557_123851_0:000487|STRG.5543.2:445-1332|+    -            296 43121at50557         -            432   0.00019   19.4   0.1   3   3       2.4     1e+02    0.4   0.0   189   207   165   183   160   188 0.83 -
48053at50557_121845_0:002b56|STRG.4092.1:67-384|+      -            106 43121at50557         -            432    0.0002   19.3   0.0   1   1   5.3e-06   0.00023   19.1   0.0   269   337     2    74     1    92 0.84 -
43719at50557_456900_0:000a8d|STRG.11910.1:0-2084|+     -            695 43121at50557         -            432   0.00027   18.8   0.1   1   2   2.5e-05    0.0011   16.9   0.0   255   343    90   181    54   201 0.86 -
43719at50557_456900_0:000a8d|STRG.11910.1:0-2084|+     -            695 43121at50557         -            432   0.00027   18.8   0.1   2   2       8.5   3.6e+02   -1.4   0.0   185   215   660   689   649   692 0.82 -
90358at50557_7176_0:003ae7|STRG.4714.1:951-1118|+      -             56 43121at50557         -            432   0.00029   18.7   0.1   1   1   7.1e-06   0.00031   18.7   0.1   282   331     3    55     1    56 0.90 -
80377at50557_7004_0:003abf|STRG.12687.2:1146-1886|+    -            247 43121at50557         -            432   0.00036   18.4   0.8   1   4     0.016      0.67    7.7   0.0   313   334     8    29     2    38 0.82 -
80377at50557_7004_0:003abf|STRG.12687.2:1146-1886|+    -            247 43121at50557         -            432   0.00036   18.4   0.8   2   4      0.69        30    2.2   0.0   333   358    48    73    41   112 0.67 -
80377at50557_7004_0:003abf|STRG.12687.2:1146-1886|+    -            247 43121at50557         -            432   0.00036   18.4   0.8   3   4       1.6        70    1.0   0.0   262   292   127   157   107   167 0.72 -
80377at50557_7004_0:003abf|STRG.12687.2:1146-1886|+    -            247 43121at50557         -            432   0.00036   18.4   0.8   4   4       0.5        21    2.7   0.0   180   227   174   222   158   231 0.80 -
56099at50557_34720_0:001a91|STRG.18490.2:727-1425|+    -            233 43121at50557         -            432   0.00046   18.1   0.1   1   2      0.39        17    3.0   0.0   380   410    40    72    29    76 0.78 -
56099at50557_34720_0:001a91|STRG.18490.2:727-1425|+    -            233 43121at50557         -            432   0.00046   18.1   0.1   2   2     0.014      0.58    7.8   0.0   263   305   111   153   105   169 0.79 -
80377at50557_28612_0:005201|STRG.12687.3:693-1415|+    -            241 43121at50557         -            432   0.00048   18.0   0.7   1   4     0.026       1.1    6.9   0.0   315   334     4    23     2    32 0.86 -
80377at50557_28612_0:005201|STRG.12687.3:693-1415|+    -            241 43121at50557         -            432   0.00048   18.0   0.7   2   4       0.6        26    2.4   0.0   333   382    42    93    36   112 0.66 -
80377at50557_28612_0:005201|STRG.12687.3:693-1415|+    -            241 43121at50557         -            432   0.00048   18.0   0.7   3   4       1.5        65    1.1   0.0   262   292   121   151   101   162 0.72 -
80377at50557_28612_0:005201|STRG.12687.3:693-1415|+    -            241 43121at50557         -            432   0.00048   18.0   0.7   4   4      0.48        21    2.8   0.0   180   227   168   216   152   225 0.80 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   1   3       3.3   1.4e+02    0.0   0.0   181   220     4    44     1    50 0.77 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   2   3     0.046         2    6.1   0.1   277   337    78   149    62   157 0.56 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   3   3     0.013      0.58    7.9   0.0   263   331   159   233   154   233 0.69 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   1   3       3.3   1.4e+02    0.0   0.0   181   220     4    44     1    50 0.77 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   2   3     0.046         2    6.1   0.1   277   337    78   149    62   157 0.56 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   3   3     0.013      0.58    7.9   0.0   263   331   159   233   154   233 0.69 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   1   3       3.3   1.4e+02    0.0   0.0   181   220     4    44     1    50 0.77 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   2   3     0.046         2    6.1   0.1   277   337    78   149    62   157 0.56 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   3   3     0.013      0.58    7.9   0.0   263   331   159   233   154   233 0.69 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   1   3       3.3   1.4e+02    0.0   0.0   181   220     4    44     1    50 0.77 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   2   3     0.046         2    6.1   0.1   277   337    78   149    62   157 0.56 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   3   3     0.013      0.58    7.9   0.0   263   331   159   233   154   233 0.69 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   1   3       3.3   1.4e+02    0.0   0.0   181   220     4    44     1    50 0.77 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   2   3     0.046         2    6.1   0.1   277   337    78   149    62   157 0.56 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   3   3     0.013      0.58    7.9   0.0   263   331   159   233   154   233 0.69 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   1   3       3.3   1.4e+02    0.0   0.0   181   220     4    44     1    50 0.77 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   2   3     0.046         2    6.1   0.1   277   337    78   149    62   157 0.56 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 43121at50557         -            432   0.00052   17.9   0.2   3   3     0.013      0.58    7.9   0.0   263   331   159   233   154   233 0.69 -
68957at50557_103372_0:001943|STRG.1001.1:0-1235|+      -            412 43121at50557         -            432   0.00054   17.8   0.2   1   3    0.0024       0.1   10.3   0.0   264   337   131   207   121   237 0.86 -
68957at50557_103372_0:001943|STRG.1001.1:0-1235|+      -            412 43121at50557         -            432   0.00054   17.8   0.2   2   3       1.8        77    0.9   0.0   259   293   253   287   222   347 0.75 -
68957at50557_103372_0:001943|STRG.1001.1:0-1235|+      -            412 43121at50557         -            432   0.00054   17.8   0.2   3   3      0.37        16    3.1   0.1   268   334   347   374   298   381 0.63 -
68957at50557_103372_0:001943|STRG.1001.2:527-1774|+    -            416 43121at50557         -            432   0.00057   17.8   0.2   1   3    0.0024       0.1   10.3   0.0   264   337   150   226   140   256 0.86 -
68957at50557_103372_0:001943|STRG.1001.2:527-1774|+    -            416 43121at50557         -            432   0.00057   17.8   0.2   2   3       1.8        78    0.8   0.0   259   293   272   306   241   366 0.75 -
68957at50557_103372_0:001943|STRG.1001.2:527-1774|+    -            416 43121at50557         -            432   0.00057   17.8   0.2   3   3      0.38        16    3.1   0.1   268   334   366   393   317   400 0.63 -
68957at50557_103372_0:001943|STRG.1001.3:527-1872|+    -            416 43121at50557         -            432   0.00057   17.8   0.2   1   3    0.0024       0.1   10.3   0.0   264   337   150   226   140   256 0.86 -
68957at50557_103372_0:001943|STRG.1001.3:527-1872|+    -            416 43121at50557         -            432   0.00057   17.8   0.2   2   3       1.8        78    0.8   0.0   259   293   272   306   241   366 0.75 -
68957at50557_103372_0:001943|STRG.1001.3:527-1872|+    -            416 43121at50557         -            432   0.00057   17.8   0.2   3   3      0.38        16    3.1   0.1   268   334   366   393   317   400 0.63 -
31374at50557_197043_0:003de5|STRG.16471.1:474-1226|+   -            251 43121at50557         -            432   0.00063   17.6   0.0   1   1   1.8e-05   0.00079   17.3   0.0   268   337    21    97    10   180 0.78 -
25500at50557_121845_0:000041|STRG.14386.1:502-1215|+   -            238 43121at50557         -            432   0.00069   17.5   1.2   1   3      0.16         7    4.3   0.2   313   349     6    44     2    54 0.68 -
25500at50557_121845_0:000041|STRG.14386.1:502-1215|+   -            238 43121at50557         -            432   0.00069   17.5   1.2   2   3     0.012       0.5    8.1   0.0   278   336    56   118    40   130 0.76 -
25500at50557_121845_0:000041|STRG.14386.1:502-1215|+   -            238 43121at50557         -            432   0.00069   17.5   1.2   3   3      0.36        15    3.2   0.0   316   337   141   162   120   177 0.68 -
25500at50557_121845_0:000041|STRG.14386.2:189-902|+    -            238 43121at50557         -            432   0.00069   17.5   1.2   1   3      0.16         7    4.3   0.2   313   349     6    44     2    54 0.68 -
25500at50557_121845_0:000041|STRG.14386.2:189-902|+    -            238 43121at50557         -            432   0.00069   17.5   1.2   2   3     0.012       0.5    8.1   0.0   278   336    56   118    40   130 0.76 -
25500at50557_121845_0:000041|STRG.14386.2:189-902|+    -            238 43121at50557         -            432   0.00069   17.5   1.2   3   3      0.36        15    3.2   0.0   316   337   141   162   120   177 0.68 -
66691at50557_456900_0:002b0f|STRG.1574.1:0-1100|+      -            367 43121at50557         -            432    0.0015   16.4   0.1   1   3     0.029       1.3    6.8   0.0   266   335    10    84     1   108 0.76 -
66691at50557_456900_0:002b0f|STRG.1574.1:0-1100|+      -            367 43121at50557         -            432    0.0015   16.4   0.1   2   3     0.036       1.5    6.5   0.0   180   217   135   172   104   179 0.91 -
66691at50557_456900_0:002b0f|STRG.1574.1:0-1100|+      -            367 43121at50557         -            432    0.0015   16.4   0.1   3   3       7.5   3.2e+02   -1.2   0.0   192   334   330   356   313   360 0.57 -
57752at50557_219809_0:0011a2|STRG.15605.4:475-1200|+   -            242 43121at50557         -            432    0.0016   16.3   0.3   1   2    0.0017     0.072   10.8   0.2   282   338     1    59     1    67 0.89 -
57752at50557_219809_0:0011a2|STRG.15605.4:475-1200|+   -            242 43121at50557         -            432    0.0016   16.3   0.3   2   2      0.29        13    3.5   0.0   260   334   127   202    97   240 0.71 -
90358at50557_680683_0:0009ec|STRG.19835.1:1014-1787|+  -            258 43121at50557         -            432    0.0025   15.7   0.0   1   3      0.35        15    3.2   0.0   189   217     4    32     2    35 0.81 -
90358at50557_680683_0:0009ec|STRG.19835.1:1014-1787|+  -            258 43121at50557         -            432    0.0025   15.7   0.0   2   3       2.1        89    0.7   0.0   264   311    50    98    36   133 0.63 -
90358at50557_680683_0:0009ec|STRG.19835.1:1014-1787|+  -            258 43121at50557         -            432    0.0025   15.7   0.0   3   3     0.011      0.48    8.1   0.0   179   230   130   181   124   191 0.87 -
34006at50557_520822_0:000571|STRG.13550.1:0-1967|+     -            656 43121at50557         -            432    0.0042   14.9   0.1   1   3       9.1   3.9e+02   -1.5   0.0   183   219   182   217   150   224 0.73 -
34006at50557_520822_0:000571|STRG.13550.1:0-1967|+     -            656 43121at50557         -            432    0.0042   14.9   0.1   2   3    0.0088      0.38    8.5   0.0   254   351   223   337   216   343 0.63 -
34006at50557_520822_0:000571|STRG.13550.1:0-1967|+     -            656 43121at50557         -            432    0.0042   14.9   0.1   3   3       1.3        55    1.4   0.0   187   253   382   449   368   458 0.73 -
107216at50557_103372_0:00094d|STRG.4293.3:0-617|+      -            206 43121at50557         -            432    0.0067   14.2   0.0   1   1   0.00022    0.0095   13.7   0.0   126   229     6   102     3   120 0.78 -
107216at50557_103372_0:00094d|STRG.4293.1:361-1005|+   -            215 43121at50557         -            432     0.007   14.2   0.0   1   1   0.00022    0.0095   13.7   0.0   126   229    15   111     7   129 0.78 -
107216at50557_103372_0:00094d|STRG.4293.2:361-1005|+   -            215 43121at50557         -            432     0.007   14.2   0.0   1   1   0.00022    0.0095   13.7   0.0   126   229    15   111     7   129 0.78 -
40115at50557_121225_0:000dac|STRG.2366.1:749-1819|+    -            357 43121at50557         -            432    0.0078   14.0   0.0   1   3      0.62        26    2.4   0.0   191   229    50    87    37   115 0.74 -
40115at50557_121225_0:000dac|STRG.2366.1:749-1819|+    -            357 43121at50557         -            432    0.0078   14.0   0.0   2   3       2.3        97    0.5   0.0   191   211   217   237   180   252 0.78 -
40115at50557_121225_0:000dac|STRG.2366.1:749-1819|+    -            357 43121at50557         -            432    0.0078   14.0   0.0   3   3     0.052       2.2    5.9   0.0   192   222   260   290   255   323 0.81 -
40115at50557_121225_0:000dac|STRG.2366.2:696-1766|+    -            357 43121at50557         -            432    0.0078   14.0   0.0   1   3      0.62        26    2.4   0.0   191   229    50    87    37   115 0.74 -
40115at50557_121225_0:000dac|STRG.2366.2:696-1766|+    -            357 43121at50557         -            432    0.0078   14.0   0.0   2   3       2.3        97    0.5   0.0   191   211   217   237   180   252 0.78 -
40115at50557_121225_0:000dac|STRG.2366.2:696-1766|+    -            357 43121at50557         -            432    0.0078   14.0   0.0   3   3     0.052       2.2    5.9   0.0   192   222   260   290   255   323 0.81 -
40115at50557_121225_0:000dac|STRG.2366.4:1296-2366|+   -            357 43121at50557         -            432    0.0078   14.0   0.0   1   3      0.62        26    2.4   0.0   191   229    50    87    37   115 0.74 -
40115at50557_121225_0:000dac|STRG.2366.4:1296-2366|+   -            357 43121at50557         -            432    0.0078   14.0   0.0   2   3       2.3        97    0.5   0.0   191   211   217   237   180   252 0.78 -
40115at50557_121225_0:000dac|STRG.2366.4:1296-2366|+   -            357 43121at50557         -            432    0.0078   14.0   0.0   3   3     0.052       2.2    5.9   0.0   192   222   260   290   255   323 0.81 -
40115at50557_38123_0:0006c3|STRG.10276.1:846-1034|+    -             63 43121at50557         -            432    0.0079   14.0   0.0   1   1   0.00021    0.0088   13.8   0.0   277   330     7    63     1    63 0.65 -
37475at50557_29031_0:002211|STRG.11276.3:673-1098|+    -            142 43121at50557         -            432     0.015   13.1   0.0   1   1    0.0032      0.14    9.9   0.0   203   306    17   136     9   140 0.61 -
86043at50557_520822_0:0026e8|STRG.18773.1:2-1207|+     -            402 43121at50557         -            432      0.02   12.7   0.0   1   3      0.84        36    2.0   0.0   195   226   152   183   134   188 0.79 -
86043at50557_520822_0:0026e8|STRG.18773.1:2-1207|+     -            402 43121at50557         -            432      0.02   12.7   0.0   2   3     0.021      0.92    7.2   0.0   191   228   190   227   176   237 0.87 -
86043at50557_520822_0:0026e8|STRG.18773.1:2-1207|+     -            402 43121at50557         -            432      0.02   12.7   0.0   3   3         5   2.1e+02   -0.6   0.0   211   251   268   305   256   373 0.67 -
71739at50557_66420_0:0008cd|STRG.17936.1:657-1238|+    -            194 43121at50557         -            432     0.021   12.6   0.0   1   2      0.11       4.6    4.9   0.0   272   331    10    74     1    83 0.57 -
71739at50557_66420_0:0008cd|STRG.17936.1:657-1238|+    -            194 43121at50557         -            432     0.021   12.6   0.0   2   2     0.062       2.7    5.7   0.0   262   296   128   163    98   174 0.72 -
71739at50557_66420_0:0008cd|STRG.17936.2:729-1310|+    -            194 43121at50557         -            432     0.021   12.6   0.0   1   2      0.11       4.6    4.9   0.0   272   331    10    74     1    83 0.57 -
71739at50557_66420_0:0008cd|STRG.17936.2:729-1310|+    -            194 43121at50557         -            432     0.021   12.6   0.0   2   2     0.062       2.7    5.7   0.0   262   296   128   163    98   174 0.72 -
80377at50557_121845_0:0030d4|STRG.7459.1:283-858|+     -            192 43121at50557         -            432     0.022   12.6   0.0   1   2     0.066       2.8    5.6   0.0   197   227     1    31     1    43 0.92 -
80377at50557_121845_0:0030d4|STRG.7459.1:283-858|+     -            192 43121at50557         -            432     0.022   12.6   0.0   2   2      0.14       6.1    4.5   0.1   256   336    99   179    90   192 0.59 -
37700at50557_1629725_0:002171|STRG.8808.2:384-1040|+   -            219 43121at50557         -            432     0.042   11.6   0.2   1   1    0.0016     0.068   10.9   0.0   285   337     6    63     2   107 0.83 -
58729at50557_64793_0:000fa2|STRG.8808.1:18-830|+       -            271 43121at50557         -            432     0.053   11.3   0.0   1   1    0.0016     0.071   10.9   0.0   283   337    90   149    76   191 0.83 -
69548at50557_7375_0:00230f|STRG.11276.1:397-1041|+     -            215 43121at50557         -            432     0.053   11.3   0.0   1   1    0.0072      0.31    8.8   0.0   202   306    17   137     1   142 0.62 -
69548at50557_7375_0:00230f|STRG.11276.4:392-1036|+     -            215 43121at50557         -            432     0.053   11.3   0.0   1   1    0.0072      0.31    8.8   0.0   202   306    17   137     1   142 0.62 -
69548at50557_7375_0:00230f|STRG.11276.5:234-878|+      -            215 43121at50557         -            432     0.053   11.3   0.0   1   1    0.0072      0.31    8.8   0.0   202   306    17   137     1   142 0.62 -
78072at50557_319348_0:003130|STRG.4879.1:1469-2065|+   -            199 43121at50557         -            432     0.084   10.6   0.1   1   2      0.31        13    3.4   0.0   340   384     4    49     1    59 0.75 -
78072at50557_319348_0:003130|STRG.4879.1:1469-2065|+   -            199 43121at50557         -            432     0.084   10.6   0.1   2   2     0.094       4.1    5.1   0.1   255   295    70   111    56   118 0.79 -
78072at50557_319348_0:003130|STRG.4879.2:792-1388|+    -            199 43121at50557         -            432     0.084   10.6   0.1   1   2      0.31        13    3.4   0.0   340   384     4    49     1    59 0.75 -
78072at50557_319348_0:003130|STRG.4879.2:792-1388|+    -            199 43121at50557         -            432     0.084   10.6   0.1   2   2     0.094       4.1    5.1   0.1   255   295    70   111    56   118 0.79 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/43121at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/43121at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/43121at50557.hmm annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 17:34:58 2024
# [ok]
