#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
37475at50557_103372_0:00039a|STRG.14964.1:2-1201|+     -            400 37475at50557         -            589   1.8e-94  315.9   8.0   1   1   1.4e-94   5.7e-93  311.0   8.0   257   566     7   400     4   400 0.86 -
43553at50557_103372_0:0013d1|STRG.7364.3:48-1112|+     -            355 37475at50557         -            589   0.00014   19.1   3.6   1   4     0.026         1    6.3   0.1   148   184    83   119    57   131 0.90 -
43553at50557_103372_0:0013d1|STRG.7364.3:48-1112|+     -            355 37475at50557         -            589   0.00014   19.1   3.6   2   4     0.012      0.48    7.4   0.1   143   212   160   228   156   237 0.88 -
43553at50557_103372_0:0013d1|STRG.7364.3:48-1112|+     -            355 37475at50557         -            589   0.00014   19.1   3.6   3   4      0.13       5.2    4.0   0.1   150   192   209   249   203   259 0.85 -
43553at50557_103372_0:0013d1|STRG.7364.3:48-1112|+     -            355 37475at50557         -            589   0.00014   19.1   3.6   4   4     0.088       3.6    4.6   0.0   152   190   254   292   246   315 0.64 -
43553at50557_103372_0:0013d1|STRG.7364.1:0-1127|+      -            376 37475at50557         -            589   0.00016   18.9   4.5   1   3     0.029       1.2    6.2   0.2   148   184    82   118    58   130 0.90 -
43553at50557_103372_0:0013d1|STRG.7364.1:0-1127|+      -            376 37475at50557         -            589   0.00016   18.9   4.5   2   3     0.014      0.58    7.2   0.1   144   212   160   227   156   235 0.88 -
43553at50557_103372_0:0013d1|STRG.7364.1:0-1127|+      -            376 37475at50557         -            589   0.00016   18.9   4.5   3   3     0.081       3.3    4.7   0.0   151   191   252   292   243   324 0.68 -
42371at50557_520822_0:00190c|STRG.12385.5:90-1665|+    -            467 37475at50557         -            589    0.0002   18.6   8.5   1   4       1.4        56    0.6   0.0    79   108   145   174   139   178 0.86 -
42371at50557_520822_0:00190c|STRG.12385.5:90-1665|+    -            467 37475at50557         -            589    0.0002   18.6   8.5   2   4     0.078       3.2    4.7   1.2   144   232   185   288   179   310 0.58 -
42371at50557_520822_0:00190c|STRG.12385.5:90-1665|+    -            467 37475at50557         -            589    0.0002   18.6   8.5   3   4     0.014      0.58    7.2   0.0   163   188   376   401   368   404 0.91 -
42371at50557_520822_0:00190c|STRG.12385.5:90-1665|+    -            467 37475at50557         -            589    0.0002   18.6   8.5   4   4     0.021      0.86    6.6   0.1   150   180   405   436   402   443 0.87 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   1   4      0.99        40    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   2   4      0.25        10    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   3   4      0.24       9.7    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4684.1:472-1170|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   4   4    0.0013     0.052   10.6   0.2   139   179   192   233   188   233 0.86 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   1   4      0.99        40    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   2   4      0.25        10    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   3   4      0.24       9.7    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4684.2:619-1317|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   4   4    0.0013     0.052   10.6   0.2   139   179   192   233   188   233 0.86 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   1   4      0.99        40    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   2   4      0.25        10    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   3   4      0.24       9.7    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4684.3:499-1197|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   4   4    0.0013     0.052   10.6   0.2   139   179   192   233   188   233 0.86 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   1   4      0.99        40    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   2   4      0.25        10    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   3   4      0.24       9.7    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4684.4:488-1186|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   4   4    0.0013     0.052   10.6   0.2   139   179   192   233   188   233 0.86 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   1   4      0.99        40    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   2   4      0.25        10    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   3   4      0.24       9.7    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4684.5:854-1552|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   4   4    0.0013     0.052   10.6   0.2   139   179   192   233   188   233 0.86 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   1   4      0.99        40    1.1   0.0   157   182    70    96    59   104 0.72 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   2   4      0.25        10    3.1   0.1   149   184   112   148   104   153 0.76 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   3   4      0.24       9.7    3.1   0.0   145   181   154   191   147   195 0.77 -
69548at50557_116153_0:002191|STRG.4684.6:594-1292|+    -            233 37475at50557         -            589   0.00021   18.5   4.1   4   4    0.0013     0.052   10.6   0.2   139   179   192   233   188   233 0.86 -
57752at50557_45779_0:003ace|STRG.1785.1:767-1675|+     -            303 37475at50557         -            589   0.00021   18.5   1.2   1   3     0.051       2.1    5.4   0.1   151   181     1    31     1    42 0.93 -
57752at50557_45779_0:003ace|STRG.1785.1:767-1675|+     -            303 37475at50557         -            589   0.00021   18.5   1.2   2   3      0.01      0.41    7.7   0.0    41   105    48   113    35   117 0.83 -
57752at50557_45779_0:003ace|STRG.1785.1:767-1675|+     -            303 37475at50557         -            589   0.00021   18.5   1.2   3   3      0.26        11    3.0   0.1   161   192   242   273   186   301 0.73 -
57752at50557_45779_0:003ace|STRG.1785.2:1101-2009|+    -            303 37475at50557         -            589   0.00021   18.5   1.2   1   3     0.051       2.1    5.4   0.1   151   181     1    31     1    42 0.93 -
57752at50557_45779_0:003ace|STRG.1785.2:1101-2009|+    -            303 37475at50557         -            589   0.00021   18.5   1.2   2   3      0.01      0.41    7.7   0.0    41   105    48   113    35   117 0.83 -
57752at50557_45779_0:003ace|STRG.1785.2:1101-2009|+    -            303 37475at50557         -            589   0.00021   18.5   1.2   3   3      0.26        11    3.0   0.1   161   192   242   273   186   301 0.73 -
43553at50557_103372_0:0013d1|STRG.7364.2:0-1190|+      -            397 37475at50557         -            589    0.0003   18.0   4.0   1   4     0.032       1.3    6.0   0.2   148   184   125   161   101   173 0.90 -
43553at50557_103372_0:0013d1|STRG.7364.2:0-1190|+      -            397 37475at50557         -            589    0.0003   18.0   4.0   2   4     0.015      0.62    7.1   0.1   144   212   203   270   199   279 0.88 -
43553at50557_103372_0:0013d1|STRG.7364.2:0-1190|+      -            397 37475at50557         -            589    0.0003   18.0   4.0   3   4      0.15         6    3.8   0.0   150   192   251   291   246   302 0.84 -
43553at50557_103372_0:0013d1|STRG.7364.2:0-1190|+      -            397 37475at50557         -            589    0.0003   18.0   4.0   4   4       0.1         4    4.4   0.0   151   190   295   334   287   357 0.65 -
40115at50557_103372_0:0021d6|STRG.15605.2:3992-4969|+  -            326 37475at50557         -            589   0.00035   17.8   6.8   1   4     0.017      0.69    6.9   0.0   149   181    22    52    12    58 0.84 -
40115at50557_103372_0:0021d6|STRG.15605.2:3992-4969|+  -            326 37475at50557         -            589   0.00035   17.8   6.8   2   4      0.21       8.6    3.3   0.0   147   188    60   101    54   110 0.77 -
40115at50557_103372_0:0021d6|STRG.15605.2:3992-4969|+  -            326 37475at50557         -            589   0.00035   17.8   6.8   3   4     0.077       3.1    4.8   0.2   149   185   251   287   223   293 0.82 -
40115at50557_103372_0:0021d6|STRG.15605.2:3992-4969|+  -            326 37475at50557         -            589   0.00035   17.8   6.8   4   4      0.19       7.7    3.5   0.1    77   108   297   326   295   326 0.84 -
767at50557_520822_0:000947|STRG.1955.7:0-10082|+       -           3361 37475at50557         -            589   0.00045   17.4   0.1   1   3       2.6   1.1e+02   -0.3   0.0    82   101   111   130   102   150 0.81 -
767at50557_520822_0:000947|STRG.1955.7:0-10082|+       -           3361 37475at50557         -            589   0.00045   17.4   0.1   2   3       5.4   2.2e+02   -1.3   0.0    86   108   189   212   176   226 0.60 -
767at50557_520822_0:000947|STRG.1955.7:0-10082|+       -           3361 37475at50557         -            589   0.00045   17.4   0.1   3   3   0.00019    0.0077   13.4   0.0   144   181  3262  3299  3248  3312 0.90 -
767at50557_520822_0:000947|STRG.1955.3:303-10298|+     -           3332 37475at50557         -            589   0.00053   17.2   0.2   1   3       3.3   1.3e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1955.3:303-10298|+     -           3332 37475at50557         -            589   0.00053   17.2   0.2   2   3       5.3   2.2e+02   -1.3   0.0    86   108   190   213   177   228 0.61 -
767at50557_520822_0:000947|STRG.1955.3:303-10298|+     -           3332 37475at50557         -            589   0.00053   17.2   0.2   3   3   0.00019    0.0076   13.4   0.0   144   181  3233  3270  3219  3283 0.90 -
767at50557_520822_0:000947|STRG.1955.1:303-10372|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   1   3       3.3   1.3e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1955.1:303-10372|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   2   3       5.3   2.2e+02   -1.3   0.0    86   108   190   213   177   228 0.61 -
767at50557_520822_0:000947|STRG.1955.1:303-10372|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   3   3   0.00019    0.0076   13.4   0.0   144   181  3234  3271  3220  3284 0.90 -
767at50557_520822_0:000947|STRG.1955.2:303-10301|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   1   3       3.3   1.3e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1955.2:303-10301|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   2   3       5.3   2.2e+02   -1.3   0.0    86   108   190   213   177   228 0.61 -
767at50557_520822_0:000947|STRG.1955.2:303-10301|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   3   3   0.00019    0.0076   13.4   0.0   144   181  3234  3271  3220  3284 0.90 -
767at50557_520822_0:000947|STRG.1955.4:303-10560|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   1   3       3.3   1.3e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1955.4:303-10560|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   2   3       5.3   2.2e+02   -1.3   0.0    86   108   190   213   177   228 0.61 -
767at50557_520822_0:000947|STRG.1955.4:303-10560|+     -           3333 37475at50557         -            589   0.00053   17.2   0.2   3   3   0.00019    0.0076   13.4   0.0   144   181  3234  3271  3220  3284 0.90 -
767at50557_520822_0:000947|STRG.1955.6:303-10471|+     -           3366 37475at50557         -            589   0.00054   17.2   0.2   1   3       3.3   1.3e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1955.6:303-10471|+     -           3366 37475at50557         -            589   0.00054   17.2   0.2   2   3       5.4   2.2e+02   -1.3   0.0    86   108   223   246   210   260 0.60 -
767at50557_520822_0:000947|STRG.1955.6:303-10471|+     -           3366 37475at50557         -            589   0.00054   17.2   0.2   3   3   0.00019    0.0077   13.4   0.0   144   181  3267  3304  3253  3317 0.90 -
767at50557_520822_0:000947|STRG.1955.5:303-10459|+     -           3362 37475at50557         -            589   0.00054   17.2   0.2   1   3       3.3   1.3e+02   -0.6   0.1    82   101   111   130   106   138 0.82 -
767at50557_520822_0:000947|STRG.1955.5:303-10459|+     -           3362 37475at50557         -            589   0.00054   17.2   0.2   2   3       5.4   2.2e+02   -1.3   0.0    86   108   190   213   177   227 0.60 -
767at50557_520822_0:000947|STRG.1955.5:303-10459|+     -           3362 37475at50557         -            589   0.00054   17.2   0.2   3   3   0.00019    0.0077   13.4   0.0   144   181  3263  3300  3249  3313 0.90 -
48053at50557_121845_0:002b56|STRG.4092.1:67-384|+      -            106 37475at50557         -            589    0.0006   17.0   0.0   1   2      0.26        11    3.0   0.0    96   186    13    32     1    37 0.59 -
48053at50557_121845_0:002b56|STRG.4092.1:67-384|+      -            106 37475at50557         -            589    0.0006   17.0   0.0   2   2   0.00053     0.021   11.9   0.0    79   109    38    68    34    72 0.92 -
56099at50557_34720_0:001a91|STRG.18490.2:727-1425|+    -            233 37475at50557         -            589   0.00065   16.9   0.4   1   2     0.093       3.8    4.5   0.0   139   218    25   106     3   118 0.52 -
56099at50557_34720_0:001a91|STRG.18490.2:727-1425|+    -            233 37475at50557         -            589   0.00065   16.9   0.4   2   2    0.0014     0.058   10.5   0.1   156   185   117   146   110   161 0.87 -
42371at50557_520822_0:00190c|STRG.12385.4:496-2316|+   -            607 37475at50557         -            589   0.00075   16.7   8.3   1   4         2        82    0.1   0.0    79   108   285   314   281   318 0.86 -
42371at50557_520822_0:00190c|STRG.12385.4:496-2316|+   -            607 37475at50557         -            589   0.00075   16.7   8.3   2   4      0.21       8.4    3.3   2.3   144   231   325   427   295   449 0.62 -
42371at50557_520822_0:00190c|STRG.12385.4:496-2316|+   -            607 37475at50557         -            589   0.00075   16.7   8.3   3   4     0.019      0.79    6.7   0.0   163   188   516   541   508   544 0.91 -
42371at50557_520822_0:00190c|STRG.12385.4:496-2316|+   -            607 37475at50557         -            589   0.00075   16.7   8.3   4   4     0.031       1.2    6.1   0.1   150   180   545   576   542   581 0.87 -
42371at50557_520822_0:00190c|STRG.12385.2:496-2319|+   -            608 37475at50557         -            589   0.00076   16.7   8.3   1   4         2        82    0.1   0.0    79   108   286   315   282   319 0.86 -
42371at50557_520822_0:00190c|STRG.12385.2:496-2319|+   -            608 37475at50557         -            589   0.00076   16.7   8.3   2   4      0.21       8.5    3.3   2.4   144   231   326   428   296   450 0.62 -
42371at50557_520822_0:00190c|STRG.12385.2:496-2319|+   -            608 37475at50557         -            589   0.00076   16.7   8.3   3   4     0.019      0.79    6.7   0.0   163   188   517   542   509   545 0.91 -
42371at50557_520822_0:00190c|STRG.12385.2:496-2319|+   -            608 37475at50557         -            589   0.00076   16.7   8.3   4   4     0.031       1.3    6.1   0.1   150   180   546   577   543   582 0.87 -
42371at50557_520822_0:00190c|STRG.12385.3:496-2340|+   -            608 37475at50557         -            589   0.00076   16.7   8.3   1   4         2        82    0.1   0.0    79   108   286   315   282   319 0.86 -
42371at50557_520822_0:00190c|STRG.12385.3:496-2340|+   -            608 37475at50557         -            589   0.00076   16.7   8.3   2   4      0.21       8.5    3.3   2.4   144   231   326   428   296   450 0.62 -
42371at50557_520822_0:00190c|STRG.12385.3:496-2340|+   -            608 37475at50557         -            589   0.00076   16.7   8.3   3   4     0.019      0.79    6.7   0.0   163   188   517   542   509   545 0.91 -
42371at50557_520822_0:00190c|STRG.12385.3:496-2340|+   -            608 37475at50557         -            589   0.00076   16.7   8.3   4   4     0.031       1.3    6.1   0.1   150   180   546   577   543   582 0.87 -
37700at50557_34720_0:0020a5|STRG.9037.1:497-2719|+     -            741 37475at50557         -            589   0.00085   16.5   0.0   1   4       3.2   1.3e+02   -0.6   0.0   149   186   431   468   422   481 0.74 -
37700at50557_34720_0:0020a5|STRG.9037.1:497-2719|+     -            741 37475at50557         -            589   0.00085   16.5   0.0   2   4      0.25        10    3.1   0.0   148   180   483   515   471   521 0.92 -
37700at50557_34720_0:0020a5|STRG.9037.1:497-2719|+     -            741 37475at50557         -            589   0.00085   16.5   0.0   3   4     0.036       1.5    5.8   0.0   148   188   663   703   655   710 0.86 -
37700at50557_34720_0:0020a5|STRG.9037.1:497-2719|+     -            741 37475at50557         -            589   0.00085   16.5   0.0   4   4     0.026         1    6.3   0.0   122   178   686   739   681   740 0.87 -
37700at50557_34720_0:0020a5|STRG.9037.2:497-2716|+     -            740 37475at50557         -            589   0.00085   16.5   0.0   1   4       2.9   1.2e+02   -0.4   0.0   148   186   429   467   418   480 0.75 -
37700at50557_34720_0:0020a5|STRG.9037.2:497-2716|+     -            740 37475at50557         -            589   0.00085   16.5   0.0   2   4      0.25        10    3.1   0.0   148   180   482   514   470   520 0.92 -
37700at50557_34720_0:0020a5|STRG.9037.2:497-2716|+     -            740 37475at50557         -            589   0.00085   16.5   0.0   3   4     0.036       1.5    5.8   0.0   148   188   662   702   654   709 0.86 -
37700at50557_34720_0:0020a5|STRG.9037.2:497-2716|+     -            740 37475at50557         -            589   0.00085   16.5   0.0   4   4     0.026         1    6.3   0.0   122   178   685   738   680   739 0.87 -
42371at50557_520822_0:00190c|STRG.12385.1:496-2316|+   -            607 37475at50557         -            589   0.00091   16.4   8.6   1   4       1.9        79    0.1   0.0    79   108   285   314   280   318 0.86 -
42371at50557_520822_0:00190c|STRG.12385.1:496-2316|+   -            607 37475at50557         -            589   0.00091   16.4   8.6   2   4      0.25        10    3.1   2.7   144   231   325   427   295   450 0.62 -
42371at50557_520822_0:00190c|STRG.12385.1:496-2316|+   -            607 37475at50557         -            589   0.00091   16.4   8.6   3   4     0.019      0.79    6.7   0.0   163   188   516   541   508   544 0.91 -
42371at50557_520822_0:00190c|STRG.12385.1:496-2316|+   -            607 37475at50557         -            589   0.00091   16.4   8.6   4   4     0.031       1.2    6.1   0.1   150   180   545   576   542   581 0.87 -
40115at50557_121225_0:000dac|STRG.2366.1:749-1819|+    -            357 37475at50557         -            589    0.0011   16.2   1.5   1   4       1.6        64    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2366.1:749-1819|+    -            357 37475at50557         -            589    0.0011   16.2   1.5   2   4      0.49        20    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2366.1:749-1819|+    -            357 37475at50557         -            589    0.0011   16.2   1.5   3   4    0.0055      0.22    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2366.1:749-1819|+    -            357 37475at50557         -            589    0.0011   16.2   1.5   4   4     0.016      0.66    7.0   0.0   180   247   253   328   237   339 0.69 -
40115at50557_121225_0:000dac|STRG.2366.2:696-1766|+    -            357 37475at50557         -            589    0.0011   16.2   1.5   1   4       1.6        64    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2366.2:696-1766|+    -            357 37475at50557         -            589    0.0011   16.2   1.5   2   4      0.49        20    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2366.2:696-1766|+    -            357 37475at50557         -            589    0.0011   16.2   1.5   3   4    0.0055      0.22    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2366.2:696-1766|+    -            357 37475at50557         -            589    0.0011   16.2   1.5   4   4     0.016      0.66    7.0   0.0   180   247   253   328   237   339 0.69 -
40115at50557_121225_0:000dac|STRG.2366.4:1296-2366|+   -            357 37475at50557         -            589    0.0011   16.2   1.5   1   4       1.6        64    0.4   0.0     6    36    50    80    47    88 0.82 -
40115at50557_121225_0:000dac|STRG.2366.4:1296-2366|+   -            357 37475at50557         -            589    0.0011   16.2   1.5   2   4      0.49        20    2.1   0.0   150   180    88   118    67   124 0.83 -
40115at50557_121225_0:000dac|STRG.2366.4:1296-2366|+   -            357 37475at50557         -            589    0.0011   16.2   1.5   3   4    0.0055      0.22    8.5   0.1   178   258   209   293   192   300 0.78 -
40115at50557_121225_0:000dac|STRG.2366.4:1296-2366|+   -            357 37475at50557         -            589    0.0011   16.2   1.5   4   4     0.016      0.66    7.0   0.0   180   247   253   328   237   339 0.69 -
77772at50557_1041015_0:0039a4|STRG.15109.1:271-747|+   -            159 37475at50557         -            589    0.0011   16.2   0.0   1   2      0.71        29    1.6   0.0   120   184    14    80     8    86 0.72 -
77772at50557_1041015_0:0039a4|STRG.15109.1:271-747|+   -            159 37475at50557         -            589    0.0011   16.2   0.0   2   2   7.7e-05    0.0031   14.7   0.0   133   202    69   146    61   153 0.78 -
77772at50557_1041015_0:0039a4|STRG.15109.2:106-582|+   -            159 37475at50557         -            589    0.0011   16.2   0.0   1   2      0.71        29    1.6   0.0   120   184    14    80     8    86 0.72 -
77772at50557_1041015_0:0039a4|STRG.15109.2:106-582|+   -            159 37475at50557         -            589    0.0011   16.2   0.0   2   2   7.7e-05    0.0031   14.7   0.0   133   202    69   146    61   153 0.78 -
40115at50557_103372_0:0021d6|STRG.15605.3:358-1368|+   -            337 37475at50557         -            589    0.0013   15.9   4.3   1   4     0.015       0.6    7.1   0.0   149   181    22    52     9    62 0.84 -
40115at50557_103372_0:0021d6|STRG.15605.3:358-1368|+   -            337 37475at50557         -            589    0.0013   15.9   4.3   2   4      0.22       9.1    3.2   0.0   147   188    60   101    54   110 0.77 -
40115at50557_103372_0:0021d6|STRG.15605.3:358-1368|+   -            337 37475at50557         -            589    0.0013   15.9   4.3   3   4     0.079       3.2    4.7   0.2   149   185   251   287   222   293 0.82 -
40115at50557_103372_0:0021d6|STRG.15605.3:358-1368|+   -            337 37475at50557         -            589    0.0013   15.9   4.3   4   4        10     4e+02   -2.2   0.0    77   108   297   326   295   328 0.71 -
56752at50557_144034_0:000a3e|STRG.17520.3:112-1869|+   -            586 37475at50557         -            589    0.0014   15.8   0.0   1   2   0.00016    0.0064   13.6   0.0    26   109   132   212   119   216 0.76 -
56752at50557_144034_0:000a3e|STRG.17520.3:112-1869|+   -            586 37475at50557         -            589    0.0014   15.8   0.0   2   2       5.9   2.4e+02   -1.4   0.0    95   113   533   551   530   558 0.87 -
80377at50557_39758_0:001a6c|STRG.989.1:599-1360|+      -            254 37475at50557         -            589    0.0015   15.7   2.7   1   2     0.005       0.2    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.989.1:599-1360|+      -            254 37475at50557         -            589    0.0015   15.7   2.7   2   2    0.0024     0.097    9.7   2.6    58   181    78   213    72   247 0.71 -
80377at50557_39758_0:001a6c|STRG.989.2:1048-1809|+     -            254 37475at50557         -            589    0.0015   15.7   2.7   1   2     0.005       0.2    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.989.2:1048-1809|+     -            254 37475at50557         -            589    0.0015   15.7   2.7   2   2    0.0024     0.097    9.7   2.6    58   181    78   213    72   247 0.71 -
80377at50557_39758_0:001a6c|STRG.989.3:931-1692|+      -            254 37475at50557         -            589    0.0015   15.7   2.7   1   2     0.005       0.2    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.989.3:931-1692|+      -            254 37475at50557         -            589    0.0015   15.7   2.7   2   2    0.0024     0.097    9.7   2.6    58   181    78   213    72   247 0.71 -
80377at50557_39758_0:001a6c|STRG.989.4:856-1617|+      -            254 37475at50557         -            589    0.0015   15.7   2.7   1   2     0.005       0.2    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.989.4:856-1617|+      -            254 37475at50557         -            589    0.0015   15.7   2.7   2   2    0.0024     0.097    9.7   2.6    58   181    78   213    72   247 0.71 -
80377at50557_39758_0:001a6c|STRG.989.5:823-1584|+      -            254 37475at50557         -            589    0.0015   15.7   2.7   1   2     0.005       0.2    8.7   0.5   121   203    68   162    15   167 0.61 -
80377at50557_39758_0:001a6c|STRG.989.5:823-1584|+      -            254 37475at50557         -            589    0.0015   15.7   2.7   2   2    0.0024     0.097    9.7   2.6    58   181    78   213    72   247 0.71 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 37475at50557         -            589    0.0017   15.5   3.9   1   4      0.32        13    2.7   0.0    79   108   545   574   493   581 0.84 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 37475at50557         -            589    0.0017   15.5   3.9   2   4      0.94        38    1.2   0.1   150   186   640   675   636   712 0.75 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 37475at50557         -            589    0.0017   15.5   3.9   3   4     0.045       1.8    5.5   0.1   173   205   714   748   711   752 0.83 -
12735at50557_34720_0:000d5c|STRG.14307.3:3-2894|+      -            964 37475at50557         -            589    0.0017   15.5   3.9   4   4      0.18       7.3    3.5   0.1   156   186   825   855   788   880 0.83 -
12735at50557_34720_0:000d5c|STRG.14307.1:281-3292|+    -           1004 37475at50557         -            589    0.0019   15.4   3.8   1   4      0.33        13    2.7   0.0    79   108   585   614   533   621 0.85 -
12735at50557_34720_0:000d5c|STRG.14307.1:281-3292|+    -           1004 37475at50557         -            589    0.0019   15.4   3.8   2   4      0.99        40    1.1   0.1   150   186   680   715   676   751 0.75 -
12735at50557_34720_0:000d5c|STRG.14307.1:281-3292|+    -           1004 37475at50557         -            589    0.0019   15.4   3.8   3   4     0.047       1.9    5.5   0.1   173   205   754   788   751   792 0.83 -
12735at50557_34720_0:000d5c|STRG.14307.1:281-3292|+    -           1004 37475at50557         -            589    0.0019   15.4   3.8   4   4      0.19       7.7    3.5   0.1   156   186   865   895   828   920 0.83 -
56752at50557_144034_0:000a3e|STRG.17520.1:706-2733|+   -            676 37475at50557         -            589    0.0019   15.4   0.0   1   2   0.00019    0.0078   13.4   0.0    26   109   222   302   209   306 0.76 -
56752at50557_144034_0:000a3e|STRG.17520.1:706-2733|+   -            676 37475at50557         -            589    0.0019   15.4   0.0   2   2       7.1   2.9e+02   -1.7   0.0    95   113   623   641   620   647 0.87 -
43719at50557_456900_0:000a8d|STRG.11910.1:0-2084|+     -            695 37475at50557         -            589     0.002   15.3   0.0   1   3      0.11       4.3    4.3   0.0   216   256    51    91    45   111 0.83 -
43719at50557_456900_0:000a8d|STRG.11910.1:0-2084|+     -            695 37475at50557         -            589     0.002   15.3   0.0   2   3     0.054       2.2    5.3   0.1    75   110   136   171   106   221 0.81 -
