#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.5061.1:0-1955|+      -            652 31374at50557         -            569  1.9e-289  959.7  17.0   1   1  1.1e-289  3.3e-288  955.5  17.0     1   569     4   647     4   647 0.93 -
74508at50557_7394_0:0023c7|STRG.14008.1:272-1252|+     -            327 31374at50557         -            569   3.1e-10   37.9   4.9   2   2      0.77        23    2.0   0.1   389   446   260   317   256   324 0.69 -
74508at50557_7394_0:0023c7|STRG.14008.3:0-980|+        -            327 31374at50557         -            569   3.1e-10   37.9   4.9   1   2   1.9e-11   5.5e-10   37.0   1.4   349   460    31   148    28   155 0.88 -
74508at50557_7394_0:0023c7|STRG.14008.3:0-980|+        -            327 31374at50557         -            569   3.1e-10   37.9   4.9   2   2      0.77        23    2.0   0.1   389   446   260   317   256   324 0.69 -
80377at50557_217634_0:002edc|STRG.4716.2:696-1577|+    -            294 31374at50557         -            569   3.3e-10   37.8   6.1   1   3      0.61        18    2.3   0.1   390   408     8    26     4    33 0.88 -
80377at50557_217634_0:002edc|STRG.4716.2:696-1577|+    -            294 31374at50557         -            569   3.3e-10   37.8   6.1   2   3   3.9e-09   1.2e-07   29.3   0.0   349   460    54   171    36   180 0.90 -
80377at50557_217634_0:002edc|STRG.4716.2:696-1577|+    -            294 31374at50557         -            569   3.3e-10   37.8   6.1   3   3     0.014      0.42    7.7   0.4   343   410   218   291   190   294 0.67 -
90358at50557_34720_0:001602|STRG.3814.1:147-1331|+     -            395 31374at50557         -            569   3.4e-10   37.7   3.2   1   2   2.1e-06   6.3e-05   20.3   0.1   421   536    63   191    42   200 0.51 -
90358at50557_34720_0:001602|STRG.3814.1:147-1331|+     -            395 31374at50557         -            569   3.4e-10   37.7   3.2   2   2   1.8e-05   0.00054   17.2   0.4   339   476   242   389   226   392 0.81 -
43719at50557_456900_0:000a8d|STRG.5392.1:505-2589|+    -            695 31374at50557         -            569   4.5e-10   37.3   1.7   1   2   3.2e-11   9.5e-10   36.2   0.3   347   461    57   172    50   213 0.91 -
43719at50557_456900_0:000a8d|STRG.5392.1:505-2589|+    -            695 31374at50557         -            569   4.5e-10   37.3   1.7   2   2       4.3   1.3e+02   -0.5   0.1   343   365   660   682   653   688 0.81 -
40115at50557_116153_0:000cbb|STRG.9768.1:168-1067|+    -            300 31374at50557         -            569   4.7e-10   37.2   0.3   1   4    0.0022     0.066   10.3   0.0   503   536     1    34     1    44 0.85 -
40115at50557_116153_0:000cbb|STRG.9768.1:168-1067|+    -            300 31374at50557         -            569   4.7e-10   37.2   0.3   2   4   4.2e-05    0.0012   16.0   0.0   346   463    48   166    40   194 0.87 -
40115at50557_116153_0:000cbb|STRG.9768.1:168-1067|+    -            300 31374at50557         -            569   4.7e-10   37.2   0.3   3   4      0.83        25    1.8   0.0   393   460   181   253   168   256 0.60 -
40115at50557_116153_0:000cbb|STRG.9768.1:168-1067|+    -            300 31374at50557         -            569   4.7e-10   37.2   0.3   4   4      0.02      0.59    7.2   0.1   351   416   227   300   213   300 0.82 -
78072at50557_7038_0:0021a3|STRG.3821.1:789-1637|+      -            283 31374at50557         -            569   5.1e-10   37.1   2.1   1   2   2.4e-10   7.2e-09   33.3   1.1   340   464    40   167    36   177 0.86 -
78072at50557_7038_0:0021a3|STRG.3821.1:789-1637|+      -            283 31374at50557         -            569   5.1e-10   37.1   2.1   2   2       0.4        12    2.9   0.0   390   460   177   259   173   265 0.77 -
78072at50557_7038_0:0021a3|STRG.3821.3:789-1637|+      -            283 31374at50557         -            569   5.1e-10   37.1   2.1   1   2   2.4e-10   7.2e-09   33.3   1.1   340   464    40   167    36   177 0.86 -
78072at50557_7038_0:0021a3|STRG.3821.3:789-1637|+      -            283 31374at50557         -            569   5.1e-10   37.1   2.1   2   2       0.4        12    2.9   0.0   390   460   177   259   173   265 0.77 -
78072at50557_7038_0:0021a3|STRG.3821.4:180-1028|+      -            283 31374at50557         -            569   5.1e-10   37.1   2.1   1   2   2.4e-10   7.2e-09   33.3   1.1   340   464    40   167    36   177 0.86 -
78072at50557_7038_0:0021a3|STRG.3821.4:180-1028|+      -            283 31374at50557         -            569   5.1e-10   37.1   2.1   2   2       0.4        12    2.9   0.0   390   460   177   259   173   265 0.77 -
80377at50557_6973_0:004ca4|STRG.23039.5:220-888|+      -            223 31374at50557         -            569   5.4e-10   37.0   0.0   1   1   3.5e-11     1e-09   36.1   0.0   350   532    17   222    10   223 0.79 -
57752at50557_45779_0:003ace|STRG.6606.1:1266-2084|+    -            273 31374at50557         -            569   6.5e-10   36.8   2.3   1   3   0.00012    0.0034   14.6   0.1   503   545     1    43     1    60 0.62 -
57752at50557_45779_0:003ace|STRG.6606.1:1266-2084|+    -            273 31374at50557         -            569   6.5e-10   36.8   2.3   2   3    0.0011     0.034   11.3   0.1   325   377    66   117    62   237 0.64 -
57752at50557_45779_0:003ace|STRG.6606.1:1266-2084|+    -            273 31374at50557         -            569   6.5e-10   36.8   2.3   3   3    0.0048      0.14    9.2   0.1   433   471   234   273   216   273 0.80 -
57752at50557_45779_0:003ace|STRG.6606.2:1104-1922|+    -            273 31374at50557         -            569   6.5e-10   36.8   2.3   1   3   0.00012    0.0034   14.6   0.1   503   545     1    43     1    60 0.62 -
57752at50557_45779_0:003ace|STRG.6606.2:1104-1922|+    -            273 31374at50557         -            569   6.5e-10   36.8   2.3   2   3    0.0011     0.034   11.3   0.1   325   377    66   117    62   237 0.64 -
57752at50557_45779_0:003ace|STRG.6606.2:1104-1922|+    -            273 31374at50557         -            569   6.5e-10   36.8   2.3   3   3    0.0048      0.14    9.2   0.1   433   471   234   273   216   273 0.80 -
68957at50557_103372_0:001943|STRG.1387.1:0-1295|+      -            432 31374at50557         -            569   1.1e-09   36.0   0.0   1   2   3.8e-06   0.00011   19.5   0.0   346   454   151   261   127   270 0.85 -
68957at50557_103372_0:001943|STRG.1387.1:0-1295|+      -            432 31374at50557         -            569   1.1e-09   36.0   0.0   2   2   0.00018    0.0053   13.9   0.0   502   535   362   395   327   418 0.70 -
78072at50557_7091_0:000db0|STRG.9426.1:511-1098|+      -            196 31374at50557         -            569   1.1e-09   36.0   0.0   1   1     9e-11   2.7e-09   34.7   0.0   342   419    49   130    33   137 0.87 -
80377at50557_7237_0:001b62|STRG.10128.1:716-1573|+     -            286 31374at50557         -            569   1.5e-09   35.6   0.3   1   3   8.9e-08   2.6e-06   24.9   0.1   353   441     2    89     1   106 0.89 -
80377at50557_7237_0:001b62|STRG.10128.1:716-1573|+     -            286 31374at50557         -            569   1.5e-09   35.6   0.3   2   3         2        58    0.6   0.0   504   533   169   198   141   203 0.64 -
80377at50557_7237_0:001b62|STRG.10128.1:716-1573|+     -            286 31374at50557         -            569   1.5e-09   35.6   0.3   3   3     0.015      0.43    7.6   0.0   392   477   172   269   166   275 0.65 -
34006at50557_520822_0:000571|STRG.14919.1:0-1982|+     -            661 31374at50557         -            569   1.6e-09   35.4   0.6   1   5      0.05       1.5    5.9   0.0   499   540   186   228   174   235 0.81 -
34006at50557_520822_0:000571|STRG.14919.1:0-1982|+     -            661 31374at50557         -            569   1.6e-09   35.4   0.6   2   5       2.5        75    0.3   0.0   504   555   239   291   232   297 0.80 -
34006at50557_520822_0:000571|STRG.14919.1:0-1982|+     -            661 31374at50557         -            569   1.6e-09   35.4   0.6   3   5    0.0091      0.27    8.3   0.1   337   376   283   323   247   328 0.85 -
34006at50557_520822_0:000571|STRG.14919.1:0-1982|+     -            661 31374at50557         -            569   1.6e-09   35.4   0.6   4   5     0.031      0.92    6.6   0.0   508   539   346   377   326   383 0.82 -
34006at50557_520822_0:000571|STRG.14919.1:0-1982|+     -            661 31374at50557         -            569   1.6e-09   35.4   0.6   5   5    0.0053      0.16    9.1   0.0   503   545   388   430   381   443 0.81 -
48053at50557_1629725_0:001d98|STRG.10359.1:697-1386|+  -            230 31374at50557         -            569   1.7e-09   35.4   1.1   1   1   9.2e-11   2.7e-09   34.7   1.1   346   472    35   162    24   207 0.83 -
23620at50557_34720_0:0012cc|STRG.4837.2:11-1774|+      -            537 31374at50557         -            569   2.6e-09   34.8   0.1   1   3   0.00043     0.013   12.7   0.0   383   426   194   237   189   285 0.62 -
23620at50557_34720_0:0012cc|STRG.4837.2:11-1774|+      -            537 31374at50557         -            569   2.6e-09   34.8   0.1   2   3   1.8e-05   0.00053   17.3   0.0   386   471   322   409   312   480 0.73 -
23620at50557_34720_0:0012cc|STRG.4837.2:11-1774|+      -            537 31374at50557         -            569   2.6e-09   34.8   0.1   3   3       1.8        55    0.7   0.0   437   458   515   536   451   537 0.79 -
31374at50557_197043_0:003de5|STRG.9426.2:614-1366|+    -            251 31374at50557         -            569   2.9e-09   34.6   0.0   1   1   1.9e-10   5.7e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
31374at50557_197043_0:003de5|STRG.9426.3:474-1226|+    -            251 31374at50557         -            569   2.9e-09   34.6   0.0   1   1   1.9e-10   5.7e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
80377at50557_7159_0:002188|STRG.4716.1:576-1679|+      -            368 31374at50557         -            569   2.9e-09   34.6   9.6   1   3      0.75        22    2.0   0.2   390   408    85   103    78   109 0.87 -
80377at50557_7159_0:002188|STRG.4716.1:576-1679|+      -            368 31374at50557         -            569   2.9e-09   34.6   9.6   2   3   6.1e-09   1.8e-07   28.7   0.0   349   460   131   248   115   262 0.90 -
80377at50557_7159_0:002188|STRG.4716.1:576-1679|+      -            368 31374at50557         -            569   2.9e-09   34.6   9.6   3   3     0.033      0.99    6.5   0.4   343   410   295   368   265   368 0.65 -
80377at50557_7159_0:002188|STRG.4716.3:177-1280|+      -            368 31374at50557         -            569   2.9e-09   34.6   9.6   1   3      0.75        22    2.0   0.2   390   408    85   103    78   109 0.87 -
80377at50557_7159_0:002188|STRG.4716.3:177-1280|+      -            368 31374at50557         -            569   2.9e-09   34.6   9.6   2   3   6.1e-09   1.8e-07   28.7   0.0   349   460   131   248   115   262 0.90 -
80377at50557_7159_0:002188|STRG.4716.3:177-1280|+      -            368 31374at50557         -            569   2.9e-09   34.6   9.6   3   3     0.033      0.99    6.5   0.4   343   410   295   368   265   368 0.65 -
80377at50557_7091_0:0009ff|STRG.14551.1:426-1010|+     -            195 31374at50557         -            569     3e-09   34.6   0.1   1   2   0.00054     0.016   12.4   0.0   503   533    17    48     7    58 0.67 -
80377at50557_7091_0:0009ff|STRG.14551.1:426-1010|+     -            195 31374at50557         -            569     3e-09   34.6   0.1   2   2   2.2e-06   6.5e-05   20.3   0.0   344   460    58   189    50   193 0.83 -
57752at50557_219809_0:0011a2|STRG.21207.2:108-851|+    -            248 31374at50557         -            569   4.5e-09   34.0   1.7   1   2   2.3e-05   0.00069   16.9   0.2   406   535     1   120     1   127 0.82 -
57752at50557_219809_0:0011a2|STRG.21207.2:108-851|+    -            248 31374at50557         -            569   4.5e-09   34.0   1.7   2   2   3.6e-06   0.00011   19.6   0.2   406   535   107   246    91   248 0.80 -
14512at50557_56086_0:000590|STRG.9226.1:1797-2150|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   1   2    0.0095      0.28    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.9226.1:1797-2150|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   2   2   1.6e-08   4.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.9226.2:1797-2150|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   1   2    0.0095      0.28    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.9226.2:1797-2150|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   2   2   1.6e-08   4.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.9226.4:1627-1980|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   1   2    0.0095      0.28    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.9226.4:1627-1980|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   2   2   1.6e-08   4.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.9226.5:1633-1986|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   1   2    0.0095      0.28    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.9226.5:1633-1986|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   2   2   1.6e-08   4.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.9226.6:1606-1959|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   1   2    0.0095      0.28    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.9226.6:1606-1959|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   2   2   1.6e-08   4.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.9226.7:1456-1809|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   1   2    0.0095      0.28    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.9226.7:1456-1809|+    -            118 31374at50557         -            569   5.7e-09   33.7   1.6   2   2   1.6e-08   4.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.9226.8:726-1079|+     -            118 31374at50557         -            569   5.7e-09   33.7   1.6   1   2    0.0095      0.28    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.9226.8:726-1079|+     -            118 31374at50557         -            569   5.7e-09   33.7   1.6   2   2   1.6e-08   4.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.9226.9:726-1079|+     -            118 31374at50557         -            569   5.7e-09   33.7   1.6   1   2    0.0095      0.28    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.9226.9:726-1079|+     -            118 31374at50557         -            569   5.7e-09   33.7   1.6   2   2   1.6e-08   4.7e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
23620at50557_34720_0:0012cc|STRG.4837.3:11-1935|+      -            536 31374at50557         -            569   6.7e-09   33.4   0.1   1   3   0.00043     0.013   12.7   0.0   383   426   194   237   189   285 0.62 -
23620at50557_34720_0:0012cc|STRG.4837.3:11-1935|+      -            536 31374at50557         -            569   6.7e-09   33.4   0.1   2   3   4.5e-05    0.0013   15.9   0.1   386   471   322   408   312   481 0.72 -
23620at50557_34720_0:0012cc|STRG.4837.3:11-1935|+      -            536 31374at50557         -            569   6.7e-09   33.4   0.1   3   3       1.9        57    0.6   0.0   437   458   514   535   452   536 0.80 -
33043at50557_6973_0:0036f9|STRG.9772.1:2133-2768|+     -            212 31374at50557         -            569   8.8e-09   33.0   0.5   1   2       8.2   2.4e+02   -1.4   0.0   440   461    86   107    69   120 0.81 -
33043at50557_6973_0:0036f9|STRG.9772.1:2133-2768|+     -            212 31374at50557         -            569   8.8e-09   33.0   0.5   2   2   7.6e-10   2.3e-08   31.7   0.2   382   458   134   212   128   212 0.90 -
33043at50557_6973_0:0036f9|STRG.9772.2:1416-2051|+     -            212 31374at50557         -            569   8.8e-09   33.0   0.5   1   2       8.2   2.4e+02   -1.4   0.0   440   461    86   107    69   120 0.81 -
33043at50557_6973_0:0036f9|STRG.9772.2:1416-2051|+     -            212 31374at50557         -            569   8.8e-09   33.0   0.5   2   2   7.6e-10   2.3e-08   31.7   0.2   382   458   134   212   128   212 0.90 -
48053at50557_168631_0:000bf2|STRG.5986.1:18-403|+      -            115 31374at50557         -            569   9.2e-09   33.0   0.1   1   2     0.032      0.94    6.5   0.0   406   437    19    50    14    52 0.91 -
48053at50557_168631_0:000bf2|STRG.5986.1:18-403|+      -            115 31374at50557         -            569   9.2e-09   33.0   0.1   2   2     2e-08   5.9e-07   27.0   0.0   359   411    48   100    45   114 0.92 -
40115at50557_29031_0:00277e|STRG.10782.1:1463-2248|+   -            262 31374at50557         -            569   1.3e-08   32.5   3.2   1   2     0.025      0.75    6.9   0.0   394   476     3    93     1   123 0.63 -
40115at50557_29031_0:00277e|STRG.10782.1:1463-2248|+   -            262 31374at50557         -            569   1.3e-08   32.5   3.2   2   2   1.4e-07   4.2e-06   24.2   1.2   362   458   158   257   146   261 0.48 -
40115at50557_29031_0:00277e|STRG.10782.2:1463-2248|+   -            262 31374at50557         -            569   1.3e-08   32.5   3.2   1   2     0.025      0.75    6.9   0.0   394   476     3    93     1   123 0.63 -
40115at50557_29031_0:00277e|STRG.10782.2:1463-2248|+   -            262 31374at50557         -            569   1.3e-08   32.5   3.2   2   2   1.4e-07   4.2e-06   24.2   1.2   362   458   158   257   146   261 0.48 -
40115at50557_108931_0:001d6b|STRG.9772.1:1620-2768|+   -            383 31374at50557         -            569   1.5e-08   32.3   3.2   1   2      0.95        28    1.7   0.0   428   532   106   223    77   237 0.58 -
40115at50557_108931_0:001d6b|STRG.9772.1:1620-2768|+   -            383 31374at50557         -            569   1.5e-08   32.3   3.2   2   2   2.3e-09   6.9e-08   30.1   0.2   382   458   305   383   299   383 0.90 -
40115at50557_108931_0:001d6b|STRG.9772.2:903-2051|+    -            383 31374at50557         -            569   1.5e-08   32.3   3.2   1   2      0.95        28    1.7   0.0   428   532   106   223    77   237 0.58 -
40115at50557_108931_0:001d6b|STRG.9772.2:903-2051|+    -            383 31374at50557         -            569   1.5e-08   32.3   3.2   2   2   2.3e-09   6.9e-08   30.1   0.2   382   458   305   383   299   383 0.90 -
55830at50557_168631_0:000573|STRG.14598.1:1003-1902|+  -            300 31374at50557         -            569   2.3e-08   31.7   4.0   1   3     0.049       1.5    5.9   0.0   507   532     6    31     3    41 0.79 -
55830at50557_168631_0:000573|STRG.14598.1:1003-1902|+  -            300 31374at50557         -            569   2.3e-08   31.7   4.0   2   3    0.0002     0.006   13.8   0.6   341   476    40   180    35   184 0.73 -
55830at50557_168631_0:000573|STRG.14598.1:1003-1902|+  -            300 31374at50557         -            569   2.3e-08   31.7   4.0   3   3    0.0009     0.027   11.6   0.1   426   532   180   299   174   300 0.71 -
55830at50557_1049336_0:003627|STRG.11643.1:228-920|+   -            231 31374at50557         -            569   3.1e-08   31.2   2.5   1   3   1.4e-05   0.00042   17.6   0.1   486   534    30    80     3   108 0.81 -
55830at50557_1049336_0:003627|STRG.11643.1:228-920|+   -            231 31374at50557         -            569   3.1e-08   31.2   2.5   2   3       9.7   2.9e+02   -1.7   0.0   382   416    91   127    82   132 0.73 -
55830at50557_1049336_0:003627|STRG.11643.1:228-920|+   -            231 31374at50557         -            569   3.1e-08   31.2   2.5   3   3   0.00027     0.008   13.4   0.2   496   537   188   229   179   231 0.79 -
77772at50557_1041015_0:0039a4|STRG.12630.2:265-741|+   -            159 31374at50557         -            569   7.3e-08   30.0   0.2   1   1   5.3e-09   1.6e-07   28.9   0.2   350   466    10   124     7   159 0.72 -
80377at50557_104688_0:000c4b|STRG.15451.1:453-977|+    -            175 31374at50557         -            569   7.7e-08   29.9   0.3   1   2     2e-07   5.8e-06   23.7   0.0   338   376    27    65     8    69 0.83 -
80377at50557_104688_0:000c4b|STRG.15451.1:453-977|+    -            175 31374at50557         -            569   7.7e-08   29.9   0.3   2   2      0.11       3.4    4.7   0.0   488   530   115   156    78   166 0.77 -
10915at50557_456900_0:000188|STRG.12906.1:0-3503|+     -           1168 31374at50557         -            569   8.3e-08   29.8   1.4   1   2   4.3e-06   0.00013   19.3   0.1   350   450    19   116    16   152 0.79 -
10915at50557_456900_0:000188|STRG.12906.1:0-3503|+     -           1168 31374at50557         -            569   8.3e-08   29.8   1.4   2   2     0.012      0.36    7.9   0.1   393   456   227   290   216   303 0.88 -
78072at50557_224129_0:002676|STRG.14104.1:86-880|+     -            265 31374at50557         -            569   1.1e-07   29.5   4.1   1   3    0.0059      0.17    8.9   0.1   388   417     1    32     1    37 0.85 -
78072at50557_224129_0:002676|STRG.14104.1:86-880|+     -            265 31374at50557         -            569   1.1e-07   29.5   4.1   2   3      0.36        11    3.0   0.0   391   417    61    89    52   109 0.79 -
78072at50557_224129_0:002676|STRG.14104.1:86-880|+     -            265 31374at50557         -            569   1.1e-07   29.5   4.1   3   3   2.2e-05   0.00064   17.0   0.9   342   387   217   265   207   265 0.68 -
78072at50557_224129_0:002676|STRG.14104.2:223-1017|+   -            265 31374at50557         -            569   1.1e-07   29.5   4.1   1   3    0.0059      0.17    8.9   0.1   388   417     1    32     1    37 0.85 -
78072at50557_224129_0:002676|STRG.14104.2:223-1017|+   -            265 31374at50557         -            569   1.1e-07   29.5   4.1   2   3      0.36        11    3.0   0.0   391   417    61    89    52   109 0.79 -
78072at50557_224129_0:002676|STRG.14104.2:223-1017|+   -            265 31374at50557         -            569   1.1e-07   29.5   4.1   3   3   2.2e-05   0.00064   17.0   0.9   342   387   217   265   207   265 0.68 -
66691at50557_456900_0:002b0f|STRG.19245.1:369-1466|+   -            366 31374at50557         -            569   1.5e-07   29.0   8.6   1   3   2.9e-06   8.7e-05   19.8   0.3   378   466    42   133    11   144 0.82 -
66691at50557_456900_0:002b0f|STRG.19245.1:369-1466|+   -            366 31374at50557         -            569   1.5e-07   29.0   8.6   2   3    0.0084      0.25    8.4   0.1   432   460   145   173   136   178 0.88 -
66691at50557_456900_0:002b0f|STRG.19245.1:369-1466|+   -            366 31374at50557         -            569   1.5e-07   29.0   8.6   3   3     0.093       2.8    5.0   0.5   393   534   210   355   207   362 0.72 -
57752at50557_680683_0:00261f|STRG.20906.2:2029-2904|+  -            292 31374at50557         -            569   1.8e-07   28.7   1.5   1   1   3.6e-08   1.1e-06   26.2   1.5   338   532    49   263    40   277 0.77 -
57752at50557_680683_0:00261f|STRG.20906.3:1995-2870|+  -            292 31374at50557         -            569   1.8e-07   28.7   1.5   1   1   3.6e-08   1.1e-06   26.2   1.5   338   532    49   263    40   277 0.77 -
14512at50557_1218281_0:002752|STRG.19749.1:1084-1464|+ -            127 31374at50557         -            569   1.8e-07   28.7   0.1   1   1   6.2e-09   1.8e-07   28.7   0.1   414   462    12    60     4   120 0.84 -
14512at50557_1218281_0:002752|STRG.19749.2:711-1091|+  -            127 31374at50557         -            569   1.8e-07   28.7   0.1   1   1   6.2e-09   1.8e-07   28.7   0.1   414   462    12    60     4   120 0.84 -
22030at50557_77166_0:00007a|STRG.14529.1:348-842|+     -            165 31374at50557         -            569     2e-07   28.6   0.6   1   2   4.2e-05    0.0012   16.0   0.2   341   532    85   119     2   122 0.71 -
22030at50557_77166_0:00007a|STRG.14529.1:348-842|+     -            165 31374at50557         -            569     2e-07   28.6   0.6   2   2    0.0012     0.035   11.3   0.0   336   376   123   163   120   165 0.91 -
78072at50557_39758_0:003b38|STRG.9545.1:660-1199|+     -            180 31374at50557         -            569     2e-07   28.6   0.5   1   2     4e-07   1.2e-05   22.7   0.1   385   460    55   137    53   141 0.76 -
78072at50557_39758_0:003b38|STRG.9545.1:660-1199|+     -            180 31374at50557         -            569     2e-07   28.6   0.5   2   2      0.19       5.7    3.9   0.0   382   410   148   177   143   180 0.68 -
78072at50557_39758_0:003b38|STRG.9545.2:926-1465|+     -            180 31374at50557         -            569     2e-07   28.6   0.5   1   2     4e-07   1.2e-05   22.7   0.1   385   460    55   137    53   141 0.76 -
78072at50557_39758_0:003b38|STRG.9545.2:926-1465|+     -            180 31374at50557         -            569     2e-07   28.6   0.5   2   2      0.19       5.7    3.9   0.0   382   410   148   177   143   180 0.68 -
14512at50557_56086_0:000590|STRG.2110.1:3414-3800|+    -            129 31374at50557         -            569     3e-07   28.0   0.2   1   1   1.2e-08   3.6e-07   27.7   0.2   406   509     3   111     1   128 0.79 -
56099at50557_74869_0:00213d|STRG.12085.1:792-1607|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   1   2       2.7        82    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.12085.1:792-1607|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   2   2   3.8e-08   1.1e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.12085.2:866-1681|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   1   2       2.7        82    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.12085.2:866-1681|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   2   2   3.8e-08   1.1e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.12085.3:890-1705|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   1   2       2.7        82    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.12085.3:890-1705|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   2   2   3.8e-08   1.1e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.12085.4:806-1621|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   1   2       2.7        82    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.12085.4:806-1621|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   2   2   3.8e-08   1.1e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
56099at50557_74869_0:00213d|STRG.12085.5:887-1702|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   1   2       2.7        82    0.1   0.0   345   378    45    80    18    86 0.76 -
56099at50557_74869_0:00213d|STRG.12085.5:887-1702|+    -            272 31374at50557         -            569   3.6e-07   27.7   1.4   2   2   3.8e-08   1.1e-06   26.1   0.5   340   460   135   265   128   269 0.73 -
66691at50557_456900_0:002b0f|STRG.19245.2:369-1166|+   -            266 31374at50557         -            569   3.8e-07   27.6   5.3   1   2   1.4e-06   4.1e-05   20.9   0.4   378   468    42   135    11   146 0.82 -
66691at50557_456900_0:002b0f|STRG.19245.2:369-1166|+   -            266 31374at50557         -            569   3.8e-07   27.6   5.3   2   2    0.0054      0.16    9.1   0.1   432   460   145   173   136   178 0.88 -
22706at50557_39758_0:0039b4|STRG.16098.1:72-2828|+     -            919 31374at50557         -            569   8.6e-07   26.5   0.1   1   3      0.43        13    2.8   0.0   491   533    83   124    18   129 0.84 -
22706at50557_39758_0:0039b4|STRG.16098.1:72-2828|+     -            919 31374at50557         -            569   8.6e-07   26.5   0.1   2   3   6.9e-07     2e-05   21.9   0.0   323   385   112   174    98   191 0.83 -
22706at50557_39758_0:0039b4|STRG.16098.1:72-2828|+     -            919 31374at50557         -            569   8.6e-07   26.5   0.1   3   3         5   1.5e+02   -0.7   0.0   504   538   231   265   212   281 0.81 -
69548at50557_378494_0:000ec9|STRG.13704.1:101-673|-    -            125 31374at50557         -            569   1.5e-06   25.7   3.0   1   2     0.035         1    6.4   0.1   503   535     9    40     3    50 0.72 -
69548at50557_378494_0:000ec9|STRG.13704.1:101-673|-    -            125 31374at50557         -            569   1.5e-06   25.7   3.0   2   2   3.7e-06   0.00011   19.5   0.5   350   418    53   124    44   125 0.88 -
80377at50557_88501_0:0004ba|STRG.9463.1:574-1395|+     -            274 31374at50557         -            569   1.8e-06   25.4   0.5   1   2   2.8e-05   0.00082   16.6   0.1   387   464     4    89     1    94 0.81 -
