#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.6234.2:864-2300|+     -            479 106896at50557        -             70   1.8e-34  116.3   4.0   1   1   5.8e-36   1.8e-34  116.3   4.0    12    70   384   443   377   443 0.93 -
45419at50557_51655_0:002e4f|STRG.6647.3:813-1088|+      -             92 106896at50557        -             70   0.00087   18.1   7.0   2   2   3.6e-05    0.0012   17.7   3.1     9    70    31    92    27    92 0.90 -
150919at50557_108931_0:000eeb|STRG.19546.1:1099-1347|+  -             83 106896at50557        -             70    0.0011   17.8   3.8   1   1   3.3e-05    0.0011   17.8   3.8    18    67    15    64    10    68 0.93 -
35806at50557_7260_0:00273f|STRG.19777.1:146-862|-       -            239 106896at50557        -             70    0.0011   17.8  32.1   1   5      0.23       7.2    5.5   3.6    19    68    24    73     6    75 0.91 -
35806at50557_7260_0:00273f|STRG.19777.1:146-862|-       -            239 106896at50557        -             70    0.0011   17.8  32.1   2   5      0.34        11    4.9   0.8    50    68    86   104    83   106 0.92 -
35806at50557_7260_0:00273f|STRG.19777.1:146-862|-       -            239 106896at50557        -             70    0.0011   17.8  32.1   3   5    0.0012      0.04   12.7   4.2    22    70   114   162   106   162 0.93 -
35806at50557_7260_0:00273f|STRG.19777.1:146-862|-       -            239 106896at50557        -             70    0.0011   17.8  32.1   4   5     0.036       1.1    8.1   4.4    22    68   142   191   142   194 0.85 -
35806at50557_7260_0:00273f|STRG.19777.1:146-862|-       -            239 106896at50557        -             70    0.0011   17.8  32.1   5   5     0.013      0.41    9.5   1.6    21    68   172   219   163   221 0.80 -
35806at50557_197043_0:005d80|STRG.6209.1:2514-3041|+    -            176 106896at50557        -             70    0.0011   17.7   1.6   1   1    0.0004     0.013   14.3   0.5    20    69   126   174   116   175 0.92 -
45419at50557_51655_0:002e4f|STRG.12759.1:204-428|+      -             75 106896at50557        -             70    0.0011   17.7   8.2   1   2   0.00036     0.012   14.5   3.7    23    67     1    45     1    49 0.92 -
45419at50557_51655_0:002e4f|STRG.12759.1:204-428|+      -             75 106896at50557        -             70    0.0011   17.7   8.2   2   2   0.00036     0.011   14.5   3.8    18    68    24    74    20    75 0.88 -
57812at50557_139723_0:0023b3|STRG.18211.1:230-544|+     -            105 106896at50557        -             70    0.0011   17.7   7.5   1   3       3.7   1.2e+02    1.6   0.0    51    68     1    18     1    20 0.89 -
57812at50557_139723_0:0023b3|STRG.18211.1:230-544|+     -            105 106896at50557        -             70    0.0011   17.7   7.5   2   3     0.024      0.77    8.6   0.9    16    58    25    67    19    76 0.82 -
57812at50557_139723_0:0023b3|STRG.18211.1:230-544|+     -            105 106896at50557        -             70    0.0011   17.7   7.5   3   3    0.0048      0.15   10.9   3.7     9    68    45   105    40   105 0.87 -
39871at50557_74873_0:00210c|STRG.17481.5:340-744|+      -            135 106896at50557        -             70    0.0013   17.5   3.1   1   1     4e-05    0.0013   17.5   3.1    14    67    39    92    37    95 0.92 -
39871at50557_197043_0:000e06|STRG.15510.2:112-432|+     -            107 106896at50557        -             70    0.0013   17.5   3.8   1   2    0.0031     0.098   11.5   1.9    22    68     3    49     1    51 0.92 -
39871at50557_197043_0:000e06|STRG.15510.2:112-432|+     -            107 106896at50557        -             70    0.0013   17.5   3.8   2   2      0.19       6.1    5.7   0.0    50    67    78    95    71    98 0.77 -
39871at50557_74873_0:00210c|STRG.17481.1:859-1269|+     -            137 106896at50557        -             70    0.0013   17.5   3.1   1   1   4.1e-05    0.0013   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.17481.2:981-1391|+     -            137 106896at50557        -             70    0.0013   17.5   3.1   1   1   4.1e-05    0.0013   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.17481.3:87-497|+       -            137 106896at50557        -             70    0.0013   17.5   3.1   1   1   4.1e-05    0.0013   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.17481.4:346-756|+      -            137 106896at50557        -             70    0.0013   17.5   3.1   1   1   4.1e-05    0.0013   17.5   3.1    14    67    41    94    39    97 0.92 -
45419at50557_51655_0:002e4f|STRG.15193.1:1163-1387|+    -             75 106896at50557        -             70    0.0013   17.4   4.4   1   1   4.2e-05    0.0013   17.4   4.4    17    63    23    69     9    74 0.83 -
45419at50557_51655_0:002e4f|STRG.15193.2:2109-2333|+    -             75 106896at50557        -             70    0.0013   17.4   4.4   1   1   4.2e-05    0.0013   17.4   4.4    17    63    23    69     9    74 0.83 -
39871at50557_197043_0:000e06|STRG.15510.1:727-1044|+    -            106 106896at50557        -             70    0.0017   17.1   3.8   1   2    0.0043      0.14   11.0   1.9    22    68     2    48     1    50 0.91 -
39871at50557_197043_0:000e06|STRG.15510.1:727-1044|+    -            106 106896at50557        -             70    0.0017   17.1   3.8   2   2      0.19         6    5.7   0.0    50    67    77    94    70    97 0.77 -
39871at50557_197043_0:000e06|STRG.15510.3:717-1034|+    -            106 106896at50557        -             70    0.0017   17.1   3.8   1   2    0.0043      0.14   11.0   1.9    22    68     2    48     1    50 0.91 -
39871at50557_197043_0:000e06|STRG.15510.3:717-1034|+    -            106 106896at50557        -             70    0.0017   17.1   3.8   2   2      0.19         6    5.7   0.0    50    67    77    94    70    97 0.77 -
150919at50557_7038_0:001eca|STRG.9017.1:1193-1372|+     -             60 106896at50557        -             70    0.0019   17.0   1.9   1   1   8.4e-05    0.0027   16.5   1.9    17    68     6    57     2    60 0.92 -
150919at50557_7038_0:001eca|STRG.9017.2:660-839|+       -             60 106896at50557        -             70    0.0019   17.0   1.9   1   1   8.4e-05    0.0027   16.5   1.9    17    68     6    57     2    60 0.92 -
19336at50557_67767_0:002e7c|STRG.18188.1:99-341|+       -             81 106896at50557        -             70     0.002   16.9  12.4   1   2   0.00021    0.0066   15.2   6.2    19    69     1    51     1    52 0.91 -
19336at50557_67767_0:002e7c|STRG.18188.1:99-341|+       -             81 106896at50557        -             70     0.002   16.9  12.4   2   2      0.36        12    4.8   0.4    19    39    58    78    51    80 0.79 -
106896at50557_1049336_0:0046e2|STRG.5561.2:497-1213|+   -            239 106896at50557        -             70    0.0022   16.7  24.5   1   3   0.00068     0.021   13.6   0.8     9    47    46    84    41    90 0.90 -
106896at50557_1049336_0:0046e2|STRG.5561.2:497-1213|+   -            239 106896at50557        -             70    0.0022   16.7  24.5   2   3      0.64        20    4.1   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.5561.2:497-1213|+   -            239 106896at50557        -             70    0.0022   16.7  24.5   3   3   0.00069     0.022   13.6   1.4     7    66   183   238   177   239 0.78 -
106896at50557_1049336_0:0046e2|STRG.5561.3:312-1028|+   -            239 106896at50557        -             70    0.0022   16.7  24.5   1   3   0.00068     0.021   13.6   0.8     9    47    46    84    41    90 0.90 -
106896at50557_1049336_0:0046e2|STRG.5561.3:312-1028|+   -            239 106896at50557        -             70    0.0022   16.7  24.5   2   3      0.64        20    4.1   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.5561.3:312-1028|+   -            239 106896at50557        -             70    0.0022   16.7  24.5   3   3   0.00069     0.022   13.6   1.4     7    66   183   238   177   239 0.78 -
45419at50557_51655_0:002e4f|STRG.22673.1:6621-6881|+    -             87 106896at50557        -             70    0.0025   16.6   6.6   1   2    0.0014     0.044   12.6   1.9    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.22673.1:6621-6881|+    -             87 106896at50557        -             70    0.0025   16.6   6.6   2   2      0.07       2.2    7.1   0.2    18    43    52    77    44    86 0.82 -
45419at50557_51655_0:002e4f|STRG.22673.2:4188-4448|+    -             87 106896at50557        -             70    0.0025   16.6   6.6   1   2    0.0014     0.044   12.6   1.9    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.22673.2:4188-4448|+    -             87 106896at50557        -             70    0.0025   16.6   6.6   2   2      0.07       2.2    7.1   0.2    18    43    52    77    44    86 0.82 -
45419at50557_51655_0:002e4f|STRG.22673.3:4020-4280|+    -             87 106896at50557        -             70    0.0025   16.6   6.6   1   2    0.0014     0.044   12.6   1.9    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.22673.3:4020-4280|+    -             87 106896at50557        -             70    0.0025   16.6   6.6   2   2      0.07       2.2    7.1   0.2    18    43    52    77    44    86 0.82 -
45419at50557_51655_0:002e4f|STRG.20930.1:1674-1901|+    -             76 106896at50557        -             70     0.003   16.3   6.1   1   2    0.0028     0.089   11.6   1.6    23    67     1    45     1    48 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.1:1674-1901|+    -             76 106896at50557        -             70     0.003   16.3   6.1   2   2   0.00023    0.0072   15.1   2.7    17    70    23    76    21    76 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.2:1251-1478|+    -             76 106896at50557        -             70     0.003   16.3   6.1   1   2    0.0028     0.089   11.6   1.6    23    67     1    45     1    48 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.2:1251-1478|+    -             76 106896at50557        -             70     0.003   16.3   6.1   2   2   0.00023    0.0072   15.1   2.7    17    70    23    76    21    76 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.3:1511-1738|+    -             76 106896at50557        -             70     0.003   16.3   6.1   1   2    0.0028     0.089   11.6   1.6    23    67     1    45     1    48 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.3:1511-1738|+    -             76 106896at50557        -             70     0.003   16.3   6.1   2   2   0.00023    0.0072   15.1   2.7    17    70    23    76    21    76 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.4:1657-1884|+    -             76 106896at50557        -             70     0.003   16.3   6.1   1   2    0.0028     0.089   11.6   1.6    23    67     1    45     1    48 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.4:1657-1884|+    -             76 106896at50557        -             70     0.003   16.3   6.1   2   2   0.00023    0.0072   15.1   2.7    17    70    23    76    21    76 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.5:1337-1564|+    -             76 106896at50557        -             70     0.003   16.3   6.1   1   2    0.0028     0.089   11.6   1.6    23    67     1    45     1    48 0.96 -
45419at50557_51655_0:002e4f|STRG.20930.5:1337-1564|+    -             76 106896at50557        -             70     0.003   16.3   6.1   2   2   0.00023    0.0072   15.1   2.7    17    70    23    76    21    76 0.96 -
150919at50557_51655_0:003137|STRG.10778.3:126-281|+     -             52 106896at50557        -             70    0.0032   16.3   0.7   1   1   0.00012    0.0038   16.0   0.7    21    68     1    49     1    51 0.93 -
150919at50557_51655_0:003137|STRG.10778.5:126-281|+     -             52 106896at50557        -             70    0.0032   16.3   0.7   1   1   0.00012    0.0038   16.0   0.7    21    68     1    49     1    51 0.93 -
57812at50557_139723_0:0023b3|STRG.1904.1:1944-2381|+    -            146 106896at50557        -             70    0.0032   16.2  11.8   1   4         3        96    1.9   0.0    51    67     2    18     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.1904.1:1944-2381|+    -            146 106896at50557        -             70    0.0032   16.2  11.8   2   4      0.29       9.2    5.2   0.4    18    59    26    68    19    76 0.81 -
57812at50557_139723_0:0023b3|STRG.1904.1:1944-2381|+    -            146 106896at50557        -             70    0.0032   16.2  11.8   3   4     0.084       2.7    6.9   2.3    20    67    57   104    49   106 0.89 -
57812at50557_139723_0:0023b3|STRG.1904.1:1944-2381|+    -            146 106896at50557        -             70    0.0032   16.2  11.8   4   4   0.00085     0.027   13.3   3.3    18    68    83   133    73   135 0.84 -
57812at50557_139723_0:0023b3|STRG.1904.2:1473-1910|+    -            146 106896at50557        -             70    0.0032   16.2  11.8   1   4         3        96    1.9   0.0    51    67     2    18     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.1904.2:1473-1910|+    -            146 106896at50557        -             70    0.0032   16.2  11.8   2   4      0.29       9.2    5.2   0.4    18    59    26    68    19    76 0.81 -
57812at50557_139723_0:0023b3|STRG.1904.2:1473-1910|+    -            146 106896at50557        -             70    0.0032   16.2  11.8   3   4     0.084       2.7    6.9   2.3    20    67    57   104    49   106 0.89 -
57812at50557_139723_0:0023b3|STRG.1904.2:1473-1910|+    -            146 106896at50557        -             70    0.0032   16.2  11.8   4   4   0.00085     0.027   13.3   3.3    18    68    83   133    73   135 0.84 -
70122at50557_34740_0:00443e|STRG.23852.2:924-2069|+     -            382 106896at50557        -             70    0.0037   16.0   1.6   1   1    0.0003    0.0094   14.7   1.1    16    45   310   339   305   366 0.87 -
57812at50557_139723_0:0023b3|STRG.22801.1:1131-1514|+   -            128 106896at50557        -             70    0.0038   16.0  12.0   1   2   0.00016    0.0051   15.6   3.1     9    69    11    71     4    72 0.88 -
57812at50557_139723_0:0023b3|STRG.22801.1:1131-1514|+   -            128 106896at50557        -             70    0.0038   16.0  12.0   2   2      0.36        11    4.9   3.0    18    68    76   128    65   128 0.63 -
57812at50557_139723_0:0023b3|STRG.10208.1:12-239|+      -             76 106896at50557        -             70    0.0039   16.0   1.5   1   1   0.00017    0.0054   15.5   1.5    19    69    24    75    19    76 0.90 -
39871at50557_1155016_0:0008ce|STRG.19589.1:1770-2045|+  -             92 106896at50557        -             70    0.0039   16.0   8.8   1   2     0.044       1.4    7.8   0.8    39    69     8    38     2    39 0.81 -
39871at50557_1155016_0:0008ce|STRG.19589.1:1770-2045|+  -             92 106896at50557        -             70    0.0039   16.0   8.8   2   2     0.002     0.065   12.1   1.7    18    67    43    92    39    92 0.93 -
106896at50557_1049336_0:0046e2|STRG.3198.1:1055-1630|+  -            192 106896at50557        -             70    0.0042   15.9   3.5   1   4       4.3   1.4e+02    1.4   0.6    22    44     5    27     1    51 0.81 -
106896at50557_1049336_0:0046e2|STRG.3198.1:1055-1630|+  -            192 106896at50557        -             70    0.0042   15.9   3.5   2   4      0.47        15    4.5   6.9    10    67    50   107    46   110 0.88 -
106896at50557_1049336_0:0046e2|STRG.3198.1:1055-1630|+  -            192 106896at50557        -             70    0.0042   15.9   3.5   3   4   0.00013    0.0042   15.9   3.5    17    67   114   163   108   165 0.88 -
106896at50557_1049336_0:0046e2|STRG.3198.1:1055-1630|+  -            192 106896at50557        -             70    0.0042   15.9   3.5   4   4     0.033       1.1    8.2   3.9    21    67   145   192   143   192 0.87 -
106896at50557_1049336_0:0046e2|STRG.3198.2:950-1525|+   -            192 106896at50557        -             70    0.0042   15.9   3.5   1   4       4.3   1.4e+02    1.4   0.6    22    44     5    27     1    51 0.81 -
106896at50557_1049336_0:0046e2|STRG.3198.2:950-1525|+   -            192 106896at50557        -             70    0.0042   15.9   3.5   2   4      0.47        15    4.5   6.9    10    67    50   107    46   110 0.88 -
106896at50557_1049336_0:0046e2|STRG.3198.2:950-1525|+   -            192 106896at50557        -             70    0.0042   15.9   3.5   3   4   0.00013    0.0042   15.9   3.5    17    67   114   163   108   165 0.88 -
106896at50557_1049336_0:0046e2|STRG.3198.2:950-1525|+   -            192 106896at50557        -             70    0.0042   15.9   3.5   4   4     0.033       1.1    8.2   3.9    21    67   145   192   143   192 0.87 -
45419at50557_51655_0:002e4f|STRG.19443.1:80-271|-       -             64 106896at50557        -             70    0.0045   15.8   2.4   1   1   0.00016    0.0051   15.6   2.4    16    67    10    64     1    64 0.81 -
45419at50557_51655_0:002e4f|STRG.10778.1:2618-2860|+    -             81 106896at50557        -             70    0.0066   15.2   6.6   1   2       5.7   1.8e+02    1.0   0.2    50    65     5    20     2    25 0.68 -
45419at50557_51655_0:002e4f|STRG.10778.1:2618-2860|+    -             81 106896at50557        -             70    0.0066   15.2   6.6   2   2   0.00021    0.0066   15.2   6.6    16    67    27    78    16    81 0.85 -
45419at50557_51655_0:002e4f|STRG.10778.2:2972-3214|+    -             81 106896at50557        -             70    0.0066   15.2   6.6   1   2       5.7   1.8e+02    1.0   0.2    50    65     5    20     2    25 0.68 -
45419at50557_51655_0:002e4f|STRG.10778.2:2972-3214|+    -             81 106896at50557        -             70    0.0066   15.2   6.6   2   2   0.00021    0.0066   15.2   6.6    16    67    27    78    16    81 0.85 -
45419at50557_51655_0:002e4f|STRG.10778.3:2803-3045|+    -             81 106896at50557        -             70    0.0066   15.2   6.6   1   2       5.7   1.8e+02    1.0   0.2    50    65     5    20     2    25 0.68 -
45419at50557_51655_0:002e4f|STRG.10778.3:2803-3045|+    -             81 106896at50557        -             70    0.0066   15.2   6.6   2   2   0.00021    0.0066   15.2   6.6    16    67    27    78    16    81 0.85 -
45419at50557_51655_0:002e4f|STRG.10778.4:2535-2777|+    -             81 106896at50557        -             70    0.0066   15.2   6.6   1   2       5.7   1.8e+02    1.0   0.2    50    65     5    20     2    25 0.68 -
45419at50557_51655_0:002e4f|STRG.10778.4:2535-2777|+    -             81 106896at50557        -             70    0.0066   15.2   6.6   2   2   0.00021    0.0066   15.2   6.6    16    67    27    78    16    81 0.85 -
45419at50557_51655_0:002e4f|STRG.16655.1:1119-1343|+    -             75 106896at50557        -             70    0.0069   15.2   2.6   1   1   0.00022    0.0069   15.2   2.6    18    67    25    74    18    75 0.88 -
45419at50557_51655_0:002e4f|STRG.16655.2:1116-1340|+    -             75 106896at50557        -             70    0.0069   15.2   2.6   1   1   0.00022    0.0069   15.2   2.6    18    67    25    74    18    75 0.88 -
92708at50557_103372_0:0024fa|STRG.15498.1:193-1365|+    -            391 106896at50557        -             70     0.007   15.2   7.7   1   2    0.0092      0.29   10.0   1.6    24    67   263   308   254   311 0.87 -
92708at50557_103372_0:0024fa|STRG.15498.1:193-1365|+    -            391 106896at50557        -             70     0.007   15.2   7.7   2   2   0.00047     0.015   14.1   6.0    12    70   278   339   272   339 0.88 -
39871at50557_1155016_0:0008ce|STRG.14204.1:1779-2096|+  -            106 106896at50557        -             70    0.0071   15.1  13.9   1   3   0.00085     0.027   13.3   1.4    22    67     4    49     2    51 0.91 -
39871at50557_1155016_0:0008ce|STRG.14204.1:1779-2096|+  -            106 106896at50557        -             70    0.0071   15.1  13.9   2   3    0.0011     0.034   12.9   3.8    18    68    28    78    24    80 0.90 -
39871at50557_1155016_0:0008ce|STRG.14204.1:1779-2096|+  -            106 106896at50557        -             70    0.0071   15.1  13.9   3   3       2.5        81    2.1   0.2    50    67    88   105    79   106 0.74 -
39871at50557_1155016_0:0008ce|STRG.14204.2:1799-2116|+  -            106 106896at50557        -             70    0.0071   15.1  13.9   1   3   0.00085     0.027   13.3   1.4    22    67     4    49     2    51 0.91 -
39871at50557_1155016_0:0008ce|STRG.14204.2:1799-2116|+  -            106 106896at50557        -             70    0.0071   15.1  13.9   2   3    0.0011     0.034   12.9   3.8    18    68    28    78    24    80 0.90 -
39871at50557_1155016_0:0008ce|STRG.14204.2:1799-2116|+  -            106 106896at50557        -             70    0.0071   15.1  13.9   3   3       2.5        81    2.1   0.2    50    67    88   105    79   106 0.74 -
45419at50557_51655_0:002e4f|STRG.20864.1:792-1022|+     -             77 106896at50557        -             70    0.0072   15.1   8.3   1   2         2        63    2.5   0.1    23    40     2    19     1    24 0.73 -
45419at50557_51655_0:002e4f|STRG.20864.1:792-1022|+     -             77 106896at50557        -             70    0.0072   15.1   8.3   2   2   0.00067     0.021   13.6   5.6    15    69    22    76    15    77 0.90 -
57812at50557_139723_0:0023b3|STRG.18187.1:200-607|+     -            136 106896at50557        -             70    0.0084   14.9  24.6   1   3     0.077       2.5    7.0   0.3    50    67     4    21     2    24 0.91 -
57812at50557_139723_0:0023b3|STRG.18187.1:200-607|+     -            136 106896at50557        -             70    0.0084   14.9  24.6   2   3    0.0016      0.05   12.4   5.7    18    68    28    79    22    81 0.88 -
57812at50557_139723_0:0023b3|STRG.18187.1:200-607|+     -            136 106896at50557        -             70    0.0084   14.9  24.6   3   3      0.28       8.9    5.2   6.2    13    67    79   134    77   135 0.80 -
57812at50557_139723_0:0023b3|STRG.18187.2:90-497|+      -            136 106896at50557        -             70    0.0084   14.9  24.6   1   3     0.077       2.5    7.0   0.3    50    67     4    21     2    24 0.91 -
57812at50557_139723_0:0023b3|STRG.18187.2:90-497|+      -            136 106896at50557        -             70    0.0084   14.9  24.6   2   3    0.0016      0.05   12.4   5.7    18    68    28    79    22    81 0.88 -
57812at50557_139723_0:0023b3|STRG.18187.2:90-497|+      -            136 106896at50557        -             70    0.0084   14.9  24.6   3   3      0.28       8.9    5.2   6.2    13    67    79   134    77   135 0.80 -
92708at50557_103372_0:0024fa|STRG.15498.2:0-1118|+      -            373 106896at50557        -             70    0.0085   14.9   8.1   1   2    0.0099      0.31    9.9   1.8    24    67   245   290   238   293 0.88 -
92708at50557_103372_0:0024fa|STRG.15498.2:0-1118|+      -            373 106896at50557        -             70    0.0085   14.9   8.1   2   2   0.00092     0.029   13.2   6.7    15    70   263   321   256   321 0.88 -
57812at50557_139723_0:0023b3|STRG.15510.1:1309-1632|+   -            108 106896at50557        -             70    0.0085   14.9  10.8   1   3    0.0042      0.13   11.0   0.9    23    66     2    45     1    51 0.91 -
57812at50557_139723_0:0023b3|STRG.15510.1:1309-1632|+   -            108 106896at50557        -             70    0.0085   14.9  10.8   2   3    0.0025     0.078   11.8   1.8    20    68    27    75    25    77 0.93 -
57812at50557_139723_0:0023b3|STRG.15510.1:1309-1632|+   -            108 106896at50557        -             70    0.0085   14.9  10.8   3   3       8.3   2.6e+02    0.5   0.2    54    67    94   107    82   108 0.47 -
57812at50557_139723_0:0023b3|STRG.15510.3:1299-1622|+   -            108 106896at50557        -             70    0.0085   14.9  10.8   1   3    0.0042      0.13   11.0   0.9    23    66     2    45     1    51 0.91 -
57812at50557_139723_0:0023b3|STRG.15510.3:1299-1622|+   -            108 106896at50557        -             70    0.0085   14.9  10.8   2   3    0.0025     0.078   11.8   1.8    20    68    27    75    25    77 0.93 -
57812at50557_139723_0:0023b3|STRG.15510.3:1299-1622|+   -            108 106896at50557        -             70    0.0085   14.9  10.8   3   3       8.3   2.6e+02    0.5   0.2    54    67    94   107    82   108 0.47 -
45419at50557_168631_0:000720|STRG.1958.1:1329-2150|+    -            274 106896at50557        -             70    0.0095   14.7   3.9   1   6       2.8        90    2.0   0.0    51    69     1    19     1    20 0.90 -
45419at50557_168631_0:000720|STRG.1958.1:1329-2150|+    -            274 106896at50557        -             70    0.0095   14.7   3.9   2   6     0.044       1.4    7.8   1.8    18    58    24    64    20    73 0.90 -
45419at50557_168631_0:000720|STRG.1958.1:1329-2150|+    -            274 106896at50557        -             70    0.0095   14.7   3.9   3   6       1.1        36    3.3   3.2    20    64    54    98    44   104 0.77 -
45419at50557_168631_0:000720|STRG.1958.1:1329-2150|+    -            274 106896at50557        -             70    0.0095   14.7   3.9   4   6      0.57        18    4.2   1.6    16    59    78   121    67   131 0.78 -
45419at50557_168631_0:000720|STRG.1958.1:1329-2150|+    -            274 106896at50557        -             70    0.0095   14.7   3.9   5   6       2.5        81    2.1   1.0    15    43   135   163   123   187 0.68 -
45419at50557_168631_0:000720|STRG.1958.1:1329-2150|+    -            274 106896at50557        -             70    0.0095   14.7   3.9   6   6    0.0003    0.0095   14.7   3.9     8    60   185   236   179   243 0.81 -
39871at50557_1155016_0:0008ce|STRG.18646.1:2338-2601|+  -             88 106896at50557        -             70      0.01   14.6   9.1   1   2     0.064         2    7.3   0.1    51    68    11    28     7    30 0.89 -
39871at50557_1155016_0:0008ce|STRG.18646.1:2338-2601|+  -             88 106896at50557        -             70      0.01   14.6   9.1   2   2     0.015      0.49    9.2   5.3    19    69    35    85    31    86 0.93 -
39871at50557_1155016_0:0008ce|STRG.18646.2:1456-1719|+  -             88 106896at50557        -             70      0.01   14.6   9.1   1   2     0.064         2    7.3   0.1    51    68    11    28     7    30 0.89 -
39871at50557_1155016_0:0008ce|STRG.18646.2:1456-1719|+  -             88 106896at50557        -             70      0.01   14.6   9.1   2   2     0.015      0.49    9.2   5.3    19    69    35    85    31    86 0.93 -
39871at50557_74873_0:00210c|STRG.4383.1:183-428|-       -             82 106896at50557        -             70     0.011   14.5   6.8   1   2    0.0037      0.12   11.2   2.2    21    64     4    47     1    53 0.82 -
39871at50557_74873_0:00210c|STRG.4383.1:183-428|-       -             82 106896at50557        -             70     0.011   14.5   6.8   2   2     0.093       2.9    6.7   0.2    15    39    55    78    44    81 0.74 -
57812at50557_139723_0:0023b3|STRG.23646.1:1281-1634|+   -            118 106896at50557        -             70     0.012   14.4   8.9   1   2    0.0037      0.12   11.2   4.0    20    67    43    90    39    93 0.90 -
57812at50557_139723_0:0023b3|STRG.23646.1:1281-1634|+   -            118 106896at50557        -             70     0.012   14.4   8.9   2   2     0.046       1.5    7.7   0.4     9    39    88   118    85   118 0.85 -
57812at50557_139723_0:0023b3|STRG.23646.2:1335-1688|+   -            118 106896at50557        -             70     0.012   14.4   8.9   1   2    0.0037      0.12   11.2   4.0    20    67    43    90    39    93 0.90 -
57812at50557_139723_0:0023b3|STRG.23646.2:1335-1688|+   -            118 106896at50557        -             70     0.012   14.4   8.9   2   2     0.046       1.5    7.7   0.4     9    39    88   118    85   118 0.85 -
115559at50557_315563_0:000576|STRG.14129.3:528-1592|+   -            355 106896at50557        -             70     0.014   14.2   1.4   1   5       7.5   2.4e+02    0.6   0.6    49    68    27    46    23    48 0.85 -
115559at50557_315563_0:000576|STRG.14129.3:528-1592|+   -            355 106896at50557        -             70     0.014   14.2   1.4   2   5     0.033         1    8.2   1.3    22    67   181   227   172   230 0.78 -
115559at50557_315563_0:000576|STRG.14129.3:528-1592|+   -            355 106896at50557        -             70     0.014   14.2   1.4   3   5     0.051       1.6    7.6   1.9    23    68   248   294   244   296 0.87 -
115559at50557_315563_0:000576|STRG.14129.3:528-1592|+   -            355 106896at50557        -             70     0.014   14.2   1.4   4   5   0.00043     0.014   14.2   1.4    20    69   274   323   267   324 0.94 -
115559at50557_315563_0:000576|STRG.14129.3:528-1592|+   -            355 106896at50557        -             70     0.014   14.2   1.4   5   5    0.0011     0.034   13.0   2.4    17    68   299   350   293   352 0.85 -
150919at50557_7237_0:001c97|STRG.10202.1:27-236|+       -             70 106896at50557        -             70     0.014   14.2   6.6   1   1   0.00056     0.018   13.9   6.6    17    67    13    64     2    69 0.87 -
39871at50557_74873_0:00210c|STRG.20864.1:510-779|+      -             90 106896at50557        -             70     0.015   14.1   9.3   1   2    0.0013     0.041   12.7   3.0    15    67     4    56     2    60 0.87 -
39871at50557_74873_0:00210c|STRG.20864.1:510-779|+      -             90 106896at50557        -             70     0.015   14.1   9.3   2   2      0.23       7.3    5.5   0.4    50    67    67    84    59    87 0.79 -
45419at50557_51655_0:002e4f|STRG.2282.1:253-504|+       -             84 106896at50557        -             70     0.015   14.1   3.2   1   2    0.0018     0.057   12.2   0.8    19    62     8    51     2    58 0.81 -
45419at50557_51655_0:002e4f|STRG.2282.1:253-504|+       -             84 106896at50557        -             70     0.015   14.1   3.2   2   2       1.9        61    2.5   0.1    17    39    62    84    54    84 0.76 -
35806at50557_7536_0:001314|STRG.9378.1:10217-10771|+    -            185 106896at50557        -             70     0.017   13.9   0.1   1   1   0.00055     0.017   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_7536_0:001314|STRG.9378.2:9825-10379|+     -            185 106896at50557        -             70     0.017   13.9   0.1   1   1   0.00055     0.017   13.9   0.1    10    54   126   171   119   182 0.85 -
35806at50557_7536_0:001314|STRG.9378.3:10525-11079|+    -            185 106896at50557        -             70     0.017   13.9   0.1   1   1   0.00055     0.017   13.9   0.1    10    54   126   171   119   182 0.85 -
