#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
117213at50557_77166_0:002bfc|STRG.4410.1:597-1073|+     -            159 966at50557           -           1751   2.3e-68  229.5   0.0   1   1     2e-69   2.5e-68  229.4   0.0    15   163     5   159     1   159 0.96 -
117213at50557_286306_0:002ceb|STRG.18008.1:291-638|+    -            116 966at50557           -           1751   1.8e-06   24.3   0.1   1   2   5.1e-05   0.00063   15.8   0.0   202   254     8    65     2    74 0.75 -
117213at50557_286306_0:002ceb|STRG.18008.1:291-638|+    -            116 966at50557           -           1751   1.8e-06   24.3   0.1   2   2     0.017      0.21    7.5   0.0    25    68    72   115    64   116 0.88 -
117213at50557_286306_0:002ceb|STRG.18008.2:259-606|+    -            116 966at50557           -           1751   1.8e-06   24.3   0.1   1   2   5.1e-05   0.00063   15.8   0.0   202   254     8    65     2    74 0.75 -
117213at50557_286306_0:002ceb|STRG.18008.2:259-606|+    -            116 966at50557           -           1751   1.8e-06   24.3   0.1   2   2     0.017      0.21    7.5   0.0    25    68    72   115    64   116 0.88 -
60092at50557_103372_0:00284b|STRG.22910.1:842-2152|+    -            437 966at50557           -           1751   1.9e-06   24.2   0.0   1   1   1.9e-07   2.4e-06   23.9   0.0     4   101    14   116    11   134 0.77 -
8280at50557_74869_0:001375|STRG.4312.1:344-1906|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   1   3   1.1e-05   0.00014   18.0  10.6   344   638    24   322    15   328 0.79 -
8280at50557_74869_0:001375|STRG.4312.1:344-1906|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   2   3      0.01      0.13    8.2   0.1   394   440   301   347   297   394 0.80 -
8280at50557_74869_0:001375|STRG.4312.1:344-1906|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   3   3    0.0014     0.017   11.1   1.7   341   512   334   518   326   521 0.76 -
8280at50557_74869_0:001375|STRG.4312.2:569-2131|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   1   3   1.1e-05   0.00014   18.0  10.6   344   638    24   322    15   328 0.79 -
8280at50557_74869_0:001375|STRG.4312.2:569-2131|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   2   3      0.01      0.13    8.2   0.1   394   440   301   347   297   394 0.80 -
8280at50557_74869_0:001375|STRG.4312.2:569-2131|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   3   3    0.0014     0.017   11.1   1.7   341   512   334   518   326   521 0.76 -
8280at50557_74869_0:001375|STRG.4312.3:194-1756|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   1   3   1.1e-05   0.00014   18.0  10.6   344   638    24   322    15   328 0.79 -
8280at50557_74869_0:001375|STRG.4312.3:194-1756|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   2   3      0.01      0.13    8.2   0.1   394   440   301   347   297   394 0.80 -
8280at50557_74869_0:001375|STRG.4312.3:194-1756|+       -            521 966at50557           -           1751   2.2e-06   24.0  20.1   3   3    0.0014     0.017   11.1   1.7   341   512   334   518   326   521 0.76 -
84764at50557_7493_0:00284f|STRG.14527.2:131-1072|+      -            314 966at50557           -           1751   2.3e-06   24.0   0.4   1   1   3.5e-07   4.4e-06   23.0   0.1  1325  1433    50   162    45   222 0.78 -
7376at50557_456900_0:001c8a|STRG.4928.1:2-3328|+        -           1109 966at50557           -           1751   2.3e-06   23.9   6.6   1   3       3.4        42   -0.2   0.4   455   527    16    89    12   115 0.74 -
7376at50557_456900_0:001c8a|STRG.4928.1:2-3328|+        -           1109 966at50557           -           1751   2.3e-06   23.9   6.6   2   3   6.4e-05   0.00079   15.5   0.1   335   435   162   272   146   279 0.76 -
7376at50557_456900_0:001c8a|STRG.4928.1:2-3328|+        -           1109 966at50557           -           1751   2.3e-06   23.9   6.6   3   3    0.0023     0.028   10.4   0.2   337   384   382   430   349   483 0.59 -
8280at50557_7200_0:000e97|STRG.5083.1:806-1744|+        -            313 966at50557           -           1751   2.3e-06   23.9   1.5   1   2    0.0073     0.091    8.7   0.2   338   417    62   150    39   158 0.80 -
8280at50557_7200_0:000e97|STRG.5083.1:806-1744|+        -            313 966at50557           -           1751   2.3e-06   23.9   1.5   2   2   0.00012    0.0015   14.6   0.1   337   390   253   309   236   313 0.82 -
8280at50557_7200_0:000e97|STRG.5083.2:878-1816|+        -            313 966at50557           -           1751   2.3e-06   23.9   1.5   1   2    0.0073     0.091    8.7   0.2   338   417    62   150    39   158 0.80 -
8280at50557_7200_0:000e97|STRG.5083.2:878-1816|+        -            313 966at50557           -           1751   2.3e-06   23.9   1.5   2   2   0.00012    0.0015   14.6   0.1   337   390   253   309   236   313 0.82 -
8280at50557_1218281_0:0023d1|STRG.20514.2:308-922|+     -            205 966at50557           -           1751   2.3e-06   23.9   6.4   1   2   0.00089     0.011   11.7   1.7   391   466    15    85     3    88 0.77 -
8280at50557_1218281_0:0023d1|STRG.20514.2:308-922|+     -            205 966at50557           -           1751   2.3e-06   23.9   6.4   2   2   2.9e-07   3.6e-06   23.3   2.3   344   441    55   160    53   164 0.84 -
7376at50557_1507135_0:001a56|STRG.5591.1:699-3095|+     -            799 966at50557           -           1751     3e-06   23.6   1.8   1   3      0.17       2.2    4.1   0.0   547   611   281   341   234   351 0.65 -
7376at50557_1507135_0:001a56|STRG.5591.1:699-3095|+     -            799 966at50557           -           1751     3e-06   23.6   1.8   2   3   2.7e-05   0.00034   16.7   0.1   345   435   488   589   463   598 0.61 -
7376at50557_1507135_0:001a56|STRG.5591.1:699-3095|+     -            799 966at50557           -           1751     3e-06   23.6   1.8   3   3       6.4        80   -1.1   0.0   340   372   762   795   736   798 0.45 -
84764at50557_123851_0:00190f|STRG.14422.1:178-1035|+    -            286 966at50557           -           1751   3.1e-06   23.5   0.1   1   1   3.2e-07     4e-06   23.2   0.1  1326  1488    40   199     7   207 0.86 -
84764at50557_29029_0:001026|STRG.15290.1:84-1028|+      -            315 966at50557           -           1751   3.1e-06   23.5   0.1   1   1   2.9e-07   3.7e-06   23.3   0.1  1301  1487    24   205    11   242 0.75 -
117213at50557_103372_0:0001d1|STRG.698.3:0-638|+        -            213 966at50557           -           1751   3.2e-06   23.5   0.0   1   1   3.3e-07   4.1e-06   23.1   0.0    32   115    55   139    43   153 0.84 -
117213at50557_103372_0:0001d1|STRG.698.1:57-701|+       -            215 966at50557           -           1751   3.2e-06   23.4   0.0   1   1   3.4e-07   4.2e-06   23.1   0.0    32   115    57   141    45   155 0.84 -
117213at50557_103372_0:0001d1|STRG.698.2:53-697|+       -            215 966at50557           -           1751   3.2e-06   23.4   0.0   1   1   3.4e-07   4.2e-06   23.1   0.0    32   115    57   141    45   155 0.84 -
117213at50557_88501_0:0001ba|STRG.12903.1:6-422|+       -            139 966at50557           -           1751     4e-06   23.1   0.0   1   1   6.4e-07     8e-06   22.1   0.0    20    78    57   115    36   128 0.85 -
8280at50557_7395_0:001be1|STRG.12135.1:0-1088|+         -            337 966at50557           -           1751   4.1e-06   23.1   4.2   1   1   3.8e-07   4.8e-06   22.9   4.2   366   509    10   155     3   202 0.85 -
84764at50557_29029_0:001026|STRG.15290.2:110-997|+      -            296 966at50557           -           1751   4.2e-06   23.1   0.0   1   1   3.8e-07   4.8e-06   22.9   0.0  1304  1487     8   186     2   223 0.74 -
117213at50557_13249_0:00079a|STRG.22125.1:1415-1792|+   -            126 966at50557           -           1751   4.2e-06   23.1   0.0   1   1   3.4e-07   4.2e-06   23.1   0.0    44   115    45   116     7   124 0.81 -
117213at50557_13249_0:00079a|STRG.22125.2:927-1304|+    -            126 966at50557           -           1751   4.2e-06   23.1   0.0   1   1   3.4e-07   4.2e-06   23.1   0.0    44   115    45   116     7   124 0.81 -
117213at50557_13249_0:00079a|STRG.22125.3:923-1300|+    -            126 966at50557           -           1751   4.2e-06   23.1   0.0   1   1   3.4e-07   4.2e-06   23.1   0.0    44   115    45   116     7   124 0.81 -
117213at50557_13249_0:00079a|STRG.22125.4:615-992|+     -            126 966at50557           -           1751   4.2e-06   23.1   0.0   1   1   3.4e-07   4.2e-06   23.1   0.0    44   115    45   116     7   124 0.81 -
117213at50557_13249_0:00079a|STRG.22125.5:554-931|+     -            126 966at50557           -           1751   4.2e-06   23.1   0.0   1   1   3.4e-07   4.2e-06   23.1   0.0    44   115    45   116     7   124 0.81 -
84764at50557_13037_0:0021a0|STRG.7734.4:166-675|+       -            170 966at50557           -           1751   4.3e-06   23.0   0.0   1   1   3.5e-07   4.4e-06   23.0   0.0  1370  1431    33    96     7   133 0.79 -
63962at50557_319348_0:003e06|STRG.7734.1:1957-2568|+    -            204 966at50557           -           1751   5.9e-06   22.6   0.0   1   1   5.3e-07   6.6e-06   22.4   0.0  1352  1431    71   149    55   176 0.78 -
63962at50557_319348_0:003e06|STRG.7734.3:1957-2568|+    -            204 966at50557           -           1751   5.9e-06   22.6   0.0   1   1   5.3e-07   6.6e-06   22.4   0.0  1352  1431    71   149    55   176 0.78 -
8280at50557_7160_0:00112a|STRG.4311.1:347-1375|+        -            343 966at50557           -           1751   6.1e-06   22.5  21.0   1   2      0.21       2.7    3.8   0.9   563   612    25    78    16    85 0.54 -
8280at50557_7160_0:00112a|STRG.4311.1:347-1375|+        -            343 966at50557           -           1751   6.1e-06   22.5  21.0   2   2   6.7e-07   8.4e-06   22.1  13.6   338   512    90   271    79   284 0.81 -
57980at50557_7038_0:000334|STRG.9490.1:259-876|+        -            206 966at50557           -           1751   6.8e-06   22.4   0.0   1   1     6e-07   7.4e-06   22.2   0.0  1379  1480    96   197    57   204 0.88 -
12555at50557_93721_0:0043db|STRG.22985.2:999-1670|+     -            224 966at50557           -           1751   9.2e-06   21.9   0.0   1   2   4.5e-06   5.6e-05   19.3   0.0    23   116   103   197    77   207 0.81 -
12555at50557_93721_0:0043db|STRG.22985.2:999-1670|+     -            224 966at50557           -           1751   9.2e-06   21.9   0.0   2   2    0.0053     0.066    9.2   0.0   179   236   151   210   146   224 0.73 -
12555at50557_93721_0:0043db|STRG.22985.3:309-980|+      -            224 966at50557           -           1751   9.2e-06   21.9   0.0   1   2   4.5e-06   5.6e-05   19.3   0.0    23   116   103   197    77   207 0.81 -
12555at50557_93721_0:0043db|STRG.22985.3:309-980|+      -            224 966at50557           -           1751   9.2e-06   21.9   0.0   2   2    0.0053     0.066    9.2   0.0   179   236   151   210   146   224 0.73 -
117213at50557_224129_0:001d71|STRG.12115.1:152-451|+    -            100 966at50557           -           1751   9.8e-06   21.9   0.2   1   1   8.7e-07   1.1e-05   21.7   0.2   201   259    14    78     2    97 0.79 -
117213at50557_224129_0:001d71|STRG.12115.2:402-701|+    -            100 966at50557           -           1751   9.8e-06   21.9   0.2   1   1   8.7e-07   1.1e-05   21.7   0.2   201   259    14    78     2    97 0.79 -
117213at50557_224129_0:001d71|STRG.12115.4:493-792|+    -            100 966at50557           -           1751   9.8e-06   21.9   0.2   1   1   8.7e-07   1.1e-05   21.7   0.2   201   259    14    78     2    97 0.79 -
117213at50557_224129_0:001d71|STRG.12115.5:21-320|+     -            100 966at50557           -           1751   9.8e-06   21.9   0.2   1   1   8.7e-07   1.1e-05   21.7   0.2   201   259    14    78     2    97 0.79 -
117213at50557_286706_0:002864|STRG.12123.1:1398-1817|+  -            140 966at50557           -           1751   1.1e-05   21.7   0.0   1   1   1.3e-06   1.6e-05   21.2   0.0   134   229    31   133     6   137 0.74 -
117213at50557_83485_0:001635|STRG.13503.1:884-1213|+    -            110 966at50557           -           1751   1.2e-05   21.6   0.0   1   2       2.2        27    0.5   0.0  1347  1376     7    36     3    42 0.86 -
117213at50557_83485_0:001635|STRG.13503.1:884-1213|+    -            110 966at50557           -           1751   1.2e-05   21.6   0.0   2   2   5.1e-06   6.4e-05   19.1   0.0   202   253    45   101    36   107 0.87 -
117213at50557_83485_0:001635|STRG.13503.2:3852-4181|+   -            110 966at50557           -           1751   1.2e-05   21.6   0.0   1   2       2.2        27    0.5   0.0  1347  1376     7    36     3    42 0.86 -
117213at50557_83485_0:001635|STRG.13503.2:3852-4181|+   -            110 966at50557           -           1751   1.2e-05   21.6   0.0   2   2   5.1e-06   6.4e-05   19.1   0.0   202   253    45   101    36   107 0.87 -
117213at50557_83485_0:001635|STRG.13503.3:3536-3865|+   -            110 966at50557           -           1751   1.2e-05   21.6   0.0   1   2       2.2        27    0.5   0.0  1347  1376     7    36     3    42 0.86 -
117213at50557_83485_0:001635|STRG.13503.3:3536-3865|+   -            110 966at50557           -           1751   1.2e-05   21.6   0.0   2   2   5.1e-06   6.4e-05   19.1   0.0   202   253    45   101    36   107 0.87 -
117213at50557_83485_0:001635|STRG.13503.4:3252-3581|+   -            110 966at50557           -           1751   1.2e-05   21.6   0.0   1   2       2.2        27    0.5   0.0  1347  1376     7    36     3    42 0.86 -
117213at50557_83485_0:001635|STRG.13503.4:3252-3581|+   -            110 966at50557           -           1751   1.2e-05   21.6   0.0   2   2   5.1e-06   6.4e-05   19.1   0.0   202   253    45   101    36   107 0.87 -
117213at50557_286706_0:002864|STRG.18443.1:6-350|+      -            115 966at50557           -           1751   1.2e-05   21.6   0.0   1   1   9.5e-07   1.2e-05   21.6   0.0    22    84    26    88     1   112 0.62 -
117213at50557_52612_0:0016ab|STRG.12371.1:153-677|+     -            175 966at50557           -           1751   1.2e-05   21.6   0.0   1   1   1.6e-06     2e-05   20.8   0.0    31   115    68   152    34   165 0.90 -
117213at50557_52612_0:0016ab|STRG.12371.2:479-1003|+    -            175 966at50557           -           1751   1.2e-05   21.6   0.0   1   1   1.6e-06     2e-05   20.8   0.0    31   115    68   152    34   165 0.90 -
8547at50557_45779_0:000864|STRG.22951.1:2056-2895|+     -            280 966at50557           -           1751   1.5e-05   21.3   0.0   1   1   1.5e-06   1.9e-05   20.9   0.0  1326  1522    55   274    47   279 0.71 -
46658at50557_88501_0:0030f3|STRG.6287.1:246-1904|+      -            553 966at50557           -           1751   1.5e-05   21.2   0.6   1   1   1.5e-06   1.9e-05   20.9   0.6   385   539     2   155     1   166 0.81 -
117213at50557_286706_0:002864|STRG.12222.1:5229-5573|+  -            115 966at50557           -           1751   1.8e-05   21.0   0.0   1   1   1.6e-06   2.1e-05   20.8   0.0    48   254    14    86     1   114 0.49 -
102553at50557_74869_0:000218|STRG.6097.1:825-1307|+     -            161 966at50557           -           1751   2.1e-05   20.7   2.1   1   1   3.3e-06   4.1e-05   19.8   2.1   344   442     1   104     1   129 0.61 -
57980at50557_610380_0:001287|STRG.14190.2:1439-2140|+   -            234 966at50557           -           1751   2.2e-05   20.7   0.0   1   1   1.3e-05   0.00017   17.8   0.0  1400  1528    55   215    46   232 0.71 -
57980at50557_610380_0:001287|STRG.14190.3:717-1418|+    -            234 966at50557           -           1751   2.2e-05   20.7   0.0   1   1   1.3e-05   0.00017   17.8   0.0  1400  1528    55   215    46   232 0.71 -
12555at50557_29031_0:000522|STRG.3177.1:426-1157|+      -            244 966at50557           -           1751   2.3e-05   20.6   0.3   1   1   1.1e-05   0.00014   18.0   0.3    30   257    17   232     2   243 0.83 -
84764at50557_7539_0:000ea4|STRG.7143.1:1854-2813|+      -            320 966at50557           -           1751   2.6e-05   20.4   0.0   1   1   2.6e-06   3.2e-05   20.1   0.0  1351  1487    77   207    62   229 0.89 -
84764at50557_7539_0:000ea4|STRG.7143.2:1854-2813|+      -            320 966at50557           -           1751   2.6e-05   20.4   0.0   1   1   2.6e-06   3.2e-05   20.1   0.0  1351  1487    77   207    62   229 0.89 -
84764at50557_7539_0:000ea4|STRG.7143.3:1854-2813|+      -            320 966at50557           -           1751   2.6e-05   20.4   0.0   1   1   2.6e-06   3.2e-05   20.1   0.0  1351  1487    77   207    62   229 0.89 -
57980at50557_113334_0:003726|STRG.17346.1:5-325|+       -            107 966at50557           -           1751   2.8e-05   20.3   0.0   1   1   2.4e-06     3e-05   20.2   0.0  1328  1429     2   106     1   107 0.79 -
109776at50557_168631_0:000c9d|STRG.15610.1:54-362|+     -            103 966at50557           -           1751   2.9e-05   20.3   1.1   1   1   2.6e-06   3.3e-05   20.1   1.0   336   382    40    86     6   102 0.80 -
63962at50557_54969_0:002f60|STRG.7685.1:834-1283|+      -            150 966at50557           -           1751     3e-05   20.3   0.1   1   1   7.9e-06   9.9e-05   18.5   0.1  1377  1431    98   149     2   150 0.69 -
63962at50557_54969_0:002f60|STRG.7685.2:761-1210|+      -            150 966at50557           -           1751     3e-05   20.3   0.1   1   1   7.9e-06   9.9e-05   18.5   0.1  1377  1431    98   149     2   150 0.69 -
63962at50557_54969_0:002f60|STRG.7685.3:210-659|+       -            150 966at50557           -           1751     3e-05   20.3   0.1   1   1   7.9e-06   9.9e-05   18.5   0.1  1377  1431    98   149     2   150 0.69 -
57980at50557_34740_0:00324b|STRG.9302.1:246-995|+       -            250 966at50557           -           1751   3.2e-05   20.1   0.0   1   1   3.1e-06   3.9e-05   19.9   0.0  1363  1525    71   239    53   243 0.76 -
57980at50557_132113_0:00295d|STRG.16628.1:937-1740|+    -            268 966at50557           -           1751   3.5e-05   20.0   0.0   1   2       0.2       2.5    3.9   0.0  1388  1432    71   112    46   120 0.82 -
57980at50557_132113_0:00295d|STRG.16628.1:937-1740|+    -            268 966at50557           -           1751   3.5e-05   20.0   0.0   2   2   0.00017    0.0021   14.1   0.0  1439  1533   145   248   130   267 0.70 -
57980at50557_132113_0:00295d|STRG.16628.2:2557-3360|+   -            268 966at50557           -           1751   3.5e-05   20.0   0.0   1   2       0.2       2.5    3.9   0.0  1388  1432    71   112    46   120 0.82 -
57980at50557_132113_0:00295d|STRG.16628.2:2557-3360|+   -            268 966at50557           -           1751   3.5e-05   20.0   0.0   2   2   0.00017    0.0021   14.1   0.0  1439  1533   145   248   130   267 0.70 -
57980at50557_132113_0:00295d|STRG.16628.3:2459-3262|+   -            268 966at50557           -           1751   3.5e-05   20.0   0.0   1   2       0.2       2.5    3.9   0.0  1388  1432    71   112    46   120 0.82 -
57980at50557_132113_0:00295d|STRG.16628.3:2459-3262|+   -            268 966at50557           -           1751   3.5e-05   20.0   0.0   2   2   0.00017    0.0021   14.1   0.0  1439  1533   145   248   130   267 0.70 -
12555at50557_121845_0:00419d|STRG.15738.2:180-605|+     -            142 966at50557           -           1751   3.7e-05   19.9   0.0   1   2       4.7        59   -0.6   0.0    41    72     2    33     1    67 0.60 -
12555at50557_121845_0:00419d|STRG.15738.2:180-605|+     -            142 966at50557           -           1751   3.7e-05   19.9   0.0   2   2   7.3e-06   9.1e-05   18.6   0.0    26    84    71   130    39   141 0.72 -
17813at50557_378494_0:006207|STRG.14758.1:2078-2725|+   -            216 966at50557           -           1751     4e-05   19.8   0.0   1   1   3.8e-06   4.8e-05   19.6   0.0  1384  1478   104   190    76   210 0.78 -
17813at50557_378494_0:006207|STRG.14758.2:2078-2725|+   -            216 966at50557           -           1751     4e-05   19.8   0.0   1   1   3.8e-06   4.8e-05   19.6   0.0  1384  1478   104   190    76   210 0.78 -
12555at50557_121845_0:00419d|STRG.15738.1:396-824|+     -            143 966at50557           -           1751   4.3e-05   19.7   0.0   1   2       4.8        60   -0.6   0.0    41    72     2    33     1    67 0.60 -
12555at50557_121845_0:00419d|STRG.15738.1:396-824|+     -            143 966at50557           -           1751   4.3e-05   19.7   0.0   2   2   9.1e-06   0.00011   18.3   0.0    26    83    71   129    41   139 0.72 -
65033at50557_13686_0:0008e0|STRG.22019.2:377-1204|+     -            276 966at50557           -           1751   4.7e-05   19.6   0.0   1   1   5.3e-06   6.6e-05   19.1   0.0  1388  1489    22   123     9   137 0.80 -
8547at50557_74869_0:0028a5|STRG.4844.1:1042-1863|+      -            274 966at50557           -           1751   4.9e-05   19.5   0.0   1   1   4.6e-06   5.8e-05   19.3   0.0  1333  1479    84   240    71   262 0.72 -
8547at50557_74869_0:0028a5|STRG.4844.2:444-1265|+       -            274 966at50557           -           1751   4.9e-05   19.5   0.0   1   1   4.6e-06   5.8e-05   19.3   0.0  1333  1479    84   240    71   262 0.72 -
8547at50557_74869_0:0028a5|STRG.4844.3:459-1280|+       -            274 966at50557           -           1751   4.9e-05   19.5   0.0   1   1   4.6e-06   5.8e-05   19.3   0.0  1333  1479    84   240    71   262 0.72 -
117213at50557_64793_0:00296e|STRG.6526.1:293-667|+      -            125 966at50557           -           1751   5.3e-05   19.4   0.1   1   1   8.5e-06   0.00011   18.4   0.0    25   114    34   123    15   125 0.87 -
12555at50557_37001_0:000625|STRG.10525.1:1363-1848|+    -            162 966at50557           -           1751   5.6e-05   19.3   0.2   1   2   0.00042    0.0053   12.8   0.1   184   248    28    98    13   109 0.81 -
12555at50557_37001_0:000625|STRG.10525.1:1363-1848|+    -            162 966at50557           -           1751   5.6e-05   19.3   0.2   2   2      0.09       1.1    5.1   0.0   200   231   129   160   113   162 0.69 -
12555at50557_37001_0:000625|STRG.10525.3:1363-1848|+    -            162 966at50557           -           1751   5.6e-05   19.3   0.2   1   2   0.00042    0.0053   12.8   0.1   184   248    28    98    13   109 0.81 -
12555at50557_37001_0:000625|STRG.10525.3:1363-1848|+    -            162 966at50557           -           1751   5.6e-05   19.3   0.2   2   2      0.09       1.1    5.1   0.0   200   231   129   160   113   162 0.69 -
8280at50557_7395_0:001be1|STRG.12135.2:309-1426|+       -            289 966at50557           -           1751   6.1e-05   19.2   0.5   1   1   6.3e-06   7.9e-05   18.9   0.5   454   516     8    70     4    96 0.89 -
57980at50557_6973_0:0018b8|STRG.16628.4:1045-1674|+     -            210 966at50557           -           1751   6.3e-05   19.2   0.0   1   2      0.13       1.7    4.5   0.0  1388  1432    35    76    11    84 0.82 -
57980at50557_6973_0:0018b8|STRG.16628.4:1045-1674|+     -            210 966at50557           -           1751   6.3e-05   19.2   0.0   2   2   0.00042    0.0052   12.8   0.0  1439  1528   109   207    94   209 0.70 -
8280at50557_38123_0:003113|STRG.10709.1:348-1238|+      -            297 966at50557           -           1751   6.7e-05   19.1   9.6   1   2   7.4e-06   9.3e-05   18.6   4.1   338   447    14   147     3   161 0.71 -
8280at50557_38123_0:003113|STRG.10709.1:348-1238|+      -            297 966at50557           -           1751   6.7e-05   19.1   9.6   2   2      0.67       8.4    2.2   0.1   420   448   227   253   219   272 0.71 -
8280at50557_38123_0:003113|STRG.10709.2:336-1226|+      -            297 966at50557           -           1751   6.7e-05   19.1   9.6   1   2   7.4e-06   9.3e-05   18.6   4.1   338   447    14   147     3   161 0.71 -
8280at50557_38123_0:003113|STRG.10709.2:336-1226|+      -            297 966at50557           -           1751   6.7e-05   19.1   9.6   2   2      0.67       8.4    2.2   0.1   420   448   227   253   219   272 0.71 -
117213at50557_144034_0:001939|STRG.4626.1:393-773|+     -            127 966at50557           -           1751   6.7e-05   19.1   0.0   1   2      0.55       6.9    2.5   0.0   202   229    35    62    18    66 0.71 -
117213at50557_144034_0:001939|STRG.4626.1:393-773|+     -            127 966at50557           -           1751   6.7e-05   19.1   0.0   2   2   0.00013    0.0017   14.4   0.0   203   255    69   126    65   127 0.83 -
117213at50557_144034_0:001939|STRG.4626.2:350-730|+     -            127 966at50557           -           1751   6.7e-05   19.1   0.0   1   2      0.55       6.9    2.5   0.0   202   229    35    62    18    66 0.71 -
117213at50557_144034_0:001939|STRG.4626.2:350-730|+     -            127 966at50557           -           1751   6.7e-05   19.1   0.0   2   2   0.00013    0.0017   14.4   0.0   203   255    69   126    65   127 0.83 -
117213at50557_144034_0:001939|STRG.4626.3:204-584|+     -            127 966at50557           -           1751   6.7e-05   19.1   0.0   1   2      0.55       6.9    2.5   0.0   202   229    35    62    18    66 0.71 -
117213at50557_144034_0:001939|STRG.4626.3:204-584|+     -            127 966at50557           -           1751   6.7e-05   19.1   0.0   2   2   0.00013    0.0017   14.4   0.0   203   255    69   126    65   127 0.83 -
83902at50557_7165_0:002695|STRG.15847.2:167-604|+       -            146 966at50557           -           1751   6.8e-05   19.1   0.5   1   1   9.7e-06   0.00012   18.2   0.5   342   420    54   138    30   145 0.63 -
117213at50557_307491_0:00388d|STRG.12115.3:179-592|+    -            138 966at50557           -           1751     7e-05   19.0   0.7   1   1   6.5e-06   8.1e-05   18.8   0.7   203   259     4    66     1    94 0.75 -
57980at50557_7176_0:003728|STRG.1224.1:117-533|+        -            139 966at50557           -           1751   9.2e-05   18.6   0.0   1   1   7.6e-06   9.4e-05   18.6   0.0  1415  1487    10    79     2   114 0.82 -
57980at50557_133901_0:001b12|STRG.2312.1:738-1532|+     -            265 966at50557           -           1751    0.0001   18.5   0.0   1   1     1e-05   0.00013   18.2   0.0  1365  1491    72   211    59   222 0.74 -
57980at50557_7038_0:000334|STRG.7304.2:517-1293|+       -            259 966at50557           -           1751   0.00011   18.4   0.0   1   2       8.2     1e+02   -1.4   0.0  1262  1292     9    42     8    63 0.58 -
57980at50557_7038_0:000334|STRG.7304.2:517-1293|+       -            259 966at50557           -           1751   0.00011   18.4   0.0   2   2   1.8e-05   0.00023   17.3   0.0  1381  1483   103   203    38   211 0.69 -
8280at50557_38123_0:003113|STRG.16091.1:265-1182|+      -            306 966at50557           -           1751   0.00011   18.3  11.0   1   1   1.1e-05   0.00014   18.1  11.0   338   521     3   191     1   266 0.83 -
57980at50557_224129_0:002c37|STRG.7304.3:0-734|+        -            245 966at50557           -           1751   0.00015   17.9   0.0   1   1   1.4e-05   0.00017   17.7   0.0  1380  1483    83   184     9   192 0.69 -
117213at50557_7244_0:0017ed|STRG.23608.1:853-1293|+     -            147 966at50557           -           1751   0.00015   17.9   0.1   1   1   1.8e-05   0.00022   17.3   0.0    36   141     2   108     1   120 0.74 -
117213at50557_7244_0:0017ed|STRG.23608.2:871-1311|+     -            147 966at50557           -           1751   0.00015   17.9   0.1   1   1   1.8e-05   0.00022   17.3   0.0    36   141     2   108     1   120 0.74 -
63888at50557_7091_0:002469|STRG.11867.1:1150-1887|+     -            246 966at50557           -           1751   0.00015   17.9   0.0   1   1   1.5e-05   0.00018   17.6   0.0     2    84     3    90     2    98 0.79 -
63888at50557_7091_0:002469|STRG.11867.2:1150-1887|+     -            246 966at50557           -           1751   0.00015   17.9   0.0   1   1   1.5e-05   0.00018   17.6   0.0     2    84     3    90     2    98 0.79 -
63888at50557_7091_0:002469|STRG.11867.3:1101-1838|+     -            246 966at50557           -           1751   0.00015   17.9   0.0   1   1   1.5e-05   0.00018   17.6   0.0     2    84     3    90     2    98 0.79 -
57980at50557_224129_0:002c37|STRG.7304.1:550-1116|+     -            189 966at50557           -           1751   0.00016   17.9   0.0   1   1   1.6e-05    0.0002   17.5   0.0  1324  1475    36   184    14   188 0.68 -
104262at50557_411798_0:001745|STRG.9502.2:572-1445|+    -            175 966at50557           -           1751   0.00016   17.8   0.4   1   1   1.8e-05   0.00023   17.3   0.4   716   815    39   132     7   156 0.80 -
65033at50557_139723_0:000232|STRG.17738.1:1695-2693|+   -            333 966at50557           -           1751   0.00017   17.7   0.1   1   1   9.8e-05    0.0012   14.9   0.1  1328  1534    86   323    66   328 0.67 -
117213at50557_35570_0:00266c|STRG.11733.1:13-363|+      -            117 966at50557           -           1751   0.00023   17.3   0.0   1   1   1.9e-05   0.00023   17.3   0.0    26   244    41    91     3   116 0.56 -
109776at50557_7004_0:001269|STRG.6821.3:288-656|+       -            123 966at50557           -           1751   0.00025   17.2   1.7   1   1   2.3e-05   0.00029   17.0   1.7   344   433    28   121    19   123 0.82 -
