#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.4407.1:91-2046|+    -            652 31374at50557         -            569  2.2e-289  959.7  17.0   1   1  1.3e-289  3.8e-288  955.5  17.0     1   569     4   647     4   647 0.93 -
76755at50557_315563_0:0012ae|STRG.8238.1:625-3362|+   -            237 31374at50557         -            569   1.9e-13   48.6   2.6   3   3   1.1e-08   3.2e-07   28.1   0.0   342   417   142   223   131   232 0.83 -
40115at50557_597456_0:00265e|STRG.2953.1:2366-3235|+  -            290 31374at50557         -            569   2.1e-13   48.5  12.5   1   2   3.6e-05    0.0011   16.4   1.0   487   534    71   120    12   135 0.71 -
40115at50557_597456_0:00265e|STRG.2953.1:2366-3235|+  -            290 31374at50557         -            569   2.1e-13   48.5  12.5   2   2   1.4e-13     4e-12   44.2   4.7   343   531    86   289    85   290 0.88 -
40115at50557_597456_0:00265e|STRG.2953.2:1895-2764|+  -            290 31374at50557         -            569   2.1e-13   48.5  12.5   1   2   3.6e-05    0.0011   16.4   1.0   487   534    71   120    12   135 0.71 -
40115at50557_597456_0:00265e|STRG.2953.2:1895-2764|+  -            290 31374at50557         -            569   2.1e-13   48.5  12.5   2   2   1.4e-13     4e-12   44.2   4.7   343   531    86   289    85   290 0.88 -
40115at50557_597456_0:00265e|STRG.2953.3:775-1644|+   -            290 31374at50557         -            569   2.1e-13   48.5  12.5   1   2   3.6e-05    0.0011   16.4   1.0   487   534    71   120    12   135 0.71 -
40115at50557_597456_0:00265e|STRG.2953.3:775-1644|+   -            290 31374at50557         -            569   2.1e-13   48.5  12.5   2   2   1.4e-13     4e-12   44.2   4.7   343   531    86   289    85   290 0.88 -
90358at50557_34720_0:001602|STRG.3347.1:104-1357|+    -            418 31374at50557         -            569   1.3e-12   45.9   2.6   1   3   2.7e-06   8.1e-05   20.1   0.1   421   536    63   191    42   200 0.51 -
90358at50557_34720_0:001602|STRG.3347.1:104-1357|+    -            418 31374at50557         -            569   1.3e-12   45.9   2.6   2   3     0.016      0.47    7.7   0.0   339   371   242   274   226   290 0.83 -
90358at50557_34720_0:001602|STRG.3347.1:104-1357|+    -            418 31374at50557         -            569   1.3e-12   45.9   2.6   3   3   7.9e-05    0.0023   15.3   0.1   330   375   368   414   326   417 0.87 -
78072at50557_51655_0:000c22|STRG.9442.1:177-725|+     -            183 31374at50557         -            569   1.5e-12   45.7   1.4   1   1   7.6e-14   2.3e-12   45.1   1.2   345   460     2   124     1   152 0.80 -
65618at50557_535359_0:00103e|STRG.15174.1:2-2998|+    -            853 31374at50557         -            569   2.4e-12   45.0   0.5   1   1   8.2e-14   2.4e-12   45.0   0.5   340   537   479   705   468   727 0.68 -
40115at50557_411798_0:002bfa|STRG.4226.1:584-1537|+   -            318 31374at50557         -            569   3.7e-12   44.4   0.0   1   2   3.5e-07     1e-05   23.1   0.0   346   468     1   131     1   179 0.75 -
40115at50557_411798_0:002bfa|STRG.4226.1:584-1537|+   -            318 31374at50557         -            569   3.7e-12   44.4   0.0   2   2   5.3e-06   0.00016   19.2   0.0   325   375   258   312   246   316 0.81 -
78072at50557_139723_0:002bcb|STRG.9039.1:553-1353|+   -            267 31374at50557         -            569   1.5e-11   42.3   1.0   1   2      0.05       1.5    6.1   0.0   413   460     4    51     1    57 0.80 -
78072at50557_139723_0:002bcb|STRG.9039.1:553-1353|+   -            267 31374at50557         -            569   1.5e-11   42.3   1.0   2   2   1.8e-10   5.3e-09   34.0   1.3   345   472    71   199    59   243 0.83 -
767at50557_520822_0:000947|STRG.19744.3:366-10550|+   -           3395 31374at50557         -            569   1.6e-11   42.3   1.4   1   3     0.017      0.52    7.6   0.1   379   421   209   251   207   266 0.81 -
767at50557_520822_0:000947|STRG.19744.3:366-10550|+   -           3395 31374at50557         -            569   1.6e-11   42.3   1.4   2   3       2.4        71    0.5   0.0   433   461  1158  1186  1148  1190 0.57 -
767at50557_520822_0:000947|STRG.19744.3:366-10550|+   -           3395 31374at50557         -            569   1.6e-11   42.3   1.4   3   3   1.8e-09   5.2e-08   30.7   0.0   350   536  3127  3336  3106  3353 0.80 -
767at50557_520822_0:000947|STRG.19744.4:366-10451|+   -           3362 31374at50557         -            569   1.6e-11   42.2   1.4   1   3     0.017      0.51    7.6   0.1   379   421   176   218   174   233 0.81 -
767at50557_520822_0:000947|STRG.19744.4:366-10451|+   -           3362 31374at50557         -            569   1.6e-11   42.2   1.4   2   3       2.4        70    0.5   0.0   433   461  1125  1153  1115  1157 0.57 -
767at50557_520822_0:000947|STRG.19744.4:366-10451|+   -           3362 31374at50557         -            569   1.6e-11   42.2   1.4   3   3   1.7e-09   5.1e-08   30.7   0.0   350   536  3094  3303  3073  3320 0.80 -
767at50557_520822_0:000947|STRG.19744.2:366-10463|+   -           3366 31374at50557         -            569   2.1e-11   41.9   1.7   1   3     0.017      0.51    7.6   0.1   379   421   209   251   207   266 0.81 -
767at50557_520822_0:000947|STRG.19744.2:366-10463|+   -           3366 31374at50557         -            569   2.1e-11   41.9   1.7   2   3       2.4        70    0.5   0.0   433   461  1158  1186  1148  1190 0.57 -
767at50557_520822_0:000947|STRG.19744.2:366-10463|+   -           3366 31374at50557         -            569   2.1e-11   41.9   1.7   3   3     2e-09   5.8e-08   30.5   0.0   350   536  3098  3307  3087  3324 0.80 -
767at50557_520822_0:000947|STRG.19744.1:653-10747|+   -           3365 31374at50557         -            569   2.1e-11   41.9   1.7   1   3     0.017      0.51    7.6   0.1   379   421   208   250   206   265 0.81 -
767at50557_520822_0:000947|STRG.19744.1:653-10747|+   -           3365 31374at50557         -            569   2.1e-11   41.9   1.7   2   3       2.4        70    0.5   0.0   433   461  1157  1185  1147  1189 0.57 -
767at50557_520822_0:000947|STRG.19744.1:653-10747|+   -           3365 31374at50557         -            569   2.1e-11   41.9   1.7   3   3     2e-09   5.8e-08   30.5   0.0   350   536  3097  3306  3086  3323 0.80 -
767at50557_520822_0:000947|STRG.19744.5:0-9998|+      -           3333 31374at50557         -            569   2.1e-11   41.9   1.7   1   3     0.017      0.51    7.6   0.1   379   421   176   218   174   233 0.81 -
767at50557_520822_0:000947|STRG.19744.5:0-9998|+      -           3333 31374at50557         -            569   2.1e-11   41.9   1.7   2   3       2.3        70    0.5   0.0   433   461  1125  1153  1115  1157 0.57 -
767at50557_520822_0:000947|STRG.19744.5:0-9998|+      -           3333 31374at50557         -            569   2.1e-11   41.9   1.7   3   3   1.9e-09   5.8e-08   30.5   0.0   350   536  3065  3274  3054  3291 0.80 -
74508at50557_7394_0:0023c7|STRG.11014.1:218-1093|+    -            292 31374at50557         -            569   3.2e-11   41.3   2.3   1   2   3.3e-08   9.7e-07   26.5   0.2   350   465    12   125     9   162 0.72 -
74508at50557_7394_0:0023c7|STRG.11014.1:218-1093|+    -            292 31374at50557         -            569   3.2e-11   41.3   2.3   2   2   0.00066      0.02   12.3   0.1   429   472   227   268   214   287 0.77 -
80377at50557_108931_0:002353|STRG.8238.1:2982-3602|+  -            207 31374at50557         -            569   5.2e-11   40.6   0.2   1   2   2.4e-05   0.00071   17.0   0.0   406   460     5    67     3    72 0.78 -
80377at50557_108931_0:002353|STRG.8238.1:2982-3602|+  -            207 31374at50557         -            569   5.2e-11   40.6   0.2   2   2   7.7e-09   2.3e-07   28.6   0.0   342   417    32   113    20   122 0.83 -
80377at50557_108931_0:002353|STRG.8238.2:2719-3339|+  -            207 31374at50557         -            569   5.2e-11   40.6   0.2   1   2   2.4e-05   0.00071   17.0   0.0   406   460     5    67     3    72 0.78 -
80377at50557_108931_0:002353|STRG.8238.2:2719-3339|+  -            207 31374at50557         -            569   5.2e-11   40.6   0.2   2   2   7.7e-09   2.3e-07   28.6   0.0   342   417    32   113    20   122 0.83 -
80377at50557_108931_0:002353|STRG.8238.3:2773-3393|+  -            207 31374at50557         -            569   5.2e-11   40.6   0.2   1   2   2.4e-05   0.00071   17.0   0.0   406   460     5    67     3    72 0.78 -
80377at50557_108931_0:002353|STRG.8238.3:2773-3393|+  -            207 31374at50557         -            569   5.2e-11   40.6   0.2   2   2   7.7e-09   2.3e-07   28.6   0.0   342   417    32   113    20   122 0.83 -
80377at50557_108931_0:002353|STRG.8238.4:2355-2975|+  -            207 31374at50557         -            569   5.2e-11   40.6   0.2   1   2   2.4e-05   0.00071   17.0   0.0   406   460     5    67     3    72 0.78 -
80377at50557_108931_0:002353|STRG.8238.4:2355-2975|+  -            207 31374at50557         -            569   5.2e-11   40.6   0.2   2   2   7.7e-09   2.3e-07   28.6   0.0   342   417    32   113    20   122 0.83 -
71739at50557_66420_0:0008cd|STRG.3363.1:769-1356|+    -            196 31374at50557         -            569   7.2e-11   40.1   0.1   1   1   7.3e-12   2.2e-10   38.5   0.1   387   538     1   166     1   176 0.77 -
40115at50557_103372_0:0021d6|STRG.18154.1:4065-5042|+ -            326 31374at50557         -            569   9.9e-11   39.7   3.8   1   3     1e-05    0.0003   18.2   0.3   345   402    23    78    15   108 0.77 -
40115at50557_103372_0:0021d6|STRG.18154.1:4065-5042|+ -            326 31374at50557         -            569   9.9e-11   39.7   3.8   2   3   7.2e-06   0.00021   18.7   0.1   406   536   146   286   143   293 0.82 -
40115at50557_103372_0:0021d6|STRG.18154.1:4065-5042|+ -            326 31374at50557         -            569   9.9e-11   39.7   3.8   3   3       1.2        37    1.5   0.0   435   458   305   326   287   326 0.61 -
78072at50557_156304_0:001dd8|STRG.4893.1:1811-2527|+  -            239 31374at50557         -            569     2e-10   38.6   2.3   1   2   5.6e-08   1.7e-06   25.7   0.4   385   533     2   174     1   181 0.74 -
78072at50557_156304_0:001dd8|STRG.4893.1:1811-2527|+  -            239 31374at50557         -            569     2e-10   38.6   2.3   2   2    0.0028     0.084   10.2   0.1   339   374   187   222   181   226 0.88 -
90358at50557_224129_0:001fd0|STRG.8034.7:1053-2048|+  -            332 31374at50557         -            569   2.5e-10   38.3   0.8   1   2     0.001     0.031   11.6   0.0   420   475   171   232   167   238 0.78 -
90358at50557_224129_0:001fd0|STRG.8034.7:1053-2048|+  -            332 31374at50557         -            569   2.5e-10   38.3   0.8   2   2   2.3e-08   6.7e-07   27.0   0.4   342   433   225   322   223   327 0.87 -
767at50557_6973_0:000e47|STRG.19744.6:11-1183|+       -            342 31374at50557         -            569   2.5e-10   38.3   0.0   1   1   1.3e-11   3.7e-10   37.8   0.0   350   539   100   312    88   316 0.80 -
40115at50557_103372_0:0021d6|STRG.18154.2:4656-5666|+ -            337 31374at50557         -            569   3.3e-10   37.9   2.8   1   2   1.1e-05   0.00032   18.2   0.3   345   402    23    78    15   108 0.77 -
40115at50557_103372_0:0021d6|STRG.18154.2:4656-5666|+ -            337 31374at50557         -            569   3.3e-10   37.9   2.8   2   2   8.1e-06   0.00024   18.6   0.1   406   536   146   286   144   294 0.82 -
40115at50557_103372_0:0021d6|STRG.18154.3:4065-5075|+ -            337 31374at50557         -            569   3.3e-10   37.9   2.8   1   2   1.1e-05   0.00032   18.2   0.3   345   402    23    78    15   108 0.77 -
40115at50557_103372_0:0021d6|STRG.18154.3:4065-5075|+ -            337 31374at50557         -            569   3.3e-10   37.9   2.8   2   2   8.1e-06   0.00024   18.6   0.1   406   536   146   286   144   294 0.82 -
74508at50557_7394_0:0023c7|STRG.11985.1:287-1267|+    -            327 31374at50557         -            569   3.5e-10   37.9   4.9   1   2   2.1e-11   6.3e-10   37.0   1.4   349   460    31   148    28   155 0.88 -
74508at50557_7394_0:0023c7|STRG.11985.1:287-1267|+    -            327 31374at50557         -            569   3.5e-10   37.9   4.9   2   2      0.88        26    2.0   0.1   389   446   260   317   256   324 0.69 -
80377at50557_217634_0:002edc|STRG.4121.3:696-1577|+   -            294 31374at50557         -            569   3.7e-10   37.8   6.1   1   3      0.69        21    2.3   0.1   390   408     8    26     4    33 0.88 -
80377at50557_217634_0:002edc|STRG.4121.3:696-1577|+   -            294 31374at50557         -            569   3.7e-10   37.8   6.1   2   3   4.5e-09   1.3e-07   29.3   0.0   349   460    54   171    36   180 0.90 -
80377at50557_217634_0:002edc|STRG.4121.3:696-1577|+   -            294 31374at50557         -            569   3.7e-10   37.8   6.1   3   3     0.016      0.48    7.7   0.4   343   410   218   291   190   294 0.67 -
43719at50557_456900_0:000a8d|STRG.4705.1:499-2583|+   -            695 31374at50557         -            569   5.1e-10   37.3   1.7   1   2   3.7e-11   1.1e-09   36.2   0.3   347   461    57   172    50   213 0.91 -
43719at50557_456900_0:000a8d|STRG.4705.1:499-2583|+   -            695 31374at50557         -            569   5.1e-10   37.3   1.7   2   2       4.9   1.5e+02   -0.5   0.1   343   365   660   682   653   688 0.81 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 31374at50557         -            569   5.3e-10   37.2   0.3   1   4    0.0025     0.075   10.3   0.0   503   536     1    34     1    44 0.85 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 31374at50557         -            569   5.3e-10   37.2   0.3   2   4   4.8e-05    0.0014   16.0   0.0   346   463    48   166    40   194 0.87 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 31374at50557         -            569   5.3e-10   37.2   0.3   3   4      0.94        28    1.8   0.0   393   460   181   253   168   256 0.60 -
40115at50557_116153_0:000cbb|STRG.8524.1:165-1064|+   -            300 31374at50557         -            569   5.3e-10   37.2   0.3   4   4     0.023      0.67    7.2   0.1   351   416   227   300   213   300 0.82 -
78072at50557_7038_0:0021a3|STRG.3354.1:792-1640|+     -            283 31374at50557         -            569   5.8e-10   37.1   2.1   1   2   2.8e-10   8.2e-09   33.3   1.1   340   464    40   167    36   177 0.86 -
78072at50557_7038_0:0021a3|STRG.3354.1:792-1640|+     -            283 31374at50557         -            569   5.8e-10   37.1   2.1   2   2      0.45        13    2.9   0.0   390   460   177   259   173   265 0.77 -
78072at50557_7038_0:0021a3|STRG.3354.2:304-1152|+     -            283 31374at50557         -            569   5.8e-10   37.1   2.1   1   2   2.8e-10   8.2e-09   33.3   1.1   340   464    40   167    36   177 0.86 -
78072at50557_7038_0:0021a3|STRG.3354.2:304-1152|+     -            283 31374at50557         -            569   5.8e-10   37.1   2.1   2   2      0.45        13    2.9   0.0   390   460   177   259   173   265 0.77 -
78072at50557_7038_0:0021a3|STRG.3354.3:304-1152|+     -            283 31374at50557         -            569   5.8e-10   37.1   2.1   1   2   2.8e-10   8.2e-09   33.3   1.1   340   464    40   167    36   177 0.86 -
78072at50557_7038_0:0021a3|STRG.3354.3:304-1152|+     -            283 31374at50557         -            569   5.8e-10   37.1   2.1   2   2      0.45        13    2.9   0.0   390   460   177   259   173   265 0.77 -
78072at50557_7038_0:0021a3|STRG.3354.5:734-1582|+     -            283 31374at50557         -            569   5.8e-10   37.1   2.1   1   2   2.8e-10   8.2e-09   33.3   1.1   340   464    40   167    36   177 0.86 -
78072at50557_7038_0:0021a3|STRG.3354.5:734-1582|+     -            283 31374at50557         -            569   5.8e-10   37.1   2.1   2   2      0.45        13    2.9   0.0   390   460   177   259   173   265 0.77 -
78072at50557_56086_0:002946|STRG.19320.1:1498-2259|+  -            254 31374at50557         -            569   5.8e-10   37.1   0.5   1   1   3.8e-11   1.1e-09   36.2   0.5   344   490     2   157     1   190 0.86 -
78072at50557_56086_0:002946|STRG.19320.4:597-1358|+   -            254 31374at50557         -            569   5.8e-10   37.1   0.5   1   1   3.8e-11   1.1e-09   36.2   0.5   344   490     2   157     1   190 0.86 -
78072at50557_56086_0:002946|STRG.19320.6:522-1283|+   -            254 31374at50557         -            569   5.8e-10   37.1   0.5   1   1   3.8e-11   1.1e-09   36.2   0.5   344   490     2   157     1   190 0.86 -
80377at50557_6973_0:004ca4|STRG.19744.7:220-888|+     -            223 31374at50557         -            569   6.1e-10   37.0   0.0   1   1     4e-11   1.2e-09   36.1   0.0   350   532    17   222    10   223 0.79 -
57752at50557_45779_0:003ace|STRG.5748.1:1333-2151|+   -            273 31374at50557         -            569   7.4e-10   36.8   2.3   1   3   0.00013    0.0039   14.6   0.1   503   545     1    43     1    60 0.62 -
57752at50557_45779_0:003ace|STRG.5748.1:1333-2151|+   -            273 31374at50557         -            569   7.4e-10   36.8   2.3   2   3    0.0013     0.039   11.3   0.1   325   377    66   117    62   237 0.64 -
57752at50557_45779_0:003ace|STRG.5748.1:1333-2151|+   -            273 31374at50557         -            569   7.4e-10   36.8   2.3   3   3    0.0055      0.16    9.2   0.1   433   471   234   273   216   273 0.80 -
57752at50557_45779_0:003ace|STRG.5748.2:1333-2151|+   -            273 31374at50557         -            569   7.4e-10   36.8   2.3   1   3   0.00013    0.0039   14.6   0.1   503   545     1    43     1    60 0.62 -
57752at50557_45779_0:003ace|STRG.5748.2:1333-2151|+   -            273 31374at50557         -            569   7.4e-10   36.8   2.3   2   3    0.0013     0.039   11.3   0.1   325   377    66   117    62   237 0.64 -
57752at50557_45779_0:003ace|STRG.5748.2:1333-2151|+   -            273 31374at50557         -            569   7.4e-10   36.8   2.3   3   3    0.0055      0.16    9.2   0.1   433   471   234   273   216   273 0.80 -
68957at50557_103372_0:001943|STRG.1241.1:8-1303|+     -            432 31374at50557         -            569   1.3e-09   36.0   0.0   1   2   4.4e-06   0.00013   19.5   0.0   346   454   151   261   127   270 0.85 -
68957at50557_103372_0:001943|STRG.1241.1:8-1303|+     -            432 31374at50557         -            569   1.3e-09   36.0   0.0   2   2    0.0002    0.0061   13.9   0.0   502   535   362   395   327   418 0.70 -
80377at50557_7237_0:001b62|STRG.8855.1:238-1095|+     -            286 31374at50557         -            569   1.7e-09   35.6   0.3   1   3     1e-07     3e-06   24.9   0.1   353   441     2    89     1   106 0.89 -
80377at50557_7237_0:001b62|STRG.8855.1:238-1095|+     -            286 31374at50557         -            569   1.7e-09   35.6   0.3   2   3       2.2        66    0.6   0.0   504   533   169   198   141   203 0.64 -
80377at50557_7237_0:001b62|STRG.8855.1:238-1095|+     -            286 31374at50557         -            569   1.7e-09   35.6   0.3   3   3     0.017      0.49    7.6   0.0   392   477   172   269   166   275 0.65 -
80377at50557_7237_0:001b62|STRG.8855.2:993-1850|+     -            286 31374at50557         -            569   1.7e-09   35.6   0.3   1   3     1e-07     3e-06   24.9   0.1   353   441     2    89     1   106 0.89 -
80377at50557_7237_0:001b62|STRG.8855.2:993-1850|+     -            286 31374at50557         -            569   1.7e-09   35.6   0.3   2   3       2.2        66    0.6   0.0   504   533   169   198   141   203 0.64 -
80377at50557_7237_0:001b62|STRG.8855.2:993-1850|+     -            286 31374at50557         -            569   1.7e-09   35.6   0.3   3   3     0.017      0.49    7.6   0.0   392   477   172   269   166   275 0.65 -
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 31374at50557         -            569   1.9e-09   35.4   0.6   1   5     0.057       1.7    5.9   0.0   499   540   186   228   174   235 0.81 -
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 31374at50557         -            569   1.9e-09   35.4   0.6   2   5       2.9        85    0.3   0.0   504   555   239   291   232   297 0.80 -
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 31374at50557         -            569   1.9e-09   35.4   0.6   3   5      0.01      0.31    8.3   0.1   337   376   283   323   247   328 0.85 -
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 31374at50557         -            569   1.9e-09   35.4   0.6   4   5     0.035         1    6.6   0.0   508   539   346   377   326   383 0.82 -
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 31374at50557         -            569   1.9e-09   35.4   0.6   5   5     0.006      0.18    9.1   0.0   503   545   388   430   381   443 0.81 -
31374at50557_197043_0:003de5|STRG.8212.1:558-1310|+   -            251 31374at50557         -            569   3.3e-09   34.6   0.0   1   1   2.2e-10   6.6e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
31374at50557_197043_0:003de5|STRG.8212.2:562-1314|+   -            251 31374at50557         -            569   3.3e-09   34.6   0.0   1   1   2.2e-10   6.6e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
31374at50557_197043_0:003de5|STRG.8212.3:1324-2076|+  -            251 31374at50557         -            569   3.3e-09   34.6   0.0   1   1   2.2e-10   6.6e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
31374at50557_197043_0:003de5|STRG.8212.4:1412-2164|+  -            251 31374at50557         -            569   3.3e-09   34.6   0.0   1   1   2.2e-10   6.6e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
31374at50557_197043_0:003de5|STRG.8212.5:1306-2058|+  -            251 31374at50557         -            569   3.3e-09   34.6   0.0   1   1   2.2e-10   6.6e-09   33.6   0.0   342   419    13    94     1   104 0.89 -
80377at50557_7159_0:002188|STRG.4121.1:451-1554|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   1   3      0.85        25    2.0   0.2   390   408    85   103    78   109 0.87 -
80377at50557_7159_0:002188|STRG.4121.1:451-1554|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   2   3     7e-09   2.1e-07   28.7   0.0   349   460   131   248   115   262 0.90 -
80377at50557_7159_0:002188|STRG.4121.1:451-1554|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   3   3     0.038       1.1    6.5   0.4   343   410   295   368   265   368 0.65 -
80377at50557_7159_0:002188|STRG.4121.2:561-1664|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   1   3      0.85        25    2.0   0.2   390   408    85   103    78   109 0.87 -
80377at50557_7159_0:002188|STRG.4121.2:561-1664|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   2   3     7e-09   2.1e-07   28.7   0.0   349   460   131   248   115   262 0.90 -
80377at50557_7159_0:002188|STRG.4121.2:561-1664|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   3   3     0.038       1.1    6.5   0.4   343   410   295   368   265   368 0.65 -
80377at50557_7159_0:002188|STRG.4121.4:300-1403|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   1   3      0.85        25    2.0   0.2   390   408    85   103    78   109 0.87 -
80377at50557_7159_0:002188|STRG.4121.4:300-1403|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   2   3     7e-09   2.1e-07   28.7   0.0   349   460   131   248   115   262 0.90 -
80377at50557_7159_0:002188|STRG.4121.4:300-1403|+     -            368 31374at50557         -            569   3.4e-09   34.6   9.6   3   3     0.038       1.1    6.5   0.4   343   410   295   368   265   368 0.65 -
80377at50557_7091_0:0009ff|STRG.12458.1:437-1021|+    -            195 31374at50557         -            569   3.5e-09   34.6   0.1   1   2   0.00061     0.018   12.4   0.0   503   533    17    48     7    58 0.67 -
80377at50557_7091_0:0009ff|STRG.12458.1:437-1021|+    -            195 31374at50557         -            569   3.5e-09   34.6   0.1   2   2   2.5e-06   7.4e-05   20.3   0.0   344   460    58   189    50   193 0.83 -
80377at50557_7091_0:0009ff|STRG.12458.2:383-967|+     -            195 31374at50557         -            569   3.5e-09   34.6   0.1   1   2   0.00061     0.018   12.4   0.0   503   533    17    48     7    58 0.67 -
80377at50557_7091_0:0009ff|STRG.12458.2:383-967|+     -            195 31374at50557         -            569   3.5e-09   34.6   0.1   2   2   2.5e-06   7.4e-05   20.3   0.0   344   460    58   189    50   193 0.83 -
14512at50557_56086_0:000590|STRG.8034.10:1601-1954|+  -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.10:1601-1954|+  -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.11:1627-1980|+  -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.11:1627-1980|+  -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.12:1456-1809|+  -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.12:1456-1809|+  -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.13:752-1105|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.13:752-1105|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.2:1698-2051|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.2:1698-2051|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.3:1677-2030|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.3:1677-2030|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.4:1670-2023|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.4:1670-2023|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.5:1692-2045|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.5:1692-2045|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.6:1671-2024|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.6:1671-2024|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.7:1650-2003|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
14512at50557_56086_0:000590|STRG.8034.7:1650-2003|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   2   2   1.8e-08   5.3e-07   27.3   0.4   342   421    26   111    24   118 0.85 -
14512at50557_56086_0:000590|STRG.8034.8:1698-2051|+   -            118 31374at50557         -            569   6.5e-09   33.7   1.6   1   2     0.011      0.32    8.3   0.1   445   475     3    33     1    38 0.85 -
