#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.5420.2:864-2300|+     -            479 106896at50557        -             70   2.1e-34  116.3   4.0   1   1   6.2e-36   2.1e-34  116.3   4.0    12    70   384   443   377   443 0.93 -
39871at50557_7536_0:000d98|STRG.14126.1:1324-1608|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   1   2       7.1   2.4e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.14126.1:1324-1608|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   2   2     4e-05    0.0013   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.14126.2:1452-1736|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   1   2       7.1   2.4e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.14126.2:1452-1736|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   2   2     4e-05    0.0013   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.14126.3:1382-1666|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   1   2       7.1   2.4e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.14126.3:1382-1666|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   2   2     4e-05    0.0013   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.14126.4:2270-2554|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   1   2       7.1   2.4e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.14126.4:2270-2554|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   2   2     4e-05    0.0013   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_7536_0:000d98|STRG.14126.5:2432-2716|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   1   2       7.1   2.4e+02    0.8   0.1    50    61    30    41    22    47 0.70 -
39871at50557_7536_0:000d98|STRG.14126.5:2432-2716|+     -             95 106896at50557        -             70    0.0006   18.8   1.9   2   2     4e-05    0.0013   17.6   0.2    14    45    50    81    40    86 0.84 -
39871at50557_1155016_0:0008ce|STRG.9402.1:149-400|+     -             84 106896at50557        -             70    0.0006   18.7   4.4   1   2      0.77        26    3.9   0.0    50    68     6    24     3    27 0.72 -
39871at50557_1155016_0:0008ce|STRG.9402.1:149-400|+     -             84 106896at50557        -             70    0.0006   18.7   4.4   2   2   0.00024    0.0081   15.1   1.8    23    67    35    79    29    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.9402.2:571-822|+     -             84 106896at50557        -             70    0.0006   18.7   4.4   1   2      0.77        26    3.9   0.0    50    68     6    24     3    27 0.72 -
39871at50557_1155016_0:0008ce|STRG.9402.2:571-822|+     -             84 106896at50557        -             70    0.0006   18.7   4.4   2   2   0.00024    0.0081   15.1   1.8    23    67    35    79    29    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.9402.3:149-400|+     -             84 106896at50557        -             70    0.0006   18.7   4.4   1   2      0.77        26    3.9   0.0    50    68     6    24     3    27 0.72 -
39871at50557_1155016_0:0008ce|STRG.9402.3:149-400|+     -             84 106896at50557        -             70    0.0006   18.7   4.4   2   2   0.00024    0.0081   15.1   1.8    23    67    35    79    29    81 0.91 -
39871at50557_1155016_0:0008ce|STRG.9402.4:386-637|+     -             84 106896at50557        -             70    0.0006   18.7   4.4   1   2      0.77        26    3.9   0.0    50    68     6    24     3    27 0.72 -
39871at50557_1155016_0:0008ce|STRG.9402.4:386-637|+     -             84 106896at50557        -             70    0.0006   18.7   4.4   2   2   0.00024    0.0081   15.1   1.8    23    67    35    79    29    81 0.91 -
106896at50557_1049336_0:0046e2|STRG.9107.1:117-551|+    -            145 106896at50557        -             70   0.00064   18.7  21.8   1   3     0.023      0.75    8.8   0.8    10    44     6    40     2    42 0.86 -
106896at50557_1049336_0:0046e2|STRG.9107.1:117-551|+    -            145 106896at50557        -             70   0.00064   18.7  21.8   2   3    0.0029     0.096   11.7   6.1    22    67    47    93    41    96 0.88 -
106896at50557_1049336_0:0046e2|STRG.9107.1:117-551|+    -            145 106896at50557        -             70   0.00064   18.7  21.8   3   3     0.085       2.8    7.0   2.9    16    60    99   143    89   145 0.85 -
45419at50557_168631_0:000720|STRG.3564.1:1992-2759|+    -            256 106896at50557        -             70   0.00064   18.7   3.6   1   4      0.15         5    6.2   2.5    16    60    36    82    23    92 0.76 -
45419at50557_168631_0:000720|STRG.3564.1:1992-2759|+    -            256 106896at50557        -             70   0.00064   18.7   3.6   2   4      0.87        29    3.7   2.5    18    68    96   146    89   148 0.84 -
45419at50557_168631_0:000720|STRG.3564.1:1992-2759|+    -            256 106896at50557        -             70   0.00064   18.7   3.6   3   4   1.9e-05   0.00064   18.7   3.6    10    68   143   202   139   204 0.86 -
45419at50557_168631_0:000720|STRG.3564.1:1992-2759|+    -            256 106896at50557        -             70   0.00064   18.7   3.6   4   4     0.048       1.6    7.8   3.8    19    69   181   231   181   232 0.89 -
150919at50557_108931_0:000eeb|STRG.16768.1:1167-1388|+  -             74 106896at50557        -             70   0.00071   18.5   3.7   1   1   2.1e-05   0.00071   18.5   3.7    18    67     6    55     2    60 0.93 -
150919at50557_13164_0:002e50|STRG.15951.1:457-606|+     -             50 106896at50557        -             70   0.00082   18.3   3.2   1   1   0.00014    0.0048   15.9   3.2    23    69     1    47     1    48 0.95 -
150919at50557_13164_0:002e50|STRG.15951.2:660-809|+     -             50 106896at50557        -             70   0.00082   18.3   3.2   1   1   0.00014    0.0048   15.9   3.2    23    69     1    47     1    48 0.95 -
66842at50557_64793_0:0006b1|STRG.15189.4:58-1578|+      -            507 106896at50557        -             70   0.00091   18.2   4.2   1   2       1.7        58    2.8   0.2    50    68   130   148   114   150 0.69 -
66842at50557_64793_0:0006b1|STRG.15189.4:58-1578|+      -            507 106896at50557        -             70   0.00091   18.2   4.2   2   2   2.7e-05   0.00091   18.2   4.2    19    69   155   205   149   206 0.95 -
66842at50557_64793_0:0006b1|STRG.15189.2:144-1670|+     -            509 106896at50557        -             70   0.00091   18.2   4.2   1   2       1.8        59    2.8   0.2    50    68   132   150   116   152 0.69 -
66842at50557_64793_0:0006b1|STRG.15189.2:144-1670|+     -            509 106896at50557        -             70   0.00091   18.2   4.2   2   2   2.7e-05   0.00091   18.2   4.2    19    69   157   207   151   208 0.95 -
66842at50557_64793_0:0006b1|STRG.15189.3:69-1595|+      -            509 106896at50557        -             70   0.00091   18.2   4.2   1   2       1.8        59    2.8   0.2    50    68   132   150   116   152 0.69 -
66842at50557_64793_0:0006b1|STRG.15189.3:69-1595|+      -            509 106896at50557        -             70   0.00091   18.2   4.2   2   2   2.7e-05   0.00091   18.2   4.2    19    69   157   207   151   208 0.95 -
150919at50557_108931_0:000eeb|STRG.16767.1:523-735|+    -             71 106896at50557        -             70   0.00094   18.1   3.8   1   2   2.8e-05   0.00094   18.1   3.8    18    67     3    52     1    57 0.94 -
150919at50557_108931_0:000eeb|STRG.16767.1:523-735|+    -             71 106896at50557        -             70   0.00094   18.1   3.8   2   2       5.1   1.7e+02    1.3   0.2    17    28    58    69    54    71 0.82 -
39871at50557_74873_0:00210c|STRG.3840.4:1449-1736|+     -             96 106896at50557        -             70   0.00095   18.1   7.3   1   2   0.00065     0.022   13.8   1.1    17    64    14    61     5    66 0.84 -
39871at50557_74873_0:00210c|STRG.3840.4:1449-1736|+     -             96 106896at50557        -             70   0.00095   18.1   7.3   2   2    0.0085      0.28   10.2   2.5    21    68    46    93    43    95 0.87 -
70122at50557_103372_0:0029b5|STRG.16614.2:563-2260|+    -            566 106896at50557        -             70   0.00099   18.1   1.7   1   2    0.0032      0.11   11.5   0.2    48    69   496   517   477   518 0.84 -
70122at50557_103372_0:0029b5|STRG.16614.2:563-2260|+    -            566 106896at50557        -             70   0.00099   18.1   1.7   2   2      0.35        12    5.0   0.1    19    44   525   550   523   555 0.91 -
45419at50557_51655_0:002e4f|STRG.5781.1:1116-1391|+     -             92 106896at50557        -             70   0.00099   18.1   7.0   1   2     0.016      0.53    9.3   2.1    19    68    13    62     2    63 0.80 -
45419at50557_51655_0:002e4f|STRG.5781.1:1116-1391|+     -             92 106896at50557        -             70   0.00099   18.1   7.0   2   2   3.9e-05    0.0013   17.7   3.1     9    70    31    92    27    92 0.90 -
45419at50557_51655_0:002e4f|STRG.5781.2:1126-1401|+     -             92 106896at50557        -             70   0.00099   18.1   7.0   1   2     0.016      0.53    9.3   2.1    19    68    13    62     2    63 0.80 -
45419at50557_51655_0:002e4f|STRG.5781.2:1126-1401|+     -             92 106896at50557        -             70   0.00099   18.1   7.0   2   2   3.9e-05    0.0013   17.7   3.1     9    70    31    92    27    92 0.90 -
45419at50557_51655_0:002e4f|STRG.5781.3:810-1085|+      -             92 106896at50557        -             70   0.00099   18.1   7.0   1   2     0.016      0.53    9.3   2.1    19    68    13    62     2    63 0.80 -
45419at50557_51655_0:002e4f|STRG.5781.3:810-1085|+      -             92 106896at50557        -             70   0.00099   18.1   7.0   2   2   3.9e-05    0.0013   17.7   3.1     9    70    31    92    27    92 0.90 -
150919at50557_108931_0:000eeb|STRG.16771.1:1100-1348|+  -             83 106896at50557        -             70    0.0012   17.8   3.8   1   1   3.6e-05    0.0012   17.8   3.8    18    67    15    64    10    68 0.93 -
35806at50557_7260_0:00273f|STRG.16961.1:146-862|-       -            239 106896at50557        -             70    0.0012   17.8  32.1   1   5      0.24       8.2    5.5   3.6    19    68    24    73     6    75 0.91 -
35806at50557_7260_0:00273f|STRG.16961.1:146-862|-       -            239 106896at50557        -             70    0.0012   17.8  32.1   2   5      0.37        12    4.9   0.8    50    68    86   104    83   106 0.92 -
35806at50557_7260_0:00273f|STRG.16961.1:146-862|-       -            239 106896at50557        -             70    0.0012   17.8  32.1   3   5    0.0013     0.045   12.7   4.2    22    70   114   162   106   162 0.93 -
35806at50557_7260_0:00273f|STRG.16961.1:146-862|-       -            239 106896at50557        -             70    0.0012   17.8  32.1   4   5     0.039       1.3    8.1   4.4    22    68   142   191   142   194 0.85 -
35806at50557_7260_0:00273f|STRG.16961.1:146-862|-       -            239 106896at50557        -             70    0.0012   17.8  32.1   5   5     0.014      0.47    9.5   1.6    21    68   172   219   163   221 0.80 -
35806at50557_197043_0:005d80|STRG.5397.1:3016-3543|+    -            176 106896at50557        -             70    0.0012   17.7   1.6   1   1   0.00044     0.015   14.3   0.5    20    69   126   174   116   175 0.92 -
45419at50557_51655_0:002e4f|STRG.11121.1:234-458|+      -             75 106896at50557        -             70    0.0012   17.7   8.2   1   2   0.00039     0.013   14.5   3.7    23    67     1    45     1    49 0.92 -
45419at50557_51655_0:002e4f|STRG.11121.1:234-458|+      -             75 106896at50557        -             70    0.0012   17.7   8.2   2   2   0.00039     0.013   14.5   3.8    18    68    24    74    20    75 0.88 -
57812at50557_139723_0:0023b3|STRG.15639.1:230-544|+     -            105 106896at50557        -             70    0.0013   17.7   7.5   1   3         4   1.4e+02    1.6   0.0    51    68     1    18     1    20 0.89 -
57812at50557_139723_0:0023b3|STRG.15639.1:230-544|+     -            105 106896at50557        -             70    0.0013   17.7   7.5   2   3     0.026      0.88    8.6   0.9    16    58    25    67    19    76 0.82 -
57812at50557_139723_0:0023b3|STRG.15639.1:230-544|+     -            105 106896at50557        -             70    0.0013   17.7   7.5   3   3    0.0052      0.17   10.9   3.7     9    68    45   105    40   105 0.87 -
39871at50557_74873_0:00210c|STRG.15012.7:340-744|+      -            135 106896at50557        -             70    0.0014   17.5   3.1   1   1   4.3e-05    0.0014   17.5   3.1    14    67    39    92    37    95 0.92 -
45419at50557_1218281_0:0017b5|STRG.17739.3:430-1500|+   -            357 106896at50557        -             70    0.0014   17.5  21.8   1   4       8.4   2.8e+02    0.6   0.0    19    41    20    42     7    47 0.77 -
45419at50557_1218281_0:0017b5|STRG.17739.3:430-1500|+   -            357 106896at50557        -             70    0.0014   17.5  21.8   2   4      0.46        15    4.6   0.2    12    49    67   104    59   114 0.85 -
45419at50557_1218281_0:0017b5|STRG.17739.3:430-1500|+   -            357 106896at50557        -             70    0.0014   17.5  21.8   3   4     0.015      0.51    9.4   0.2    10    67   188   245   183   247 0.87 -
45419at50557_1218281_0:0017b5|STRG.17739.3:430-1500|+   -            357 106896at50557        -             70    0.0014   17.5  21.8   4   4   0.00058     0.019   13.9   1.9    18    67   252   301   246   306 0.86 -
39871at50557_197043_0:000e06|STRG.13310.3:112-432|+     -            107 106896at50557        -             70    0.0015   17.5   3.8   1   2    0.0034      0.11   11.5   1.9    22    68     3    49     1    51 0.92 -
39871at50557_197043_0:000e06|STRG.13310.3:112-432|+     -            107 106896at50557        -             70    0.0015   17.5   3.8   2   2      0.21         7    5.7   0.0    50    67    78    95    71    98 0.77 -
39871at50557_74873_0:00210c|STRG.15012.2:970-1380|+     -            137 106896at50557        -             70    0.0015   17.5   3.1   1   1   4.4e-05    0.0015   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.15012.3:982-1392|+     -            137 106896at50557        -             70    0.0015   17.5   3.1   1   1   4.4e-05    0.0015   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.15012.4:859-1269|+     -            137 106896at50557        -             70    0.0015   17.5   3.1   1   1   4.4e-05    0.0015   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.15012.5:1434-1844|+    -            137 106896at50557        -             70    0.0015   17.5   3.1   1   1   4.4e-05    0.0015   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.15012.6:1434-1844|+    -            137 106896at50557        -             70    0.0015   17.5   3.1   1   1   4.4e-05    0.0015   17.5   3.1    14    67    41    94    39    97 0.92 -
39871at50557_74873_0:00210c|STRG.15012.8:346-756|+      -            137 106896at50557        -             70    0.0015   17.5   3.1   1   1   4.4e-05    0.0015   17.5   3.1    14    67    41    94    39    97 0.92 -
45419at50557_51655_0:002e4f|STRG.13021.1:1163-1387|+    -             75 106896at50557        -             70    0.0015   17.4   4.4   1   1   4.6e-05    0.0015   17.4   4.4    17    63    23    69     9    74 0.83 -
45419at50557_51655_0:002e4f|STRG.13021.2:2187-2411|+    -             75 106896at50557        -             70    0.0015   17.4   4.4   1   1   4.6e-05    0.0015   17.4   4.4    17    63    23    69     9    74 0.83 -
39871at50557_197043_0:000e06|STRG.13310.1:915-1232|+    -            106 106896at50557        -             70    0.0019   17.1   3.8   1   2    0.0046      0.15   11.0   1.9    22    68     2    48     1    50 0.91 -
39871at50557_197043_0:000e06|STRG.13310.1:915-1232|+    -            106 106896at50557        -             70    0.0019   17.1   3.8   2   2      0.21       6.9    5.7   0.0    50    67    77    94    70    97 0.77 -
39871at50557_197043_0:000e06|STRG.13310.2:917-1234|+    -            106 106896at50557        -             70    0.0019   17.1   3.8   1   2    0.0046      0.15   11.0   1.9    22    68     2    48     1    50 0.91 -
39871at50557_197043_0:000e06|STRG.13310.2:917-1234|+    -            106 106896at50557        -             70    0.0019   17.1   3.8   2   2      0.21       6.9    5.7   0.0    50    67    77    94    70    97 0.77 -
39871at50557_197043_0:000e06|STRG.13310.4:727-1044|+    -            106 106896at50557        -             70    0.0019   17.1   3.8   1   2    0.0046      0.15   11.0   1.9    22    68     2    48     1    50 0.91 -
39871at50557_197043_0:000e06|STRG.13310.4:727-1044|+    -            106 106896at50557        -             70    0.0019   17.1   3.8   2   2      0.21       6.9    5.7   0.0    50    67    77    94    70    97 0.77 -
150919at50557_7038_0:001eca|STRG.7848.1:871-1050|+      -             60 106896at50557        -             70    0.0022   17.0   1.9   1   1   9.1e-05     0.003   16.5   1.9    17    68     6    57     2    60 0.92 -
39871at50557_7536_0:000d98|STRG.14477.1:46-318|+        -             91 106896at50557        -             70    0.0025   16.8   6.8   1   2      0.14       4.8    6.3   1.7    17    40     2    25     1    34 0.83 -
39871at50557_7536_0:000d98|STRG.14477.1:46-318|+        -             91 106896at50557        -             70    0.0025   16.8   6.8   2   2   0.00065     0.022   13.8   0.7    18    68    31    84    28    86 0.89 -
106896at50557_1049336_0:0046e2|STRG.4852.3:844-1560|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   1   3   0.00073     0.025   13.6   0.8     9    47    46    84    41    90 0.90 -
106896at50557_1049336_0:0046e2|STRG.4852.3:844-1560|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   2   3      0.69        23    4.1   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.4852.3:844-1560|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   3   3   0.00074     0.025   13.6   1.4     7    66   183   238   177   239 0.78 -
106896at50557_1049336_0:0046e2|STRG.4852.4:853-1569|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   1   3   0.00073     0.025   13.6   0.8     9    47    46    84    41    90 0.90 -
106896at50557_1049336_0:0046e2|STRG.4852.4:853-1569|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   2   3      0.69        23    4.1   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.4852.4:853-1569|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   3   3   0.00074     0.025   13.6   1.4     7    66   183   238   177   239 0.78 -
106896at50557_1049336_0:0046e2|STRG.4852.5:969-1685|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   1   3   0.00073     0.025   13.6   0.8     9    47    46    84    41    90 0.90 -
106896at50557_1049336_0:0046e2|STRG.4852.5:969-1685|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   2   3      0.69        23    4.1   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.4852.5:969-1685|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   3   3   0.00074     0.025   13.6   1.4     7    66   183   238   177   239 0.78 -
106896at50557_1049336_0:0046e2|STRG.4852.6:903-1619|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   1   3   0.00073     0.025   13.6   0.8     9    47    46    84    41    90 0.90 -
106896at50557_1049336_0:0046e2|STRG.4852.6:903-1619|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   2   3      0.69        23    4.1   0.1    45    67   160   182   155   185 0.81 -
106896at50557_1049336_0:0046e2|STRG.4852.6:903-1619|+   -            239 106896at50557        -             70    0.0026   16.7  24.5   3   3   0.00074     0.025   13.6   1.4     7    66   183   238   177   239 0.78 -
66842at50557_64793_0:0006b1|STRG.15189.1:123-1781|+     -            553 106896at50557        -             70    0.0027   16.7   6.0   1   3       1.9        65    2.6   0.2    50    68   176   194   160   196 0.69 -
66842at50557_64793_0:0006b1|STRG.15189.1:123-1781|+     -            553 106896at50557        -             70    0.0027   16.7   6.0   2   3     0.037       1.2    8.1   4.2    17    69   171   223   168   224 0.91 -
66842at50557_64793_0:0006b1|STRG.15189.1:123-1781|+     -            553 106896at50557        -             70    0.0027   16.7   6.0   3   3   7.9e-05    0.0027   16.7   6.0    18    69   200   251   192   252 0.93 -
39871at50557_1155016_0:0008ce|STRG.12150.1:1777-2106|+  -            110 106896at50557        -             70    0.0027   16.6  13.9   1   3     0.001     0.034   13.1   1.4    22    67     4    49     2    51 0.91 -
39871at50557_1155016_0:0008ce|STRG.12150.1:1777-2106|+  -            110 106896at50557        -             70    0.0027   16.6  13.9   2   3    0.0013     0.044   12.8   3.9    18    68    28    78    24    80 0.90 -
39871at50557_1155016_0:0008ce|STRG.12150.1:1777-2106|+  -            110 106896at50557        -             70    0.0027   16.6  13.9   3   3      0.26       8.5    5.4   5.1    22    69    60   107    57   108 0.85 -
45419at50557_51655_0:002e4f|STRG.19415.1:3573-3833|+    -             87 106896at50557        -             70    0.0029   16.6   6.6   1   2    0.0015      0.05   12.6   1.9    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.19415.1:3573-3833|+    -             87 106896at50557        -             70    0.0029   16.6   6.6   2   2     0.076       2.5    7.1   0.2    18    43    52    77    44    86 0.82 -
45419at50557_51655_0:002e4f|STRG.19415.2:4539-4799|+    -             87 106896at50557        -             70    0.0029   16.6   6.6   1   2    0.0015      0.05   12.6   1.9    23    69     1    47     1    48 0.91 -
45419at50557_51655_0:002e4f|STRG.19415.2:4539-4799|+    -             87 106896at50557        -             70    0.0029   16.6   6.6   2   2     0.076       2.5    7.1   0.2    18    43    52    77    44    86 0.82 -
57812at50557_286306_0:00000f|STRG.8901.1:53-196|+       -             48 106896at50557        -             70     0.003   16.5   3.1   1   1   0.00012    0.0041   16.1   3.1    23    67     3    48     1    48 0.87 -
14133at50557_286706_0:001942|STRG.12611.2:1143-2387|+   -            415 106896at50557        -             70    0.0032   16.4   0.2   1   4     0.064       2.1    7.4   0.0    16    41   129   154   113   161 0.81 -
14133at50557_286706_0:001942|STRG.12611.2:1143-2387|+   -            415 106896at50557        -             70    0.0032   16.4   0.2   2   4       5.5   1.8e+02    1.2   0.2    51    64   216   229   213   234 0.83 -
14133at50557_286706_0:001942|STRG.12611.2:1143-2387|+   -            415 106896at50557        -             70    0.0032   16.4   0.2   3   4       3.9   1.3e+02    1.7   3.7    23    67   258   302   238   304 0.77 -
14133at50557_286706_0:001942|STRG.12611.2:1143-2387|+   -            415 106896at50557        -             70    0.0032   16.4   0.2   4   4   9.4e-05    0.0032   16.4   0.2    17    62   364   408   350   413 0.86 -
57812at50557_139723_0:0023b3|STRG.1689.1:2063-2500|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   1   4       3.3   1.1e+02    1.9   0.0    51    67     2    18     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.1689.1:2063-2500|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   2   4      0.31        11    5.2   0.4    18    59    26    68    19    76 0.81 -
57812at50557_139723_0:0023b3|STRG.1689.1:2063-2500|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   3   4     0.091         3    6.9   2.3    20    67    57   104    49   106 0.89 -
57812at50557_139723_0:0023b3|STRG.1689.1:2063-2500|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   4   4   0.00092     0.031   13.3   3.3    18    68    83   133    73   135 0.84 -
57812at50557_139723_0:0023b3|STRG.1689.2:1869-2306|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   1   4       3.3   1.1e+02    1.9   0.0    51    67     2    18     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.1689.2:1869-2306|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   2   4      0.31        11    5.2   0.4    18    59    26    68    19    76 0.81 -
57812at50557_139723_0:0023b3|STRG.1689.2:1869-2306|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   3   4     0.091         3    6.9   2.3    20    67    57   104    49   106 0.89 -
57812at50557_139723_0:0023b3|STRG.1689.2:1869-2306|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   4   4   0.00092     0.031   13.3   3.3    18    68    83   133    73   135 0.84 -
57812at50557_139723_0:0023b3|STRG.1689.3:1713-2150|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   1   4       3.3   1.1e+02    1.9   0.0    51    67     2    18     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.1689.3:1713-2150|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   2   4      0.31        11    5.2   0.4    18    59    26    68    19    76 0.81 -
57812at50557_139723_0:0023b3|STRG.1689.3:1713-2150|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   3   4     0.091         3    6.9   2.3    20    67    57   104    49   106 0.89 -
57812at50557_139723_0:0023b3|STRG.1689.3:1713-2150|+    -            146 106896at50557        -             70    0.0036   16.2  11.8   4   4   0.00092     0.031   13.3   3.3    18    68    83   133    73   135 0.84 -
70122at50557_34740_0:00443e|STRG.20430.6:1066-2211|+    -            382 106896at50557        -             70    0.0042   16.0   1.6   1   1   0.00032     0.011   14.7   1.1    16    45   310   339   305   366 0.87 -
57812at50557_139723_0:0023b3|STRG.19529.1:1131-1514|+   -            128 106896at50557        -             70    0.0043   16.0  12.0   1   2   0.00018    0.0059   15.6   3.1     9    69    11    71     4    72 0.88 -
57812at50557_139723_0:0023b3|STRG.19529.1:1131-1514|+   -            128 106896at50557        -             70    0.0043   16.0  12.0   2   2      0.39        13    4.9   3.0    18    68    76   128    65   128 0.63 -
57812at50557_139723_0:0023b3|STRG.8906.1:46-273|+       -             76 106896at50557        -             70    0.0044   16.0   1.5   1   1   0.00019    0.0062   15.5   1.5    19    69    24    75    19    76 0.90 -
39871at50557_1155016_0:0008ce|STRG.16807.1:2769-3044|+  -             92 106896at50557        -             70    0.0044   16.0   8.8   1   2     0.048       1.6    7.8   0.8    39    69     8    38     2    39 0.81 -
39871at50557_1155016_0:0008ce|STRG.16807.1:2769-3044|+  -             92 106896at50557        -             70    0.0044   16.0   8.8   2   2    0.0022     0.074   12.1   1.7    18    67    43    92    39    92 0.93 -
39871at50557_1155016_0:0008ce|STRG.16807.2:2451-2726|+  -             92 106896at50557        -             70    0.0044   16.0   8.8   1   2     0.048       1.6    7.8   0.8    39    69     8    38     2    39 0.81 -
39871at50557_1155016_0:0008ce|STRG.16807.2:2451-2726|+  -             92 106896at50557        -             70    0.0044   16.0   8.8   2   2    0.0022     0.074   12.1   1.7    18    67    43    92    39    92 0.93 -
39871at50557_1155016_0:0008ce|STRG.16807.3:2705-2980|+  -             92 106896at50557        -             70    0.0044   16.0   8.8   1   2     0.048       1.6    7.8   0.8    39    69     8    38     2    39 0.81 -
39871at50557_1155016_0:0008ce|STRG.16807.3:2705-2980|+  -             92 106896at50557        -             70    0.0044   16.0   8.8   2   2    0.0022     0.074   12.1   1.7    18    67    43    92    39    92 0.93 -
57812at50557_139723_0:0023b3|STRG.9172.1:1491-1829|+    -            113 106896at50557        -             70    0.0048   15.9   1.3   1   3   0.00014    0.0048   15.9   1.3    23    69     1    48     1    49 0.91 -
57812at50557_139723_0:0023b3|STRG.9172.1:1491-1829|+    -            113 106896at50557        -             70    0.0048   15.9   1.3   2   3    0.0042      0.14   11.2   4.7    16    67    23    75    19    79 0.90 -
57812at50557_139723_0:0023b3|STRG.9172.1:1491-1829|+    -            113 106896at50557        -             70    0.0048   15.9   1.3   3   3      0.71        24    4.0   2.4    19    68    55   106    49   108 0.75 -
106896at50557_1049336_0:0046e2|STRG.2827.1:1038-1613|+  -            192 106896at50557        -             70    0.0048   15.9   3.5   1   4       4.6   1.6e+02    1.4   0.6    22    44     5    27     1    51 0.81 -
106896at50557_1049336_0:0046e2|STRG.2827.1:1038-1613|+  -            192 106896at50557        -             70    0.0048   15.9   3.5   2   4      0.51        17    4.5   6.9    10    67    50   107    46   110 0.88 -
106896at50557_1049336_0:0046e2|STRG.2827.1:1038-1613|+  -            192 106896at50557        -             70    0.0048   15.9   3.5   3   4   0.00014    0.0048   15.9   3.5    17    67   114   163   108   165 0.88 -
106896at50557_1049336_0:0046e2|STRG.2827.1:1038-1613|+  -            192 106896at50557        -             70    0.0048   15.9   3.5   4   4     0.036       1.2    8.2   3.9    21    67   145   192   143   192 0.87 -
106896at50557_1049336_0:0046e2|STRG.2827.2:950-1525|+   -            192 106896at50557        -             70    0.0048   15.9   3.5   1   4       4.6   1.6e+02    1.4   0.6    22    44     5    27     1    51 0.81 -
