#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 34006at50557         -            414  5.8e-229  758.9   4.9   1   1  5.3e-230  2.2e-228  757.0   4.9     1   414   180   645   180   645 0.93 -
48053at50557_7493_0:00220c|STRG.18192.6:1972-2814|+   -            281 34006at50557         -            414    0.0011   16.8   0.0   2   2       4.5   1.8e+02   -0.3   0.0    16    46   164   193   150   220 0.73 -
48053at50557_7493_0:00220c|STRG.18192.7:2196-3038|+   -            281 34006at50557         -            414    0.0011   16.8   0.0   1   2   0.00043     0.017   12.9   0.0   123   199    35   117    19   146 0.72 -
48053at50557_7493_0:00220c|STRG.18192.7:2196-3038|+   -            281 34006at50557         -            414    0.0011   16.8   0.0   2   2       4.5   1.8e+02   -0.3   0.0    16    46   164   193   150   220 0.73 -
80377at50557_132113_0:002e63|STRG.19444.1:3536-4123|+ -            196 34006at50557         -            414    0.0019   16.1   0.3   1   2   0.00029     0.012   13.5   0.2   135   184     9    60     2   112 0.71 -
80377at50557_132113_0:002e63|STRG.19444.1:3536-4123|+ -            196 34006at50557         -            414    0.0019   16.1   0.3   2   2       1.9        76    0.9   0.0   169   187    93   111    64   128 0.70 -
90358at50557_680683_0:0009ec|STRG.17732.1:1197-1970|+ -            258 34006at50557         -            414    0.0021   15.9   0.2   1   1    0.0023     0.092   10.5   0.2    16   186     7   173     2   227 0.58 -
90358at50557_680683_0:0009ec|STRG.17732.2:1190-1963|+ -            258 34006at50557         -            414    0.0021   15.9   0.2   1   1    0.0023     0.092   10.5   0.2    16   186     7   173     2   227 0.58 -
55830at50557_168631_0:000573|STRG.12503.1:1271-2170|+ -            300 34006at50557         -            414    0.0028   15.5   1.8   1   1    0.0016     0.066   11.0   1.6     1   206    34   247    34   299 0.64 -
55830at50557_168631_0:000573|STRG.12503.2:1187-2086|+ -            300 34006at50557         -            414    0.0028   15.5   1.8   1   1    0.0016     0.066   11.0   1.6     1   206    34   247    34   299 0.64 -
37475at50557_29031_0:002211|STRG.10865.2:371-796|+    -            142 34006at50557         -            414     0.003   15.5   0.1   1   2       2.5     1e+02    0.5   0.0   164   181    14    31     6    48 0.65 -
37475at50557_29031_0:002211|STRG.10865.2:371-796|+    -            142 34006at50557         -            414     0.003   15.5   0.1   2   2   0.00039     0.016   13.1   0.0   115   184    56   126    40   136 0.80 -
49370at50557_1155016_0:000d9f|STRG.7543.1:315-665|+   -            117 34006at50557         -            414    0.0031   15.4   0.4   1   2     0.023      0.92    7.3   0.0    15    43     7    35     2    49 0.87 -
49370at50557_1155016_0:000d9f|STRG.7543.1:315-665|+   -            117 34006at50557         -            414    0.0031   15.4   0.4   2   2     0.065       2.6    5.7   0.2   118   176    54   113    42   117 0.67 -
80377at50557_217634_0:002edc|STRG.4121.3:696-1577|+   -            294 34006at50557         -            414    0.0031   15.4   0.1   1   2   0.00047     0.019   12.8   0.0   154   220    95   175    55   192 0.58 -
80377at50557_217634_0:002edc|STRG.4121.3:696-1577|+   -            294 34006at50557         -            414    0.0031   15.4   0.1   2   2       3.1   1.3e+02    0.2   0.0   108   135   265   293   215   294 0.84 -
80377at50557_6973_0:004ca4|STRG.19744.7:220-888|+     -            223 34006at50557         -            414    0.0037   15.1   0.0   1   2    0.0027      0.11   10.3   0.0   127   181    29    86    23   100 0.89 -
80377at50557_6973_0:004ca4|STRG.19744.7:220-888|+     -            223 34006at50557         -            414    0.0037   15.1   0.0   2   2      0.88        36    2.0   0.0   108   139   189   221   157   223 0.58 -
14512at50557_56086_0:000590|STRG.8034.10:1601-1954|+  -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.10:1601-1954|+  -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.11:1627-1980|+  -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.11:1627-1980|+  -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.12:1456-1809|+  -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.12:1456-1809|+  -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.13:752-1105|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.13:752-1105|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.2:1698-2051|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.2:1698-2051|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.3:1677-2030|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.3:1677-2030|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.4:1670-2023|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.4:1670-2023|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.5:1692-2045|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.5:1692-2045|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.6:1671-2024|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.6:1671-2024|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.7:1650-2003|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.7:1650-2003|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.8:1698-2051|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.8:1698-2051|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
14512at50557_56086_0:000590|STRG.8034.9:1698-2051|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   1   2    0.0089      0.36    8.6   0.0    27    42     3    18     1    30 0.84 -
14512at50557_56086_0:000590|STRG.8034.9:1698-2051|+   -            118 34006at50557         -            414    0.0038   15.1   0.1   2   2      0.12       4.7    4.9   0.0   246   291    64   106    42   114 0.66 -
767at50557_6973_0:000e47|STRG.19744.6:11-1183|+       -            342 34006at50557         -            414    0.0045   14.8   0.0   1   2    0.0063      0.26    9.1   0.0   127   181   112   169   106   177 0.89 -
767at50557_6973_0:000e47|STRG.19744.6:11-1183|+       -            342 34006at50557         -            414    0.0045   14.8   0.0   2   2       0.4        16    3.1   0.0   108   142   272   307   219   322 0.64 -
14512at50557_1218281_0:002752|STRG.16936.1:969-1349|+ -            127 34006at50557         -            414    0.0051   14.7   0.0   1   1   0.00013    0.0051   14.7   0.0   186   223    27    65     1   118 0.63 -
57752at50557_680683_0:00261f|STRG.17906.1:1995-2870|+ -            292 34006at50557         -            414    0.0069   14.3   0.9   1   2     0.008      0.33    8.7   0.1   141   201    46   105    27   135 0.69 -
57752at50557_680683_0:00261f|STRG.17906.1:1995-2870|+ -            292 34006at50557         -            414    0.0069   14.3   0.9   2   2      0.58        24    2.6   0.0   107   159   230   282   227   292 0.76 -
57752at50557_680683_0:00261f|STRG.17906.2:2029-2904|+ -            292 34006at50557         -            414    0.0069   14.3   0.9   1   2     0.008      0.33    8.7   0.1   141   201    46   105    27   135 0.69 -
57752at50557_680683_0:00261f|STRG.17906.2:2029-2904|+ -            292 34006at50557         -            414    0.0069   14.3   0.9   2   2      0.58        24    2.6   0.0   107   159   230   282   227   292 0.76 -
66691at50557_456900_0:002b0f|STRG.16519.1:383-1480|+  -            366 34006at50557         -            414    0.0069   14.2   0.4   1   3       1.1        44    1.7   0.1   111   141    52    82    12    87 0.77 -
66691at50557_456900_0:002b0f|STRG.16519.1:383-1480|+  -            366 34006at50557         -            414    0.0069   14.2   0.4   2   3       1.5        59    1.3   0.0    15    41   146   172   134   190 0.77 -
66691at50557_456900_0:002b0f|STRG.16519.1:383-1480|+  -            366 34006at50557         -            414    0.0069   14.2   0.4   3   3     0.025         1    7.1   0.0   105   146   318   359   311   366 0.82 -
80377at50557_7091_0:0009ff|STRG.12458.1:437-1021|+    -            195 34006at50557         -            414    0.0084   14.0   0.0   1   1    0.0049       0.2    9.4   0.0    16   184    21   191    10   195 0.54 -
80377at50557_7091_0:0009ff|STRG.12458.2:383-967|+     -            195 34006at50557         -            414    0.0084   14.0   0.0   1   1    0.0049       0.2    9.4   0.0    16   184    21   191    10   195 0.54 -
69548at50557_7375_0:00230f|STRG.10865.1:666-1310|+    -            215 34006at50557         -            414    0.0095   13.8   0.1   1   2         5     2e+02   -0.5   0.0   164   181    15    32     8    48 0.65 -
69548at50557_7375_0:00230f|STRG.10865.1:666-1310|+    -            215 34006at50557         -            414    0.0095   13.8   0.1   2   2    0.0011     0.044   11.6   0.0   115   184    57   127    43   137 0.80 -
69548at50557_7375_0:00230f|STRG.10865.3:425-1069|+    -            215 34006at50557         -            414    0.0095   13.8   0.1   1   2         5     2e+02   -0.5   0.0   164   181    15    32     8    48 0.65 -
69548at50557_7375_0:00230f|STRG.10865.3:425-1069|+    -            215 34006at50557         -            414    0.0095   13.8   0.1   2   2    0.0011     0.044   11.6   0.0   115   184    57   127    43   137 0.80 -
69548at50557_7375_0:00230f|STRG.10865.4:421-1065|+    -            215 34006at50557         -            414    0.0095   13.8   0.1   1   2         5     2e+02   -0.5   0.0   164   181    15    32     8    48 0.65 -
69548at50557_7375_0:00230f|STRG.10865.4:421-1065|+    -            215 34006at50557         -            414    0.0095   13.8   0.1   2   2    0.0011     0.044   11.6   0.0   115   184    57   127    43   137 0.80 -
69548at50557_7375_0:00230f|STRG.10865.5:342-986|+     -            215 34006at50557         -            414    0.0095   13.8   0.1   1   2         5     2e+02   -0.5   0.0   164   181    15    32     8    48 0.65 -
69548at50557_7375_0:00230f|STRG.10865.5:342-986|+     -            215 34006at50557         -            414    0.0095   13.8   0.1   2   2    0.0011     0.044   11.6   0.0   115   184    57   127    43   137 0.80 -
69548at50557_7375_0:00230f|STRG.10865.6:368-1012|+    -            215 34006at50557         -            414    0.0095   13.8   0.1   1   2         5     2e+02   -0.5   0.0   164   181    15    32     8    48 0.65 -
69548at50557_7375_0:00230f|STRG.10865.6:368-1012|+    -            215 34006at50557         -            414    0.0095   13.8   0.1   2   2    0.0011     0.044   11.6   0.0   115   184    57   127    43   137 0.80 -
80377at50557_7375_0:002fbf|STRG.10128.1:91-762|+      -            224 34006at50557         -            414     0.011   13.6   0.5   1   1   0.00078     0.032   12.1   0.2   128   216   121   222    97   224 0.61 -
80377at50557_7159_0:002188|STRG.4121.1:451-1554|+     -            368 34006at50557         -            414     0.011   13.5   0.1   1   1   0.00073      0.03   12.2   0.0   154   220   172   252   133   272 0.59 -
80377at50557_7159_0:002188|STRG.4121.2:561-1664|+     -            368 34006at50557         -            414     0.011   13.5   0.1   1   1   0.00073      0.03   12.2   0.0   154   220   172   252   133   272 0.59 -
80377at50557_7159_0:002188|STRG.4121.4:300-1403|+     -            368 34006at50557         -            414     0.011   13.5   0.1   1   1   0.00073      0.03   12.2   0.0   154   220   172   252   133   272 0.59 -
37700at50557_38123_0:001549|STRG.8529.1:690-1118|+    -            143 34006at50557         -            414     0.018   12.9   0.0   1   1   0.00043     0.018   12.9   0.0   111   188     3    83     1   123 0.77 -
90358at50557_224129_0:001fd0|STRG.8034.7:1053-2048|+  -            332 34006at50557         -            414     0.026   12.4   0.1   1   2     0.024         1    7.1   0.0    26    42   201   217   183   227 0.87 -
90358at50557_224129_0:001fd0|STRG.8034.7:1053-2048|+  -            332 34006at50557         -            414     0.026   12.4   0.1   2   2       0.7        29    2.3   0.0   267   292   281   306   244   320 0.68 -
69548at50557_680683_0:0014a4|STRG.10202.1:543-1256|+  -            238 34006at50557         -            414     0.026   12.3   0.2   1   2      0.21       8.6    4.1   0.0   156   205    64   113    19   138 0.70 -
69548at50557_680683_0:0014a4|STRG.10202.1:543-1256|+  -            238 34006at50557         -            414     0.026   12.3   0.2   2   2     0.038       1.6    6.5   0.1    10    43   204   237   195   238 0.79 -
76755at50557_30019_0:002e99|STRG.9405.1:270-968|+     -            233 34006at50557         -            414     0.035   11.9   1.5   1   3      0.25        10    3.8   0.0     9    78    13    82     7    94 0.76 -
76755at50557_30019_0:002e99|STRG.9405.1:270-968|+     -            233 34006at50557         -            414     0.035   11.9   1.5   2   3     0.032       1.3    6.7   0.3   211   295    43   137    37   147 0.65 -
76755at50557_30019_0:002e99|STRG.9405.1:270-968|+     -            233 34006at50557         -            414     0.035   11.9   1.5   3   3      0.47        19    2.9   0.0   278   291   216   229   209   233 0.89 -
81462at50557_103372_0:001c34|STRG.15903.2:308-1147|+  -            280 34006at50557         -            414     0.039   11.8   0.0   1   1    0.0015     0.061   11.1   0.0   184   223   135   174   110   180 0.78 -
40115at50557_535359_0:001fba|STRG.11986.1:200-1165|+  -            322 34006at50557         -            414      0.04   11.7   0.7   1   3       0.2       8.2    4.1   0.1   118   183     9    74     4    84 0.78 -
40115at50557_535359_0:001fba|STRG.11986.1:200-1165|+  -            322 34006at50557         -            414      0.04   11.7   0.7   2   3     0.013      0.53    8.0   0.1   130   185    62   118    55   157 0.80 -
40115at50557_535359_0:001fba|STRG.11986.1:200-1165|+  -            322 34006at50557         -            414      0.04   11.7   0.7   3   3       7.4     3e+02   -1.0   0.0   180   211   158   190   123   200 0.71 -
767at50557_520822_0:000947|STRG.19744.5:0-9998|+      -           3333 34006at50557         -            414     0.041   11.7   0.1   1   2       2.5     1e+02    0.5   0.0   111   146  1121  1157  1112  1164 0.69 -
767at50557_520822_0:000947|STRG.19744.5:0-9998|+      -           3333 34006at50557         -            414     0.041   11.7   0.1   2   2     0.071       2.9    5.6   0.0   127   182  3077  3135  3071  3269 0.86 -
767at50557_520822_0:000947|STRG.19744.4:366-10451|+   -           3362 34006at50557         -            414     0.042   11.7   0.1   1   2       2.5     1e+02    0.5   0.0   111   146  1121  1157  1112  1164 0.69 -
767at50557_520822_0:000947|STRG.19744.4:366-10451|+   -           3362 34006at50557         -            414     0.042   11.7   0.1   2   2     0.071       2.9    5.6   0.0   127   182  3106  3164  3100  3298 0.86 -
767at50557_520822_0:000947|STRG.19744.1:653-10747|+   -           3365 34006at50557         -            414     0.042   11.7   0.1   1   2       2.5     1e+02    0.5   0.0   111   146  1153  1189  1144  1196 0.69 -
767at50557_520822_0:000947|STRG.19744.1:653-10747|+   -           3365 34006at50557         -            414     0.042   11.7   0.1   2   2     0.071       2.9    5.6   0.0   127   182  3109  3167  3103  3301 0.86 -
767at50557_520822_0:000947|STRG.19744.2:366-10463|+   -           3366 34006at50557         -            414     0.042   11.7   0.1   1   2       2.5     1e+02    0.5   0.0   111   146  1154  1190  1145  1197 0.69 -
767at50557_520822_0:000947|STRG.19744.2:366-10463|+   -           3366 34006at50557         -            414     0.042   11.7   0.1   2   2     0.071       2.9    5.6   0.0   127   182  3110  3168  3104  3302 0.86 -
767at50557_520822_0:000947|STRG.19744.3:366-10550|+   -           3395 34006at50557         -            414     0.043   11.6   0.1   1   2       2.6     1e+02    0.5   0.0   111   146  1154  1190  1145  1197 0.69 -
767at50557_520822_0:000947|STRG.19744.3:366-10550|+   -           3395 34006at50557         -            414     0.043   11.6   0.1   2   2     0.072       2.9    5.6   0.0   127   182  3139  3197  3133  3331 0.86 -
81462at50557_103372_0:001c34|STRG.15903.3:96-1202|+   -            369 34006at50557         -            414      0.06   11.2   0.0   1   1    0.0023     0.095   10.5   0.0   185   223   225   263   200   269 0.78 -
81462at50557_103372_0:001c34|STRG.15903.4:37-1550|+   -            369 34006at50557         -            414      0.06   11.2   0.0   1   1    0.0023     0.095   10.5   0.0   185   223   225   263   200   269 0.78 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/34006at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/34006at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/34006at50557.hmm annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 20:05:36 2024
# [ok]
